dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
4,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Defender,St. Vincent and the Grenadines,1hwbc5i6pxjdjgx0f88wmqqx,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/1hwbc5i6pxjdjgx0f88wmqqx
26,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Midfielder,St. Vincent and the Grenadines,1xiqrnyiqnf08veoqbq31dtzo,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/1xiqrnyiqnf08veoqbq31dtzo
2,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Defender,St. Vincent and the Grenadines,2wkyb1n9vip6kxq3njfpfrl04,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/2wkyb1n9vip6kxq3njfpfrl04
12,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Midfielder,St. Vincent and the Grenadines,4ahete1x3xlr7tbpwiek5zwlx,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/4ahete1x3xlr7tbpwiek5zwlx
10,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Attacker,St. Vincent and the Grenadines,4avmtni30rahy4h40ffg89q6t,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/4avmtni30rahy4h40ffg89q6t
8,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Midfielder,St. Vincent and the Grenadines,4iot3usqkz9ru1dwig1honhuc,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/4iot3usqkz9ru1dwig1honhuc
24,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Midfielder,St. Vincent and the Grenadines,54l2j2lroy8lmehktwv629gk4,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/54l2j2lroy8lmehktwv629gk4
17,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Attacker,St. Vincent and the Grenadines,5r88subg9jy8zg4y97tzwzxm1,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/5r88subg9jy8zg4y97tzwzxm1
5,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Defender,St. Vincent and the Grenadines,6w5056f2zdr7tklbriq0rklqs,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/6w5056f2zdr7tklbriq0rklqs
23,,St. Vincent / Grenadines,St._Vincent-Grenadines,Concacaf Gold Cup Qualification,Goalkeeper,St. Vincent and the Grenadines,6wbypo5273zl9tma4gnl76al0,gwppyn5uw8dho14c6gx3arj5,cc5tzz23tryrfqbm2pbv0jill,9pbzvxnd73ixn9vragqdsbj84,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5/player/view/6wbypo5273zl9tma4gnl76al0
