liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Phoenix Rising FC,53arcrkli0q57plrviry9cq95,José Aguinaga,Midfielder,19,4.0,1.0,276.0,,9.0,1.0,,,141.0,1.0,4.0,31.0,1.0,68.0,1.0,,3.0,1.0,,,4.0,39.0,52.0,4.0,21.0,,143.0,1.0,8.0,3.0,113.0,2.0,2.0,24.0,1.0,45.0,4.0,,24.0,1.0,13.0,1.0,3.0,5.0,188.0,3.0,10.0,5.0,,28.0,39.0,6.0,10.0,12.0,2.0,6.0,,5.0,,,,32.0,3.0,2.0,,5.0,10.0,1.0,1.0,,,16.0,28.0,,117.0,119.0,4.0,,,3.0,20.0,1.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Midfielder,20,48.0,8.0,1537.0,19.0,1.0,1.0,,8.0,456.0,23.0,38.0,118.0,43.0,299.0,6.0,2.0,24.0,8.0,22.0,1.0,4.0,276.0,123.0,17.0,83.0,,486.0,7.0,11.0,21.0,346.0,15.0,52.0,107.0,15.0,55.0,42.0,,169.0,20.0,66.0,16.0,18.0,18.0,915.0,55.0,17.0,9.0,1.0,129.0,126.0,79.0,10.0,77.0,30.0,33.0,28.0,38.0,,1.0,20.0,134.0,3.0,16.0,1.0,80.0,17.0,26.0,1.0,2.0,9.0,53.0,187.0,7.0,355.0,379.0,5.0,9.0,,10.0,57.0,7.0,21.0,76.0,2.0,6.0,,1.0,,1.0,5.0,,1.0,1.0,,9.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,
USA_USL_Championship,2020,Phoenix Rising FC,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,10,12.0,1.0,1208.0,4.0,2.0,5.0,,2.0,707.0,3.0,29.0,124.0,15.0,350.0,15.0,1.0,48.0,12.0,15.0,1.0,9.0,240.0,250.0,14.0,100.0,,733.0,16.0,13.0,18.0,511.0,13.0,18.0,148.0,7.0,206.0,32.0,,151.0,5.0,66.0,16.0,25.0,29.0,963.0,24.0,18.0,10.0,,105.0,236.0,13.0,10.0,46.0,3.0,74.0,5.0,10.0,,4.0,12.0,118.0,11.0,14.0,,32.0,18.0,12.0,,1.0,2.0,63.0,167.0,2.0,564.0,585.0,13.0,4.0,,11.0,72.0,3.0,10.0,42.0,0.0,2.0,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,2ctjr7ezhy5er14sdnos80y51,J. Barmby,Midfielder,8,5.0,,165.0,2.0,8.0,1.0,1.0,,102.0,2.0,2.0,19.0,2.0,60.0,,2.0,14.0,,2.0,,1.0,40.0,29.0,8.0,10.0,,111.0,1.0,6.0,3.0,72.0,1.0,5.0,24.0,,30.0,3.0,,31.0,,12.0,1.0,1.0,2.0,158.0,8.0,9.0,4.0,1.0,23.0,49.0,4.0,10.0,13.0,3.0,15.0,1.0,2.0,,,,24.0,1.0,1.0,,9.0,9.0,4.0,,,,10.0,13.0,,81.0,87.0,1.0,,,5.0,11.0,3.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,bw6uiwm29k6lgd8hp5hj4vvft,K. Bjornethun,Defender,13,1.0,,58.0,6.0,,,,,23.0,1.0,,5.0,,5.0,1.0,,3.0,,,,1.0,11.0,11.0,,4.0,,23.0,1.0,,,15.0,1.0,,7.0,,9.0,,,6.0,,1.0,1.0,1.0,2.0,36.0,,1.0,,1.0,,9.0,,10.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,16.0,16.0,1.0,,,,1.0,,1.0,,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,58wqz8jo721s9y66j604x41d5,J. Calistri,Forward,21,14.0,,404.0,26.0,12.0,1.0,2.0,,174.0,6.0,7.0,29.0,2.0,65.0,10.0,2.0,25.0,1.0,,,2.0,81.0,64.0,8.0,25.0,,177.0,,6.0,2.0,116.0,3.0,2.0,50.0,,14.0,3.0,,53.0,4.0,23.0,3.0,4.0,11.0,280.0,,15.0,,1.0,33.0,63.0,17.0,10.0,19.0,2.0,11.0,2.0,5.0,,4.0,6.0,39.0,7.0,3.0,,14.0,15.0,,,,,18.0,71.0,,124.0,127.0,6.0,,,5.0,20.0,3.0,6.0,15.0,0.0,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,807o9aah2y5z9bk70c4s0c89h,A. Cochran,Defender,3,,,1157.0,,1.0,,5.0,2.0,719.0,,1.0,57.0,,158.0,11.0,1.0,59.0,2.0,5.0,1.0,15.0,136.0,469.0,14.0,69.0,,755.0,3.0,12.0,,560.0,16.0,7.0,128.0,,285.0,4.0,,90.0,1.0,43.0,13.0,4.0,38.0,876.0,,14.0,5.0,10.0,36.0,321.0,13.0,10.0,68.0,2.0,67.0,,3.0,,51.0,,102.0,44.0,17.0,,,14.0,,,1.0,,19.0,92.0,2.0,600.0,627.0,66.0,,,9.0,34.0,5.0,16.0,17.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,2k4l8tp3k6ezim36gtiypwbth,R. Dadaşov,Forward,9,3.0,17.0,1465.0,1.0,2.0,19.0,3.0,11.0,218.0,7.0,28.0,78.0,,107.0,3.0,3.0,6.0,4.0,22.0,1.0,45.0,135.0,71.0,6.0,68.0,,252.0,10.0,16.0,3.0,172.0,18.0,41.0,74.0,,67.0,27.0,,68.0,5.0,38.0,16.0,16.0,11.0,453.0,1.0,18.0,5.0,4.0,87.0,64.0,80.0,10.0,74.0,19.0,6.0,,33.0,,32.0,5.0,164.0,13.0,19.0,5.0,5.0,18.0,1.0,1.0,2.0,2.0,45.0,43.0,11.0,145.0,178.0,77.0,4.0,,5.0,90.0,1.0,2.0,42.0,4.0,5.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,18,,,180.0,,,,,,35.0,,,,,4.0,2.0,1.0,10.0,,,,,12.0,49.0,,1.0,,64.0,,,,46.0,4.0,,11.0,,19.0,,,7.0,,17.0,2.0,,4.0,89.0,,2.0,,,1.0,30.0,,10.0,5.0,,7.0,,1.0,,4.0,,5.0,3.0,4.0,,,2.0,,,,,,15.0,,31.0,53.0,4.0,,,,,,,1.0,0.0,,,,,,,,,,27.0,,6.0,,3.0,,,1.0,3.0,,2.0,6.0,,,,6.0,,,,,,,,,,,
USA_USL_Championship,2020,Phoenix Rising FC,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,Defender,15,1.0,2.0,1066.0,1.0,4.0,,5.0,,623.0,1.0,5.0,25.0,,144.0,23.0,2.0,54.0,1.0,5.0,,7.0,103.0,398.0,14.0,37.0,,633.0,2.0,15.0,2.0,491.0,10.0,7.0,91.0,,110.0,,,65.0,3.0,22.0,11.0,3.0,27.0,759.0,,15.0,7.0,7.0,50.0,266.0,15.0,10.0,58.0,2.0,51.0,,10.0,,33.0,1.0,90.0,38.0,10.0,,1.0,15.0,,,,1.0,25.0,232.0,,532.0,542.0,40.0,1.0,,7.0,32.0,7.0,13.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
