liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,1xbibsrtikk7w9qteujremgb8,Jaden Abrams,Defender,0,1.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,3.0,,1.0,,1.0,,,,179.0,,2.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,f0x7tfo3lf72f1y8p9e8fmln8,Jadon Abrams,Forward,0,3.0,7.0,1.0,,5.0,10.0,2.0,5.0,5.0,2.0,,,1.0,2.0,10.0,1.0,2.0,3.0,2.0,5.0,90.0,3.0,26.0,18.0,1.0,0.0,,,,2.0,9.0,,1.0,2.0,,,3.0,1.0,2.0,,,7.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,3.0,3.0,,,3.0,6.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,4gd283jtyvnjej946o4cucljo,F. Beckles,Goalkeeper,0,12.0,77.0,,,42.0,90.0,14.0,41.0,20.0,39.0,,,6.0,11.0,30.0,,8.0,32.0,41.0,49.0,570.0,31.0,123.0,14.0,6.0,0.0,39.0,7.0,2.0,18.0,2.0,27.0,2.0,5.0,21.0,27.0,2.0,4.0,17.0,10.0,2.0,2.0,1.0,1.0,6.0,16.0,1.0,6.0,8.0,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,7abh82s0dt607v0f7p4klz6ui,J. Bertie,Defender,0,8.0,34.0,,2.0,41.0,60.0,,20.0,34.0,19.0,11.0,,6.0,5.0,53.0,,6.0,4.0,9.0,40.0,419.0,23.0,118.0,8.0,6.0,0.0,,,,19.0,9.0,,,15.0,,18.0,7.0,2.0,36.0,,,18.0,8.0,1.0,4.0,,,,6.0,5.0,2.0,1.0,6.0,2.0,,10.0,,9.0,8.0,2.0,1.0,11.0,17.0,,,,5.0,,,3.0,,,1.0,3.0,,3.0,,6.0,4.0,2.0,1.0,2.0,1.0,,,3.0,,4.0,,,7.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,6jes3eaf1enho7715e23mremt,T. Caesar,Defender,0,9.0,15.0,2.0,2.0,21.0,28.0,,8.0,20.0,5.0,3.0,,6.0,2.0,28.0,6.0,5.0,1.0,2.0,20.0,468.0,6.0,76.0,11.0,6.0,0.0,,,,15.0,12.0,,2.0,6.0,,9.0,3.0,4.0,19.0,,,15.0,6.0,5.0,4.0,,3.0,,7.0,1.0,2.0,2.0,3.0,2.0,,9.0,2.0,7.0,3.0,,2.0,6.0,10.0,,,1.0,,,,3.0,1.0,1.0,3.0,,,,,,,1.0,,1.0,,,1.0,,,10.0,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,ah12bnaub2m4kjm83kdkxg07o,A. Callwood,Forward,0,,,,1.0,,,,,,,,,1.0,,,,,,,,35.0,,,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,98h0atb0x7auv03q72qjmndhw,L. Chalwell,Midfielder,0,11.0,21.0,2.0,,32.0,53.0,1.0,13.0,39.0,9.0,,,5.0,,52.0,,7.0,3.0,,40.0,446.0,18.0,97.0,10.0,5.0,0.0,,,,23.0,3.0,,2.0,17.0,,16.0,4.0,4.0,37.0,,,40.0,14.0,14.0,5.0,,5.0,,6.0,1.0,4.0,1.0,2.0,5.0,,26.0,3.0,17.0,9.0,2.0,9.0,13.0,26.0,,3.0,,9.0,2.0,,3.0,4.0,1.0,,7.0,,11.0,4.0,,,1.0,,4.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,akwumdmbmx1rx79o41erbraqc,S. Cross,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,cjt9906if2ajlhe7ivdoh4f10,H. Foden,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,British Virgin Islands,a8lmtybrjr5qyndnol7eh0ljo,J. Forbes,Forward,0,2.0,3.0,,1.0,6.0,12.0,,2.0,10.0,2.0,,,2.0,1.0,12.0,,1.0,1.0,1.0,10.0,90.0,8.0,24.0,10.0,2.0,0.0,,,,3.0,1.0,,,,,1.0,1.0,1.0,9.0,,,12.0,6.0,1.0,1.0,,,,7.0,1.0,1.0,,1.0,2.0,,6.0,,5.0,6.0,1.0,1.0,1.0,11.0,,,,2.0,1.0,,,,,,1.0,,2.0,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
