liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,FC Naples,xcadelq7wz6yspew25xyg2dw,I. Garrett,Defender,12,9.0,7.0,2.0,18.0,52.0,67.0,83.0,40.0,43.0,53.0,6.0,18.0,1.0,4.0,4.0,1.0,74.0,33.0,41.0,10.0,4.0,1.0,162.0,,,,32.0,19.0,6.0,16.0,,54.0,2.0,14.0,5.0,2.0,7.0,126.0,78.0,54.0,120.0,13.0,10.0,440.0,9.0,,9.0,12.0,83.0,163.0,3.0,127.0,20.0,11.0,36.0,317.0,6.0,15.0,40.0,21.0,3.0,1.0,0.0,1.0,1.0,,6.0,22.0,,1.0,,,6.0,1.0,1.0,4.0,,4.0,24.0,2.0,16.0,,17.0,17.0,10.0,13.0,,,6.0,1.0,7.0,,,1.0,,,,5.0,3.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,26ch3v6i6cj0evk767slxcqhg,M. Glasser,Defender,4,41.0,20.0,21.0,28.0,136.0,250.0,178.0,76.0,102.0,334.0,7.0,28.0,,22.0,18.0,,137.0,56.0,81.0,10.0,183.0,,693.0,,,,167.0,29.0,10.0,57.0,,41.0,,1.0,10.0,3.0,32.0,502.0,289.0,231.0,471.0,31.0,54.0,2469.0,24.0,,103.0,22.0,340.0,694.0,4.0,503.0,46.0,13.0,191.0,1370.0,16.0,81.0,186.0,110.0,4.0,,,0.0,,3.0,9.0,141.0,4.0,,1.0,,16.0,3.0,4.0,27.0,,4.0,232.0,,26.0,,45.0,45.0,53.0,50.0,9.0,,36.0,11.0,15.0,,2.0,,1.0,2.0,,17.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,au03l8m1z31x05k3u23jz42s4,T. Halterman,Goalkeeper,17,,,,1.0,,1.0,1.0,,1.0,25.0,,1.0,,2.0,2.0,,1.0,,1.0,10.0,,,6.0,,,,,,,5.0,,,,1.0,,,12.0,4.0,8.0,5.0,1.0,,,80.0,,,2.0,,12.0,25.0,,13.0,,,12.0,36.0,,12.0,11.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,7.0,1.0,,,,7.0,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,1.0,,3.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,
USA_USL_League_One,2025,FC Naples,8m84hom6lsjdyii046vwvvdp0,C. Heckenberg,Midfielder,8,87.0,44.0,43.0,32.0,196.0,275.0,346.0,153.0,193.0,333.0,24.0,32.0,,32.0,27.0,,259.0,109.0,150.0,10.0,259.0,,957.0,2.0,,,99.0,46.0,35.0,120.0,,214.0,,2.0,14.0,25.0,48.0,792.0,409.0,447.0,784.0,49.0,4.0,2740.0,27.0,,74.0,47.0,287.0,1002.0,4.0,832.0,85.0,5.0,170.0,1553.0,13.0,59.0,154.0,111.0,7.0,,,0.0,4.0,12.0,3.0,86.0,5.0,,,,17.0,3.0,4.0,30.0,,5.0,16.0,,52.0,,41.0,3.0,32.0,57.0,8.0,,52.0,11.0,36.0,,1.0,39.0,,1.0,,24.0,2.0,2.0,19.0,,,,,17.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,FC Naples,8wu9zdhva2wiifze23e832puy,K. Henderlong,Forward,9,163.0,91.0,72.0,31.0,113.0,244.0,428.0,253.0,175.0,132.0,28.0,31.0,14.0,31.0,26.0,14.0,265.0,162.0,103.0,10.0,104.0,9.0,461.0,6.0,1.0,1.0,111.0,48.0,32.0,55.0,11.0,122.0,24.0,1.0,26.0,36.0,7.0,310.0,247.0,74.0,313.0,8.0,,2730.0,97.0,7.0,14.0,56.0,412.0,471.0,47.0,320.0,23.0,139.0,151.0,1034.0,36.0,8.0,136.0,143.0,6.0,10.0,4.0,7.0,20.0,4.0,27.0,173.0,5.0,11.0,2.0,5.0,29.0,2.0,23.0,30.0,,5.0,4.0,10.0,56.0,1.0,16.0,15.0,4.0,31.0,7.0,,5.0,2.0,15.0,14.0,3.0,,,4.0,,1.0,1.0,3.0,,2.0,,,,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,FC Naples,760wj4o0psqjjww7uepz7s3px,K. O'Connor,Midfielder,14,95.0,52.0,43.0,31.0,141.0,165.0,224.0,112.0,112.0,255.0,11.0,31.0,1.0,24.0,20.0,,129.0,60.0,69.0,10.0,148.0,4.0,618.0,,,,76.0,27.0,14.0,53.0,,115.0,9.0,7.0,17.0,21.0,19.0,443.0,271.0,230.0,458.0,5.0,2.0,2178.0,29.0,,34.0,24.0,341.0,659.0,18.0,477.0,12.0,36.0,182.0,1044.0,14.0,40.0,235.0,142.0,6.0,1.0,0.0,0.0,5.0,5.0,21.0,148.0,4.0,,,2.0,18.0,4.0,9.0,24.0,,13.0,9.0,,41.0,,93.0,24.0,19.0,40.0,6.0,1.0,5.0,3.0,7.0,6.0,5.0,57.0,,5.0,,24.0,7.0,7.0,44.0,5.0,,1.0,,9.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,e4nu9tdbqlmfyp8g2rkuytmg9,J. Onen,Midfielder,10,52.0,30.0,22.0,26.0,149.0,211.0,196.0,120.0,76.0,242.0,20.0,26.0,6.0,24.0,19.0,5.0,144.0,90.0,54.0,10.0,98.0,3.0,683.0,2.0,2.0,2.0,93.0,40.0,19.0,85.0,6.0,211.0,8.0,1.0,16.0,18.0,30.0,505.0,318.0,207.0,491.0,13.0,2.0,2086.0,40.0,3.0,14.0,36.0,301.0,700.0,17.0,521.0,18.0,41.0,179.0,1032.0,26.0,33.0,156.0,146.0,9.0,3.0,3.0,2.0,6.0,4.0,9.0,131.0,5.0,3.0,1.0,,22.0,4.0,9.0,25.0,1.0,16.0,34.0,1.0,20.0,1.0,17.0,13.0,10.0,40.0,3.0,,22.0,2.0,5.0,3.0,2.0,6.0,1.0,2.0,,4.0,4.0,4.0,4.0,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,7udp171hmb1rdixg9awx93h1w,T. Pasnik,Midfielder,7,12.0,11.0,1.0,20.0,25.0,21.0,38.0,26.0,12.0,18.0,3.0,20.0,,3.0,2.0,,26.0,15.0,11.0,10.0,16.0,2.0,61.0,2.0,,,9.0,3.0,3.0,15.0,,4.0,1.0,19.0,,,5.0,41.0,29.0,15.0,37.0,6.0,1.0,270.0,7.0,,3.0,6.0,49.0,63.0,5.0,42.0,6.0,4.0,21.0,127.0,5.0,6.0,19.0,15.0,2.0,,,0.0,3.0,,2.0,11.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,,5.0,,4.0,2.0,5.0,6.0,,,4.0,,,1.0,,3.0,,,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,Midfielder,22,32.0,21.0,11.0,30.0,113.0,158.0,125.0,75.0,50.0,137.0,10.0,30.0,3.0,17.0,15.0,3.0,93.0,54.0,39.0,10.0,105.0,6.0,401.0,2.0,,,53.0,26.0,13.0,43.0,1.0,70.0,7.0,16.0,7.0,14.0,12.0,311.0,209.0,130.0,322.0,10.0,,1393.0,24.0,1.0,10.0,21.0,161.0,425.0,13.0,334.0,19.0,29.0,91.0,617.0,10.0,16.0,89.0,75.0,2.0,1.0,2.0,1.0,6.0,3.0,3.0,43.0,2.0,2.0,,,17.0,1.0,6.0,14.0,,14.0,3.0,,14.0,,17.0,8.0,3.0,19.0,,,6.0,,9.0,2.0,1.0,7.0,,1.0,1.0,5.0,4.0,3.0,6.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,9ncybediodv8share9pox2kno,T. Ritondale,Defender,5,1.0,,1.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,3.0,,1.0,1.0,,4.0,1.0,3.0,10.0,1.0,,5.0,,,,,,,,,1.0,,3.0,,,,3.0,,3.0,3.0,1.0,1.0,30.0,,,2.0,1.0,6.0,5.0,,3.0,2.0,,2.0,17.0,,,3.0,2.0,,,,0.0,,,,4.0,,,,,,,,,,,3.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,87l23njxl0v2y5696dn2zanvu,R. Rubinstein,Midfielder,24,2.0,2.0,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,,4.0,,,,,1.0,,1.0,10.0,,,3.0,,,,,,,2.0,,1.0,,4.0,1.0,,,2.0,1.0,1.0,2.0,,,12.0,,,,,3.0,3.0,,2.0,,,1.0,6.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,f2pkj7tu3vtfb5aybnwv5t8q2,J. Serrano,Goalkeeper,18,,,,3.0,,,1.0,,1.0,6.0,,3.0,,,,,1.0,,1.0,10.0,1.0,,2.0,,,,,,,4.0,,,,2.0,,,,,,1.0,1.0,,,14.0,,,,,6.0,7.0,,1.0,,,6.0,8.0,,6.0,6.0,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,46m3o9f9yc4a05dceg5jm0cq2,R. Sulia,Defender,32,17.0,13.0,4.0,13.0,3.0,27.0,33.0,22.0,11.0,25.0,,13.0,,3.0,3.0,,16.0,9.0,7.0,10.0,45.0,1.0,98.0,,,,17.0,,,2.0,,29.0,,11.0,,,3.0,89.0,14.0,79.0,90.0,2.0,,213.0,1.0,,23.0,6.0,12.0,102.0,1.0,93.0,2.0,2.0,9.0,145.0,,4.0,4.0,5.0,,,,0.0,,4.0,,,,,,,,,1.0,2.0,,1.0,,,5.0,,,,2.0,5.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,cqgdtncg5y7ak6bjd0r6polxw,Marc Torrellas,Midfielder,21,93.0,47.0,46.0,30.0,164.0,331.0,265.0,131.0,134.0,299.0,25.0,30.0,1.0,24.0,21.0,1.0,172.0,84.0,88.0,10.0,211.0,1.0,945.0,3.0,,,157.0,36.0,21.0,124.0,1.0,283.0,12.0,6.0,16.0,22.0,47.0,761.0,379.0,396.0,725.0,28.0,,2187.0,29.0,1.0,46.0,38.0,276.0,957.0,25.0,772.0,44.0,34.0,185.0,1338.0,18.0,43.0,140.0,142.0,4.0,0.0,1.0,0.0,11.0,5.0,5.0,116.0,3.0,1.0,3.0,1.0,14.0,4.0,13.0,24.0,,8.0,9.0,2.0,29.0,,11.0,8.0,20.0,56.0,6.0,,27.0,2.0,16.0,,2.0,2.0,,2.0,,3.0,2.0,5.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,FC Naples,961b6dt0anvywkqppddz9vi3u,J. Weiss,Forward,11,7.0,5.0,2.0,5.0,14.0,22.0,26.0,13.0,13.0,19.0,,5.0,2.0,7.0,7.0,2.0,19.0,8.0,11.0,10.0,16.0,1.0,54.0,,,,14.0,4.0,1.0,9.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,32.0,22.0,11.0,32.0,1.0,1.0,280.0,6.0,2.0,1.0,,43.0,55.0,5.0,33.0,1.0,10.0,22.0,103.0,5.0,4.0,22.0,18.0,,2.0,0.0,0.0,,,,,,2.0,,,,,2.0,3.0,,3.0,1.0,,5.0,,3.0,3.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
