liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Vancouver Whitecaps FC,drmlcnawproba4oz0pdagczdg,D. Egbo,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,c11tg3waak6my0tyjpq9qeuzu,G. Facchineri,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,emzg4nwcze4zv4f4sh9t7bdn9,R. Gauld,Midfielder,25,110.0,19.0,378.0,22.0,345.0,18.0,36.0,530.0,918.0,178.0,15.0,20.0,68.0,62.0,10.0,115.0,17.0,122.0,22.0,60.0,27.0,113.0,35.0,33.0,1398.0,12.0,18.0,497.0,408.0,2.0,5.0,388.0,13.0,5.0,1.0,171.0,86.0,280.0,112.0,19.0,5.0,62.0,92.0,8.0,175.0,14.0,,128.0,7.0,143.0,22.0,1.0,72.0,14.0,75.0,30.0,19.0,4.0,0.0,1.0,17.0,19.0,19.0,68.0,5.0,50.0,2.0,41.0,,1.0,,1.0,,2.0,9.0,9.0,1.0,19.0,,4.0,4.0,8.0,5.0,5.0,26.0,,,11.0,1.0,28.0,,33.0,77.0,,36.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,82oq25egie3khgxx0yfbo76jt,M. Godinho,Defender,2,16.0,5.0,63.0,1.0,39.0,3.0,5.0,83.0,148.0,24.0,6.0,3.0,10.0,7.0,2.0,20.0,7.0,20.0,3.0,1.0,2.0,24.0,6.0,3.0,179.0,4.0,5.0,83.0,63.0,1.0,2.0,60.0,,3.0,19.0,24.0,15.0,41.0,11.0,5.0,3.0,2.0,9.0,,28.0,2.0,,24.0,3.0,18.0,6.0,,7.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,12.0,1.0,12.0,4.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,9rtsmwfl4geaa3vesttuq8slx,É. Godoy,Defender,22,60.0,18.0,675.0,9.0,249.0,15.0,4.0,814.0,980.0,82.0,25.0,59.0,28.0,28.0,8.0,34.0,28.0,120.0,2.0,100.0,17.0,446.0,31.0,13.0,1354.0,60.0,11.0,791.0,694.0,3.0,3.0,635.0,10.0,19.0,3.0,87.0,39.0,137.0,146.0,18.0,3.0,11.0,43.0,2.0,363.0,7.0,,271.0,14.0,51.0,3.0,2.0,87.0,15.0,23.0,10.0,34.0,1.0,0.0,0.0,20.0,1.0,,1.0,58.0,1.0,,,,,,1.0,1.0,,,3.0,,1.0,,1.0,1.0,,,,3.0,,,1.0,1.0,4.0,,,,,,,,8.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,8lyib37d4p85zrlsg5kdvhnmd,C. Gutiérrez,Defender,3,101.0,19.0,644.0,21.0,335.0,7.0,15.0,817.0,1252.0,120.0,23.0,35.0,34.0,40.0,4.0,159.0,25.0,157.0,11.0,47.0,40.0,348.0,32.0,46.0,1546.0,56.0,21.0,795.0,660.0,2.0,2.0,625.0,24.0,28.0,124.0,140.0,55.0,260.0,309.0,19.0,2.0,8.0,65.0,1.0,306.0,16.0,1.0,43.0,36.0,88.0,9.0,1.0,111.0,17.0,54.0,21.0,61.0,0.0,0.0,0.0,11.0,22.0,5.0,44.0,27.0,23.0,1.0,20.0,,,,1.0,17.0,1.0,2.0,3.0,,,,,,1.0,3.0,3.0,5.0,,,7.0,2.0,3.0,,10.0,27.0,,16.0,3.0,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,Forward,30,,3.0,9.0,,5.0,,5.0,9.0,19.0,10.0,,1.0,8.0,2.0,,,,,1.0,93.0,1.0,4.0,,,34.0,,,9.0,9.0,,,8.0,,,,,8.0,6.0,2.0,3.0,3.0,,2.0,,3.0,1.0,,4.0,1.0,10.0,1.0,,3.0,,2.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,84gabnykc01v70413vehqyvah,T. Hasal,Goalkeeper,1,,7.0,91.0,,14.0,,,188.0,259.0,3.0,14.0,36.0,,1.0,,,14.0,51.0,,52.0,,123.0,2.0,,630.0,51.0,,118.0,137.0,,,101.0,,23.0,,34.0,,52.0,39.0,7.0,,,3.0,,95.0,,,54.0,,1.0,,,62.0,7.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,15.0,,,,,77.0,1.0,7.0,14.0,3.0,,20.0,4.0,17.0,,1.0,1.0,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,69chuz7we7jlx255o0ym0m0np,F. Jungwirth,Defender,26,95.0,29.0,1123.0,11.0,335.0,17.0,1.0,1316.0,1597.0,148.0,31.0,116.0,30.0,47.0,12.0,119.0,35.0,162.0,,48.0,28.0,821.0,71.0,20.0,2265.0,67.0,29.0,1282.0,1154.0,4.0,5.0,1038.0,13.0,31.0,7.0,99.0,59.0,183.0,320.0,29.0,3.0,13.0,89.0,,458.0,15.0,,419.0,29.0,77.0,2.0,3.0,123.0,26.0,47.0,23.0,69.0,1.0,0.0,0.0,42.0,6.0,5.0,6.0,93.0,2.0,,4.0,,,,,1.0,,1.0,5.0,,3.0,,1.0,1.0,,,1.0,18.0,,,2.0,2.0,8.0,,,,,,3.0,,8.0,27.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,Midfielder,32,19.0,13.0,125.0,4.0,42.0,6.0,3.0,155.0,232.0,44.0,7.0,10.0,9.0,10.0,3.0,29.0,7.0,26.0,,100.0,13.0,89.0,16.0,7.0,361.0,7.0,8.0,151.0,129.0,,4.0,119.0,6.0,4.0,15.0,18.0,17.0,42.0,35.0,13.0,9.0,2.0,27.0,1.0,42.0,7.0,1.0,49.0,4.0,28.0,2.0,1.0,23.0,4.0,19.0,3.0,8.0,0.0,0.0,0.0,8.0,,1.0,,7.0,2.0,,1.0,,,,,7.0,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,5hxlj4ash5nuwnt40mf5af46h,J. Nerwinski,Defender,28,107.0,26.0,665.0,9.0,271.0,14.0,16.0,822.0,1197.0,155.0,24.0,34.0,47.0,33.0,6.0,126.0,26.0,132.0,4.0,38.0,34.0,422.0,47.0,19.0,1792.0,25.0,20.0,792.0,690.0,2.0,4.0,656.0,16.0,14.0,94.0,76.0,67.0,217.0,192.0,26.0,6.0,13.0,88.0,1.0,349.0,18.0,,155.0,28.0,108.0,8.0,2.0,93.0,20.0,61.0,15.0,63.0,0.0,1.0,0.0,27.0,7.0,4.0,7.0,43.0,3.0,1.0,3.0,,,,,33.0,,1.0,3.0,,3.0,,1.0,1.0,,,,19.0,,1.0,3.0,4.0,6.0,,,,,,7.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,dvfx5383ws30x2tit8h72o05x,E. Newton,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,bhkecr2u6neb933eo468i82ui,L. Owusu,Midfielder,17,42.0,25.0,371.0,11.0,191.0,18.0,26.0,447.0,624.0,130.0,13.0,31.0,58.0,29.0,12.0,82.0,15.0,69.0,10.0,86.0,19.0,192.0,26.0,16.0,1135.0,27.0,17.0,440.0,378.0,2.0,14.0,347.0,12.0,10.0,,64.0,75.0,132.0,132.0,25.0,10.0,1.0,55.0,4.0,111.0,7.0,2.0,122.0,13.0,104.0,15.0,2.0,96.0,15.0,46.0,16.0,16.0,0.0,0.0,0.0,9.0,3.0,3.0,11.0,7.0,5.0,1.0,6.0,,,,,,,,3.0,,,,,,1.0,,,12.0,,,2.0,2.0,3.0,,3.0,9.0,,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,cwu85ftvfakdt5gstwtc3trai,D. Pecile,Midfielder,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,bialn02i06gihzao8dsjvmc8a,R. Raposo,Midfielder,27,27.0,21.0,93.0,4.0,62.0,5.0,10.0,131.0,219.0,51.0,7.0,5.0,21.0,11.0,3.0,37.0,7.0,34.0,4.0,100.0,5.0,40.0,9.0,9.0,372.0,7.0,7.0,126.0,97.0,,3.0,92.0,2.0,1.0,2.0,41.0,28.0,69.0,30.0,21.0,18.0,11.0,23.0,5.0,40.0,3.0,,24.0,1.0,42.0,5.0,,23.0,3.0,21.0,5.0,8.0,0.0,0.0,0.0,2.0,7.0,8.0,15.0,5.0,5.0,1.0,6.0,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,11.0,,,3.0,2.0,2.0,,,6.0,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,68oxh92004pbiboo5b5bf4pg5,T. Ricketts,Forward,87,12.0,14.0,26.0,1.0,16.0,4.0,6.0,43.0,84.0,51.0,2.0,,12.0,7.0,2.0,14.0,2.0,14.0,1.0,17.0,3.0,13.0,32.0,1.0,173.0,2.0,19.0,40.0,29.0,,,29.0,1.0,1.0,2.0,16.0,31.0,31.0,4.0,14.0,14.0,10.0,20.0,2.0,12.0,2.0,,13.0,,19.0,4.0,1.0,7.0,,7.0,1.0,1.0,0.0,0.0,0.0,13.0,3.0,1.0,3.0,2.0,,2.0,2.0,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,5r72qv2gbsyevp837ztsye28l,A. Rose,Midfielder,15,45.0,20.0,759.0,5.0,169.0,4.0,1.0,905.0,1092.0,82.0,21.0,73.0,9.0,25.0,1.0,51.0,24.0,129.0,,47.0,11.0,608.0,58.0,11.0,1738.0,84.0,29.0,884.0,776.0,3.0,3.0,703.0,8.0,35.0,2.0,81.0,38.0,138.0,309.0,20.0,,18.0,44.0,3.0,281.0,3.0,1.0,264.0,15.0,24.0,2.0,1.0,69.0,20.0,15.0,15.0,48.0,0.0,2.0,0.0,29.0,,4.0,,88.0,1.0,,1.0,,,,2.0,,,,1.0,1.0,3.0,,2.0,2.0,,,,2.0,,,1.0,2.0,4.0,,,,,,7.0,,10.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,4zqcl8p1haw1ycny89x9yquei,Caio Alexandre,Midfielder,8,51.0,15.0,410.0,8.0,248.0,18.0,11.0,518.0,653.0,90.0,19.0,31.0,44.0,32.0,9.0,91.0,21.0,71.0,4.0,93.0,19.0,199.0,8.0,25.0,959.0,20.0,6.0,481.0,447.0,2.0,8.0,416.0,11.0,7.0,,68.0,50.0,107.0,165.0,15.0,4.0,20.0,40.0,6.0,151.0,8.0,1.0,111.0,9.0,82.0,5.0,5.0,48.0,11.0,38.0,21.0,15.0,0.0,0.0,0.0,2.0,12.0,7.0,12.0,7.0,,1.0,5.0,,,,,,,4.0,9.0,,2.0,,,,4.0,1.0,1.0,14.0,,,,2.0,11.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,cibach2kp6y1w697co2e4k2c5,R. Teibert,Forward,31,129.0,34.0,965.0,23.0,559.0,15.0,31.0,1166.0,1499.0,146.0,34.0,47.0,71.0,74.0,7.0,238.0,37.0,176.0,8.0,45.0,36.0,442.0,20.0,50.0,2511.0,47.0,16.0,1140.0,990.0,3.0,12.0,943.0,19.0,17.0,18.0,164.0,87.0,266.0,302.0,34.0,4.0,12.0,59.0,5.0,367.0,17.0,2.0,259.0,51.0,126.0,8.0,1.0,155.0,30.0,55.0,38.0,37.0,1.0,0.0,1.0,4.0,25.0,10.0,25.0,24.0,11.0,2.0,27.0,,1.0,,,3.0,,14.0,5.0,,1.0,1.0,1.0,,3.0,2.0,2.0,11.0,1.0,,11.0,2.0,6.0,,,,,,5.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Vancouver Whitecaps FC,3mdm2bd45bybp9zbt6aspgq21,R. Veselinović,Defender,4,61.0,27.0,771.0,11.0,178.0,25.0,3.0,945.0,1203.0,128.0,20.0,69.0,31.0,37.0,9.0,65.0,22.0,151.0,1.0,42.0,30.0,617.0,52.0,16.0,1995.0,90.0,23.0,917.0,794.0,2.0,3.0,725.0,18.0,50.0,1.0,101.0,54.0,162.0,197.0,27.0,5.0,18.0,74.0,3.0,369.0,12.0,1.0,314.0,29.0,76.0,10.0,3.0,89.0,22.0,45.0,19.0,50.0,0.0,1.0,0.0,29.0,,2.0,,100.0,1.0,2.0,3.0,,,,,,,,5.0,,5.0,,1.0,1.0,1.0,,,7.0,,,1.0,3.0,10.0,,,,,,5.0,,15.0,22.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
