liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Richmond Kickers,ez3xtscdkm7xl7rgi6p7cixka,G. Cuomo,Midfielder,93,,310.0,6.0,,,130.0,3.0,1.0,20.0,45.0,1.0,3.0,,10.0,41.0,57.0,5.0,17.0,1.0,134.0,4.0,3.0,1.0,87.0,6.0,3.0,33.0,37.0,,21.0,1.0,20.0,4.0,5.0,14.0,182.0,2.0,10.0,1.0,15.0,43.0,2.0,10.0,17.0,2.0,2.0,9.0,1.0,34.0,6.0,6.0,2.0,10.0,2.0,7.0,34.0,,99.0,101.0,19.0,1.0,17.0,6.0,8.0,0.0,1.0,16.0,1.0,1.0,,,8.0,1.0,2.0,14.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cvhu24dguzh3eqq876nydxplh,D. Diosa,Midfielder,11,6.0,222.0,3.0,,,40.0,2.0,6.0,15.0,19.0,1.0,4.0,,1.0,35.0,12.0,5.0,10.0,1.0,42.0,3.0,6.0,,28.0,4.0,2.0,12.0,9.0,2.0,18.0,,8.0,3.0,7.0,3.0,89.0,3.0,6.0,5.0,21.0,10.0,4.0,10.0,9.0,,4.0,1.0,5.0,23.0,2.0,4.0,9.0,6.0,3.0,13.0,8.0,,28.0,30.0,2.0,4.0,14.0,1.0,8.0,0.0,1.0,2.0,,2.0,1.0,,1.0,2.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3eggdg6fqqb8b9bqafuhgo1d5,D. Dubose,Defender,67,,91.0,1.0,,,35.0,1.0,,5.0,8.0,,1.0,,,14.0,16.0,1.0,6.0,,36.0,1.0,5.0,,22.0,,,12.0,,,7.0,1.0,6.0,1.0,1.0,5.0,60.0,,2.0,2.0,6.0,19.0,2.0,10.0,6.0,,1.0,4.0,,10.0,,,,2.0,,4.0,12.0,,23.0,24.0,4.0,1.0,4.0,6.0,2.0,0.0,,6.0,,1.0,10.0,,2.0,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,23,1.0,1383.0,,1.0,,560.0,1.0,15.0,98.0,212.0,1.0,9.0,,25.0,151.0,236.0,35.0,81.0,2.0,568.0,3.0,14.0,2.0,392.0,20.0,3.0,120.0,119.0,3.0,85.0,3.0,76.0,16.0,15.0,38.0,728.0,1.0,16.0,9.0,85.0,197.0,6.0,10.0,76.0,1.0,13.0,27.0,3.0,137.0,14.0,20.0,3.0,16.0,1.0,36.0,154.0,1.0,441.0,448.0,52.0,21.0,61.0,17.0,49.0,0.0,,39.0,,,1.0,1.0,18.0,2.0,8.0,56.0,,2.0,14.0,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,1,,1395.0,,,,212.0,,,,70.0,,,,1.0,185.0,193.0,,,2.0,445.0,1.0,,,177.0,20.0,,182.0,91.0,1.0,151.0,,147.0,16.0,,31.0,603.0,,16.0,,4.0,291.0,,10.0,10.0,,3.0,8.0,,13.0,16.0,20.0,,16.0,,2.0,63.0,,147.0,263.0,9.0,,3.0,,2.0,0.0,,182.0,,,,,70.0,,,86.0,,3.0,,19.0,,,,,,,,,,,,,,,,50.0,151.0,,10.0,,2.0,9.0,28.0,10.0,22.0,2.0,,1.0,70.0,,,,,,148.0,,,,2.0,,,,
USA_USL_League_One,2020,Richmond Kickers,6kbmu7x9if3gdpmshwjhdpwbt,L. Johnston,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,9y4qb3exruvm5dacxqvbbvb3d,R. Kraft,Midfielder,98,12.0,1188.0,2.0,2.0,1.0,411.0,8.0,11.0,120.0,172.0,1.0,6.0,,23.0,189.0,179.0,24.0,64.0,2.0,439.0,6.0,17.0,3.0,297.0,16.0,19.0,106.0,102.0,15.0,134.0,6.0,82.0,14.0,21.0,22.0,674.0,40.0,16.0,8.0,88.0,128.0,17.0,10.0,55.0,9.0,23.0,7.0,1.0,118.0,8.0,16.0,50.0,16.0,27.0,40.0,89.0,2.0,310.0,333.0,30.0,15.0,63.0,12.0,48.0,2.0,18.0,42.0,1.0,3.0,1.0,4.0,15.0,10.0,4.0,36.0,1.0,2.0,9.0,1.0,,4.0,,4.0,,1.0,,,11.0,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,9b33ooj166jre4pgfvrgwjbsa,M. Kwesele,Midfielder,0,1.0,293.0,3.0,,,114.0,,1.0,26.0,36.0,1.0,3.0,,6.0,34.0,51.0,1.0,19.0,,114.0,2.0,6.0,,73.0,4.0,1.0,27.0,22.0,3.0,19.0,,17.0,3.0,4.0,9.0,146.0,,6.0,2.0,8.0,32.0,3.0,10.0,6.0,,1.0,4.0,,18.0,3.0,4.0,1.0,6.0,,6.0,34.0,,87.0,87.0,10.0,1.0,12.0,6.0,2.0,0.0,,8.0,,,1.0,2.0,2.0,1.0,2.0,14.0,,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ctuzcw9agc5bh3kyyuv2grysp,Ivan Magalhães,Defender,4,2.0,1296.0,1.0,2.0,,598.0,,6.0,34.0,136.0,2.0,5.0,,20.0,157.0,344.0,15.0,60.0,2.0,613.0,,11.0,3.0,417.0,20.0,11.0,135.0,212.0,3.0,83.0,3.0,65.0,14.0,9.0,54.0,825.0,,15.0,1.0,47.0,276.0,17.0,10.0,73.0,4.0,9.0,46.0,4.0,113.0,63.0,20.0,2.0,15.0,,20.0,91.0,2.0,464.0,478.0,66.0,9.0,40.0,34.0,27.0,1.0,2.0,75.0,1.0,1.0,12.0,,34.0,7.0,9.0,61.0,,2.0,6.0,6.0,,,,,,4.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cno3hfiqasdrv8qo7i53fbyzt,M. Mwape,Forward,10,15.0,679.0,5.0,1.0,,174.0,9.0,15.0,75.0,99.0,2.0,10.0,,6.0,84.0,59.0,17.0,27.0,1.0,179.0,8.0,9.0,12.0,145.0,7.0,10.0,28.0,56.0,12.0,45.0,4.0,35.0,8.0,20.0,8.0,335.0,10.0,13.0,3.0,79.0,27.0,22.0,10.0,53.0,5.0,19.0,5.0,10.0,90.0,2.0,7.0,25.0,13.0,6.0,31.0,21.0,,146.0,151.0,11.0,12.0,37.0,8.0,48.0,0.0,7.0,1.0,4.0,5.0,1.0,3.0,1.0,5.0,1.0,6.0,1.0,,5.0,,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,2sse0r7p0qv6iah0f6q2454kq,L. Pavone,Midfielder,14,7.0,833.0,3.0,,,200.0,3.0,12.0,62.0,76.0,2.0,4.0,,28.0,118.0,54.0,19.0,60.0,1.0,206.0,9.0,11.0,,122.0,9.0,11.0,77.0,31.0,7.0,73.0,4.0,31.0,11.0,6.0,12.0,344.0,1.0,14.0,6.0,59.0,64.0,25.0,10.0,52.0,2.0,14.0,22.0,8.0,109.0,10.0,9.0,8.0,14.0,1.0,29.0,49.0,,124.0,129.0,50.0,12.0,57.0,7.0,30.0,0.0,1.0,17.0,1.0,3.0,11.0,4.0,4.0,9.0,,7.0,,1.0,7.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,z4hkrn1tp7239wjy3uh6vl04,H. Pinto,Defender,22,1.0,18.0,1.0,,,8.0,,,1.0,5.0,,1.0,,1.0,3.0,1.0,,1.0,,8.0,,1.0,,6.0,1.0,,2.0,,,3.0,,2.0,,1.0,,12.0,,1.0,,2.0,3.0,1.0,10.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,,1.0,4.0,,6.0,6.0,1.0,,2.0,,1.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,cz020e9g38pwlqaym214tesid,C. Shanosky,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,ce2ptmu87g2rlswrnft0lrze1,Z. Taublieb,Midfielder,16,,7.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,8.0,1243.0,1.0,10.0,8.0,230.0,10.0,28.0,47.0,125.0,1.0,11.0,,26.0,144.0,53.0,18.0,58.0,2.0,248.0,4.0,12.0,12.0,151.0,19.0,39.0,72.0,58.0,8.0,66.0,8.0,55.0,14.0,20.0,14.0,480.0,,15.0,9.0,121.0,91.0,59.0,10.0,92.0,23.0,42.0,20.0,11.0,167.0,3.0,19.0,8.0,15.0,,49.0,52.0,10.0,158.0,176.0,46.0,12.0,75.0,5.0,72.0,3.0,2.0,14.0,2.0,6.0,2.0,5.0,2.0,16.0,,25.0,,3.0,6.0,,,,1.0,,2.0,,,,,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,1.0
USA_USL_League_One,2020,Richmond Kickers,8kdtdvk8xiz9td4qx78v09j2t,S. Thomsen,Defender,3,27.0,1200.0,2.0,,,428.0,5.0,14.0,65.0,163.0,1.0,9.0,,11.0,230.0,154.0,37.0,77.0,2.0,450.0,5.0,9.0,1.0,279.0,21.0,,141.0,123.0,12.0,139.0,2.0,66.0,14.0,23.0,40.0,784.0,15.0,16.0,4.0,89.0,245.0,4.0,10.0,64.0,,13.0,13.0,5.0,113.0,19.0,21.0,38.0,16.0,9.0,38.0,17.0,,293.0,309.0,24.0,26.0,49.0,17.0,51.0,0.0,8.0,64.0,3.0,1.0,104.0,3.0,30.0,,3.0,30.0,,1.0,11.0,7.0,,,,1.0,,26.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2020,Richmond Kickers,82j7il2litum8lypj6ix0fmqd,K. Venter,Defender,12,2.0,1314.0,,,,616.0,,4.0,24.0,132.0,1.0,4.0,,16.0,187.0,361.0,13.0,69.0,2.0,659.0,1.0,9.0,,400.0,19.0,2.0,166.0,100.0,2.0,109.0,1.0,45.0,15.0,9.0,59.0,796.0,,15.0,2.0,37.0,315.0,9.0,10.0,45.0,,7.0,26.0,,79.0,52.0,19.0,2.0,15.0,,18.0,220.0,,461.0,493.0,42.0,7.0,34.0,11.0,19.0,0.0,,97.0,,1.0,4.0,,36.0,2.0,6.0,93.0,,2.0,6.0,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
