liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,206clz463jnjwhjmnamsw6icq,M. Amissi,Forward,10,6.0,4.0,2.0,2.0,12.0,2.0,18.0,,25.0,14.0,11.0,28.0,4.0,2.0,8.0,8.0,19.0,10.0,9.0,,1.0,20.0,15.0,6.0,9.0,2.0,2.0,4.0,,12.0,7.0,11.0,18.0,1.0,,,,180.0,7.0,1.0,,2.0,24.0,26.0,4.0,18.0,1.0,2.0,8.0,58.0,3.0,1.0,1.0,9.0,1.0,7.0,0.0,,1.0,,2.0,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,Defender,7,1.0,1.0,,2.0,4.0,,7.0,,17.0,10.0,7.0,13.0,4.0,2.0,7.0,7.0,16.0,9.0,7.0,1.0,3.0,14.0,5.0,3.0,4.0,,2.0,2.0,,11.0,7.0,5.0,12.0,,2.0,,,159.0,4.0,,1.0,1.0,10.0,15.0,1.0,12.0,2.0,5.0,3.0,37.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,3.0,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,Defender,5,7.0,4.0,3.0,2.0,2.0,3.0,12.0,,16.0,8.0,8.0,2.0,24.0,2.0,8.0,8.0,9.0,4.0,5.0,2.0,20.0,58.0,6.0,7.0,17.0,,2.0,,1.0,50.0,8.0,46.0,53.0,1.0,2.0,,,180.0,,,12.0,3.0,9.0,63.0,,54.0,3.0,1.0,9.0,91.0,,2.0,4.0,3.0,6.0,5.0,0.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Forward,14,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,2.0,,3.0,3.0,,,,,20.0,,,,,1.0,3.0,,3.0,,,,4.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,3gehuzr276abauitwc8y8imi2,T. Crawford,Midfielder,12,1.0,1.0,,2.0,9.0,2.0,8.0,,7.0,4.0,3.0,15.0,8.0,2.0,6.0,6.0,6.0,3.0,3.0,,1.0,25.0,5.0,3.0,7.0,,1.0,1.0,1.0,18.0,6.0,12.0,17.0,,2.0,2.0,8.0,102.0,,,4.0,1.0,14.0,25.0,,18.0,2.0,,7.0,53.0,,,2.0,7.0,4.0,5.0,0.0,1.0,4.0,1.0,,1.0,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,653qyopyxl1qrfmul2n3m5g16,M. Doner,Defender,3,3.0,,3.0,2.0,13.0,,11.0,,9.0,,9.0,11.0,16.0,2.0,8.0,8.0,6.0,,6.0,,15.0,44.0,6.0,5.0,1.0,,2.0,,2.0,39.0,17.0,23.0,38.0,,2.0,1.0,2.0,180.0,,,4.0,,13.0,45.0,,40.0,2.0,,5.0,71.0,,,,3.0,3.0,5.0,0.0,,,,,,,,,1.0,1.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,3141if674kt100fnbi3unstsl,T. Field,Defender,30,1.0,1.0,,2.0,6.0,2.0,8.0,,13.0,5.0,8.0,2.0,32.0,2.0,8.0,8.0,12.0,4.0,8.0,3.0,4.0,54.0,4.0,2.0,19.0,,2.0,1.0,1.0,41.0,13.0,35.0,47.0,3.0,3.0,1.0,2.0,180.0,,,12.0,2.0,16.0,61.0,,48.0,6.0,,13.0,97.0,,4.0,8.0,6.0,7.0,5.0,0.0,2.0,3.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,bh52dhtgqbdogmi1os5w2rod0,E. Fotsing,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,dccxa27nm03fy0bvqm7377qqc,J. Frank,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Vancouver FC,9zjll4bgc3c3gek77mybspz4k,L. Friend,Forward,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
