liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Mazatlán FC,8a71ps9kc5edtlkvy8jhpxk2x,A. Alcaráz,Goalkeeper,0,,12.0,1.0,5.0,,,,,1.0,3.0,,15.0,,6.0,,10.0,15.0,,13.0,,,,12.0,,,,33.0,,,,90.0,,18.0,,22.0,,15.0,,,,,15.0,,2.0,43.0,,,,3.0,,2.0,,6.0,1.0,10.0,5.0,,,,17.0,,,0.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,11.0,8.0,1.0,2.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,f3vs3av9uxou460bcq7lkaoh6,F. Almada,Defender,5,10.0,8.0,2.0,32.0,,3.0,,2.0,2.0,7.0,3.0,9.0,2.0,22.0,6.0,65.0,15.0,,59.0,1.0,4.0,,8.0,,,,87.0,5.0,5.0,6.0,180.0,1.0,72.0,13.0,29.0,,63.0,,2.0,,,18.0,,2.0,128.0,2.0,,1.0,9.0,4.0,2.0,,7.0,2.0,10.0,13.0,6.0,,,80.0,1.0,7.0,1.0,2.0,,,5.0,,18.0,1.0,5.0,,4.0,,,,1.0,1.0,0.0,1.0,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Forward,10,22.0,12.0,2.0,17.0,,,3.0,2.0,3.0,4.0,,2.0,2.0,11.0,13.0,55.0,14.0,,54.0,,18.0,,10.0,,,1.0,71.0,2.0,5.0,9.0,193.0,2.0,57.0,22.0,25.0,1.0,27.0,,,1.0,2.0,29.0,2.0,2.0,114.0,4.0,,,33.0,9.0,2.0,4.0,,3.0,10.0,3.0,12.0,2.0,1.0,69.0,7.0,13.0,1.0,,1.0,,3.0,,2.0,,2.0,1.0,4.0,1.0,1.0,,,,,,3.0,,,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,61huc8rado1jmr8ilgyv2aqxh,Samir,Defender,3,,,,1.0,,,,,1.0,1.0,,,,8.0,,11.0,1.0,,13.0,,2.0,,1.0,,,,14.0,,,,20.0,,13.0,,3.0,,11.0,,,1.0,,1.0,,,18.0,,,,2.0,,,,,1.0,10.0,,1.0,,,12.0,,,0.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,7r92e60x27mwoij3lx2r64ob8,C. Castro,Defender,32,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,,21.0,,33.0,1.0,,36.0,,2.0,1.0,1.0,1.0,,,38.0,,,2.0,71.0,,37.0,2.0,12.0,,33.0,,1.0,,,1.0,1.0,,44.0,,,,4.0,1.0,1.0,,,1.0,10.0,1.0,1.0,,,34.0,,,0.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,15,21.0,10.0,1.0,20.0,,,,,3.0,6.0,3.0,7.0,,4.0,11.0,47.0,14.0,2.0,46.0,1.0,3.0,,3.0,,13.0,,63.0,2.0,4.0,12.0,159.0,1.0,49.0,24.0,36.0,2.0,34.0,,2.0,2.0,,18.0,7.0,2.0,106.0,1.0,,,15.0,10.0,2.0,,3.0,3.0,10.0,3.0,7.0,2.0,5.0,61.0,,12.0,0.0,,4.0,,9.0,1.0,10.0,,5.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,avml847kzcdhkh1015scyhudw,A. Duarte,Forward,9,13.0,4.0,1.0,5.0,,2.0,,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,9.0,5.0,,10.0,1.0,5.0,1.0,6.0,,,,15.0,,4.0,11.0,140.0,2.0,10.0,17.0,4.0,,7.0,,3.0,2.0,3.0,11.0,3.0,1.0,33.0,3.0,,,3.0,8.0,1.0,2.0,,3.0,10.0,,4.0,,2.0,14.0,2.0,6.0,0.0,,1.0,,2.0,,3.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,c3xpf74j8iadroh9n89pphejt,J. Díaz,Defender,4,1.0,1.0,,2.0,,,,,1.0,,,,,2.0,1.0,7.0,1.0,,7.0,,,,,,,,8.0,,,,10.0,,7.0,1.0,4.0,,6.0,,,1.0,,2.0,,,12.0,,,,1.0,,,,,1.0,10.0,,1.0,,,8.0,,1.0,0.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,16,5.0,2.0,1.0,3.0,,1.0,,,1.0,3.0,1.0,,,5.0,3.0,14.0,4.0,,13.0,,4.0,,7.0,,,,18.0,3.0,4.0,3.0,90.0,,14.0,6.0,6.0,1.0,10.0,,1.0,,2.0,8.0,2.0,2.0,36.0,,,,4.0,2.0,2.0,,,1.0,10.0,1.0,4.0,1.0,1.0,18.0,,3.0,0.0,1.0,2.0,,3.0,,2.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Mazatlán FC,8nfubgjn9bepubvpc1a640h2i,S. Fierro,Midfielder,8,14.0,7.0,2.0,42.0,,,,,3.0,5.0,4.0,2.0,,26.0,7.0,92.0,11.0,,91.0,1.0,14.0,,8.0,1.0,,,110.0,1.0,4.0,10.0,186.0,2.0,99.0,18.0,28.0,,62.0,,3.0,1.0,,16.0,1.0,2.0,134.0,2.0,,,37.0,7.0,3.0,1.0,1.0,3.0,10.0,8.0,9.0,1.0,,103.0,2.0,8.0,0.0,,,,3.0,,4.0,,3.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
