dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
12,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Attacker,USA,19w0opvw3rn8dn39l4s9bmyac,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/19w0opvw3rn8dn39l4s9bmyac
1,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Goalkeeper,Philippines,1bxh1eicgvqzxg72einyra3th,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/1bxh1eicgvqzxg72einyra3th
19,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Defender,Colombia,240amttplfpwrpw9coc5lap04,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/240amttplfpwrpw9coc5lap04
33,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Defender,USA,2iztsaek6rwreowh22vmeg2dw,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/2iztsaek6rwreowh22vmeg2dw
7,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Attacker,France,3gad2y93tdfh04bk2v40pz6s4,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/3gad2y93tdfh04bk2v40pz6s4
13,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Defender,USA,4ohheomsk308ttujyivhueuxg,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/4ohheomsk308ttujyivhueuxg
41,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Midfielder,New Zealand,54yx5xkqrktd2hp0sxjx6hm8l,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/54yx5xkqrktd2hp0sxjx6hm8l
96,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Goalkeeper,Puerto Rico,5em57wy8y3k9f56z4r81aadt6,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/5em57wy8y3k9f56z4r81aadt6
18,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Midfielder,USA,5qk66uh37rxtwxc29cdkidisq,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/5qk66uh37rxtwxc29cdkidisq
10,,Fort Wayne FC,Fort_Wayne_FC,USL Cup,Midfielder,France,5tissinhbsgnun1brvq0tpic4,ceqeyeiwtvt38eclzcy88wpre,7654efzou9a3lvjrmnl2dczys,5f940fvmfprt1qzzr7oyz3u38,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ceqeyeiwtvt38eclzcy88wpre/player/view/5tissinhbsgnun1brvq0tpic4
