liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,St Louis CITY2,3dyn7hheqvs3gm3m84jrra9lg,S. Antwi,Midfielder,49,,217.0,,4.0,94.0,4.0,2.0,1.0,,25.0,,27.0,,13.0,6.0,23.0,,138.0,6.0,,24.0,35.0,20.0,,20.0,28.0,2.0,9.0,14.0,27.0,,296.0,,41.0,764.0,40.0,8.0,402.0,147.0,782.0,10.0,1.0,804.0,880.0,,,,6.0,114.0,2.0,4.0,,11.0,,,58.0,31.0,28.0,84.0,98.0,,107.0,1.0,13.0,40.0,97.0,71.0,242.0,1163.0,26.0,,45.0,,20.0,902.0,64.0,2.0,5.0,402.0,6.0,15.0,2041.0,204.0,17.0,4.0,,,2.0,,178.0,1.0,,,0.0,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,Forward,77,1.0,9.0,,,44.0,5.0,,5.0,,14.0,1.0,5.0,,6.0,,13.0,,117.0,4.0,,6.0,12.0,10.0,1.0,34.0,20.0,,1.0,11.0,16.0,2.0,56.0,,17.0,114.0,3.0,3.0,69.0,35.0,113.0,10.0,1.0,117.0,160.0,,2.0,,22.0,35.0,1.0,22.0,,1.0,2.0,3.0,31.0,4.0,20.0,58.0,48.0,,48.0,,4.0,11.0,64.0,32.0,65.0,362.0,10.0,2.0,15.0,,16.0,165.0,42.0,13.0,9.0,50.0,1.0,10.0,553.0,112.0,14.0,2.0,2.0,,3.0,,102.0,6.0,2.0,0.0,1.0,,,,,,,,,,,,,,5.0,14.0,5.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,92oqt9q51us5rpmqmvvrdso6i,R. Becher,Midfielder,56,1.0,117.0,,4.0,66.0,18.0,4.0,6.0,,27.0,1.0,18.0,,41.0,1.0,24.0,,220.0,5.0,,13.0,21.0,20.0,,28.0,31.0,1.0,14.0,16.0,17.0,2.0,111.0,,16.0,342.0,15.0,4.0,228.0,97.0,354.0,10.0,1.0,357.0,506.0,1.0,7.0,,11.0,66.0,3.0,4.0,3.0,16.0,2.0,10.0,31.0,26.0,31.0,76.0,152.0,,142.0,2.0,76.0,34.0,117.0,135.0,184.0,750.0,117.0,2.0,14.0,,30.0,509.0,137.0,53.0,11.0,130.0,,10.0,1420.0,259.0,15.0,8.0,1.0,,1.0,,142.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,9.0,18.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,a7g8qfuyirsvuux6f2ffmyyok,B. Benyr,Midfielder,78,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,10.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,276kl5oc1k19y1linbxml0xec,Ó. Benítez,Defender,0,,110.0,,2.0,28.0,4.0,,,,9.0,1.0,10.0,,8.0,7.0,9.0,,74.0,5.0,,6.0,28.0,15.0,,8.0,15.0,,,3.0,25.0,1.0,53.0,,13.0,214.0,14.0,5.0,77.0,12.0,222.0,10.0,1.0,228.0,276.0,,1.0,2.0,2.0,38.0,,4.0,,2.0,2.0,2.0,18.0,9.0,15.0,35.0,55.0,,42.0,,14.0,20.0,43.0,30.0,108.0,398.0,22.0,2.0,16.0,,7.0,283.0,27.0,7.0,2.0,151.0,1.0,20.0,540.0,85.0,5.0,2.0,,2.0,,,63.0,,1.0,1.0,0.0,,,,,,,,,,,,1.0,,4.0,9.0,3.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,37vbc16ejxmfkssydcdxq69zo,N. Bishop,Goalkeeper,55,,63.0,,,1.0,,,,,15.0,,,,,22.0,12.0,,118.0,,,10.0,45.0,9.0,,,10.0,,,,112.0,,71.0,,,145.0,53.0,,23.0,,151.0,10.0,,198.0,224.0,,,69.0,,84.0,3.0,,,,,,,2.0,10.0,,116.0,,4.0,,3.0,,,4.0,180.0,382.0,3.0,,,,,314.0,71.0,,,175.0,2.0,65.0,900.0,4.0,,,,64.0,,,1.0,,,,0.0,7.0,,25.0,3.0,2.0,19.0,12.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,aqlp0y1zs77s1gjh0rmpjnfo4,J. Buebendorf,Defender,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,5xz7ooniokkcu9a1p8diq74t0,J. Castillo Diaz,Midfielder,53,1.0,4.0,,,1.0,,,1.0,,2.0,,,,1.0,,2.0,,6.0,,,,,,,3.0,2.0,,,,1.0,,,,,7.0,,,5.0,2.0,7.0,10.0,,7.0,9.0,,,,,1.0,,7.0,,1.0,,,,1.0,2.0,3.0,2.0,,1.0,,,,4.0,1.0,3.0,25.0,1.0,,2.0,,,9.0,3.0,,,3.0,,1.0,23.0,5.0,,,1.0,,,,4.0,1.0,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,Midfielder,43,1.0,174.0,,1.0,56.0,11.0,,6.0,3.0,19.0,3.0,15.0,,10.0,8.0,18.0,,246.0,2.0,11.0,14.0,39.0,8.0,19.0,29.0,18.0,1.0,4.0,11.0,45.0,,174.0,,15.0,539.0,51.0,2.0,361.0,90.0,560.0,10.0,2.0,590.0,720.0,,2.0,,17.0,106.0,1.0,3.0,1.0,16.0,,4.0,26.0,15.0,18.0,60.0,168.0,,70.0,,14.0,24.0,70.0,123.0,320.0,994.0,24.0,,20.0,,24.0,758.0,150.0,14.0,17.0,236.0,2.0,19.0,1286.0,140.0,11.0,7.0,7.0,,1.0,,116.0,21.0,,,0.0,,,,,,,,,,,,,1.0,8.0,4.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,St Louis CITY2,4ke1e5h3gt66su5fs4bk74178,E. Clark,Forward,65,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,1.0,10.0,,1.0,2.0,,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,1.0,,3.0,,,,,1.0,2.0,1.0,,1.0,,,,12.0,1.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
