liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Charleston Battery,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,Defender,22,141.0,162.0,210.0,2.0,,9.0,,17.0,11.0,,2.0,2.0,3.0,,109.0,5.0,146.0,2.0,10.0,2.0,55.0,,57.0,3.0,,5.0,2.0,2.0,,,,,37.0,,16.0,157.0,6.0,39.0,7.0,5.0,,,10.0,,1.0,,,6.0,126.0,187.0,,,,10.0,,7.0,0.0,,3.0,9.0,,,6.0,,,20.0,,,,,7.0,,,,,,2.0,6.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,14oq6mvlh5e51d9y20nbpok4p,C. Allan,Midfielder,4,43.0,55.0,144.0,,2.0,5.0,1.0,13.0,6.0,2.0,2.0,1.0,1.0,5.0,16.0,2.0,45.0,1.0,13.0,2.0,13.0,,15.0,8.0,,11.0,2.0,,,2.0,5.0,1.0,29.0,1.0,10.0,53.0,,21.0,7.0,4.0,1.0,,6.0,,,,2.0,2.0,42.0,68.0,,7.0,,10.0,1.0,5.0,1.0,,2.0,3.0,2.0,,1.0,,1.0,3.0,,,1.0,1.0,5.0,1.0,0.0,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,5,16.0,18.0,31.0,,,1.0,,2.0,4.0,,1.0,,,,13.0,,16.0,,,1.0,3.0,,3.0,,1.0,,,,,,,,3.0,,2.0,18.0,,8.0,,,,,2.0,,,,,,15.0,19.0,,,,10.0,,,0.0,,,2.0,,,,,,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,Defender,7,69.0,85.0,135.0,,2.0,8.0,,19.0,15.0,,2.0,,,,53.0,,72.0,2.0,8.0,2.0,4.0,,27.0,3.0,1.0,8.0,1.0,2.0,,,1.0,,19.0,,13.0,82.0,1.0,39.0,6.0,5.0,,,10.0,,,,1.0,5.0,63.0,115.0,,3.0,,10.0,,5.0,0.0,,2.0,7.0,,,1.0,,,9.0,2.0,,1.0,,7.0,,,2.0,2.0,12.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,5t1wvh34lm993otbc3469uzxm,J. Conway,Forward,36,7.0,10.0,66.0,,,4.0,1.0,4.0,2.0,,1.0,2.0,2.0,1.0,,4.0,7.0,,6.0,1.0,2.0,,3.0,3.0,,2.0,1.0,,,,1.0,1.0,8.0,,3.0,10.0,,3.0,3.0,1.0,,,2.0,3.0,,1.0,1.0,,7.0,14.0,,1.0,,10.0,,3.0,0.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,aur71sievd8d2fnrumu3xf6c,N. Dossantos,Defender,62,61.0,83.0,120.0,2.0,2.0,10.0,1.0,17.0,5.0,1.0,2.0,,,,43.0,,67.0,3.0,6.0,2.0,35.0,,36.0,1.0,1.0,6.0,1.0,3.0,1.0,,,,24.0,,16.0,77.0,1.0,7.0,10.0,5.0,1.0,,7.0,,1.0,2.0,,4.0,65.0,100.0,,1.0,,10.0,2.0,5.0,0.0,,2.0,6.0,,,,,,2.0,,,,,6.0,,,,,4.0,,3.0,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,eur2vbdzfmcxyfathakjghyqc,J. Drack,Defender,23,17.0,22.0,59.0,,,5.0,,10.0,7.0,1.0,1.0,,,1.0,6.0,,19.0,,5.0,1.0,5.0,,8.0,3.0,,5.0,1.0,,,,1.0,,13.0,,3.0,20.0,1.0,2.0,2.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,17.0,39.0,,3.0,,10.0,,2.0,0.0,,2.0,1.0,,,,,,2.0,2.0,,,1.0,1.0,,,3.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,77.0,86.0,105.0,2.0,1.0,4.0,,8.0,4.0,,1.0,5.0,1.0,2.0,57.0,6.0,78.0,2.0,13.0,1.0,29.0,,27.0,3.0,,7.0,1.0,2.0,,,2.0,,21.0,,8.0,85.0,4.0,26.0,5.0,5.0,,,1.0,,1.0,,1.0,2.0,72.0,100.0,,2.0,,10.0,,10.0,0.0,,2.0,3.0,,,1.0,,,6.0,,,1.0,1.0,4.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Charleston Battery,5htuxrszecd448kld1yguwpas,C. Garner,Goalkeeper,1,18.0,29.0,90.0,,,4.0,,6.0,,,1.0,,,,23.0,,23.0,1.0,1.0,1.0,8.0,,14.0,,,1.0,1.0,1.0,,,,,,,6.0,21.0,2.0,7.0,,1.0,,,7.0,,,,,,20.0,40.0,,,,10.0,,1.0,0.0,,,6.0,,,1.0,,,3.0,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,1.0,7.0,,,1.0,,4.0,4.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,
USA_US_Open_Cup,2025,Charleston Battery,94zkjopy373mgso15ljxmhd04,N. Houssou,Midfielder,91,52.0,66.0,99.0,1.0,2.0,7.0,1.0,17.0,10.0,,1.0,,3.0,,27.0,3.0,54.0,3.0,13.0,1.0,31.0,,18.0,3.0,,10.0,1.0,3.0,1.0,,2.0,,28.0,,12.0,64.0,2.0,7.0,7.0,10.0,,,5.0,,,1.0,1.0,2.0,50.0,94.0,,,,10.0,2.0,10.0,0.0,,3.0,5.0,1.0,2.0,,,,4.0,,1.0,4.0,1.0,5.0,,,,,4.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
