liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,FC Cincinnati,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,28.0,287.0,30.0,167.0,25.0,30.0,240.0,12.0,14.0,9.0,115.0,,287.0,408.0,959.0,35.0,80.0,12.0,344.0,6.0,1213.0,14.0,904.0,229.0,2.0,2679.0,427.0,13.0,56.0,13.0,66.0,34.0,1.0,1.0,51.0,314.0,50.0,4.0,69.0,51.0,757.0,32.0,86.0,68.0,5.0,40.0,476.0,2.0,1.0,88.0,11.0,130.0,132.0,66.0,6.0,49.0,9.0,57.0,38.0,10.0,1.0,8.0,55.0,9.0,11.0,5.0,16.0,2084.0,20.0,7.0,2.0,9.0,29.0,226.0,184.0,889.0,413.0,241.0,47.0,32.0,26.0,705.0,98.0,186.0,1303.0,53.0,35.0,25.0,7.0,4.0,2.0,1.0,2.0,,,12.0,2.0,,,,,,,,,,,,,,,,,1.0,5.0,4.0,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2022,FC Cincinnati,34wwqpo7jzb1vazqdawumqpnu,I. Atanga,Forward,23,,4.0,,3.0,,,1.0,1.0,2.0,,,,4.0,4.0,4.0,1.0,1.0,,6.0,,10.0,,4.0,3.0,,45.0,7.0,,,,,,,,2.0,,1.0,,1.0,,3.0,1.0,,1.0,,,6.0,1.0,,1.0,,,2.0,19.0,,,,2.0,,,,1.0,,,,,,16.0,1.0,,1.0,,1.0,,2.0,4.0,5.0,4.0,,1.0,1.0,9.0,2.0,3.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,dhwk7axf00z4pe7crgp3ge8yx,D. Badji,Forward,14,9.0,41.0,13.0,42.0,,8.0,68.0,31.0,52.0,,6.0,,67.0,44.0,183.0,13.0,15.0,2.0,49.0,,223.0,6.0,179.0,54.0,1.0,1095.0,141.0,2.0,21.0,2.0,15.0,7.0,1.0,,11.0,30.0,13.0,16.0,8.0,,118.0,25.0,,7.0,,20.0,49.0,21.0,,7.0,,45.0,25.0,25.0,2.0,21.0,1.0,8.0,3.0,10.0,,5.0,4.0,3.0,,,8.0,423.0,5.0,3.0,12.0,9.0,10.0,86.0,35.0,174.0,89.0,85.0,6.0,25.0,,108.0,38.0,56.0,232.0,22.0,9.0,13.0,,,0.0,,1.0,,,5.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,Defender,16,,5.0,1.0,4.0,,2.0,12.0,,,,,,6.0,4.0,21.0,,1.0,,6.0,,27.0,,21.0,6.0,,78.0,11.0,7.0,,,,,,,2.0,3.0,4.0,5.0,2.0,,9.0,3.0,,1.0,,1.0,10.0,,,,,,4.0,95.0,,1.0,,1.0,,1.0,,,,,,,,57.0,2.0,,2.0,3.0,,8.0,5.0,21.0,11.0,6.0,,3.0,,12.0,4.0,5.0,27.0,,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,epikfk8pzyaixubsbq0ri21ka,Á. Barreal,Midfielder,31,15.0,148.0,27.0,156.0,18.0,28.0,281.0,30.0,44.0,1.0,97.0,,120.0,277.0,788.0,25.0,75.0,5.0,232.0,4.0,979.0,12.0,726.0,127.0,1.0,2383.0,293.0,116.0,28.0,5.0,36.0,27.0,2.0,1.0,52.0,344.0,58.0,33.0,31.0,28.0,548.0,34.0,54.0,28.0,2.0,29.0,316.0,14.0,,37.0,5.0,79.0,64.0,100.0,6.0,38.0,9.0,84.0,41.0,15.0,,21.0,62.0,21.0,5.0,8.0,7.0,1782.0,30.0,5.0,7.0,23.0,36.0,240.0,122.0,758.0,249.0,157.0,62.0,34.0,9.0,495.0,52.0,136.0,1020.0,40.0,20.0,25.0,4.0,1.0,1.0,7.0,9.0,,,2.0,4.0,30.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,6jdyrpshsdi9ja6cx5oncgnv9,T. Blackett,Defender,24,6.0,59.0,14.0,63.0,,4.0,313.0,13.0,41.0,,3.0,,70.0,84.0,526.0,5.0,13.0,,126.0,1.0,642.0,,472.0,29.0,2.0,1338.0,84.0,15.0,21.0,1.0,2.0,3.0,1.0,,45.0,200.0,10.0,45.0,,,215.0,20.0,,2.0,,25.0,344.0,28.0,,6.0,,12.0,2.0,22.0,4.0,30.0,5.0,67.0,2.0,1.0,,21.0,54.0,2.0,,,2.0,800.0,6.0,8.0,6.0,9.0,7.0,38.0,14.0,518.0,43.0,42.0,3.0,20.0,1.0,144.0,12.0,42.0,652.0,7.0,11.0,1.0,,,0.0,8.0,5.0,,1.0,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,5ppt0al5l0aqlvu2ygtdo2bx1,G. Cameron,Defender,20,4.0,113.0,25.0,118.0,,16.0,467.0,40.0,88.0,,1.0,,285.0,101.0,678.0,23.0,15.0,,172.0,,833.0,2.0,625.0,32.0,3.0,2210.0,163.0,4.0,23.0,1.0,8.0,1.0,1.0,,72.0,162.0,31.0,108.0,3.0,,211.0,27.0,,5.0,,32.0,368.0,48.0,,4.0,,18.0,4.0,28.0,6.0,42.0,10.0,59.0,,11.0,,30.0,53.0,,,,,1131.0,15.0,6.0,2.0,42.0,8.0,35.0,43.0,667.0,75.0,72.0,1.0,27.0,,192.0,45.0,91.0,850.0,6.0,15.0,2.0,,,0.0,21.0,7.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,,2.0,29.0,256.0,,,207.0,,7.0,,,,80.0,247.0,324.0,,,,300.0,,231.0,,161.0,4.0,5.0,2610.0,12.0,,1.0,,,,,,53.0,62.0,1.0,24.0,,,117.0,29.0,,,,35.0,482.0,7.0,,,,1.0,1.0,60.0,5.0,44.0,9.0,298.0,,,,64.0,163.0,,,,,892.0,1.0,,,1.0,,,1.0,135.0,5.0,4.0,,29.0,,302.0,1.0,8.0,624.0,,1.0,,,,0.0,,22.0,244.0,,,,,,103.0,,35.0,1.0,7.0,1.0,96.0,10.0,26.0,26.0,61.0,3.0,5.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,8,2.0,20.0,4.0,14.0,1.0,9.0,50.0,7.0,11.0,,4.0,,36.0,24.0,126.0,7.0,6.0,,28.0,1.0,150.0,2.0,121.0,33.0,,399.0,65.0,4.0,11.0,,2.0,1.0,,,8.0,41.0,18.0,7.0,4.0,,78.0,11.0,1.0,1.0,,10.0,52.0,4.0,,4.0,,7.0,13.0,90.0,1.0,10.0,,8.0,2.0,2.0,1.0,4.0,5.0,1.0,,,4.0,244.0,9.0,2.0,7.0,8.0,3.0,25.0,21.0,122.0,54.0,40.0,4.0,11.0,2.0,50.0,10.0,25.0,154.0,6.0,10.0,4.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Cincinnati,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,2.0,55.0,11.0,67.0,,12.0,116.0,11.0,14.0,,15.0,,142.0,59.0,288.0,15.0,29.0,,74.0,,358.0,1.0,285.0,35.0,1.0,1126.0,92.0,96.0,12.0,,6.0,7.0,,,30.0,29.0,24.0,16.0,7.0,,176.0,24.0,,13.0,,20.0,124.0,3.0,,10.0,,10.0,16.0,27.0,1.0,23.0,3.0,19.0,4.0,5.0,,16.0,3.0,4.0,,,,657.0,12.0,2.0,13.0,13.0,13.0,67.0,43.0,284.0,78.0,46.0,15.0,24.0,,147.0,25.0,46.0,362.0,2.0,8.0,,,,0.0,4.0,2.0,,,,,21.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
