liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Detroit City FC,8fo1eg63j93qmtb4qy8u7xxck,D. Espeleta,Midfielder,14,5.0,44.0,22.0,165.0,9.0,5.0,24.0,1.0,11.0,85.0,2.0,28.0,7.0,17.0,29.0,11.0,33.0,10.0,384.0,23.0,103.0,2.0,13.0,4.0,9.0,102.0,11.0,2.0,2.0,37.0,10.0,43.0,12.0,19.0,84.0,13.0,42.0,86.0,0.0,10.0,1.0,4.0,4.0,6.0,28.0,,5.0,5.0,4.0,3.0,,3.0,4.0,4.0,4.0,7.0,7.0,4.0,2.0,12.0,,,4.0,,3.0,,,4.0,1.0,,,2.0,,,,,,,,,,5.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,63td0sigm6tp2tg8yovf5npm2,D. Gasso,Midfielder,24,,4.0,3.0,18.0,,,3.0,,5.0,6.0,3.0,2.0,5.0,5.0,6.0,1.0,4.0,1.0,22.0,4.0,11.0,,4.0,1.0,6.0,11.0,5.0,2.0,2.0,8.0,10.0,2.0,5.0,3.0,6.0,2.0,10.0,6.0,0.0,1.0,,,,1.0,2.0,,,,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,Forward,23,22.0,141.0,69.0,845.0,51.0,27.0,170.0,8.0,28.0,381.0,38.0,137.0,3.0,147.0,147.0,69.0,138.0,22.0,1928.0,146.0,562.0,9.0,107.0,11.0,116.0,528.0,28.0,29.0,33.0,235.0,10.0,278.0,125.0,72.0,400.0,129.0,254.0,415.0,0.0,40.0,4.0,16.0,17.0,11.0,109.0,1.0,22.0,13.0,14.0,14.0,1.0,14.0,24.0,25.0,12.0,32.0,78.0,19.0,15.0,76.0,,5.0,27.0,,14.0,2.0,1.0,11.0,2.0,,5.0,19.0,,,,4.0,2.0,1.0,2.0,4.0,,14.0,1.0,13.0,3.0,2.0,,,,,2.0,2.0,1.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,Goalkeeper,21,,235.0,,438.0,,,,,9.0,195.0,6.0,68.0,,78.0,,1.0,1.0,,810.0,149.0,331.0,7.0,7.0,,6.0,240.0,9.0,8.0,9.0,78.0,10.0,18.0,6.0,86.0,201.0,57.0,7.0,253.0,0.0,,,,,,114.0,,72.0,,35.0,,,,1.0,9.0,1.0,21.0,,,52.0,,1.0,,,1.0,,10.0,1.0,,,57.0,,,85.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,20.0,16.0,36.0,2.0,3.0,,,,,,,,15.0,3.0,1.0,17.0,8.0,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,9qxy4zs3w0q4i91clfmhfmnai,L. Kissiedou,Midfielder,70,3.0,61.0,30.0,254.0,3.0,5.0,61.0,2.0,11.0,137.0,1.0,54.0,7.0,32.0,32.0,15.0,45.0,10.0,404.0,37.0,171.0,2.0,16.0,7.0,3.0,169.0,11.0,2.0,2.0,69.0,10.0,79.0,24.0,21.0,136.0,27.0,48.0,139.0,0.0,16.0,1.0,3.0,3.0,3.0,19.0,1.0,8.0,7.0,5.0,5.0,1.0,5.0,3.0,4.0,2.0,10.0,2.0,3.0,3.0,18.0,,1.0,8.0,,4.0,,,2.0,1.0,,2.0,7.0,,,1.0,,,,,1.0,3.0,5.0,,4.0,1.0,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Defender,17,12.0,225.0,46.0,867.0,30.0,37.0,136.0,16.0,18.0,393.0,18.0,159.0,3.0,115.0,61.0,72.0,118.0,17.0,1058.0,208.0,529.0,24.0,90.0,11.0,33.0,507.0,18.0,11.0,11.0,197.0,10.0,199.0,79.0,51.0,390.0,110.0,151.0,414.0,1.0,19.0,10.0,12.0,1.0,17.0,26.0,1.0,36.0,8.0,23.0,22.0,1.0,41.0,23.0,15.0,5.0,46.0,15.0,21.0,24.0,5.0,,1.0,3.0,,1.0,10.0,,1.0,2.0,,1.0,12.0,,,,,,1.0,1.0,1.0,87.0,7.0,5.0,2.0,0.0,1.0,,,1.0,,,,,6.0,,,1.0,,,,,,24.0,13.0,4.0,9.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,dkz41wgsey0h302smmrh3ds0k,Y. Matthews,Forward,27,10.0,51.0,46.0,325.0,12.0,6.0,58.0,4.0,19.0,123.0,24.0,44.0,12.0,46.0,81.0,20.0,66.0,16.0,663.0,24.0,175.0,7.0,44.0,7.0,59.0,169.0,19.0,8.0,8.0,109.0,10.0,78.0,41.0,21.0,127.0,39.0,125.0,129.0,0.0,31.0,,7.0,13.0,5.0,49.0,,5.0,18.0,1.0,2.0,1.0,2.0,6.0,7.0,5.0,9.0,35.0,2.0,2.0,34.0,1.0,,13.0,1.0,12.0,,,9.0,1.0,,,8.0,,,,,,,,4.0,,10.0,,1.0,,,,,,,,2.0,,,5.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,Forward,9,27.0,269.0,101.0,1309.0,57.0,34.0,233.0,9.0,35.0,644.0,21.0,232.0,4.0,237.0,142.0,70.0,171.0,21.0,2684.0,210.0,901.0,14.0,91.0,12.0,62.0,881.0,35.0,24.0,27.0,389.0,10.0,401.0,210.0,116.0,639.0,193.0,233.0,664.0,2.0,60.0,6.0,19.0,37.0,14.0,226.0,3.0,27.0,28.0,10.0,20.0,4.0,20.0,17.0,31.0,12.0,64.0,41.0,25.0,25.0,96.0,,6.0,47.0,,29.0,,4.0,12.0,,,10.0,19.0,,,4.0,3.0,3.0,2.0,9.0,1.0,11.0,35.0,1.0,18.0,4.0,6.0,,,,,1.0,10.0,,6.0,6.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,e93nozniig2wriw9doit6a4tl,J. Murphy,Midfielder,6,29.0,599.0,82.0,1739.0,46.0,65.0,183.0,25.0,33.0,1061.0,28.0,383.0,5.0,247.0,96.0,99.0,181.0,25.0,2498.0,434.0,1360.0,40.0,127.0,19.0,42.0,1298.0,33.0,23.0,25.0,338.0,10.0,530.0,180.0,136.0,1016.0,213.0,223.0,1113.0,0.0,21.0,16.0,8.0,33.0,33.0,360.0,2.0,67.0,7.0,33.0,12.0,2.0,44.0,33.0,28.0,7.0,78.0,14.0,40.0,97.0,4.0,,,7.0,,4.0,11.0,3.0,7.0,13.0,,,6.0,,,,2.0,,8.0,,,2.0,24.0,15.0,3.0,,,,,,,,3.0,,3.0,1.0,,1.0,,,,,,36.0,21.0,10.0,,1.0,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,711t32tk6qwl567dngcldfw15,M. Rodriguez,Midfielder,21,33.0,406.0,123.0,1613.0,73.0,58.0,238.0,21.0,34.0,803.0,51.0,228.0,3.0,278.0,175.0,125.0,248.0,41.0,2753.0,365.0,1116.0,31.0,176.0,25.0,103.0,1080.0,34.0,23.0,25.0,429.0,10.0,434.0,223.0,138.0,782.0,215.0,351.0,838.0,6.0,60.0,2.0,14.0,39.0,27.0,285.0,3.0,55.0,30.0,16.0,14.0,5.0,14.0,50.0,31.0,8.0,77.0,52.0,37.0,56.0,58.0,,10.0,34.0,,14.0,1.0,3.0,6.0,7.0,,10.0,19.0,,,,2.0,1.0,5.0,7.0,9.0,17.0,19.0,4.0,20.0,5.0,5.0,,,6.0,3.0,2.0,3.0,1.0,2.0,8.0,3.0,4.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,Midfielder,11,10.0,97.0,49.0,453.0,20.0,15.0,90.0,4.0,23.0,216.0,29.0,38.0,10.0,68.0,91.0,25.0,74.0,24.0,1116.0,83.0,285.0,8.0,54.0,9.0,71.0,284.0,23.0,9.0,10.0,123.0,10.0,124.0,63.0,36.0,208.0,63.0,145.0,217.0,2.0,19.0,4.0,11.0,11.0,4.0,74.0,,5.0,8.0,4.0,13.0,1.0,13.0,5.0,13.0,4.0,18.0,42.0,11.0,9.0,42.0,1.0,2.0,20.0,1.0,7.0,1.0,2.0,6.0,3.0,,3.0,5.0,,,1.0,1.0,,,2.0,2.0,5.0,10.0,2.0,13.0,1.0,2.0,,,3.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,Goalkeeper,91,,185.0,1.0,394.0,1.0,,,,12.0,122.0,2.0,86.0,,106.0,1.0,,1.0,1.0,1080.0,177.0,316.0,5.0,2.0,1.0,2.0,154.0,12.0,9.0,9.0,107.0,10.0,25.0,2.0,70.0,170.0,91.0,3.0,210.0,0.0,,,,,,53.0,,104.0,,48.0,,,,,12.0,,15.0,,,40.0,,,,,,,13.0,1.0,,,107.0,,,97.0,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,21.0,41.0,33.0,,3.0,,,,,,,,11.0,1.0,1.0,8.0,10.0,1.0,,,1.0,,,,,
USA_USL_Championship,2024,Detroit City FC,cqlc423f6bid2uy3togwkvlgq,A. Salim,Defender,22,,7.0,1.0,17.0,,2.0,,,3.0,10.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,18.0,4.0,11.0,2.0,3.0,,1.0,11.0,3.0,2.0,2.0,1.0,10.0,3.0,1.0,,9.0,,4.0,10.0,0.0,,,,,,2.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,597hrrj3moomrcd2d95yk12w9,M. Sheldon,Defender,13,15.0,248.0,51.0,896.0,33.0,34.0,95.0,11.0,30.0,413.0,33.0,38.0,18.0,125.0,71.0,69.0,120.0,23.0,1200.0,209.0,547.0,30.0,102.0,10.0,53.0,538.0,30.0,13.0,14.0,204.0,10.0,178.0,82.0,57.0,407.0,87.0,173.0,422.0,0.0,19.0,4.0,7.0,2.0,17.0,205.0,1.0,43.0,10.0,24.0,20.0,1.0,20.0,26.0,12.0,6.0,58.0,20.0,23.0,15.0,19.0,,1.0,5.0,,3.0,7.0,,2.0,5.0,,1.0,12.0,,,,1.0,1.0,3.0,1.0,3.0,89.0,3.0,6.0,2.0,0.0,1.0,,,,,,1.0,,4.0,,,2.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,51qv1bzk99p4plho3qkhxv5gq,N. Steinwascher,Goalkeeper,1,,363.0,1.0,840.0,2.0,,,,23.0,256.0,5.0,125.0,,198.0,2.0,11.0,12.0,,2100.0,362.0,623.0,23.0,16.0,,6.0,361.0,23.0,21.0,24.0,203.0,10.0,62.0,9.0,187.0,311.0,134.0,18.0,425.0,0.0,1.0,,,,1.0,136.0,,189.0,1.0,109.0,,,,7.0,23.0,,64.0,1.0,,114.0,1.0,,1.0,1.0,,,44.0,3.0,,1.0,157.0,1.0,4.0,210.0,,,3.0,,7.0,1.0,,,,,1.0,1.0,0.0,,,,1.0,,,,,,1.0,,33.0,46.0,48.0,2.0,9.0,,,,,,,,14.0,,3.0,21.0,9.0,,,,4.0,,,,,
USA_USL_Championship,2024,Detroit City FC,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,Defender,3,21.0,297.0,94.0,1337.0,40.0,31.0,195.0,9.0,35.0,587.0,32.0,242.0,14.0,129.0,127.0,87.0,181.0,20.0,2196.0,239.0,726.0,51.0,119.0,8.0,65.0,716.0,35.0,18.0,21.0,304.0,10.0,319.0,90.0,99.0,570.0,128.0,246.0,597.0,0.0,59.0,19.0,7.0,6.0,13.0,50.0,3.0,39.0,25.0,26.0,44.0,3.0,55.0,43.0,21.0,7.0,56.0,33.0,22.0,27.0,29.0,,,13.0,,7.0,5.0,4.0,4.0,3.0,,,14.0,,,,3.0,2.0,7.0,,1.0,173.0,18.0,6.0,6.0,,,1.0,,1.0,,,,,10.0,,,,,,,,,22.0,11.0,10.0,19.0,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,Defender,4,7.0,210.0,31.0,538.0,15.0,11.0,42.0,4.0,16.0,324.0,24.0,93.0,7.0,86.0,53.0,20.0,51.0,13.0,730.0,178.0,417.0,22.0,44.0,4.0,46.0,410.0,16.0,6.0,7.0,109.0,10.0,122.0,50.0,29.0,309.0,48.0,97.0,331.0,0.0,9.0,1.0,5.0,1.0,14.0,104.0,,36.0,5.0,22.0,1.0,,1.0,8.0,9.0,1.0,39.0,22.0,7.0,22.0,8.0,,1.0,4.0,,3.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,3.0,,,7.0,3.0,4.0,1.0,0.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2024,Detroit City FC,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,Midfielder,2,20.0,216.0,116.0,1236.0,47.0,60.0,184.0,16.0,31.0,470.0,20.0,73.0,9.0,171.0,142.0,143.0,259.0,27.0,1975.0,215.0,643.0,16.0,163.0,13.0,46.0,641.0,31.0,14.0,17.0,366.0,10.0,277.0,135.0,106.0,451.0,185.0,305.0,472.0,2.0,63.0,21.0,13.0,4.0,18.0,171.0,1.0,36.0,32.0,21.0,61.0,1.0,61.0,56.0,22.0,19.0,47.0,26.0,44.0,21.0,57.0,,3.0,26.0,,10.0,1.0,3.0,8.0,4.0,,3.0,28.0,,,,3.0,1.0,2.0,3.0,3.0,83.0,24.0,5.0,16.0,2.0,1.0,1.0,,5.0,,,2.0,,21.0,2.0,,2.0,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
