liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,ati7bwf5ao203w7qm6cw1lsk5,J. Lara,Forward,26,1.0,116.0,,,,27.0,2.0,14.0,,9.0,1.0,,1.0,1.0,,,2.0,9.0,14.0,1.0,4.0,28.0,1.0,1.0,,23.0,4.0,,5.0,7.0,,3.0,1.0,6.0,1.0,3.0,3.0,38.0,,6.0,,7.0,2.0,3.0,10.0,4.0,,,,,2.0,1.0,2.0,10.0,1.0,4.0,1.0,6.0,,4.0,5.0,23.0,23.0,3.0,,,,,1.0,6.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,cey0pzl3op2mauaxpnzckaind,Á. López,Forward,30,,35.0,,,,15.0,,8.0,,9.0,,,,,,,,11.0,3.0,2.0,4.0,16.0,,3.0,,12.0,1.0,,4.0,3.0,,4.0,2.0,1.0,,,,28.0,1.0,2.0,1.0,11.0,3.0,3.0,10.0,3.0,,,,,1.0,,3.0,11.0,,1.0,,2.0,,8.0,2.0,11.0,12.0,,,,,,,8.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,23m69s7nd9vnc9u9ra2aspn11,A. Luna,Forward,21,30.0,1316.0,6.0,35.0,1.0,455.0,16.0,120.0,19.0,289.0,8.0,6.0,21.0,16.0,19.0,4.0,27.0,269.0,106.0,25.0,95.0,492.0,7.0,29.0,17.0,361.0,15.0,31.0,116.0,96.0,27.0,164.0,6.0,67.0,15.0,35.0,18.0,821.0,37.0,17.0,7.0,154.0,153.0,32.0,10.0,75.0,12.0,9.0,15.0,7.0,23.0,11.0,17.0,192.0,4.0,19.0,66.0,17.0,,90.0,123.0,351.0,376.0,38.0,2.0,2.0,2.0,3.0,17.0,117.0,8.0,12.0,64.0,2.0,6.0,,1.0,8.0,,,,2.0,,25.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,bhkx2g09wl0f9dchmz5alzf85,O. Mares,Defender,18,14.0,1439.0,116.0,2.0,16.0,526.0,6.0,62.0,17.0,258.0,22.0,7.0,54.0,12.0,2.0,6.0,20.0,237.0,188.0,54.0,73.0,556.0,,30.0,9.0,366.0,18.0,5.0,127.0,163.0,18.0,129.0,2.0,82.0,16.0,29.0,35.0,1009.0,25.0,16.0,18.0,160.0,294.0,14.0,10.0,100.0,3.0,1.0,63.0,7.0,23.0,16.0,17.0,196.0,37.0,24.0,37.0,16.0,,76.0,37.0,405.0,429.0,36.0,3.0,,,,41.0,96.0,13.0,37.0,84.0,,2.0,,1.0,9.0,1.0,26.0,,4.0,1.0,15.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,awouom45t2ilxe0ho7s1royqd,O. Marrufo,Forward,102,,150.0,,2.0,,29.0,,6.0,,17.0,,,,2.0,,1.0,7.0,18.0,4.0,4.0,9.0,30.0,2.0,6.0,2.0,21.0,1.0,,9.0,7.0,2.0,9.0,,5.0,2.0,5.0,,56.0,,3.0,2.0,21.0,9.0,3.0,10.0,12.0,,,,,4.0,3.0,1.0,31.0,2.0,2.0,,3.0,,12.0,8.0,20.0,21.0,10.0,,,,,3.0,19.0,1.0,1.0,9.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,di7f0uuwy7how35sysvrtg1jp,L. Martínez,Midfielder,6,1.0,640.0,,1.0,2.0,312.0,,26.0,,136.0,10.0,1.0,22.0,6.0,,4.0,15.0,66.0,126.0,23.0,36.0,320.0,,17.0,2.0,213.0,4.0,,58.0,93.0,1.0,38.0,1.0,60.0,7.0,8.0,21.0,412.0,,8.0,9.0,71.0,101.0,,10.0,56.0,,,49.0,,13.0,20.0,,106.0,23.0,8.0,1.0,8.0,,35.0,100.0,254.0,262.0,35.0,3.0,,1.0,1.0,16.0,50.0,7.0,7.0,36.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,7joud4uhw1jel9hzs110nquol,C. Menéndez,Forward,11,2.0,682.0,,12.0,,132.0,5.0,40.0,1.0,70.0,1.0,,2.0,3.0,12.0,4.0,25.0,99.0,24.0,11.0,49.0,144.0,1.0,18.0,3.0,89.0,11.0,16.0,51.0,33.0,5.0,44.0,1.0,20.0,5.0,9.0,9.0,260.0,,13.0,10.0,79.0,34.0,28.0,10.0,60.0,4.0,,4.0,1.0,16.0,32.0,4.0,136.0,6.0,15.0,2.0,13.0,,51.0,37.0,83.0,93.0,57.0,,3.0,,,6.0,76.0,5.0,,28.0,8.0,5.0,,2.0,,,,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,d9l6zef30rhw6depo5rimc2c5,G. Milán,Defender,5,,771.0,2.0,,10.0,241.0,2.0,9.0,,31.0,27.0,2.0,54.0,8.0,1.0,5.0,5.0,81.0,153.0,20.0,22.0,260.0,2.0,9.0,1.0,160.0,7.0,2.0,76.0,25.0,1.0,55.0,1.0,42.0,9.0,11.0,21.0,387.0,,9.0,5.0,41.0,131.0,7.0,10.0,41.0,1.0,,24.0,,5.0,16.0,,62.0,42.0,12.0,,9.0,,16.0,95.0,170.0,184.0,21.0,1.0,,,1.0,15.0,21.0,5.0,28.0,25.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,4hnogyvv7mzdjfxd33ydkz9w5,J. Murillo,Defender,20,6.0,262.0,10.0,2.0,,79.0,3.0,11.0,2.0,41.0,2.0,,5.0,2.0,2.0,2.0,,32.0,28.0,7.0,8.0,80.0,1.0,7.0,4.0,64.0,2.0,3.0,13.0,38.0,2.0,16.0,,13.0,2.0,7.0,3.0,144.0,1.0,8.0,5.0,26.0,27.0,6.0,10.0,15.0,1.0,,3.0,2.0,1.0,3.0,2.0,29.0,8.0,4.0,6.0,8.0,,14.0,4.0,66.0,67.0,3.0,,,,,5.0,14.0,2.0,3.0,12.0,6.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,edapnigpw3dsyxgtattmdkgd1,M. Murillo,Forward,9,4.0,639.0,,20.0,,137.0,7.0,50.0,,75.0,,3.0,,2.0,3.0,2.0,24.0,61.0,30.0,2.0,34.0,139.0,4.0,18.0,2.0,102.0,9.0,9.0,34.0,38.0,4.0,35.0,3.0,5.0,7.0,5.0,3.0,199.0,,12.0,6.0,40.0,18.0,15.0,10.0,23.0,6.0,,3.0,,7.0,14.0,6.0,78.0,6.0,11.0,4.0,12.0,,31.0,33.0,103.0,105.0,38.0,,6.0,,,2.0,55.0,,,9.0,5.0,7.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,6thgb8y8yhjw4wvgkpxybyy8l,J. Paganoni,Defender,28,8.0,571.0,51.0,1.0,3.0,233.0,1.0,33.0,7.0,90.0,11.0,1.0,28.0,5.0,,5.0,5.0,76.0,102.0,12.0,26.0,239.0,1.0,5.0,4.0,170.0,6.0,,54.0,19.0,5.0,50.0,1.0,23.0,6.0,9.0,12.0,374.0,,8.0,4.0,37.0,97.0,2.0,10.0,29.0,,,15.0,7.0,8.0,6.0,2.0,48.0,7.0,11.0,8.0,8.0,,14.0,90.0,179.0,185.0,11.0,1.0,,,1.0,9.0,19.0,3.0,8.0,23.0,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,85w7m2qzskcugsjw2il6ev23u,O. Paz,Goalkeeper,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,5nkes4xh48o9fxzuhd5w05dqt,C. Ramos,Defender,2,,808.0,2.0,,9.0,244.0,,8.0,,82.0,13.0,4.0,24.0,5.0,1.0,1.0,9.0,49.0,141.0,14.0,17.0,264.0,1.0,20.0,3.0,193.0,11.0,2.0,41.0,53.0,1.0,24.0,,30.0,9.0,12.0,17.0,376.0,,10.0,7.0,46.0,126.0,4.0,10.0,45.0,1.0,,30.0,,6.0,23.0,,78.0,43.0,12.0,,10.0,,24.0,77.0,209.0,223.0,32.0,2.0,,,,9.0,33.0,5.0,16.0,22.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,ftlw4gsezckwp2oud3fdt1at,J. Rivas,Defender,24,,1469.0,4.0,,13.0,489.0,,30.0,,111.0,27.0,4.0,62.0,9.0,5.0,6.0,33.0,107.0,317.0,28.0,33.0,523.0,,15.0,3.0,363.0,19.0,7.0,95.0,167.0,4.0,62.0,3.0,68.0,16.0,14.0,33.0,751.0,,17.0,10.0,65.0,227.0,14.0,10.0,82.0,2.0,,65.0,,8.0,44.0,,142.0,83.0,25.0,,17.0,,27.0,99.0,399.0,428.0,77.0,4.0,,,,23.0,60.0,5.0,41.0,38.0,1.0,1.0,,,,,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,5rzmv7m0frbv5s243sz6ialed,L. Rodríguez,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,4agudi415wgyl4hiadtohqcwl,Richard Ruíz,Midfielder,23,20.0,996.0,64.0,3.0,8.0,298.0,2.0,43.0,10.0,114.0,19.0,1.0,43.0,6.0,2.0,3.0,8.0,149.0,112.0,22.0,43.0,302.0,4.0,15.0,5.0,188.0,13.0,2.0,86.0,24.0,9.0,89.0,,67.0,12.0,18.0,19.0,535.0,2.0,13.0,10.0,82.0,141.0,5.0,10.0,50.0,,,28.0,10.0,11.0,12.0,6.0,102.0,23.0,16.0,22.0,13.0,,44.0,94.0,213.0,216.0,20.0,2.0,,1.0,,16.0,52.0,6.0,14.0,38.0,1.0,2.0,,,,,12.0,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,erna6ayaf5vk24130y4pwfget,Neto Berola,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,e97pyyewhjxphfnuq52bih2hh,Alan Santos,Midfielder,33,1.0,734.0,,5.0,1.0,359.0,1.0,52.0,,162.0,2.0,3.0,9.0,5.0,6.0,2.0,18.0,70.0,151.0,14.0,47.0,369.0,4.0,20.0,3.0,294.0,11.0,6.0,56.0,97.0,7.0,40.0,1.0,61.0,10.0,10.0,17.0,465.0,,10.0,15.0,58.0,118.0,5.0,10.0,42.0,,,19.0,,6.0,19.0,1.0,95.0,25.0,13.0,1.0,10.0,,35.0,102.0,304.0,313.0,37.0,1.0,,,1.0,11.0,53.0,3.0,11.0,23.0,,,1.0,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,5dfjrbb8xobsxuujy1xrsgedx,S. Velázquez,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,emv2bx1h7uwckllmx5j8tfkyd,D. Villalva,Forward,10,21.0,1204.0,1.0,17.0,2.0,385.0,7.0,86.0,2.0,208.0,8.0,2.0,27.0,15.0,15.0,5.0,20.0,225.0,93.0,24.0,69.0,395.0,6.0,19.0,24.0,281.0,11.0,23.0,96.0,149.0,10.0,106.0,3.0,76.0,14.0,27.0,12.0,705.0,,14.0,7.0,187.0,117.0,47.0,10.0,100.0,8.0,2.0,18.0,2.0,49.0,3.0,30.0,210.0,10.0,16.0,22.0,14.0,1.0,90.0,43.0,290.0,299.0,23.0,2.0,,2.0,1.0,16.0,110.0,8.0,4.0,97.0,,8.0,,1.0,,,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Tiburones Rojos de Veracruz,g2b0g1dxjxj9wk3rf5ivrtg5,M. Viniegra,Midfielder,8,,233.0,,1.0,,97.0,,23.0,,31.0,,1.0,5.0,8.0,,1.0,10.0,28.0,49.0,6.0,13.0,98.0,2.0,4.0,1.0,72.0,2.0,,18.0,38.0,,11.0,,14.0,3.0,9.0,7.0,140.0,,4.0,2.0,21.0,16.0,1.0,10.0,13.0,,,8.0,,,6.0,1.0,37.0,7.0,3.0,,4.0,,14.0,21.0,79.0,80.0,16.0,1.0,,,,4.0,24.0,2.0,3.0,7.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
