liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,25a0lg9rzvtn57opjn4hgxgk4,S. Anselm,Midfielder,0,,2.0,,1.0,3.0,5.0,,2.0,3.0,3.0,,,1.0,,5.0,,,1.0,,3.0,10.0,2.0,7.0,96.0,1.0,0.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,19vnbgqxmw7k08d5yko51mt7u,N. Anthony,Midfielder,0,5.0,23.0,1.0,,21.0,48.0,1.0,9.0,38.0,10.0,8.0,,2.0,1.0,47.0,1.0,4.0,4.0,3.0,39.0,180.0,11.0,84.0,10.0,2.0,0.0,,,,28.0,5.0,,,1.0,,6.0,,1.0,35.0,,,13.0,4.0,1.0,2.0,,,,18.0,2.0,,1.0,3.0,1.0,1.0,9.0,,8.0,4.0,,1.0,6.0,12.0,,,1.0,6.0,,,4.0,1.0,1.0,2.0,2.0,,5.0,1.0,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,8cgsohdklfmn0v6d1nk2u82j9,C. Bertrand,Midfielder,0,7.0,22.0,3.0,,24.0,74.0,4.0,13.0,58.0,9.0,1.0,,2.0,,71.0,2.0,7.0,9.0,3.0,61.0,163.0,23.0,108.0,20.0,2.0,0.0,,,,38.0,2.0,,1.0,20.0,,11.0,4.0,,52.0,,,23.0,13.0,8.0,2.0,,3.0,,20.0,4.0,1.0,2.0,6.0,1.0,,10.0,1.0,5.0,10.0,1.0,5.0,10.0,15.0,,1.0,,12.0,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,3.0,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,b0o9xle6hf0j6upxzrppyjv8,M. Bonney,Defender,0,4.0,9.0,1.0,1.0,12.0,23.0,,8.0,15.0,7.0,,,2.0,,23.0,2.0,4.0,2.0,1.0,15.0,71.0,7.0,37.0,10.0,2.0,0.0,,,,8.0,1.0,,,3.0,,4.0,1.0,,13.0,,,13.0,5.0,,1.0,,,,8.0,3.0,3.0,,3.0,3.0,,8.0,,8.0,5.0,1.0,,7.0,13.0,,,,3.0,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,8chjlbrbcyjwqdp5eckg49hqs,M. Bonney,Defender,0,5.0,7.0,2.0,1.0,6.0,20.0,,5.0,14.0,1.0,,,2.0,,19.0,3.0,4.0,,1.0,15.0,97.0,,36.0,10.0,2.0,0.0,,,,15.0,6.0,,,4.0,,,4.0,1.0,15.0,,,5.0,2.0,1.0,1.0,,,,8.0,2.0,,,2.0,,,3.0,,2.0,2.0,,1.0,4.0,4.0,,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,du3rtkug5qukszsdgn2obkil0,M. Bredas,Defender,0,5.0,22.0,1.0,,19.0,54.0,,14.0,35.0,10.0,6.0,,2.0,5.0,49.0,,4.0,3.0,6.0,40.0,180.0,14.0,86.0,10.0,2.0,0.0,,,,26.0,7.0,,,24.0,,6.0,5.0,1.0,37.0,,,17.0,10.0,4.0,2.0,,2.0,,,3.0,3.0,1.0,4.0,3.0,,7.0,2.0,5.0,8.0,,2.0,8.0,13.0,,,1.0,8.0,,,2.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,ee5bjz6othhrloq9ahmhq9p90,J. Burkard,Goalkeeper,0,5.0,19.0,,,18.0,25.0,,17.0,6.0,15.0,,,1.0,4.0,7.0,,4.0,,16.0,8.0,90.0,,42.0,10.0,1.0,0.0,13.0,4.0,,8.0,,6.0,,3.0,12.0,7.0,2.0,1.0,8.0,7.0,,1.0,,,1.0,12.0,,5.0,3.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,d9zcfrtcbjejydqzxaemj3b4k,D. Challenger,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,9kf974hxgdt1p3j32eirse3qi,R. Cuffy,Forward,0,3.0,5.0,,2.0,7.0,11.0,,5.0,6.0,3.0,,,2.0,1.0,11.0,,1.0,,1.0,6.0,35.0,3.0,17.0,9.0,2.0,0.0,,,,3.0,1.0,,,2.0,,3.0,2.0,2.0,6.0,,,7.0,3.0,4.0,,,1.0,,2.0,2.0,,,2.0,,,4.0,,1.0,2.0,,3.0,4.0,3.0,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Dominica,25dcq4xs88dj6wfcsuld20iz8,L. Edwards,Defender,0,,1.0,,1.0,,3.0,,,3.0,,,,1.0,,3.0,,,,,3.0,4.0,3.0,4.0,10.0,1.0,0.0,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
