root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,14,11.0,99.0,46.0,14.0,16.0,44.0,37.0,5.0,7.0,9.0,59.0,8.0,1.0,46.0,1.0,6.0,13.0,,2.0,158.0,4.0,8.0,8.0,58.0,61.0,12.0,8.0,8.0,11.0,8.0,2.0,13.0,96.0,20.0,7.0,2.0,2.0,34.0,75.0,49.0,132.0,82.0,10.0,8.0,,,3.0,342.0,1.0,19.0,32.0,18.0,10.0,8.0,101.0,32.0,593.0,93.0,8.0,12.0,8.0,36.0,19.0,160.0,5.0,9.0,8.0,,3.0,17.0,,52.0,7.0,1.0,1.0,0.0,1.0,1.0,,3.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,euao82yra2ky4ze4i2q1l0uay,J. Alvarez,Midfielder,97,10.0,299.0,47.0,11.0,11.0,36.0,101.0,10.0,7.0,5.0,53.0,5.0,17.0,89.0,2.0,10.0,18.0,,4.0,352.0,1.0,1.0,3.0,81.0,61.0,19.0,1.0,14.0,4.0,8.0,5.0,4.0,93.0,7.0,12.0,,16.0,105.0,213.0,42.0,137.0,82.0,10.0,10.0,,1.0,4.0,536.0,2.0,90.0,33.0,8.0,11.0,24.0,308.0,45.0,899.0,300.0,4.0,9.0,24.0,35.0,9.0,361.0,1.0,3.0,6.0,1.0,2.0,33.0,,57.0,7.0,1.0,1.0,0.0,2.0,2.0,,5.0,,2.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,21.0,,,,,,13.0,,,8.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,24.0,257.0,16.0,12.0,3.0,21.0,44.0,3.0,3.0,5.0,63.0,,,110.0,1.0,5.0,3.0,1.0,,320.0,,7.0,5.0,79.0,42.0,1.0,,5.0,,18.0,,3.0,42.0,6.0,4.0,2.0,2.0,154.0,113.0,41.0,81.0,30.0,10.0,,,,2.0,400.0,1.0,97.0,3.0,9.0,22.0,7.0,267.0,37.0,454.0,249.0,8.0,13.0,7.0,14.0,,330.0,6.0,4.0,11.0,,8.0,5.0,,21.0,7.0,,,0.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,48.0,672.0,36.0,21.0,5.0,65.0,194.0,14.0,158.0,18.0,165.0,1.0,2.0,294.0,1.0,10.0,18.0,36.0,6.0,836.0,1.0,11.0,7.0,112.0,135.0,9.0,7.0,18.0,1.0,56.0,,16.0,111.0,12.0,12.0,2.0,21.0,370.0,331.0,124.0,263.0,90.0,10.0,7.0,,1.0,3.0,1272.0,6.0,259.0,15.0,28.0,41.0,19.0,694.0,84.0,1565.0,638.0,11.0,31.0,19.0,54.0,2.0,859.0,30.0,10.0,16.0,2.0,14.0,13.0,4.0,46.0,17.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,26.0,355.0,50.0,12.0,10.0,50.0,115.0,8.0,5.0,18.0,76.0,3.0,3.0,109.0,2.0,10.0,14.0,,5.0,430.0,,2.0,8.0,108.0,64.0,12.0,2.0,8.0,3.0,20.0,4.0,13.0,110.0,13.0,7.0,2.0,7.0,162.0,199.0,61.0,146.0,98.0,10.0,2.0,,,3.0,617.0,1.0,103.0,26.0,31.0,15.0,16.0,359.0,66.0,1007.0,339.0,8.0,18.0,16.0,48.0,6.0,435.0,7.0,13.0,12.0,,5.0,28.0,3.0,60.0,13.0,1.0,0.0,1.0,1.0,1.0,2.0,10.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,9ghe4sna7fuczdjy47iomm1as,L. Bieber,Goalkeeper,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,ez0t0pl5qxy0sa3zp1l77sjro,S. Brunell,Midfielder,40,1.0,51.0,3.0,,,1.0,13.0,,,1.0,8.0,,1.0,18.0,,,1.0,,,59.0,,,,14.0,8.0,,,,,,1.0,1.0,4.0,,,,,22.0,29.0,8.0,13.0,4.0,10.0,,,,,68.0,,14.0,2.0,1.0,,2.0,51.0,6.0,66.0,51.0,1.0,1.0,2.0,1.0,,59.0,1.0,,1.0,,,3.0,,3.0,1.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92,34.0,823.0,31.0,28.0,5.0,57.0,25.0,4.0,4.0,15.0,96.0,8.0,,397.0,2.0,8.0,,1.0,,916.0,1.0,20.0,13.0,297.0,62.0,1.0,,9.0,6.0,86.0,,,96.0,22.0,5.0,3.0,12.0,567.0,294.0,54.0,108.0,68.0,10.0,,,,1.0,1137.0,4.0,238.0,21.0,20.0,42.0,14.0,861.0,95.0,1177.0,775.0,5.0,8.0,14.0,37.0,14.0,957.0,38.0,5.0,38.0,2.0,12.0,4.0,11.0,39.0,14.0,5.0,2.0,0.0,,,4.0,2.0,6.0,7.0,7.0,,,,,,4.0,4.0,,,,1.0,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,5.0,,,,,,,,,6.0,,,7.0,,,,,,8.0,,,,4.0,6.0,,,,,2.0,,,,,,,,11.0,,,6.0,,10.0,,,,,24.0,,6.0,,,6.0,1.0,11.0,4.0,90.0,9.0,,,1.0,,,17.0,,,,,4.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,3.0,,1.0,4.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Tacoma Defiance,Tacoma_Defiance,49iwtxrt13s34ib195mr98ewa,E. Dobbelaere,Forward,45,10.0,191.0,42.0,8.0,10.0,30.0,53.0,10.0,9.0,7.0,46.0,5.0,,63.0,2.0,7.0,11.0,,12.0,237.0,,1.0,6.0,46.0,47.0,21.0,1.0,4.0,6.0,4.0,1.0,11.0,79.0,9.0,2.0,2.0,6.0,55.0,137.0,40.0,111.0,71.0,10.0,1.0,,1.0,,384.0,2.0,75.0,49.0,13.0,6.0,10.0,191.0,33.0,652.0,187.0,9.0,19.0,10.0,29.0,11.0,237.0,1.0,6.0,7.0,,2.0,30.0,1.0,49.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
