liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,BOHFS St. Loius,be2uzehouz399o0d9apwh7r4k,Adel Smajlovic,Midfielder,0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,,,5.0,,,,,1.0,,,3.0,1.0,2.0,2.0,1.0,17.0,1.0,2.0,5.0,,3.0,,2.0,7.0,,,1.0,2.0,,1.0,0.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,6l2mphqh7j8h5b9ofyjxxqyhg,L. Almeida,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,ouhjfqh8xlb7nfqzelg8u63u,Anis Smajlovic,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,q9ef32eafxxyh9om0c2zni1g,M. Barrington,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,hwiky3rrlzjvzxow970bbcvd,B. Bement,Forward,0,1.0,12.0,9.0,4.0,7.0,3.0,1.0,8.0,6.0,5.0,2.0,,,17.0,3.0,3.0,,,,,,16.0,7.0,10.0,16.0,,90.0,2.0,2.0,18.0,2.0,17.0,1.0,1.0,26.0,,,,1.0,,1.0,0.0,4.0,2.0,2.0,,5.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,a109ony77eibn4xc1t638mx1x,C. Bond,Midfielder,0,1.0,2.0,6.0,2.0,4.0,9.0,1.0,5.0,4.0,6.0,2.0,,4.0,18.0,4.0,3.0,,1.0,,1.0,,13.0,3.0,11.0,11.0,,73.0,,8.0,18.0,1.0,13.0,1.0,5.0,27.0,,1.0,3.0,3.0,2.0,2.0,0.0,,,,,4.0,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,2tgiwb9d7qxwo36fu5x4mnytw,L. Collins,Midfielder,0,1.0,3.0,5.0,2.0,2.0,15.0,1.0,5.0,4.0,5.0,2.0,,9.0,36.0,3.0,11.0,,,,,,29.0,13.0,18.0,26.0,,73.0,,8.0,38.0,,31.0,1.0,7.0,41.0,1.0,1.0,4.0,7.0,1.0,3.0,0.0,,,,,3.0,,,1.0,,1.0,,,5.0,,2.0,,2.0,2.0,,,,,,1.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,b5izd8d9tzn9kne58izt8srh0,N. Curic,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,9rbyoub12kzjlqwcv5bbwhses,C. Eason,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,BOHFS St. Loius,98zu2snoll8gpoybyldtrh2j8,C. Gerstenberger,Defender,0,1.0,2.0,6.0,4.0,5.0,18.0,1.0,8.0,6.0,5.0,4.0,,14.0,34.0,3.0,,,,,,,23.0,3.0,20.0,17.0,1.0,90.0,,14.0,34.0,,23.0,1.0,11.0,48.0,,4.0,7.0,8.0,3.0,4.0,0.0,1.0,1.0,,,2.0,,,1.0,,1.0,3.0,,6.0,,3.0,5.0,1.0,3.0,,,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
