liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Chicago Fire FC II,a8t1jn05xxxccikegk8fdaiok,R. Blake,Defender,59,36.0,69.0,3.0,3.0,20.0,16.0,44.0,2.0,,,,3.0,,,2.0,7.0,,1.0,2.0,2.0,5.0,36.0,34.0,,3.0,9.0,6.0,2.0,10.0,44.0,2.0,1.0,2.0,9.0,5.0,,,8.0,55.0,3.0,,,7.0,,17.0,4.0,0.0,,2.0,2.0,2.0,12.0,2.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,7.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,83uri423ckm6ngfoerw6gwh04,D. Borso,Midfielder,27,25.0,74.0,1.0,1.0,19.0,9.0,32.0,6.0,1.0,8.0,,2.0,,1.0,,4.0,,,1.0,,8.0,28.0,28.0,1.0,2.0,8.0,5.0,1.0,10.0,29.0,,1.0,2.0,17.0,5.0,,,4.0,56.0,2.0,,2.0,8.0,2.0,9.0,6.0,0.0,2.0,,1.0,,1.0,4.0,,1.0,,2.0,,,2.0,1.0,,,3.0,,,,,,,,2.0,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,23.0,6.0,,1.0,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,2buy6q56o0ixo30fatz7ps9w4,J. Zapata,Defender,46,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,10.0,1.0,,,,1.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,107.0,156.0,15.0,6.0,52.0,58.0,132.0,6.0,3.0,,1.0,7.0,1.0,2.0,1.0,17.0,1.0,5.0,3.0,2.0,13.0,110.0,109.0,3.0,8.0,31.0,16.0,3.0,10.0,129.0,1.0,2.0,4.0,27.0,17.0,,,22.0,158.0,1.0,1.0,1.0,15.0,1.0,45.0,7.0,0.0,3.0,3.0,1.0,3.0,44.0,1.0,,,7.0,2.0,,,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,12.0,15.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,26,49.0,180.0,14.0,8.0,27.0,23.0,71.0,13.0,2.0,22.0,1.0,11.0,,1.0,1.0,16.0,1.0,6.0,2.0,1.0,24.0,49.0,47.0,,11.0,55.0,19.0,2.0,10.0,70.0,2.0,1.0,7.0,2.0,32.0,,4.0,22.0,163.0,7.0,1.0,18.0,25.0,17.0,23.0,14.0,0.0,6.0,5.0,8.0,5.0,27.0,8.0,,,3.0,5.0,,,7.0,4.0,4.0,2.0,2.0,,,,,,,,3.0,,7.0,,,,,,,,,,,,1.0,5.0,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,26.0,,21.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,1x9uiwhoqu3qumt0urv5trlec,G. Granda,Midfielder,67,21.0,90.0,3.0,2.0,15.0,7.0,29.0,2.0,1.0,10.0,2.0,2.0,,1.0,2.0,5.0,,3.0,2.0,2.0,4.0,21.0,20.0,1.0,2.0,17.0,8.0,2.0,10.0,29.0,1.0,,,4.0,11.0,,,8.0,56.0,2.0,,5.0,6.0,5.0,12.0,4.0,0.0,2.0,,1.0,,5.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,8.0,21.0,5.0,,,1.0,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,83mk9m591utxa1lboute1kvmc,B. Hency,Midfielder,0,31.0,90.0,5.0,2.0,15.0,16.0,36.0,5.0,,6.0,,3.0,1.0,,1.0,5.0,,,2.0,2.0,8.0,31.0,31.0,,4.0,10.0,13.0,2.0,10.0,36.0,,,1.0,8.0,3.0,,2.0,5.0,59.0,1.0,,,10.0,,8.0,6.0,0.0,1.0,2.0,1.0,2.0,7.0,1.0,,,3.0,1.0,,2.0,1.0,5.0,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago Fire FC II,9ii1zrimesdnqccy8dki8knx0,V. Hlyut,Forward,68,31.0,90.0,12.0,2.0,28.0,3.0,41.0,4.0,1.0,,1.0,5.0,1.0,,,8.0,,2.0,1.0,1.0,9.0,31.0,31.0,,6.0,23.0,6.0,1.0,10.0,41.0,,2.0,3.0,15.0,10.0,,,10.0,63.0,,,2.0,10.0,2.0,13.0,4.0,0.0,3.0,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,,,1.0,2.0,1.0,,5.0,,,,,,,,,,5.0,1.0,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,19.0,36.0,5.0,,,1.0,2.0,1.0,,,,,,,
