liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Portland Timbers,ejmps4o7wp1pqmx1727prw91x,F. Adi,Forward,9,7.0,152.0,1.0,2.0,8.0,138.0,3.0,1.0,65.0,,4.0,13.0,51.0,2.0,9.0,28.0,19.0,,73.0,12.0,17.0,41.0,,,49.0,10.0,1.0,6.0,32.0,3.0,207.0,1.0,,54.0,,1.0,3.0,2.0,,6.0,,2.0,,356.0,1.0,823.0,18.0,,156.0,20.0,152.0,,60.0,48.0,45.0,3.0,113.0,45.0,3.0,,2.0,66.0,47.0,6.0,25.0,,115.0,2.0,1.0,37.0,78.0,10.0,7.0,9.0,1.0,14.0,2.0,2.0,12.0,,,201.0,9.0,1.0,14.0,6.0,58.0,,8.0,35.0,3.0,0.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Portland Timbers,9sikm3npb6t3adk1dsad7omvp,V. Andriuškevičius,Defender,5,3.0,12.0,1.0,,,2.0,,,1.0,,,2.0,8.0,,,,,,1.0,2.0,,1.0,,,3.0,1.0,,,,,20.0,,,,,,,,,,,,,25.0,,21.0,1.0,,12.0,,12.0,,,,6.0,,7.0,5.0,,,5.0,3.0,1.0,,,,9.0,,1.0,1.0,2.0,1.0,,,2.0,3.0,,,,3.0,,20.0,,,3.0,,8.0,,,9.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Portland Timbers,4ad2o4s96o9lnwn0h4m4mpgb9,V. Arboleda,Forward,0,,2.0,,,,7.0,,,5.0,,,3.0,1.0,,,3.0,1.0,,2.0,3.0,,2.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,9.0,,31.0,1.0,,2.0,1.0,2.0,,3.0,1.0,1.0,,2.0,1.0,1.0,,,,21.0,,2.0,,3.0,1.0,,2.0,4.0,,1.0,,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Portland Timbers,azt0ll196snbxy38eqw7mtln9,S. Armenteros,Forward,99,14.0,265.0,8.0,1.0,19.0,206.0,7.0,7.0,150.0,,8.0,24.0,98.0,2.0,19.0,51.0,27.0,1.0,56.0,20.0,37.0,37.0,3.0,2.0,91.0,23.0,5.0,13.0,19.0,5.0,371.0,,1.0,79.0,,1.0,7.0,2.0,,15.0,,3.0,,659.0,4.0,1590.0,36.0,,273.0,29.0,244.0,,70.0,88.0,92.0,8.0,181.0,95.0,5.0,,7.0,112.0,96.0,4.0,76.0,,234.0,3.0,8.0,99.0,136.0,18.0,19.0,18.0,3.0,28.0,3.0,,17.0,4.0,,339.0,18.0,2.0,28.0,9.0,92.0,,23.0,79.0,4.0,4.0,2.0,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Portland Timbers,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,8.0,171.0,12.0,1.0,7.0,202.0,2.0,,128.0,,11.0,21.0,68.0,,8.0,43.0,17.0,1.0,74.0,19.0,19.0,39.0,2.0,4.0,63.0,11.0,11.0,2.0,35.0,3.0,250.0,2.0,,70.0,,,15.0,4.0,2.0,24.0,,4.0,1.0,512.0,2.0,871.0,36.0,,182.0,6.0,176.0,1.0,78.0,73.0,73.0,2.0,150.0,34.0,12.0,,5.0,75.0,21.0,8.0,52.0,,184.0,2.0,13.0,85.0,124.0,25.0,14.0,12.0,3.0,22.0,2.0,2.0,8.0,9.0,,244.0,10.0,8.0,22.0,10.0,44.0,,27.0,58.0,1.0,1.0,1.0,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Portland Timbers,8u8lde31ao6odpe4xetifykt1,J. Attinella,Goalkeeper,1,76.0,163.0,,,,14.0,,,4.0,,190.0,32.0,319.0,,28.0,2.0,3.0,8.0,10.0,28.0,,,,,2.0,30.0,,2.0,10.0,,672.0,2.0,,,,,,4.0,57.0,1.0,,,,1008.0,4.0,2514.0,280.0,,353.0,,179.0,,12.0,68.0,243.0,,112.0,241.0,1.0,,317.0,,60.0,,,,332.0,,,2.0,2.0,,1.0,,150.0,28.0,,,,,,294.0,1.0,1.0,28.0,,55.0,,,549.0,0.0,0.0,0.0,,,,,,284.0,48.0,139.0,83.0,,,,,,,,5.0,4.0,,2.0,4.0,20.0,35.0,24.0,,18.0,,
USA_MLS,2018,Portland Timbers,2ctjr7ezhy5er14sdnos80y51,J. Barmby,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Portland Timbers,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,Midfielder,10,55.0,1048.0,86.0,8.0,33.0,385.0,11.0,7.0,332.0,3.0,121.0,46.0,404.0,4.0,35.0,166.0,61.0,8.0,53.0,43.0,70.0,25.0,9.0,9.0,321.0,20.0,28.0,9.0,28.0,3.0,1573.0,3.0,2.0,174.0,,7.0,24.0,21.0,1.0,72.0,2.0,24.0,,2285.0,3.0,3134.0,183.0,3.0,1169.0,28.0,1149.0,,194.0,268.0,439.0,13.0,896.0,293.0,38.0,4.0,83.0,200.0,66.0,21.0,95.0,,682.0,20.0,90.0,166.0,191.0,38.0,68.0,37.0,8.0,37.0,17.0,2.0,2.0,36.0,1.0,1553.0,59.0,14.0,37.0,35.0,593.0,10.0,48.0,512.0,5.0,8.0,4.0,2.0,1.0,,4.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,
USA_MLS,2018,Portland Timbers,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,33.0,549.0,,1.0,6.0,165.0,,,75.0,,47.0,31.0,83.0,,18.0,39.0,9.0,3.0,90.0,27.0,12.0,32.0,,1.0,54.0,86.0,8.0,,58.0,,679.0,1.0,,25.0,,1.0,12.0,40.0,6.0,8.0,,19.0,,929.0,4.0,1729.0,95.0,,596.0,,578.0,,97.0,116.0,50.0,,161.0,435.0,25.0,,29.0,39.0,100.0,4.0,6.0,,104.0,,,36.0,68.0,21.0,6.0,6.0,12.0,21.0,,9.0,2.0,8.0,,658.0,4.0,6.0,21.0,1.0,264.0,,,260.0,0.0,0.0,0.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0
USA_MLS,2018,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,54.0,1293.0,14.0,1.0,2.0,372.0,2.0,1.0,332.0,,90.0,40.0,178.0,,32.0,183.0,71.0,10.0,40.0,37.0,5.0,22.0,2.0,14.0,146.0,53.0,45.0,,18.0,,1561.0,3.0,,33.0,,1.0,53.0,44.0,2.0,61.0,,64.0,,2091.0,3.0,2955.0,247.0,,1383.0,14.0,1336.0,,201.0,476.0,138.0,2.0,787.0,599.0,89.0,,32.0,163.0,52.0,4.0,42.0,,281.0,3.0,14.0,149.0,171.0,79.0,24.0,3.0,12.0,33.0,3.0,19.0,,21.0,,1513.0,28.0,25.0,33.0,8.0,460.0,1.0,12.0,462.0,2.0,0.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
