liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Atlanta United FC,bijr1ghojrxc61se7ebt72f9x,M. Almirón,Forward,10,42.0,10.0,2514.0,7.0,3.0,55.0,9.0,1224.0,26.0,230.0,29.0,828.0,5.0,4.0,22.0,22.0,28.0,4.0,5.0,528.0,248.0,53.0,229.0,1298.0,8.0,37.0,46.0,978.0,30.0,65.0,251.0,14.0,387.0,49.0,274.0,24.0,2.0,171.0,28.0,65.0,43.0,1929.0,69.0,31.0,15.0,308.0,2.0,370.0,114.0,76.0,150.0,37.0,8.0,69.0,9.0,49.0,2.0,53.0,315.0,4.0,34.0,9.0,66.0,31.0,16.0,7.0,8.0,7.0,160.0,311.0,7.0,1.0,974.0,1047.0,7.0,5.0,6.0,8.0,1.0,10.0,42.0,165.0,11.0,14.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,22,10.0,2.0,271.0,34.0,6.0,,,84.0,1.0,18.0,1.0,33.0,6.0,1.0,7.0,3.0,1.0,1.0,2.0,47.0,32.0,2.0,15.0,86.0,,4.0,1.0,62.0,3.0,1.0,22.0,,35.0,1.0,20.0,,6.0,12.0,2.0,8.0,12.0,174.0,,8.0,1.0,15.0,,31.0,2.0,100.0,8.0,,,2.0,1.0,1.0,4.0,2.0,21.0,11.0,4.0,,10.0,8.0,,,,,11.0,2.0,,,63.0,64.0,6.0,1.0,,,,,1.0,13.0,1.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Midfielder,11,23.0,9.0,2832.0,14.0,1.0,87.0,7.0,1412.0,20.0,337.0,16.0,834.0,11.0,7.0,52.0,40.0,19.0,5.0,63.0,624.0,305.0,67.0,307.0,1482.0,11.0,55.0,30.0,1023.0,30.0,42.0,359.0,11.0,496.0,47.0,340.0,13.0,3.0,178.0,32.0,80.0,63.0,2175.0,64.0,33.0,32.0,411.0,1.0,465.0,95.0,65.0,224.0,23.0,,100.0,8.0,98.0,30.0,56.0,504.0,19.0,35.0,1.0,44.0,33.0,11.0,4.0,1.0,7.0,217.0,184.0,6.0,1.0,1057.0,1123.0,93.0,7.0,8.0,11.0,1.0,9.0,39.0,280.0,28.0,38.0,194.0,3.0,4.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,3srgfj7v62cdgr8zqeq8bowd1,M. Bloom,Defender,21,1.0,,163.0,20.0,,1.0,,64.0,1.0,14.0,,21.0,3.0,,5.0,1.0,,,2.0,32.0,26.0,4.0,13.0,65.0,1.0,2.0,2.0,44.0,3.0,,18.0,,16.0,,14.0,,9.0,5.0,2.0,1.0,5.0,123.0,,2.0,,18.0,,19.0,1.0,47.0,11.0,,,3.0,,5.0,,,20.0,4.0,3.0,,1.0,2.0,,,,,7.0,16.0,,,46.0,47.0,2.0,,,,,,1.0,9.0,3.0,4.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,7auanavbq7kbs26yjhr4z8yqd,B. Boswell,Defender,12,1.0,,892.0,,1.0,1.0,1.0,359.0,,16.0,1.0,85.0,27.0,,51.0,7.0,3.0,4.0,30.0,102.0,199.0,12.0,41.0,375.0,1.0,9.0,3.0,250.0,17.0,6.0,92.0,,98.0,1.0,64.0,,,34.0,10.0,8.0,29.0,496.0,,11.0,5.0,36.0,,186.0,14.0,98.0,38.0,3.0,,33.0,1.0,2.0,21.0,1.0,87.0,52.0,21.0,,1.0,11.0,,,,,19.0,75.0,1.0,,271.0,283.0,51.0,,,,,,9.0,49.0,3.0,17.0,17.0,9.0,4.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30,,,4.0,,1.0,,,3.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,,1.0,,2.0,,,,,1.0,,,1.0,4.0,,1.0,,1.0,,,,91.0,2.0,,,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,b731wmwywtvh06w07xz34qpqt,C. Carmona,Midfielder,14,4.0,1.0,2804.0,7.0,1.0,57.0,2.0,1641.0,3.0,286.0,4.0,753.0,18.0,8.0,46.0,22.0,3.0,5.0,16.0,243.0,762.0,68.0,134.0,1691.0,2.0,59.0,1.0,1400.0,30.0,5.0,180.0,,435.0,15.0,118.0,4.0,,155.0,31.0,35.0,66.0,1992.0,,32.0,45.0,217.0,,429.0,17.0,47.0,112.0,2.0,,111.0,4.0,26.0,18.0,2.0,251.0,26.0,35.0,,4.0,32.0,,1.0,1.0,,123.0,541.0,2.0,,1462.0,1511.0,34.0,12.0,,1.0,,1.0,52.0,139.0,16.0,41.0,94.0,6.0,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,60gkf96r9k634pwzeq9so14gl,G. Garza,Defender,4,62.0,4.0,2150.0,222.0,1.0,4.0,2.0,1017.0,14.0,268.0,25.0,485.0,30.0,2.0,52.0,13.0,4.0,3.0,18.0,371.0,397.0,43.0,143.0,1052.0,3.0,23.0,11.0,820.0,27.0,9.0,195.0,,392.0,29.0,202.0,3.0,49.0,128.0,25.0,34.0,55.0,1713.0,,26.0,16.0,148.0,,359.0,41.0,59.0,105.0,5.0,,37.0,25.0,34.0,21.0,12.0,187.0,47.0,30.0,2.0,62.0,26.0,,1.0,,3.0,64.0,33.0,2.0,,826.0,857.0,39.0,6.0,1.0,4.0,,1.0,30.0,82.0,13.0,46.0,84.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,5,,1.0,2932.0,6.0,,,1.0,1978.0,4.0,153.0,,583.0,52.0,10.0,157.0,17.0,10.0,4.0,22.0,409.0,1134.0,79.0,180.0,2054.0,2.0,48.0,44.0,1439.0,29.0,17.0,337.0,,757.0,5.0,244.0,1.0,1.0,237.0,33.0,35.0,93.0,2620.0,,33.0,26.0,260.0,,875.0,24.0,76.0,210.0,7.0,,278.0,,42.0,51.0,15.0,333.0,130.0,33.0,,,33.0,,,,1.0,101.0,269.0,1.0,,1655.0,1717.0,73.0,12.0,,3.0,,2.0,66.0,123.0,13.0,102.0,159.0,14.0,27.0,1.0,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Atlanta United FC,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,24,35.0,6.0,2168.0,12.0,8.0,38.0,5.0,801.0,17.0,150.0,9.0,377.0,14.0,4.0,44.0,23.0,15.0,4.0,40.0,365.0,224.0,38.0,175.0,811.0,18.0,30.0,23.0,535.0,23.0,26.0,219.0,2.0,159.0,26.0,208.0,12.0,1.0,119.0,25.0,45.0,48.0,1177.0,8.0,33.0,20.0,191.0,1.0,272.0,60.0,40.0,91.0,11.0,,57.0,8.0,16.0,16.0,17.0,247.0,7.0,27.0,2.0,37.0,33.0,2.0,3.0,,9.0,116.0,230.0,4.0,,582.0,592.0,56.0,3.0,2.0,9.0,,8.0,26.0,156.0,12.0,23.0,75.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
