liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,Midfielder,12,26.0,26.0,10.0,9.0,1506.0,0.0,45.0,27.0,18.0,,127.0,,204.0,21.0,8.0,186.0,78.0,108.0,221.0,156.0,8.0,,10.0,8.0,2.0,141.0,51.0,90.0,13.0,16.0,122.0,502.0,,94.0,38.0,21.0,66.0,110.0,11.0,17.0,16.0,4.0,15.0,9.0,17.0,20.0,378.0,278.0,124.0,367.0,4.0,13.0,1.0,2.0,26.0,2.0,3.0,7.0,17.0,56.0,248.0,515.0,24.0,387.0,17.0,45.0,128.0,839.0,15.0,60.0,43.0,11.0,15.0,26.0,164.0,24.0,102.0,,,4.0,2.0,4.0,1.0,1.0,13.0,6.0,4.0,,1.0,3.0,6.0,,2.0,,1.0,6.0,,,2.0,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,Defender,3,26.0,26.0,10.0,4.0,2043.0,1.0,72.0,36.0,36.0,,142.0,9.0,191.0,,14.0,238.0,117.0,121.0,102.0,256.0,14.0,,16.0,12.0,4.0,166.0,81.0,85.0,23.0,16.0,187.0,603.0,,113.0,48.0,31.0,68.0,27.0,2.0,22.0,8.0,,8.0,8.0,11.0,23.0,442.0,268.0,191.0,428.0,13.0,34.0,27.0,88.0,37.0,2.0,,70.0,29.0,28.0,327.0,612.0,3.0,451.0,47.0,30.0,161.0,1160.0,,43.0,43.0,17.0,29.0,52.0,159.0,45.0,109.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,1.0,1.0,0.0,1.0,,4.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,69pe2d0b9ughzcn3iqarracr8,L. Biasi,Defender,13,33.0,33.0,10.0,,2715.0,0.0,88.0,29.0,59.0,1.0,213.0,12.0,386.0,,13.0,283.0,107.0,176.0,177.0,540.0,20.0,2.0,20.0,17.0,3.0,195.0,78.0,117.0,26.0,22.0,226.0,1268.0,,206.0,52.0,24.0,125.0,320.0,6.0,33.0,17.0,,23.0,23.0,19.0,88.0,947.0,559.0,435.0,883.0,16.0,45.0,41.0,187.0,20.0,5.0,1.0,84.0,36.0,43.0,480.0,1299.0,8.0,971.0,61.0,39.0,328.0,1991.0,,53.0,53.0,7.0,65.0,126.0,295.0,86.0,202.0,10.0,10.0,,,,,1.0,2.0,20.0,1.0,,,,2.0,,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,2pu9yy0x7p01mgv9cubqcy904,C. Boone,Forward,7,9.0,9.0,10.0,9.0,244.0,1.0,24.0,12.0,12.0,1.0,17.0,,23.0,,1.0,47.0,26.0,21.0,35.0,28.0,2.0,1.0,3.0,3.0,,23.0,14.0,9.0,,5.0,8.0,65.0,,14.0,5.0,1.0,12.0,12.0,1.0,,,,2.0,2.0,,2.0,40.0,30.0,12.0,38.0,,4.0,,,4.0,3.0,,3.0,9.0,6.0,55.0,65.0,2.0,40.0,4.0,10.0,25.0,117.0,,15.0,15.0,2.0,3.0,5.0,35.0,5.0,20.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,Midfielder,20,13.0,13.0,10.0,10.0,302.0,0.0,10.0,10.0,,,29.0,,50.0,,4.0,33.0,24.0,9.0,6.0,19.0,1.0,,4.0,4.0,,23.0,14.0,9.0,2.0,2.0,21.0,93.0,,22.0,10.0,4.0,15.0,24.0,1.0,3.0,3.0,,,,2.0,1.0,74.0,46.0,28.0,73.0,1.0,3.0,,1.0,9.0,,,4.0,3.0,3.0,53.0,93.0,3.0,74.0,4.0,12.0,19.0,159.0,,12.0,12.0,6.0,1.0,2.0,27.0,4.0,17.0,,,,,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,Defender,6,11.0,11.0,10.0,11.0,98.0,0.0,14.0,5.0,9.0,,4.0,1.0,15.0,,,16.0,5.0,11.0,,43.0,,,5.0,3.0,2.0,2.0,,2.0,,,13.0,62.0,,9.0,1.0,,6.0,4.0,,,,,,,1.0,4.0,41.0,23.0,20.0,39.0,,1.0,3.0,1.0,,,,15.0,,,24.0,64.0,,43.0,1.0,1.0,21.0,90.0,,,,,5.0,11.0,15.0,6.0,10.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,1,32.0,32.0,10.0,,2970.0,0.0,18.0,3.0,15.0,,,,33.0,,,28.0,7.0,21.0,,563.0,1.0,,25.0,20.0,5.0,10.0,4.0,6.0,,,45.0,241.0,,12.0,,,339.0,70.0,,32.0,,,,,,132.0,118.0,108.0,179.0,155.0,1.0,,,,,,,33.0,1.0,6.0,397.0,678.0,,287.0,1.0,,391.0,1024.0,,,,,177.0,387.0,349.0,42.0,4.0,1.0,15.0,,,,,,,56.0,,,,,,,,,,,,,,,,48.0,4.0,283.0,108.0,227.0,4.0,1.0,1.0,8.0,78.0,51.0,27.0,3.0,19.0,,,,1.0,,,7.0,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,Defender,8,30.0,30.0,10.0,13.0,1724.0,0.0,68.0,28.0,40.0,2.0,164.0,3.0,279.0,,22.0,246.0,100.0,146.0,226.0,261.0,17.0,2.0,13.0,11.0,2.0,178.0,72.0,106.0,23.0,11.0,32.0,674.0,,165.0,61.0,20.0,60.0,223.0,2.0,17.0,9.0,,12.0,12.0,17.0,26.0,483.0,334.0,167.0,463.0,8.0,25.0,11.0,98.0,43.0,4.0,,58.0,26.0,58.0,355.0,680.0,5.0,489.0,33.0,42.0,191.0,1216.0,,62.0,62.0,28.0,62.0,81.0,207.0,46.0,110.0,2.0,5.0,,,,,3.0,3.0,9.0,,,,,1.0,,1.0,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,1gfsz5cm0jooza42rf98iqvo5,K. Forbes,Midfielder,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Pittsburgh Riverhounds SC,d3b8yjlx6aitma59vlpen39m2,J. Garcia,Midfielder,18,11.0,11.0,10.0,10.0,219.0,0.0,7.0,3.0,4.0,,24.0,,29.0,4.0,2.0,36.0,21.0,15.0,6.0,24.0,5.0,,4.0,3.0,1.0,29.0,18.0,11.0,1.0,2.0,17.0,73.0,,12.0,6.0,4.0,6.0,13.0,3.0,1.0,1.0,,,,3.0,2.0,54.0,38.0,20.0,56.0,1.0,2.0,,1.0,7.0,,,1.0,9.0,5.0,38.0,78.0,4.0,58.0,3.0,9.0,20.0,127.0,4.0,7.0,2.0,3.0,3.0,7.0,21.0,6.0,13.0,1.0,,1.0,1.0,,,,1.0,,,,0.0,1.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
