liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,FC Motown,3tuwffsm8oquejph0sgwbzi09,R. Baird,Goalkeeper,0.0,,90.0,,7.0,,,,2.0,9.0,,9.0,5.0,,16.0,,1.0,,,9.0,,3.0,,8.0,4.0,1.0,,16.0,,1.0,,,13.0,,10.0,,,3.0,,1.0,,,,3.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,2.0,,,,,,,,,3.0,5.0,,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,nykdca1ck5mdpepm2ohnd42x,J. Barrajo,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,7y3bxd51we9hcwnbklka0qo5x,N. Becerra,Midfielder,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,dr9qaucma18aulnrn3r0411bd,D. Cordeiro,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,42xbviu1celrq1fh9ci55zphx,D. Duka,Midfielder,0.0,,90.0,,10.0,,3.0,,6.0,1.0,,6.0,2.0,1.0,10.0,,7.0,,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,,20.0,,1.0,,8.0,5.0,1.0,10.0,1.0,9.0,3.0,,1.0,,4.0,1.0,8.0,8.0,5.0,,1.0,2.0,,,4.0,1.0,,1.0,1.0,2.0,,4.0,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,bf8zaj4o8gx7srtfi6w47bjzd,K. Eze,Forward,0.0,1.0,32.0,,,,3.0,,,,,4.0,1.0,2.0,3.0,,1.0,,,2.0,,,,1.0,,,1.0,7.0,,1.0,,1.0,,,10.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,cvwo0opezib9oohvg3uvbaitx,H. Freeman,Defender,0.0,,90.0,,21.0,,1.0,,2.0,7.0,,8.0,15.0,1.0,25.0,,16.0,,,8.0,,2.0,,7.0,1.0,1.0,,27.0,,1.0,,,9.0,,10.0,,,3.0,,1.0,,,13.0,16.0,17.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,5f748in1pfvpvq5259woj8lbd,M. Garcia,Forward,0.0,,83.0,,12.0,,3.0,,3.0,1.0,,3.0,7.0,2.0,13.0,1.0,9.0,,1.0,3.0,,8.0,1.0,2.0,4.0,1.0,,18.0,,1.0,1.0,4.0,1.0,,10.0,,5.0,2.0,,1.0,,2.0,1.0,9.0,10.0,3.0,,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,2.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,7i5fs0pwkcxfak2zt7fbljbah,S. Gehman,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,3qqxutlybmdt2zz6a2bge0wyd,M. Hackett,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,eb9vgi1g75bgt1db5ekk2xtcl,J. James,Defender,0.0,,90.0,,27.0,,,,1.0,4.0,,5.0,21.0,1.0,27.0,2.0,22.0,,,5.0,,10.0,,4.0,5.0,1.0,,34.0,,1.0,1.0,5.0,11.0,1.0,10.0,,5.0,3.0,,1.0,,2.0,6.0,22.0,22.0,2.0,,,2.0,,1.0,3.0,,,2.0,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,iqkprthqcvwp4fiwj295w0a2,C. Katona,Midfielder,0.0,,90.0,,13.0,,,,6.0,4.0,1.0,9.0,,3.0,13.0,1.0,5.0,,1.0,7.0,,,,7.0,4.0,1.0,,20.0,,1.0,,4.0,7.0,1.0,10.0,,8.0,3.0,,1.0,,3.0,6.0,6.0,6.0,6.0,1.0,3.0,,1.0,,2.0,,1.0,,4.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,2wy022pxy2ashybkjcwrkglih,E. Lawrence,Midfielder,0.0,,90.0,,7.0,,2.0,,1.0,1.0,,5.0,3.0,3.0,8.0,,4.0,,,4.0,,1.0,,3.0,2.0,1.0,1.0,13.0,,1.0,,,5.0,,10.0,,1.0,3.0,,1.0,,,,3.0,4.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,3n7u9x9lzqhc5luvd8usegyjt,M. Lurie,Defender,0.0,,90.0,,14.0,,1.0,,1.0,3.0,,9.0,10.0,1.0,15.0,,11.0,,,4.0,,5.0,,4.0,,1.0,,27.0,,1.0,,1.0,9.0,,10.0,,1.0,3.0,,1.0,,,,11.0,11.0,,3.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Motown,clw1juzi3fa8d28knqcbp2ms5,B. Machado,Midfielder,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
