liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,FC Naples,595bi39ikp8s9sfw6q5981mvo,T. Bowe,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,53zmc257rzr74zaut60r0b7dg,I. Cerro,Midfielder,30,4.0,,10.0,1.0,1.0,3.0,1.0,18.0,,,,6.0,10.0,6.0,2.0,19.0,,125.0,,38.0,2.0,4.0,4.0,9.0,2.0,2.0,6.0,45.0,74.0,40.0,,1.0,11.0,,1.0,40.0,14.0,,1.0,8.0,3.0,,3.0,3.0,7.0,6.0,2.0,1.0,5.0,13.0,2.0,3.0,47.0,,22.0,3.0,10.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,b20vm9evnp996el4wop064jmy,J. Cisneros,Defender,3,7.0,5.0,44.0,3.0,6.0,5.0,,44.0,,1.0,5.0,18.0,10.0,11.0,,42.0,2.0,302.0,3.0,76.0,6.0,26.0,15.0,5.0,3.0,7.0,,97.0,178.0,76.0,10.0,2.0,42.0,,7.0,74.0,30.0,1.0,4.0,38.0,11.0,5.0,4.0,4.0,21.0,,3.0,,22.0,20.0,15.0,5.0,97.0,1.0,32.0,6.0,16.0,23.0,6.0,3.0,10.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,FC Naples,bzk7l6u5bvun1zt11ouvzp7ft,E. Delgado,Goalkeeper,1,,,2.0,,10.0,4.0,,39.0,,1.0,,,10.0,,,27.0,7.0,270.0,2.0,24.0,2.0,2.0,,14.0,,,,38.0,93.0,45.0,3.0,,40.0,,,38.0,18.0,1.0,,,,,3.0,3.0,27.0,,3.0,,22.0,,,8.0,72.0,,6.0,5.0,19.0,,,,27.0,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,25.0,27.0,,,,,2.0,3.0,,10.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
USA_USL_Cup,2025,FC Naples,5lfsx6h5cktgy9mbk5hg6mt0q,J. Dengler,Defender,25,2.0,1.0,34.0,3.0,8.0,4.0,,77.0,,1.0,,9.0,10.0,12.0,,42.0,18.0,279.0,21.0,103.0,27.0,25.0,3.0,38.0,2.0,3.0,1.0,139.0,205.0,114.0,31.0,,86.0,,3.0,96.0,18.0,2.0,1.0,7.0,1.0,,4.0,4.0,39.0,1.0,3.0,,3.0,11.0,1.0,9.0,153.0,2.0,37.0,5.0,31.0,4.0,,6.0,27.0,8.0,0.0,3.0,3.0,,,1.0,2.0,3.0,,,,,,,1.0,,,,,,,,1.0,,5.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,FC Naples,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,2,1.0,2.0,27.0,,15.0,4.0,1.0,67.0,,1.0,,14.0,10.0,6.0,,38.0,7.0,279.0,11.0,80.0,20.0,13.0,5.0,15.0,,4.0,2.0,110.0,158.0,89.0,22.0,,65.0,,2.0,82.0,33.0,1.0,1.0,7.0,,,4.0,4.0,32.0,2.0,3.0,,7.0,8.0,1.0,7.0,121.0,1.0,22.0,5.0,27.0,2.0,,9.0,26.0,1.0,0.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
USA_USL_Cup,2025,FC Naples,enuonl3tkl8vdb22aniwls2ui,G. Fernandes,Defender,6,1.0,,7.0,,6.0,2.0,,30.0,,,,5.0,10.0,1.0,1.0,10.0,5.0,85.0,1.0,35.0,3.0,2.0,3.0,10.0,,1.0,,43.0,53.0,38.0,4.0,,23.0,,,33.0,12.0,,,4.0,,1.0,2.0,2.0,9.0,,1.0,,2.0,2.0,,2.0,47.0,,8.0,2.0,7.0,1.0,1.0,2.0,8.0,,0.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,5r147g72666685wyzfupaqgwk,A. Ferrín,Midfielder,23,3.0,4.0,38.0,7.0,3.0,5.0,2.0,19.0,,1.0,3.0,19.0,10.0,17.0,3.0,39.0,1.0,305.0,5.0,60.0,10.0,19.0,14.0,26.0,1.0,4.0,5.0,81.0,144.0,64.0,2.0,4.0,22.0,,6.0,63.0,15.0,5.0,2.0,28.0,5.0,4.0,4.0,4.0,21.0,5.0,4.0,5.0,15.0,22.0,1.0,4.0,85.0,2.0,46.0,6.0,22.0,14.0,8.0,5.0,4.0,16.0,0.0,3.0,,,,,2.0,3.0,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,xcadelq7wz6yspew25xyg2dw,I. Garrett,Defender,12,7.0,1.0,13.0,,1.0,2.0,,8.0,,,1.0,8.0,10.0,7.0,,14.0,,99.0,,13.0,4.0,5.0,4.0,1.0,2.0,1.0,,21.0,48.0,13.0,7.0,,7.0,,2.0,13.0,8.0,,1.0,9.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,6.0,,3.0,22.0,,6.0,2.0,7.0,5.0,1.0,4.0,2.0,1.0,0.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,26ch3v6i6cj0evk767slxcqhg,M. Glasser,Defender,4,4.0,2.0,19.0,1.0,5.0,4.0,,33.0,,1.0,,10.0,10.0,12.0,2.0,36.0,5.0,267.0,3.0,68.0,6.0,9.0,7.0,29.0,4.0,2.0,7.0,85.0,154.0,68.0,10.0,,39.0,,3.0,63.0,3.0,1.0,1.0,13.0,1.0,2.0,4.0,4.0,17.0,7.0,3.0,,6.0,14.0,26.0,6.0,85.0,,36.0,5.0,18.0,6.0,4.0,3.0,5.0,1.0,0.0,6.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,au03l8m1z31x05k3u23jz42s4,T. Halterman,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,8m84hom6lsjdyii046vwvvdp0,C. Heckenberg,Midfielder,8,7.0,6.0,37.0,,6.0,5.0,,53.0,,1.0,,8.0,10.0,17.0,,35.0,8.0,302.0,5.0,82.0,8.0,29.0,5.0,29.0,2.0,2.0,1.0,106.0,187.0,92.0,14.0,,32.0,,8.0,84.0,40.0,5.0,2.0,29.0,10.0,6.0,4.0,4.0,25.0,6.0,3.0,1.0,17.0,16.0,,10.0,117.0,1.0,47.0,6.0,21.0,24.0,,3.0,8.0,,0.0,4.0,1.0,,,1.0,2.0,,,,,,,,3.0,,,1.0,12.0,5.0,8.0,,5.0,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,FC Naples,8wu9zdhva2wiifze23e832puy,K. Henderlong,Forward,9,4.0,3.0,49.0,6.0,2.0,5.0,1.0,7.0,1.0,1.0,4.0,30.0,10.0,15.0,1.0,31.0,1.0,302.0,8.0,29.0,22.0,19.0,16.0,11.0,1.0,8.0,,46.0,90.0,30.0,4.0,4.0,12.0,2.0,4.0,29.0,10.0,4.0,3.0,27.0,3.0,4.0,4.0,4.0,17.0,,3.0,3.0,10.0,14.0,1.0,4.0,47.0,1.0,24.0,6.0,13.0,11.0,8.0,14.0,2.0,14.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,FC Naples,760wj4o0psqjjww7uepz7s3px,K. O'Connor,Midfielder,14,5.0,2.0,13.0,2.0,2.0,2.0,,23.0,,1.0,1.0,5.0,10.0,16.0,1.0,35.0,1.0,180.0,2.0,36.0,4.0,8.0,3.0,22.0,1.0,1.0,1.0,59.0,94.0,41.0,2.0,1.0,25.0,,2.0,40.0,5.0,1.0,,9.0,2.0,2.0,3.0,3.0,23.0,4.0,2.0,2.0,11.0,12.0,1.0,10.0,64.0,,19.0,3.0,17.0,6.0,3.0,2.0,7.0,5.0,0.0,,2.0,1.0,,1.0,,1.0,,0.0,1.0,1.0,,,,,,1.0,5.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,e4nu9tdbqlmfyp8g2rkuytmg9,J. Onen,Midfielder,10,4.0,4.0,27.0,1.0,,4.0,1.0,29.0,,1.0,3.0,13.0,10.0,19.0,3.0,30.0,1.0,256.0,3.0,72.0,8.0,14.0,8.0,13.0,1.0,3.0,1.0,92.0,136.0,75.0,5.0,,27.0,1.0,8.0,74.0,34.0,3.0,2.0,19.0,1.0,3.0,3.0,3.0,20.0,1.0,3.0,2.0,11.0,21.0,1.0,7.0,95.0,,47.0,5.0,14.0,11.0,3.0,5.0,1.0,11.0,0.0,4.0,,,,,4.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,7udp171hmb1rdixg9awx93h1w,T. Pasnik,Midfielder,7,,,7.0,2.0,,2.0,,1.0,,,1.0,4.0,10.0,3.0,,8.0,1.0,95.0,1.0,8.0,2.0,3.0,3.0,3.0,,1.0,,11.0,21.0,8.0,,1.0,3.0,,,7.0,2.0,2.0,1.0,5.0,2.0,,3.0,3.0,3.0,1.0,1.0,1.0,,3.0,,,11.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0,,2.0,0.0,,,1.0,1.0,2.0,,1.0,,0.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,Midfielder,22,5.0,1.0,17.0,1.0,1.0,3.0,,32.0,1.0,,3.0,11.0,10.0,13.0,2.0,26.0,3.0,204.0,1.0,53.0,3.0,6.0,9.0,19.0,,4.0,,68.0,98.0,56.0,2.0,,27.0,1.0,2.0,53.0,7.0,,1.0,14.0,3.0,,4.0,4.0,15.0,1.0,2.0,3.0,9.0,18.0,,4.0,71.0,1.0,24.0,3.0,12.0,5.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,9ncybediodv8share9pox2kno,T. Ritondale,Defender,5,1.0,,5.0,,,1.0,,11.0,,,,1.0,10.0,8.0,1.0,8.0,3.0,59.0,,12.0,1.0,4.0,,,,,,20.0,32.0,14.0,4.0,,11.0,,,11.0,5.0,,,4.0,1.0,3.0,1.0,1.0,8.0,,1.0,,1.0,6.0,1.0,5.0,22.0,,3.0,1.0,3.0,4.0,,1.0,,,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,87l23njxl0v2y5696dn2zanvu,R. Rubinstein,Midfielder,24,1.0,1.0,11.0,,,2.0,,12.0,1.0,,,9.0,10.0,2.0,,7.0,,99.0,,17.0,1.0,2.0,8.0,7.0,,4.0,,20.0,34.0,17.0,1.0,,6.0,,2.0,17.0,1.0,,1.0,10.0,,,2.0,2.0,3.0,,1.0,1.0,1.0,6.0,5.0,,20.0,,5.0,2.0,3.0,2.0,3.0,1.0,1.0,,0.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,f2pkj7tu3vtfb5aybnwv5t8q2,J. Serrano,Goalkeeper,18,,,1.0,,7.0,2.0,,30.0,,,,,10.0,,,17.0,3.0,90.0,,19.0,,1.0,,13.0,,,,23.0,62.0,32.0,,,22.0,,,29.0,14.0,,,1.0,1.0,,1.0,1.0,17.0,,1.0,,15.0,,,,49.0,,2.0,2.0,17.0,1.0,,,17.0,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,16.0,17.0,,,,,,3.0,1.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,
USA_USL_Cup,2025,FC Naples,46m3o9f9yc4a05dceg5jm0cq2,R. Sulia,Defender,32,2.0,1.0,11.0,1.0,2.0,2.0,,34.0,,,,5.0,10.0,5.0,,14.0,2.0,92.0,2.0,38.0,7.0,6.0,,18.0,,,,50.0,67.0,38.0,5.0,,23.0,,2.0,36.0,8.0,1.0,,4.0,1.0,1.0,2.0,2.0,12.0,,1.0,,3.0,1.0,,5.0,50.0,,4.0,2.0,7.0,4.0,,5.0,7.0,1.0,0.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,cqgdtncg5y7ak6bjd0r6polxw,Marc Torrellas,Midfielder,21,6.0,2.0,26.0,2.0,2.0,5.0,2.0,36.0,1.0,1.0,4.0,15.0,10.0,20.0,3.0,35.0,4.0,242.0,5.0,69.0,11.0,11.0,9.0,17.0,1.0,3.0,,92.0,144.0,72.0,8.0,,35.0,,4.0,68.0,26.0,2.0,,15.0,1.0,1.0,4.0,4.0,23.0,,3.0,3.0,15.0,17.0,,7.0,95.0,,36.0,6.0,16.0,6.0,5.0,6.0,3.0,1.0,0.0,5.0,3.0,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,FC Naples,961b6dt0anvywkqppddz9vi3u,J. Weiss,Forward,0,3.0,2.0,4.0,,,,,1.0,,,,,10.0,2.0,,5.0,,33.0,,3.0,,4.0,,1.0,,,,5.0,16.0,3.0,1.0,,,,3.0,3.0,2.0,,,4.0,1.0,,2.0,2.0,2.0,,,1.0,,2.0,,1.0,5.0,,2.0,,1.0,4.0,,,,,0.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
