liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Sacramento Republic FC,1ntf3x9ay255qut54al2mt0q,T. Amann,Forward,7,1.0,,6.0,1.0,,,,,,,,3.0,10.0,2.0,,5.0,,19.0,1.0,1.0,4.0,3.0,,1.0,,,,4.0,11.0,1.0,,,2.0,,1.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,4.0,,2.0,,3.0,2.0,,3.0,1.0,4.0,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,3.0,2.0,42.0,1.0,,,1.0,8.0,,1.0,2.0,27.0,10.0,7.0,2.0,27.0,,187.0,10.0,20.0,21.0,15.0,16.0,4.0,1.0,8.0,1.0,28.0,64.0,20.0,1.0,1.0,6.0,1.0,3.0,20.0,7.0,,4.0,21.0,1.0,1.0,4.0,4.0,8.0,1.0,2.0,2.0,2.0,11.0,,2.0,28.0,,12.0,1.0,7.0,5.0,8.0,11.0,1.0,4.0,0.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,7y9k549gjh2183ylplvwg2q5l,M. Benítez,Defender,22,4.0,6.0,50.0,7.0,5.0,1.0,,80.0,,1.0,5.0,21.0,10.0,23.0,2.0,59.0,7.0,607.0,9.0,203.0,16.0,29.0,14.0,17.0,3.0,6.0,6.0,236.0,361.0,207.0,12.0,4.0,80.0,,11.0,200.0,93.0,4.0,1.0,34.0,6.0,3.0,7.0,7.0,34.0,9.0,7.0,,21.0,51.0,36.0,7.0,241.0,2.0,132.0,2.0,36.0,20.0,5.0,7.0,11.0,10.0,2.0,,1.0,2.0,2.0,,5.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,2.0,2.0,5.0,5.0,2.0,2.0,,,1.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,4.0,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,11,12.0,1.0,60.0,8.0,4.0,1.0,1.0,29.0,2.0,1.0,8.0,33.0,10.0,51.0,3.0,106.0,12.0,593.0,7.0,128.0,16.0,27.0,24.0,28.0,4.0,7.0,7.0,186.0,291.0,129.0,1.0,4.0,55.0,2.0,2.0,117.0,72.0,11.0,3.0,44.0,13.0,5.0,7.0,7.0,58.0,7.0,7.0,6.0,14.0,32.0,,3.0,187.0,1.0,102.0,2.0,62.0,20.0,18.0,9.0,7.0,36.0,0.0,2.0,1.0,1.0,,,1.0,4.0,,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,2.0,2.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,Defender,4,6.0,5.0,63.0,3.0,11.0,1.0,1.0,198.0,,1.0,1.0,23.0,10.0,30.0,1.0,69.0,25.0,585.0,28.0,305.0,42.0,40.0,9.0,57.0,1.0,5.0,1.0,360.0,477.0,322.0,26.0,1.0,155.0,1.0,7.0,297.0,150.0,1.0,3.0,21.0,3.0,2.0,7.0,7.0,55.0,1.0,7.0,,21.0,15.0,9.0,15.0,377.0,,125.0,2.0,41.0,12.0,2.0,14.0,25.0,12.0,0.0,10.0,7.0,,,,2.0,2.0,,,,,,,7.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,c7xfrcywzfkh6ysuhv3bk8fvu,R. Djédjé,Midfielder,21,7.0,4.0,28.0,1.0,2.0,,,45.0,,1.0,,17.0,10.0,7.0,,16.0,6.0,180.0,1.0,64.0,9.0,11.0,9.0,39.0,,6.0,,78.0,116.0,68.0,9.0,,25.0,,7.0,62.0,7.0,,4.0,19.0,2.0,1.0,2.0,2.0,14.0,,2.0,,6.0,11.0,,4.0,82.0,1.0,23.0,1.0,10.0,10.0,1.0,8.0,7.0,1.0,0.0,,2.0,,,,3.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,Defender,23,1.0,2.0,9.0,,,,,3.0,,,1.0,3.0,10.0,2.0,,8.0,,43.0,1.0,9.0,2.0,6.0,2.0,3.0,1.0,1.0,,12.0,28.0,9.0,2.0,,6.0,,2.0,9.0,1.0,1.0,,7.0,1.0,2.0,4.0,4.0,3.0,,,,,2.0,1.0,,12.0,,6.0,,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,Defender,2,11.0,8.0,48.0,2.0,11.0,1.0,3.0,52.0,,1.0,3.0,22.0,10.0,22.0,2.0,92.0,10.0,511.0,5.0,144.0,15.0,26.0,12.0,74.0,5.0,5.0,32.0,183.0,338.0,145.0,16.0,1.0,46.0,,10.0,135.0,2.0,5.0,5.0,33.0,9.0,2.0,6.0,6.0,40.0,33.0,6.0,1.0,13.0,63.0,43.0,11.0,185.0,1.0,98.0,2.0,62.0,21.0,4.0,10.0,18.0,13.0,0.0,5.0,,,,,2.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,,5.0,4.0,1.0,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,Sacramento Republic FC,23vdzclmewq139wius9oy3m51,S. Herrera,Forward,9,1.0,,40.0,8.0,,1.0,,6.0,1.0,,1.0,20.0,10.0,9.0,3.0,18.0,2.0,276.0,13.0,33.0,21.0,20.0,12.0,11.0,,9.0,,42.0,72.0,33.0,2.0,3.0,5.0,3.0,,31.0,16.0,1.0,3.0,19.0,7.0,,6.0,6.0,9.0,,3.0,8.0,2.0,10.0,,2.0,42.0,1.0,27.0,1.0,7.0,7.0,4.0,8.0,,15.0,1.0,,,1.0,1.0,3.0,,5.0,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,
