liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Atlético de San Luis,acasav3vzmladit8zpa5ux6qy,B. Abundis,Forward,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,dx0sxtnwt47os8e6vymenhoet,V. Alvarado,Defender,21,23.0,288.0,4.0,23.0,34.0,25.0,15.0,2.0,12.0,372.0,7.0,14.0,,,506.0,47.0,98.0,84.0,3.0,22.0,84.0,,5.0,7.0,4.0,147.0,949.0,8.0,5.0,97.0,,37.0,214.0,12.0,10.0,34.0,14.0,19.0,48.0,32.0,1.0,49.0,119.0,18.0,2.0,,6.0,382.0,4.0,8.0,3.0,38.0,56.0,,8.0,12.0,266.0,,298.0,,2.0,37.0,3.0,3.0,20.0,59.0,4.0,4.0,97.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,699f335p2ozuizurmqlo8k5t6,R. Aranda,Midfielder,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,78pcv2eroi0wl22dv207ufidx,P. Barrera,Midfielder,8,53.0,348.0,21.0,8.0,2.0,66.0,10.0,31.0,14.0,425.0,31.0,21.0,1.0,12.0,765.0,72.0,114.0,288.0,10.0,24.0,85.0,19.0,6.0,1.0,5.0,137.0,1136.0,20.0,5.0,131.0,4.0,13.0,113.0,16.0,10.0,2.0,8.0,21.0,119.0,26.0,78.0,12.0,111.0,88.0,9.0,36.0,13.0,450.0,1.0,8.0,25.0,63.0,146.0,18.0,11.0,16.0,339.0,41.0,365.0,,12.0,70.0,3.0,1.0,1.0,68.0,33.0,2.0,233.0,17.0,1.0,2.0,,2.0,3.0,1.0,,,,,21.0,,46.0,4.0,1.0,1.0,1.0,0.0,4.0,,,1.0,,3.0,,,4.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,0,87.0,228.0,55.0,11.0,26.0,71.0,30.0,38.0,16.0,306.0,29.0,26.0,2.0,9.0,626.0,69.0,66.0,170.0,4.0,32.0,78.0,15.0,16.0,1.0,5.0,67.0,1397.0,23.0,18.0,214.0,8.0,9.0,77.0,16.0,10.0,14.0,32.0,28.0,158.0,11.0,20.0,56.0,88.0,93.0,16.0,11.0,11.0,314.0,7.0,15.0,22.0,117.0,75.0,12.0,3.0,16.0,225.0,19.0,236.0,,28.0,60.0,4.0,1.0,5.0,97.0,21.0,2.0,185.0,23.0,1.0,,,9.0,12.0,5.0,,2.0,2.0,,1.0,,2.0,13.0,2.0,5.0,3.0,2.0,,1.0,,2.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,77h107k3789fzayxbkbwffnys,W. Castillo,Forward,97,,6.0,1.0,,,1.0,1.0,,,7.0,1.0,,,,14.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,19.0,1.0,,2.0,2.0,,3.0,1.0,10.0,,,,1.0,,,1.0,3.0,2.0,1.0,,,7.0,,,,1.0,,,1.0,1.0,6.0,,6.0,,1.0,4.0,,,,1.0,,,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,90guns09mguhjj0yacn0gsn9x,J. Castro,Forward,2,45.0,244.0,4.0,5.0,6.0,36.0,12.0,28.0,8.0,292.0,14.0,11.0,,2.0,438.0,37.0,89.0,159.0,5.0,16.0,49.0,13.0,3.0,1.0,3.0,76.0,821.0,18.0,6.0,99.0,2.0,12.0,94.0,15.0,10.0,4.0,11.0,13.0,81.0,4.0,16.0,18.0,86.0,46.0,3.0,5.0,5.0,297.0,4.0,6.0,8.0,57.0,50.0,4.0,9.0,15.0,244.0,15.0,248.0,,4.0,45.0,3.0,2.0,6.0,42.0,8.0,,104.0,15.0,0.0,7.0,,2.0,1.0,,,1.0,,,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,3vzhaojt7khed6aejvrhatvx1,M. Catalán,Defender,4,37.0,252.0,25.0,15.0,28.0,29.0,10.0,11.0,11.0,340.0,14.0,17.0,,9.0,598.0,60.0,123.0,167.0,2.0,25.0,89.0,7.0,5.0,5.0,3.0,153.0,1010.0,6.0,15.0,104.0,3.0,29.0,103.0,14.0,10.0,18.0,20.0,22.0,66.0,22.0,32.0,38.0,15.0,59.0,7.0,9.0,9.0,350.0,3.0,8.0,7.0,47.0,103.0,6.0,68.0,14.0,239.0,29.0,261.0,,9.0,45.0,3.0,12.0,13.0,57.0,6.0,1.0,159.0,18.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,5,28.0,253.0,9.0,7.0,11.0,42.0,12.0,6.0,10.0,328.0,21.0,25.0,1.0,7.0,583.0,39.0,116.0,146.0,1.0,15.0,75.0,3.0,12.0,3.0,2.0,152.0,938.0,10.0,14.0,93.0,2.0,36.0,121.0,12.0,10.0,20.0,21.0,13.0,70.0,32.0,31.0,23.0,16.0,51.0,3.0,7.0,17.0,335.0,4.0,8.0,8.0,40.0,86.0,4.0,55.0,12.0,228.0,31.0,260.0,1.0,7.0,44.0,2.0,19.0,17.0,53.0,9.0,9.0,143.0,20.0,0.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlético de San Luis,d707x4y1d06ojf0dul6r17i6t,D. Escalante,Defender,3,31.0,132.0,2.0,7.0,9.0,38.0,6.0,8.0,5.0,176.0,13.0,20.0,,1.0,348.0,23.0,12.0,74.0,1.0,14.0,48.0,4.0,7.0,4.0,1.0,93.0,570.0,11.0,7.0,84.0,1.0,25.0,65.0,9.0,10.0,10.0,16.0,12.0,69.0,30.0,5.0,15.0,65.0,14.0,1.0,3.0,9.0,184.0,2.0,11.0,9.0,37.0,37.0,1.0,45.0,9.0,106.0,4.0,136.0,,1.0,35.0,2.0,10.0,8.0,47.0,5.0,1.0,78.0,16.0,0.0,4.0,,,,,,1.0,,,1.0,,3.0,1.0,,,,,2.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
