liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,35.0,174.0,13.0,1323.0,110.0,45.0,1467.0,12.0,1.0,20.0,22.0,124.0,187.0,28.0,,70.0,1.0,10.0,262.0,743.0,127.0,49.0,2493.0,38.0,70.0,524.0,3.0,124.0,1982.0,199.0,11.0,8.0,89.0,49.0,601.0,1.0,15.0,1283.0,36.0,7.0,585.0,28.0,1511.0,65.0,4.0,33.0,38.0,26.0,5.0,19.0,27.0,17.0,10.0,15.0,64.0,14.0,47.0,1253.0,1.0,27.0,185.0,13.0,62.0,2.0,64.0,4.0,3.0,,1.0,12.0,85.0,77.0,16.0,188.0,1.0,5.0,,1.0,1.0,,,,,6.0,8.0,5.0,2.0,5.0,2.0,,4.0,,1.0,,3.0,2.0,,2.0,4.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2023,Columbus Crew,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Forward,27,3.0,38.0,8.0,81.0,14.0,5.0,103.0,8.0,2.0,1.0,5.0,22.0,20.0,13.0,,4.0,,3.0,52.0,26.0,32.0,7.0,273.0,16.0,2.0,24.0,,19.0,191.0,37.0,1.0,3.0,21.0,7.0,22.0,10.0,7.0,81.0,6.0,,56.0,13.0,103.0,16.0,5.0,3.0,6.0,,,,5.0,3.0,9.0,,89.0,2.0,6.0,77.0,,3.0,13.0,,16.0,,3.0,,3.0,,,3.0,17.0,8.0,4.0,22.0,0.0,1.0,,,,,1.0,,,,6.0,1.0,,4.0,1.0,,4.0,,,,3.0,2.0,,,3.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,4bjmhb55kv6xfixdff153gudx,R. Camacho,Defender,4,49.0,231.0,,1834.0,8.0,27.0,1978.0,,1.0,67.0,26.0,140.0,568.0,37.0,,120.0,21.0,7.0,266.0,1282.0,116.0,42.0,2971.0,22.0,148.0,548.0,1.0,150.0,2449.0,111.0,9.0,14.0,106.0,34.0,851.0,4.0,11.0,1739.0,32.0,11.0,552.0,37.0,2078.0,58.0,1.0,25.0,35.0,34.0,16.0,16.0,48.0,17.0,3.0,1.0,30.0,16.0,115.0,1714.0,,33.0,219.0,17.0,58.0,3.0,94.0,1.0,6.0,,21.0,3.0,125.0,104.0,9.0,244.0,0.0,,,,,1.0,,,,2.0,10.0,,,4.0,,,,1.0,,,1.0,,,2.0,1.0,,1.0,,1.0,0.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,a487dmcrtdak032ab6slynlxx,Y. Cheberko,Defender,21,7.0,31.0,,155.0,2.0,,156.0,,,2.0,,5.0,34.0,9.0,,7.0,2.0,,17.0,91.0,21.0,4.0,249.0,1.0,14.0,59.0,,5.0,208.0,11.0,1.0,3.0,18.0,5.0,60.0,7.0,,147.0,4.0,,64.0,9.0,164.0,11.0,1.0,4.0,4.0,1.0,1.0,,8.0,4.0,1.0,,10.0,,10.0,148.0,,2.0,22.0,,10.0,,4.0,,2.0,,2.0,,13.0,4.0,1.0,9.0,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2023,Columbus Crew,4u1sgaf2cmjx1uiv5h6villh,M. Degenek,Defender,5,10.0,83.0,1.0,510.0,4.0,5.0,545.0,1.0,,23.0,14.0,42.0,185.0,12.0,1.0,50.0,10.0,3.0,89.0,335.0,39.0,15.0,857.0,7.0,37.0,159.0,2.0,52.0,713.0,34.0,3.0,5.0,36.0,16.0,215.0,2.0,3.0,468.0,13.0,3.0,177.0,12.0,593.0,24.0,,10.0,13.0,14.0,3.0,2.0,21.0,2.0,2.0,,69.0,8.0,44.0,460.0,2.0,10.0,56.0,13.0,15.0,,31.0,,1.0,1.0,11.0,1.0,47.0,42.0,6.0,83.0,0.0,2.0,,,,,,,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,Columbus Crew,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,11,7.0,31.0,11.0,49.0,2.0,4.0,61.0,11.0,,1.0,1.0,18.0,15.0,7.0,,4.0,,1.0,40.0,12.0,28.0,,171.0,11.0,1.0,19.0,1.0,11.0,115.0,15.0,1.0,3.0,17.0,3.0,12.0,7.0,4.0,49.0,5.0,,39.0,7.0,61.0,13.0,7.0,2.0,5.0,,1.0,,2.0,4.0,8.0,,58.0,,3.0,45.0,1.0,,10.0,,15.0,,1.0,1.0,,,,1.0,14.0,5.0,1.0,12.0,0.0,2.0,,,,,,,,,7.0,2.0,1.0,3.0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,23,30.0,243.0,42.0,985.0,204.0,67.0,1122.0,42.0,7.0,11.0,22.0,153.0,482.0,36.0,,26.0,,3.0,348.0,366.0,201.0,18.0,2529.0,83.0,30.0,46.0,3.0,135.0,1814.0,359.0,1.0,38.0,130.0,34.0,258.0,9.0,6.0,962.0,39.0,5.0,627.0,36.0,1145.0,102.0,11.0,25.0,41.0,15.0,2.0,32.0,31.0,14.0,62.0,31.0,46.0,7.0,42.0,959.0,3.0,27.0,127.0,6.0,99.0,2.0,25.0,2.0,6.0,1.0,,25.0,113.0,49.0,9.0,160.0,0.0,8.0,,,,,,,,,31.0,8.0,1.0,3.0,4.0,,38.0,,1.0,,,4.0,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Columbus Crew,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,7,27.0,179.0,144.0,974.0,52.0,55.0,1156.0,84.0,1.0,10.0,29.0,322.0,447.0,33.0,,73.0,,17.0,440.0,354.0,156.0,27.0,2334.0,76.0,19.0,131.0,3.0,161.0,1739.0,287.0,3.0,11.0,99.0,46.0,332.0,6.0,30.0,937.0,28.0,5.0,671.0,33.0,1197.0,70.0,30.0,25.0,32.0,14.0,1.0,26.0,13.0,12.0,29.0,3.0,100.0,19.0,23.0,901.0,,27.0,143.0,4.0,86.0,4.0,62.0,11.0,14.0,,,64.0,80.0,45.0,21.0,223.0,0.0,51.0,,103.0,53.0,2.0,4.0,,,6.0,13.0,16.0,,13.0,6.0,30.0,15.0,,1.0,,4.0,6.0,7.0,5.0,4.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
