liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Colorado Rapids,8mzf1lhkgv7obfx70f45f3651,A. Harris,Forward,16.0,30.0,5.0,3.0,1.0,1.0,,5.0,8.0,39.0,12.0,2102.0,5.0,53.0,1.0,2.0,764.0,17.0,187.0,8.0,340.0,15.0,29.0,26.0,5.0,92.0,479.0,139.0,50.0,265.0,765.0,57.0,5.0,452.0,20.0,42.0,294.0,107.0,32.0,299.0,10.0,1.0,87.0,25.0,34.0,1228.0,30.0,4.0,237.0,,258.0,42.0,251.0,16.0,19.0,8.0,44.0,152.0,21.0,481.0,33.0,25.0,39.0,5.0,2.0,1.0,138.0,213.0,470.0,471.0,244.0,4.0,12.0,1.0,1.0,43.0,230.0,7.0,28.0,99.0,1.0,,,,,,5.0,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,142ppdceevynwqucofrk98el1,K. Hill,Forward,13.0,6.0,,,,,,4.0,2.0,3.0,1.0,188.0,1.0,10.0,,,82.0,,29.0,1.0,47.0,,2.0,3.0,,4.0,43.0,21.0,6.0,14.0,83.0,5.0,1.0,67.0,1.0,3.0,16.0,23.0,4.0,17.0,2.0,,7.0,2.0,2.0,127.0,6.0,,30.0,,17.0,58.0,12.0,,,1.0,1.0,4.0,1.0,38.0,,1.0,3.0,,1.0,,22.0,14.0,66.0,67.0,8.0,,1.0,,1.0,4.0,26.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1.0,33.0,,2.0,,,,1.0,,,,2963.0,,,112.0,,255.0,,,,153.0,122.0,216.0,,10.0,1.0,368.0,104.0,1.0,8.0,481.0,1.0,,72.0,27.0,,224.0,31.0,1.0,198.0,,,304.0,32.0,26.0,1068.0,33.0,,8.0,,423.0,70.0,13.0,,185.0,,5.0,7.0,,16.0,35.0,37.0,,,,,2.0,27.0,157.0,257.0,8.0,10.0,,,,,3.0,1.0,1.0,6.0,,,,,,,,,,94.0,302.0,16.0,35.0,25.0,58.0,19.0,153.0,,,,,,,25.0,3.0,,8.0,,1.0,1.0,1.0,,
USA_MLS,2013,Colorado Rapids,ds00gac0m9b1zpd5737ikvqol,K. Kindle,Defender,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,60m49onsrnyokxkb9e42gjdud,C. Klute,Defender,15.0,32.0,,2.0,,,,1.0,2.0,80.0,3.0,2786.0,232.0,10.0,10.0,,1031.0,16.0,155.0,35.0,478.0,55.0,73.0,2.0,10.0,22.0,628.0,322.0,86.0,201.0,1039.0,29.0,39.0,727.0,25.0,4.0,274.0,392.0,23.0,278.0,1.0,109.0,150.0,31.0,76.0,2030.0,32.0,5.0,252.0,,466.0,69.0,164.0,2.0,38.0,35.0,4.0,35.0,39.0,309.0,120.0,35.0,80.0,,,6.0,123.0,26.0,761.0,765.0,57.0,10.0,,7.0,,68.0,145.0,18.0,82.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,8bhx379cnca733t4vl7z7el05,N. LaBrocca,Midfielder,2.0,24.0,1.0,3.0,,,,8.0,14.0,19.0,1.0,1214.0,4.0,33.0,6.0,,599.0,11.0,121.0,7.0,317.0,11.0,31.0,7.0,6.0,14.0,191.0,173.0,11.0,90.0,604.0,14.0,4.0,446.0,12.0,17.0,121.0,142.0,17.0,124.0,10.0,2.0,71.0,16.0,20.0,784.0,24.0,3.0,72.0,1.0,179.0,20.0,37.0,10.0,37.0,3.0,12.0,10.0,3.0,96.0,8.0,18.0,23.0,1.0,2.0,1.0,45.0,162.0,478.0,483.0,24.0,,1.0,2.0,5.0,9.0,59.0,2.0,12.0,27.0,,4.0,9.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,ciucpi853zf0kexc2kldgv651,P. Mastroeni,Midfielder,25.0,16.0,,1.0,,,,8.0,7.0,1.0,,571.0,,19.0,5.0,,358.0,,61.0,,155.0,2.0,7.0,2.0,1.0,7.0,72.0,166.0,11.0,42.0,370.0,7.0,2.0,302.0,6.0,2.0,49.0,99.0,6.0,39.0,1.0,1.0,49.0,8.0,11.0,452.0,16.0,,37.0,,107.0,21.0,26.0,,19.0,,6.0,7.0,,51.0,9.0,7.0,1.0,1.0,,1.0,18.0,103.0,309.0,321.0,14.0,,,1.0,2.0,8.0,25.0,3.0,14.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,eoa9w4lc4owgzcwpvhj4zw53p,G. Mera,Defender,33.0,14.0,,3.0,,,,7.0,1.0,,,667.0,,,1.0,,248.0,3.0,5.0,,50.0,13.0,12.0,6.0,2.0,16.0,79.0,147.0,15.0,40.0,249.0,9.0,2.0,177.0,9.0,6.0,52.0,78.0,3.0,36.0,1.0,,40.0,7.0,16.0,369.0,14.0,5.0,35.0,,121.0,85.0,48.0,,20.0,,2.0,29.0,,80.0,52.0,11.0,,,1.0,,16.0,45.0,196.0,197.0,45.0,2.0,,,,10.0,32.0,5.0,23.0,19.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,dkbz951l9u6th48yiv7qqdmfp,D. Moor,Defender,3.0,33.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,2883.0,1.0,3.0,40.0,,1288.0,7.0,42.0,,292.0,83.0,83.0,8.0,10.0,55.0,403.0,773.0,25.0,177.0,1325.0,18.0,,895.0,27.0,14.0,260.0,242.0,3.0,168.0,4.0,,157.0,32.0,93.0,1846.0,33.0,24.0,77.0,,691.0,45.0,172.0,6.0,170.0,,26.0,121.0,,253.0,300.0,37.0,1.0,,,,26.0,350.0,1036.0,1065.0,176.0,8.0,,,,21.0,81.0,4.0,78.0,51.0,2.0,,,,,4.0,3.0,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,
USA_MLS,2013,Colorado Rapids,4qss966f9lver5rp965jlrob9,B. Mullan,Defender,11.0,16.0,,1.0,,,,1.0,2.0,30.0,2.0,1359.0,145.0,4.0,10.0,,535.0,10.0,55.0,28.0,237.0,29.0,43.0,1.0,3.0,21.0,306.0,167.0,50.0,131.0,550.0,13.0,6.0,345.0,13.0,1.0,174.0,43.0,24.0,179.0,1.0,32.0,89.0,15.0,42.0,1033.0,16.0,6.0,122.0,,300.0,50.0,89.0,,31.0,19.0,15.0,18.0,5.0,161.0,50.0,16.0,47.0,1.0,,1.0,51.0,152.0,368.0,376.0,39.0,5.0,1.0,1.0,1.0,42.0,72.0,8.0,37.0,71.0,,7.0,18.0,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,8stk4kvilehgir7rcirkof651,D. Mwanga,Forward,55.0,13.0,,,,,,8.0,2.0,14.0,,556.0,,18.0,1.0,,155.0,3.0,42.0,1.0,87.0,2.0,1.0,2.0,,13.0,84.0,38.0,3.0,30.0,155.0,6.0,5.0,121.0,2.0,6.0,31.0,43.0,6.0,38.0,3.0,,16.0,5.0,7.0,254.0,13.0,1.0,41.0,,36.0,11.0,24.0,4.0,3.0,1.0,8.0,8.0,4.0,62.0,,2.0,14.0,1.0,,,25.0,34.0,124.0,124.0,21.0,1.0,,,2.0,3.0,38.0,,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,7eqfde3gktznwi6ngtq6jjzdh,S. O'Neill,Defender,27.0,27.0,,6.0,1.0,1.0,,2.0,1.0,13.0,1.0,2286.0,46.0,5.0,25.0,,785.0,3.0,87.0,3.0,215.0,61.0,63.0,3.0,7.0,34.0,320.0,388.0,51.0,132.0,795.0,30.0,15.0,529.0,17.0,7.0,195.0,185.0,6.0,148.0,1.0,14.0,98.0,25.0,60.0,1242.0,27.0,6.0,150.0,,373.0,53.0,127.0,4.0,71.0,3.0,24.0,37.0,7.0,221.0,139.0,24.0,13.0,1.0,1.0,,60.0,150.0,590.0,600.0,71.0,8.0,,,1.0,40.0,94.0,11.0,55.0,90.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,d42v7jbh2pubg8yz893f1fr9x,M. Pickens,Goalkeeper,99.0,2.0,,,,,,,1.0,,,97.0,,,1.0,,10.0,,,,2.0,,2.0,,,,4.0,12.0,,2.0,18.0,,,8.0,2.0,,4.0,5.0,,2.0,,,7.0,2.0,2.0,26.0,2.0,,1.0,,11.0,15.0,1.0,,6.0,,1.0,,,1.0,,2.0,,,,,,2.0,8.0,14.0,,,,,,,,,,1.0,,,,,,,,,,2.0,10.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,
USA_MLS,2013,Colorado Rapids,427gutu4gr6yqt1s60w88ghjp,D. Powers,Midfielder,8.0,30.0,5.0,4.0,,,,1.0,7.0,20.0,1.0,2457.0,4.0,63.0,3.0,4.0,1219.0,8.0,246.0,48.0,698.0,16.0,47.0,10.0,7.0,37.0,427.0,377.0,46.0,187.0,1261.0,28.0,15.0,927.0,20.0,21.0,234.0,331.0,60.0,267.0,6.0,,146.0,29.0,45.0,1735.0,30.0,1.0,220.0,2.0,363.0,51.0,150.0,11.0,100.0,7.0,62.0,27.0,11.0,284.0,22.0,27.0,78.0,2.0,,4.0,97.0,321.0,998.0,1027.0,64.0,8.0,6.0,5.0,11.0,39.0,134.0,7.0,23.0,123.0,1.0,32.0,72.0,4.0,38.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,7i73xgvg42y6hpav67t3afmc5,M. Rivero,Midfielder,0.0,17.0,1.0,1.0,,,,10.0,7.0,5.0,2.0,766.0,4.0,20.0,,,364.0,2.0,79.0,16.0,234.0,,11.0,11.0,3.0,14.0,166.0,92.0,4.0,69.0,390.0,10.0,9.0,279.0,8.0,17.0,80.0,85.0,16.0,90.0,1.0,,42.0,7.0,14.0,559.0,17.0,,71.0,,110.0,56.0,37.0,6.0,31.0,2.0,19.0,5.0,7.0,90.0,2.0,11.0,24.0,2.0,1.0,2.0,39.0,116.0,295.0,310.0,19.0,,1.0,2.0,2.0,2.0,53.0,2.0,2.0,32.0,,13.0,27.0,2.0,14.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,9arl4023zrlg0jcz78ckvi11x,V. Sánchez,Forward,7.0,9.0,1.0,,,,,2.0,4.0,11.0,1.0,652.0,6.0,7.0,1.0,,242.0,7.0,52.0,7.0,141.0,1.0,14.0,6.0,2.0,7.0,145.0,48.0,12.0,53.0,249.0,10.0,13.0,165.0,5.0,11.0,67.0,48.0,6.0,87.0,2.0,1.0,34.0,7.0,2.0,404.0,9.0,,73.0,,85.0,46.0,37.0,5.0,17.0,3.0,11.0,1.0,11.0,81.0,4.0,7.0,22.0,4.0,2.0,3.0,37.0,64.0,179.0,182.0,8.0,,2.0,3.0,3.0,11.0,44.0,1.0,2.0,36.0,,4.0,12.0,5.0,8.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,6kq8itr9qyntj286s7q1mxrrp,D. Serna,Midfielder,17.0,1.0,,,,,,1.0,,,,13.0,,,,,9.0,,2.0,,7.0,,,,,,3.0,1.0,,1.0,9.0,1.0,,8.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,12.0,1.0,,3.0,,4.0,23.0,,,,,,,,3.0,,1.0,,,,,3.0,1.0,8.0,8.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,5fmikfjh8h1op11gl62i8ngt1,J. Smith,Midfielder,20.0,6.0,1.0,,,,,5.0,1.0,7.0,1.0,168.0,3.0,6.0,,,77.0,3.0,18.0,2.0,52.0,,,2.0,,,35.0,17.0,1.0,12.0,79.0,4.0,1.0,61.0,2.0,5.0,12.0,16.0,2.0,22.0,2.0,1.0,10.0,1.0,1.0,123.0,6.0,,17.0,1.0,19.0,55.0,4.0,3.0,6.0,,2.0,,,17.0,2.0,2.0,11.0,,1.0,,13.0,26.0,65.0,67.0,,,,,,1.0,13.0,,1.0,4.0,,1.0,5.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,d8a53xfwyg01fkl5nknqwezth,N. Sturgis,Midfielder,24.0,26.0,4.0,6.0,,,,2.0,7.0,22.0,,2122.0,9.0,46.0,2.0,3.0,1275.0,5.0,173.0,14.0,618.0,17.0,36.0,13.0,9.0,28.0,276.0,508.0,59.0,156.0,1304.0,34.0,10.0,1034.0,20.0,20.0,192.0,353.0,20.0,173.0,7.0,,152.0,24.0,41.0,1643.0,26.0,3.0,166.0,,453.0,100.0,121.0,7.0,78.0,11.0,22.0,30.0,4.0,224.0,41.0,29.0,22.0,1.0,1.0,1.0,75.0,325.0,1088.0,1112.0,58.0,6.0,,1.0,3.0,50.0,103.0,9.0,37.0,91.0,,1.0,1.0,2.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,1uy5tgabseixwtmrac5voyled,H. Thomas,Midfielder,12.0,28.0,2.0,8.0,,,,,4.0,2.0,,2391.0,3.0,42.0,11.0,1.0,1300.0,7.0,156.0,,538.0,22.0,59.0,26.0,8.0,29.0,269.0,609.0,92.0,161.0,1367.0,62.0,,1003.0,24.0,31.0,220.0,379.0,11.0,174.0,3.0,,185.0,28.0,48.0,1729.0,28.0,8.0,236.0,,474.0,48.0,175.0,5.0,144.0,,39.0,44.0,,309.0,45.0,32.0,2.0,2.0,1.0,,105.0,358.0,1091.0,1147.0,73.0,7.0,1.0,1.0,2.0,74.0,134.0,18.0,62.0,131.0,,,,3.0,,,2.0,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,9ztaodgpu7cjkqg1x9uhietw5,G. Torres,Forward,10.0,8.0,3.0,,,,,2.0,1.0,7.0,5.0,597.0,1.0,10.0,,2.0,138.0,2.0,25.0,1.0,84.0,,3.0,8.0,2.0,8.0,71.0,21.0,4.0,33.0,140.0,2.0,10.0,91.0,8.0,12.0,36.0,46.0,6.0,40.0,3.0,,18.0,6.0,3.0,224.0,8.0,,37.0,1.0,30.0,23.0,22.0,4.0,13.0,1.0,7.0,1.0,2.0,46.0,,10.0,7.0,,,1.0,16.0,39.0,103.0,104.0,9.0,,3.0,1.0,1.0,3.0,24.0,1.0,1.0,21.0,,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,iw1rbo6x4s0vndn4sp3rendh,A. Wallace,Defender,6.0,6.0,,1.0,,,,6.0,,8.0,,107.0,6.0,,,,44.0,2.0,6.0,2.0,27.0,4.0,4.0,,,4.0,31.0,9.0,3.0,9.0,47.0,4.0,,30.0,1.0,,13.0,17.0,2.0,16.0,,3.0,5.0,,5.0,85.0,6.0,,11.0,,21.0,55.0,7.0,,4.0,2.0,4.0,,,15.0,3.0,1.0,8.0,1.0,,,4.0,3.0,33.0,34.0,4.0,,,,,2.0,8.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Colorado Rapids,cvuyu9pry83mccugncwz99kgl,M. Wynne,Defender,22.0,29.0,,1.0,,,,2.0,4.0,35.0,,2320.0,134.0,7.0,17.0,,965.0,8.0,93.0,7.0,351.0,63.0,68.0,2.0,8.0,30.0,439.0,397.0,77.0,166.0,975.0,22.0,27.0,673.0,26.0,4.0,234.0,54.0,15.0,218.0,2.0,75.0,155.0,27.0,52.0,1633.0,29.0,9.0,176.0,,486.0,47.0,141.0,2.0,68.0,7.0,14.0,23.0,13.0,229.0,121.0,34.0,36.0,1.0,,1.0,58.0,342.0,735.0,741.0,53.0,5.0,,2.0,1.0,61.0,88.0,16.0,42.0,118.0,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
