root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,4hcag5ws1ics53y2x5lxa84d0,C. Aman,Defender,59,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,11.0,,2.0,,1.0,,10.0,,,,2.0,,,,,,3.0,,,,,,,,,2.0,2.0,,,,,,1.0,,2.0,,,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,23.0,1.0,,7.0,,1.0,,1.0,1.0,,6.0,32.0,,4.0,,10.0,,10.0,1.0,1.0,,25.0,15.0,,3.0,,,36.0,1.0,1.0,,8.0,4.0,1.0,1.0,1.0,,4.0,,,,,,2.0,,1.0,,,1.0,,3.0,,6.0,,1.0,2.0,25.0,19.0,1.0,8.0,2.0,,27.0,1.0,1.0,1.0,,1.0,0.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,Goalkeeper,36,233.0,,2.0,207.0,6.0,16.0,3.0,,16.0,,52.0,1440.0,190.0,5.0,,337.0,1.0,10.0,,,,294.0,24.0,16.0,5.0,33.0,,651.0,9.0,,,129.0,,,,49.0,,7.0,1.0,1.0,,,,67.0,,1.0,36.0,23.0,5.0,140.0,6.0,,118.0,4.0,107.0,121.0,361.0,309.0,,141.0,116.0,,477.0,,1.0,,,,0.0,,,,,3.0,7.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,13.0,1.0,31.0,13.0,42.0,64.0,21.0,,,1.0,7.0,,,,1.0,,,,,,,,3.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,2fckiuro6y0tpq9p42vepkgdl,P. Bonilla,Defender,28,27.0,2.0,2.0,21.0,1.0,4.0,,9.0,4.0,1.0,1.0,139.0,,21.0,1.0,6.0,1.0,10.0,2.0,1.0,1.0,39.0,22.0,2.0,12.0,2.0,1.0,89.0,10.0,2.0,2.0,14.0,4.0,8.0,,3.0,1.0,23.0,1.0,10.0,2.0,,1.0,17.0,,10.0,2.0,1.0,2.0,,13.0,1.0,32.0,,2.0,7.0,27.0,26.0,8.0,,12.0,1.0,39.0,8.0,3.0,3.0,,4.0,0.0,,,,1.0,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,Defender,72,1177.0,1.0,69.0,659.0,86.0,27.0,5.0,63.0,27.0,6.0,97.0,2281.0,8.0,133.0,24.0,794.0,23.0,10.0,20.0,40.0,21.0,1422.0,422.0,26.0,70.0,51.0,15.0,1832.0,139.0,36.0,4.0,137.0,111.0,6.0,17.0,92.0,30.0,202.0,46.0,29.0,16.0,,28.0,163.0,,86.0,56.0,32.0,5.0,8.0,116.0,12.0,298.0,8.0,110.0,154.0,1210.0,1113.0,6.0,552.0,249.0,6.0,1459.0,10.0,24.0,5.0,6.0,52.0,0.0,1.0,9.0,,7.0,3.0,9.0,,,1.0,,5.0,1.0,2.0,,2.0,13.0,1.0,1.0,9.0,2.0,2.0,0.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,419.0,3.0,9.0,128.0,6.0,13.0,2.0,37.0,13.0,,32.0,989.0,,82.0,13.0,238.0,6.0,10.0,15.0,27.0,4.0,482.0,209.0,10.0,45.0,28.0,7.0,675.0,52.0,9.0,1.0,172.0,89.0,8.0,15.0,15.0,13.0,91.0,3.0,2.0,11.0,2.0,13.0,61.0,,43.0,30.0,,16.0,,48.0,10.0,104.0,2.0,12.0,62.0,444.0,412.0,12.0,119.0,64.0,3.0,508.0,12.0,22.0,6.0,,20.0,0.0,2.0,3.0,,7.0,,5.0,1.0,,,,,3.0,3.0,1.0,4.0,9.0,2.0,,6.0,3.0,2.0,2.0,4.0,5.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,dv0qqd4mx117y4al165nsdic4,T. Clegg,Defender,39,803.0,4.0,33.0,471.0,87.0,22.0,4.0,34.0,22.0,1.0,160.0,1557.0,2.0,76.0,8.0,601.0,14.0,10.0,7.0,13.0,13.0,962.0,233.0,18.0,42.0,31.0,6.0,1226.0,62.0,10.0,4.0,247.0,30.0,,12.0,49.0,21.0,109.0,19.0,3.0,13.0,,21.0,125.0,,48.0,35.0,19.0,4.0,4.0,61.0,12.0,189.0,8.0,112.0,64.0,833.0,673.0,,259.0,174.0,1.0,1007.0,4.0,18.0,3.0,,23.0,0.0,,1.0,,,3.0,5.0,3.0,,4.0,,7.0,,,,,15.0,1.0,,2.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,euevegdshacpe63wtgbvl9uz8,M. Deisenhofer,Goalkeeper,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,e4wc8l2ota6xnrqu2wwmei32s,M. Dunne,Defender,47,122.0,3.0,4.0,64.0,15.0,5.0,,5.0,5.0,,9.0,272.0,1.0,11.0,,87.0,2.0,10.0,,,2.0,140.0,44.0,2.0,6.0,11.0,,187.0,10.0,3.0,1.0,47.0,12.0,,3.0,10.0,3.0,15.0,2.0,,,,4.0,8.0,,7.0,11.0,4.0,1.0,1.0,8.0,1.0,24.0,,8.0,15.0,131.0,122.0,,26.0,18.0,,149.0,,5.0,,2.0,3.0,0.0,,,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Portland Timbers 2,Portland_Timbers_2,5x0b9g9r6sasydzefwyqz9isq,D. Elizalde,Forward,37,5.0,5.0,,1.0,,5.0,,7.0,5.0,,,27.0,,11.0,,1.0,,10.0,1.0,,,6.0,4.0,,4.0,1.0,,16.0,1.0,1.0,,2.0,2.0,,2.0,,1.0,11.0,,,,,,1.0,,7.0,1.0,,1.0,,4.0,,5.0,,,2.0,5.0,5.0,,1.0,1.0,,6.0,4.0,2.0,2.0,,1.0,0.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
