liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Richmond Kickers,bi09noj35c150zhzzxmmf9atw,M. Hornsby,Defender,25,847.0,434.0,68.0,492.0,28.0,,1150.0,38.0,505.0,898.0,381.0,256.0,264.0,,28.0,161.0,,1171.0,,44.0,101.0,,28.0,10.0,78.0,2282.0,,,915.0,,47.0,464.0,,1864.0,0.0,,,29.0,24.0,,22.0,41.0,16.0,9.0,50.0,6.0,6.0,251.0,1.0,,117.0,36.0,28.0,31.0,170.0,85.0,1.0,208.0,58.0,,43.0,15.0,178.0,10.0,15.0,2.0,,59.0,32.0,39.0,61.0,,2.0,6.0,4.0,269.0,4.0,,152.0,24.0,2.0,109.0,1.0,25.0,69.0,4.0,3.0,123.0,51.0,24.0,19.0,,33.0,4.0,21.0,25.0,1.0,0.0,1.0,,,8.0,,3.0,,3.0,4.0,,4.0,,,,,,,2.0,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,f003m28ypvpm2b2kiwgxzvrx0,B. Howell,Defender,34,141.0,51.0,7.0,77.0,4.0,,180.0,11.0,97.0,139.0,74.0,41.0,27.0,,12.0,25.0,,189.0,,11.0,23.0,,12.0,10.0,13.0,429.0,,,148.0,,1.0,64.0,,288.0,0.0,,,5.0,,,2.0,7.0,3.0,4.0,9.0,,,37.0,,,20.0,8.0,6.0,2.0,25.0,16.0,,36.0,10.0,,8.0,,28.0,2.0,1.0,,,11.0,4.0,4.0,9.0,,,1.0,1.0,45.0,1.0,8.0,25.0,7.0,,9.0,,5.0,,1.0,,20.0,,5.0,1.0,,8.0,1.0,6.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,873vix8k05fstj7ttt2qf0fmc,L. Johnson,Midfielder,36,45.0,34.0,1.0,19.0,3.0,,73.0,7.0,12.0,46.0,10.0,27.0,30.0,,11.0,7.0,,73.0,,7.0,5.0,,11.0,10.0,2.0,320.0,,,46.0,,27.0,58.0,,135.0,0.0,,,,,1.0,5.0,10.0,,,8.0,,,17.0,,,23.0,,9.0,,2.0,20.0,,28.0,12.0,,,,25.0,2.0,3.0,2.0,,,3.0,3.0,3.0,,1.0,4.0,,31.0,2.0,8.0,8.0,7.0,,8.0,,5.0,,3.0,1.0,8.0,,11.0,,,3.0,,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,6n6ozcrebhtjf8ydvdnm0f5nu,J. Mecham,Defender,16,154.0,67.0,6.0,93.0,4.0,,225.0,7.0,93.0,158.0,60.0,68.0,44.0,,21.0,32.0,,228.0,,8.0,29.0,,21.0,10.0,9.0,563.0,,,160.0,,33.0,104.0,,369.0,0.0,,,16.0,,,3.0,12.0,2.0,5.0,5.0,1.0,,42.0,,,40.0,5.0,6.0,3.0,39.0,22.0,,44.0,13.0,,7.0,,59.0,1.0,2.0,,,9.0,18.0,7.0,34.0,,2.0,5.0,1.0,78.0,4.0,17.0,38.0,4.0,,5.0,,6.0,,3.0,1.0,22.0,,13.0,4.0,,6.0,2.0,3.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,d9lx4jhdt6kd6zckl54yznpx,Z. Morán,Midfielder,6,1021.0,389.0,77.0,392.0,30.0,,1205.0,46.0,710.0,1028.0,371.0,181.0,109.0,,30.0,148.0,,1279.0,,53.0,73.0,,30.0,10.0,67.0,2657.0,1.0,,1098.0,1.0,358.0,233.0,,1548.0,0.0,,,19.0,1.0,6.0,,15.0,18.0,7.0,,7.0,,158.0,,,105.0,14.0,18.0,30.0,1.0,87.0,,170.0,31.0,,32.0,1.0,114.0,25.0,2.0,15.0,,50.0,18.0,5.0,37.0,,4.0,8.0,5.0,207.0,2.0,,102.0,5.0,,1.0,,28.0,3.0,4.0,3.0,83.0,1.0,6.0,,2.0,32.0,,38.0,9.0,,,,,,1.0,1.0,10.0,,,1.0,,5.0,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,dngb2mwnakk7gavymwdos6pgq,E. Mumford,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,2xj4wti8hev9h6234ln9q2rkk,C. O'Dwyer,Midfielder,27,372.0,125.0,33.0,164.0,10.0,,499.0,25.0,283.0,395.0,143.0,106.0,82.0,,24.0,57.0,,511.0,,30.0,29.0,,24.0,10.0,33.0,1008.0,1.0,,405.0,1.0,112.0,143.0,,683.0,0.0,1.0,,36.0,3.0,,5.0,17.0,11.0,2.0,4.0,5.0,1.0,92.0,2.0,,68.0,5.0,8.0,10.0,4.0,34.0,2.0,83.0,16.0,,10.0,2.0,73.0,4.0,5.0,10.0,,21.0,34.0,10.0,70.0,,8.0,12.0,3.0,153.0,,14.0,85.0,8.0,,5.0,,18.0,3.0,4.0,6.0,49.0,1.0,31.0,,,23.0,,14.0,6.0,2.0,0.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,dt01m2qtw6e2wvcc4r8f82j1l,D. Olsen,Forward,11,13.0,10.0,1.0,2.0,,,17.0,1.0,4.0,13.0,8.0,4.0,3.0,,5.0,,,18.0,,2.0,1.0,,5.0,10.0,1.0,51.0,,,14.0,,3.0,4.0,,26.0,0.0,,,,,,,,,1.0,,1.0,,5.0,,,1.0,1.0,,1.0,,1.0,,3.0,,,1.0,,3.0,1.0,,,,1.0,,,,,1.0,1.0,,3.0,,5.0,2.0,,1.0,,,1.0,1.0,,,2.0,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,al7z9y9nrcpheogqpmyjfhmac,W. Palmquist,Goalkeeper,29,249.0,19.0,37.0,138.0,10.0,16.0,241.0,13.0,267.0,205.0,79.0,50.0,29.0,4.0,11.0,68.0,5.0,336.0,20.0,14.0,21.0,36.0,11.0,10.0,46.0,904.0,73.0,,286.0,107.0,119.0,50.0,7.0,436.0,0.0,,,1.0,,,,,,,,1.0,,,,,,10.0,,,,,,4.0,1.0,,1.0,,4.0,,,,,1.0,,,1.0,,,,2.0,5.0,,1.0,5.0,,,,,4.0,,,,4.0,,,,,13.0,,,,,,,,,2.0,,,,,,,3.0,2.0,8.0,2.0,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,2sse0r7p0qv6iah0f6q2454kq,L. Pavone,Midfielder,14,29.0,22.0,3.0,19.0,2.0,,55.0,3.0,10.0,31.0,11.0,24.0,23.0,,12.0,7.0,,56.0,,5.0,4.0,,12.0,10.0,3.0,230.0,,,32.0,,13.0,42.0,,104.0,0.0,,,7.0,,,5.0,4.0,3.0,,3.0,2.0,,13.0,1.0,,25.0,1.0,5.0,,,17.0,1.0,30.0,8.0,1.0,1.0,,21.0,2.0,2.0,,1.0,4.0,8.0,1.0,15.0,,3.0,3.0,,45.0,1.0,10.0,20.0,4.0,,3.0,,8.0,,,1.0,13.0,,10.0,,,1.0,2.0,8.0,,0.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,jbh7l38xqsl14svx9rdu9hw5,R. Sierakowski,Forward,17,251.0,166.0,9.0,84.0,16.0,,340.0,27.0,96.0,255.0,77.0,85.0,69.0,,21.0,45.0,,345.0,,32.0,25.0,,21.0,10.0,7.0,1509.0,,,260.0,,72.0,148.0,,573.0,0.0,1.0,,37.0,2.0,1.0,15.0,22.0,8.0,1.0,9.0,5.0,2.0,112.0,3.0,1.0,101.0,2.0,11.0,5.0,3.0,62.0,4.0,130.0,34.0,1.0,20.0,,78.0,12.0,10.0,11.0,1.0,28.0,39.0,13.0,76.0,,14.0,27.0,4.0,206.0,,5.0,105.0,9.0,1.0,9.0,,27.0,,13.0,7.0,68.0,,61.0,,,16.0,7.0,30.0,13.0,2.0,2.0,2.0,,1.0,1.0,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,628cppu58gng7hfq0s5nh9vro,N. Simmonds,Midfielder,37,19.0,17.0,2.0,6.0,,,21.0,3.0,5.0,17.0,6.0,4.0,4.0,,7.0,2.0,,25.0,,3.0,,,7.0,10.0,,117.0,,,21.0,,8.0,14.0,,48.0,0.0,,,1.0,1.0,,,4.0,,1.0,,,1.0,5.0,1.0,,8.0,,1.0,,,7.0,1.0,11.0,1.0,,1.0,,4.0,1.0,,,,1.0,1.0,1.0,2.0,,1.0,4.0,,13.0,,7.0,5.0,2.0,,,,2.0,,3.0,,4.0,,6.0,,,,1.0,3.0,3.0,1.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,dbsr2s4fnuqr13qdfalxc1ses,J. Sneddon,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,2f3zvhznnpnefag1k7elzq8t0,J. Sukow,Midfielder,19,742.0,370.0,62.0,269.0,26.0,,963.0,34.0,444.0,792.0,231.0,174.0,156.0,,30.0,141.0,,978.0,,36.0,54.0,,30.0,10.0,47.0,2174.0,,,804.0,,234.0,280.0,,1311.0,1.0,,,22.0,10.0,4.0,13.0,28.0,15.0,3.0,11.0,2.0,2.0,244.0,1.0,,90.0,6.0,6.0,21.0,7.0,68.0,2.0,158.0,31.0,,23.0,7.0,127.0,10.0,13.0,16.0,2.0,38.0,22.0,23.0,44.0,,5.0,19.0,1.0,202.0,1.0,4.0,112.0,12.0,1.0,36.0,,29.0,31.0,14.0,6.0,90.0,23.0,27.0,,1.0,27.0,2.0,25.0,20.0,0.0,2.0,,,1.0,1.0,,7.0,,,,,4.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,206.0,122.0,15.0,76.0,23.0,,241.0,25.0,100.0,172.0,74.0,70.0,62.0,,23.0,47.0,,291.0,,31.0,15.0,,23.0,10.0,7.0,1971.0,,,221.0,,59.0,146.0,,550.0,3.0,1.0,4.0,14.0,1.0,,9.0,24.0,2.0,,7.0,6.0,1.0,82.0,9.0,1.0,85.0,1.0,10.0,9.0,3.0,58.0,10.0,119.0,24.0,3.0,2.0,,63.0,12.0,14.0,13.0,9.0,4.0,27.0,16.0,41.0,4.0,19.0,49.0,2.0,160.0,2.0,,75.0,6.0,,7.0,3.0,42.0,,30.0,10.0,61.0,,75.0,1.0,2.0,4.0,14.0,20.0,12.0,6.0,4.0,,,1.0,,,5.0,,1.0,1.0,,3.0,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2023,Richmond Kickers,64mq1dbjoo3ehcoeog8vltyhh,E. Vanacore-Decker,Forward,7,15.0,10.0,,6.0,,,20.0,1.0,5.0,15.0,2.0,5.0,2.0,,3.0,6.0,,20.0,,1.0,3.0,,3.0,10.0,1.0,50.0,,,15.0,,9.0,7.0,,25.0,0.0,,,,,,,2.0,,,,,,3.0,,,4.0,,,,,4.0,,6.0,,,,,4.0,,,,,,,1.0,,,,1.0,,6.0,,3.0,2.0,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Richmond Kickers,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,10,799.0,536.0,90.0,318.0,26.0,,998.0,41.0,397.0,845.0,324.0,161.0,234.0,,27.0,135.0,,1050.0,,46.0,29.0,,27.0,10.0,39.0,2309.0,,,889.0,,161.0,404.0,,1639.0,0.0,,3.0,8.0,44.0,6.0,20.0,73.0,19.0,3.0,26.0,5.0,7.0,247.0,4.0,,136.0,5.0,12.0,16.0,22.0,118.0,6.0,269.0,43.0,1.0,22.0,27.0,122.0,9.0,5.0,18.0,4.0,41.0,18.0,63.0,26.0,3.0,13.0,29.0,4.0,295.0,5.0,1.0,159.0,38.0,3.0,102.0,7.0,47.0,80.0,16.0,9.0,151.0,48.0,56.0,,,7.0,,32.0,62.0,2.0,4.0,2.0,,2.0,1.0,,6.0,,4.0,4.0,,3.0,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2023,Richmond Kickers,djgztclgsd5rq74fopt1di42c,O. Zerbini,Defender,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
