liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,33.0,1117.0,22.0,1.0,8.0,3.0,548.0,12.0,158.0,22.0,361.0,1.0,12.0,8.0,10.0,1.0,16.0,193.0,141.0,25.0,67.0,559.0,3.0,7.0,20.0,457.0,13.0,23.0,79.0,261.0,27.0,112.0,6.0,55.0,13.0,24.0,16.0,872.0,31.0,14.0,6.0,1.0,133.0,94.0,50.0,10.0,93.0,13.0,,23.0,14.0,31.0,17.0,22.0,166.0,10.0,14.0,49.0,14.0,16.0,,4.0,57.0,46.0,469.0,480.0,33.0,4.0,7.0,,16.0,73.0,9.0,14.0,76.0,,3.0,2.0,,3.0,9.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,42.0,2.0,,,2.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4,1.0,1710.0,11.0,,,10.0,1133.0,1.0,55.0,,313.0,31.0,84.0,8.0,5.0,2.0,25.0,151.0,710.0,48.0,56.0,1163.0,,17.0,,913.0,20.0,9.0,140.0,189.0,5.0,92.0,,69.0,19.0,16.0,49.0,1382.0,,19.0,6.0,7.0,95.0,392.0,12.0,10.0,93.0,4.0,,110.0,,23.0,26.0,1.0,146.0,48.0,22.0,1.0,19.0,,,,28.0,527.0,995.0,1023.0,51.0,7.0,,,36.0,53.0,12.0,39.0,67.0,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,6ob92q0vrfent2ku78183dca2,J. Celaya,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25,23.0,645.0,5.0,5.0,3.0,3.0,228.0,9.0,74.0,10.0,137.0,7.0,9.0,1.0,1.0,1.0,4.0,96.0,55.0,17.0,37.0,228.0,4.0,10.0,10.0,177.0,7.0,3.0,46.0,36.0,4.0,58.0,,29.0,7.0,9.0,11.0,347.0,,12.0,6.0,,54.0,34.0,22.0,10.0,46.0,2.0,,5.0,10.0,3.0,16.0,5.0,74.0,7.0,8.0,23.0,12.0,,,1.0,24.0,84.0,182.0,182.0,20.0,2.0,1.0,,12.0,28.0,5.0,2.0,30.0,,1.0,,,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,0.0,12.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29,17.0,1553.0,81.0,1.0,1.0,3.0,972.0,6.0,159.0,5.0,519.0,25.0,45.0,7.0,3.0,2.0,12.0,189.0,369.0,42.0,72.0,1000.0,,22.0,6.0,796.0,19.0,8.0,117.0,380.0,18.0,97.0,3.0,94.0,17.0,22.0,37.0,1309.0,,18.0,13.0,6.0,117.0,316.0,13.0,10.0,81.0,5.0,,87.0,5.0,20.0,13.0,4.0,142.0,16.0,21.0,17.0,18.0,,1.0,,49.0,145.0,855.0,883.0,25.0,6.0,,,34.0,61.0,8.0,17.0,68.0,19.0,1.0,1.0,1.0,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,16.0,,,,1.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,batxecrgxqbwz4ixi9zqgaezu,R. Durán,Forward,17,6.0,159.0,,2.0,1.0,,42.0,2.0,14.0,3.0,31.0,,,,1.0,,3.0,19.0,13.0,1.0,1.0,42.0,3.0,2.0,1.0,40.0,3.0,3.0,1.0,2.0,5.0,9.0,1.0,6.0,3.0,2.0,,74.0,2.0,5.0,,,11.0,11.0,14.0,10.0,5.0,2.0,,1.0,3.0,1.0,2.0,1.0,16.0,,3.0,8.0,5.0,2.0,,1.0,8.0,15.0,41.0,41.0,5.0,,1.0,,1.0,11.0,,1.0,3.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,5.0,2.0,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,c3xpf74j8iadroh9n89pphejt,J. Díaz,Defender,27,1.0,315.0,11.0,1.0,,,186.0,1.0,24.0,,65.0,2.0,9.0,1.0,,1.0,3.0,41.0,91.0,6.0,22.0,187.0,,5.0,5.0,141.0,4.0,,31.0,74.0,2.0,17.0,1.0,9.0,3.0,2.0,15.0,236.0,,4.0,4.0,1.0,23.0,75.0,,10.0,18.0,,,15.0,,2.0,5.0,1.0,31.0,6.0,5.0,1.0,4.0,,,,10.0,14.0,156.0,156.0,8.0,1.0,,,4.0,13.0,2.0,3.0,13.0,6.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,cje0cib3r1m2fdhxaxcyeevp,J. Espericueta,Midfielder,0,2.0,341.0,3.0,5.0,5.0,1.0,229.0,,46.0,5.0,145.0,1.0,5.0,6.0,1.0,1.0,1.0,42.0,79.0,4.0,16.0,240.0,3.0,3.0,4.0,191.0,6.0,3.0,21.0,52.0,6.0,25.0,1.0,24.0,3.0,8.0,7.0,304.0,10.0,8.0,1.0,,24.0,54.0,3.0,10.0,17.0,2.0,1.0,28.0,2.0,6.0,5.0,1.0,30.0,4.0,7.0,11.0,8.0,7.0,,,12.0,88.0,208.0,219.0,6.0,,,,1.0,13.0,3.0,2.0,12.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,1.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,cpwrke87vea6lm457ub6w8251,E. Fernández,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,3.0,1607.0,2.0,,15.0,2.0,295.0,10.0,99.0,1.0,202.0,,9.0,3.0,40.0,2.0,30.0,121.0,65.0,2.0,55.0,330.0,2.0,15.0,11.0,243.0,19.0,72.0,64.0,104.0,12.0,59.0,20.0,23.0,18.0,10.0,8.0,541.0,,18.0,7.0,2.0,72.0,61.0,81.0,10.0,39.0,32.0,10.0,23.0,1.0,12.0,14.0,11.0,116.0,14.0,21.0,3.0,18.0,,1.0,1.0,47.0,66.0,233.0,266.0,44.0,6.0,2.0,1.0,1.0,77.0,1.0,3.0,25.0,,15.0,14.0,8.0,5.0,,2.0,1.0,,10.0,1.0,,,,,5.0,4.0,,,,,,,,,,,,,1.0,3.0,28.0,1.0,,,11.0,3.0,,,,4.0,,,,1.0,,1.0,
