root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,adh40esco7jzggjieeeafvor8,K. Adjei,Midfielder,45,13.0,,24.0,70.0,89.0,5.0,2.0,87.0,2.0,2.0,4.0,,10.0,68.0,27.0,4.0,299.0,,9.0,,6.0,43.0,36.0,30.0,5.0,15.0,,16.0,18.0,,17.0,2.0,134.0,1.0,3.0,19.0,7.0,7.0,3.0,2.0,3.0,,,3.0,3.0,2.0,,1.0,7.0,13.0,20.0,1.0,5.0,3.0,1.0,65.0,2.0,1.0,2.0,4.0,17.0,15.0,6.0,7.0,29.0,,4.0,29.0,0.0,1.0,,,5.0,1.0,,,2.0,1.0,,2.0,4.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,17,2.0,1.0,17.0,31.0,38.0,1.0,1.0,38.0,3.0,,5.0,1.0,10.0,31.0,12.0,1.0,136.0,2.0,11.0,,,21.0,18.0,20.0,4.0,7.0,2.0,5.0,9.0,1.0,9.0,1.0,67.0,1.0,1.0,7.0,2.0,3.0,3.0,2.0,2.0,,,3.0,2.0,1.0,,,3.0,11.0,7.0,2.0,2.0,,,29.0,1.0,,3.0,,8.0,6.0,3.0,1.0,10.0,,1.0,11.0,0.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,c9dlhwb3ajgno1ck47rya4ay2,D. Benton,Defender,18,,4.0,17.0,96.0,130.0,2.0,5.0,129.0,5.0,2.0,,,10.0,95.0,12.0,,275.0,3.0,10.0,4.0,1.0,37.0,53.0,25.0,5.0,58.0,2.0,20.0,38.0,,10.0,3.0,199.0,5.0,,34.0,,5.0,5.0,3.0,14.0,14.0,4.0,4.0,4.0,5.0,,1.0,5.0,15.0,34.0,2.0,8.0,,7.0,88.0,,1.0,3.0,5.0,18.0,7.0,8.0,4.0,22.0,,,59.0,0.0,,,,1.0,,,,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,3n1x0x4dlcl53f0z5l0r9zso9,G. Calixtro,Forward,91,10.0,3.0,38.0,94.0,115.0,1.0,16.0,113.0,9.0,1.0,3.0,4.0,10.0,93.0,4.0,2.0,303.0,5.0,15.0,,4.0,63.0,65.0,45.0,17.0,36.0,1.0,17.0,40.0,,25.0,8.0,216.0,5.0,1.0,21.0,3.0,5.0,3.0,4.0,4.0,10.0,1.0,11.0,10.0,13.0,,1.0,5.0,20.0,32.0,3.0,4.0,1.0,6.0,90.0,7.0,,2.0,5.0,15.0,23.0,7.0,5.0,35.0,2.0,4.0,38.0,0.0,,,,6.0,,,,3.0,1.0,,3.0,6.0,2.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,641y4ji285n1knqul0flhzsyy,R. Castro Jr.,Forward,9,13.0,1.0,44.0,139.0,182.0,2.0,4.0,178.0,6.0,5.0,11.0,,10.0,135.0,49.0,6.0,542.0,5.0,25.0,,5.0,86.0,72.0,56.0,10.0,50.0,4.0,33.0,28.0,1.0,27.0,2.0,267.0,8.0,6.0,43.0,12.0,8.0,8.0,6.0,10.0,1.0,2.0,5.0,13.0,4.0,1.0,4.0,8.0,29.0,39.0,3.0,7.0,12.0,1.0,132.0,,1.0,8.0,4.0,22.0,19.0,12.0,7.0,55.0,1.0,4.0,53.0,0.0,,,,3.0,,,,,2.0,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,1kvjc217588h0ws1xccocijt,J. Crisler,Defender,5,4.0,1.0,22.0,267.0,306.0,1.0,,294.0,9.0,7.0,,,10.0,257.0,47.0,2.0,507.0,3.0,16.0,1.0,1.0,93.0,44.0,49.0,,122.0,1.0,19.0,126.0,,16.0,8.0,372.0,9.0,2.0,39.0,4.0,6.0,7.0,5.0,20.0,3.0,6.0,,4.0,,,6.0,6.0,33.0,30.0,1.0,21.0,,16.0,246.0,,1.0,10.0,17.0,16.0,6.0,27.0,7.0,11.0,,1.0,174.0,1.0,,,,1.0,,2.0,2.0,8.0,2.0,,,,,,3.0,,,1.0,,1.0,,,,1.0,0.0,6.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,5jbmmf1sex63e9fbx3ktyewkq,Dani Fernández,Defender,13,6.0,6.0,16.0,178.0,207.0,1.0,,202.0,9.0,1.0,,,10.0,174.0,88.0,,361.0,,11.0,,1.0,60.0,29.0,24.0,,86.0,3.0,13.0,21.0,,6.0,6.0,242.0,10.0,1.0,29.0,1.0,5.0,2.0,4.0,16.0,1.0,3.0,,2.0,,,1.0,5.0,18.0,19.0,,22.0,,8.0,156.0,,,1.0,7.0,17.0,5.0,8.0,2.0,12.0,,,118.0,0.0,,,,2.0,1.0,,,5.0,,,,,,,3.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,bsax19dritucmf00cmvev55ka,J. Garibay,Goalkeeper,25,,17.0,1.0,87.0,125.0,,,69.0,,1.0,,,10.0,50.0,25.0,,450.0,,1.0,,,17.0,38.0,3.0,,76.0,,3.0,24.0,,,,178.0,7.0,,38.0,,5.0,1.0,5.0,35.0,,6.0,,,,,1.0,5.0,3.0,31.0,,21.0,,9.0,66.0,,,,2.0,43.0,,2.0,,,,,70.0,0.0,,,,,,32.0,46.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,,7.0,5.0,11.0,9.0,,4.0,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,2sgayp3b20eybk6ht4t8p9pii,S. Haugli,Defender,3,9.0,14.0,36.0,301.0,355.0,1.0,,347.0,13.0,7.0,2.0,,10.0,295.0,104.0,1.0,631.0,3.0,20.0,,2.0,109.0,59.0,66.0,3.0,130.0,5.0,35.0,83.0,,29.0,8.0,430.0,12.0,3.0,54.0,4.0,8.0,5.0,7.0,19.0,3.0,2.0,2.0,6.0,,,6.0,8.0,37.0,42.0,,19.0,2.0,22.0,282.0,,1.0,13.0,17.0,29.0,16.0,30.0,8.0,38.0,,2.0,192.0,0.0,,,,3.0,,,,4.0,2.0,,,,4.0,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,One Knoxville SC,One_Knoxville_SC,72n63o5exsow0l5o2fpfd6kgk,C. Johnson,Midfielder,12,5.0,5.0,36.0,209.0,253.0,2.0,9.0,246.0,13.0,2.0,,2.0,10.0,202.0,55.0,1.0,570.0,4.0,18.0,,4.0,126.0,62.0,45.0,6.0,83.0,3.0,35.0,53.0,1.0,20.0,10.0,337.0,5.0,7.0,44.0,8.0,8.0,6.0,6.0,9.0,,2.0,2.0,11.0,3.0,,1.0,8.0,25.0,48.0,4.0,9.0,10.0,5.0,200.0,6.0,1.0,2.0,7.0,23.0,18.0,9.0,5.0,62.0,,3.0,89.0,0.0,,,,5.0,1.0,,,5.0,2.0,,2.0,5.0,2.0,,1.0,3.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
