liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,New England Revolution,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,3.0,10.0,1.0,32.0,25.0,86.0,8.0,42.0,7.0,10.0,5.0,8.0,182.0,426.0,210.0,22.0,629.0,29.0,6.0,3.0,161.0,51.0,166.0,602.0,19.0,616.0,161.0,,,26.0,795.0,3.0,203.0,106.0,216.0,41.0,29.0,21.0,167.0,110.0,50.0,4.0,8.0,29.0,35.0,45.0,148.0,2.0,1266.0,36.0,9.0,355.0,13.0,20.0,32.0,377.0,27.0,1959.0,236.0,21.0,39.0,142.0,21.0,24.0,46.0,157.0,2.0,55.0,782.0,11.0,11.0,2.0,271.0,,,,,4.0,1.0,,,,,,1.0,1.0,,7.0,7.0,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,cfucb8do9rkxdk9381cinmqd,J. Anibaba,Defender,3,,2.0,,14.0,2.0,7.0,4.0,27.0,2.0,13.0,12.0,4.0,86.0,167.0,152.0,2.0,424.0,22.0,21.0,1.0,27.0,46.0,196.0,358.0,36.0,401.0,81.0,,,70.0,620.0,1.0,261.0,72.0,53.0,1.0,8.0,72.0,38.0,35.0,26.0,4.0,3.0,22.0,32.0,19.0,130.0,3.0,877.0,34.0,1.0,222.0,4.0,15.0,4.0,134.0,66.0,1764.0,344.0,19.0,4.0,77.0,5.0,119.0,12.0,97.0,,26.0,589.0,1.0,67.0,17.0,62.0,,,,,6.0,2.0,4.0,,4.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
USA_MLS,2019,New England Revolution,1o1kg75fknvi3w3kgunvnc4id,G. Bou,Forward,7,,26.0,1.0,9.0,18.0,70.0,18.0,11.0,1.0,2.0,5.0,18.0,86.0,254.0,154.0,22.0,312.0,15.0,,4.0,84.0,1.0,124.0,288.0,3.0,294.0,56.0,,,5.0,436.0,9.0,61.0,9.0,92.0,30.0,14.0,1.0,69.0,55.0,77.0,,1.0,15.0,15.0,21.0,137.0,,743.0,18.0,4.0,262.0,12.0,12.0,48.0,148.0,24.0,1245.0,127.0,14.0,33.0,106.0,3.0,18.0,9.0,36.0,7.0,8.0,417.0,10.0,,1.0,139.0,,,,4.0,4.0,3.0,3.0,1.0,3.0,5.0,4.0,1.0,,1.0,12.0,16.0,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,acx78ftnm61hm01wpmme77hbe,T. Buchanan,Midfielder,11,1.0,2.0,2.0,1.0,,29.0,6.0,6.0,,5.0,4.0,6.0,26.0,35.0,5.0,7.0,41.0,10.0,1.0,,25.0,4.0,16.0,39.0,1.0,41.0,22.0,,1.0,3.0,57.0,,7.0,16.0,37.0,3.0,9.0,2.0,12.0,18.0,91.0,1.0,6.0,10.0,13.0,7.0,19.0,,153.0,13.0,3.0,59.0,1.0,1.0,9.0,59.0,2.0,391.0,14.0,4.0,11.0,14.0,,2.0,5.0,12.0,,12.0,57.0,,,,43.0,,,,,2.0,,1.0,,1.0,,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,10,4.0,23.0,2.0,13.0,25.0,129.0,15.0,23.0,2.0,10.0,3.0,15.0,149.0,326.0,149.0,31.0,451.0,33.0,,6.0,118.0,52.0,157.0,442.0,16.0,428.0,135.0,,,29.0,608.0,6.0,129.0,143.0,209.0,30.0,33.0,24.0,192.0,83.0,47.0,2.0,7.0,33.0,31.0,34.0,143.0,4.0,1049.0,33.0,11.0,337.0,22.0,14.0,54.0,344.0,9.0,2271.0,118.0,26.0,18.0,143.0,8.0,14.0,35.0,103.0,5.0,91.0,585.0,32.0,9.0,3.0,201.0,,,,,2.0,2.0,4.0,,4.0,,,,1.0,,15.0,12.0,1.0,,6.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_MLS,2019,New England Revolution,25pwi3q1y4tx1in9425eyln56,B. Bye,Midfielder,15,2.0,7.0,2.0,29.0,23.0,52.0,94.0,54.0,4.0,25.0,256.0,94.0,234.0,453.0,63.0,12.0,653.0,31.0,18.0,2.0,107.0,114.0,314.0,618.0,38.0,646.0,205.0,,1.0,84.0,967.0,2.0,220.0,184.0,177.0,16.0,21.0,88.0,117.0,91.0,50.0,3.0,,31.0,38.0,68.0,324.0,5.0,1855.0,41.0,1.0,576.0,31.0,24.0,19.0,382.0,35.0,2747.0,553.0,31.0,33.0,244.0,16.0,70.0,37.0,157.0,2.0,70.0,959.0,2.0,38.0,11.0,198.0,,,,,55.0,3.0,20.0,,20.0,,,,2.0,,2.0,3.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,1tn08dbq7gjdsudyh1i24587p,J. Caicedo,Forward,9,,9.0,2.0,,9.0,73.0,4.0,2.0,2.0,2.0,2.0,4.0,34.0,110.0,71.0,12.0,191.0,28.0,6.0,5.0,47.0,30.0,59.0,188.0,4.0,157.0,64.0,,,5.0,250.0,5.0,81.0,79.0,96.0,12.0,21.0,3.0,100.0,34.0,100.0,1.0,15.0,28.0,26.0,13.0,58.0,,425.0,27.0,10.0,131.0,6.0,6.0,21.0,160.0,3.0,1078.0,45.0,13.0,14.0,59.0,6.0,,14.0,30.0,3.0,49.0,215.0,23.0,,,81.0,,,,,,1.0,,,,,,1.0,2.0,,7.0,6.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,b9zkshp98io442nwo3elw3ht5,L. Caicedo,Midfielder,27,3.0,2.0,,54.0,8.0,20.0,2.0,90.0,6.0,36.0,10.0,2.0,271.0,396.0,262.0,14.0,777.0,31.0,9.0,,129.0,35.0,180.0,719.0,38.0,752.0,186.0,,,58.0,957.0,,383.0,69.0,163.0,6.0,57.0,52.0,98.0,151.0,100.0,2.0,4.0,31.0,44.0,32.0,124.0,3.0,1379.0,47.0,8.0,236.0,4.0,23.0,16.0,349.0,58.0,2359.0,326.0,27.0,2.0,123.0,47.0,57.0,79.0,186.0,,34.0,932.0,1.0,41.0,14.0,280.0,,,,,6.0,3.0,2.0,,2.0,,,,,,3.0,6.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,43iq0adnp6o9uxn32482kn845,S. Caldwell,Midfielder,6,1.0,2.0,,17.0,8.0,12.0,1.0,25.0,2.0,8.0,5.0,1.0,153.0,263.0,137.0,1.0,461.0,21.0,7.0,,51.0,15.0,104.0,419.0,22.0,439.0,61.0,,,20.0,565.0,,198.0,32.0,68.0,2.0,21.0,15.0,68.0,46.0,24.0,2.0,8.0,21.0,24.0,31.0,85.0,1.0,733.0,25.0,6.0,134.0,4.0,15.0,3.0,129.0,42.0,1169.0,207.0,13.0,3.0,89.0,9.0,15.0,18.0,61.0,,17.0,543.0,7.0,8.0,2.0,97.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,New England Revolution,bhihqkknr89j9ygk9aj2gnoph,E. Castillo,Defender,8,2.0,1.0,5.0,31.0,9.0,27.0,13.0,63.0,2.0,32.0,149.0,13.0,43.0,340.0,272.0,11.0,554.0,20.0,5.0,,75.0,10.0,199.0,517.0,31.0,541.0,111.0,,,58.0,753.0,,219.0,23.0,88.0,24.0,14.0,28.0,79.0,101.0,42.0,2.0,,20.0,35.0,25.0,154.0,2.0,1244.0,37.0,5.0,307.0,4.0,11.0,12.0,199.0,37.0,1693.0,359.0,20.0,14.0,124.0,6.0,75.0,16.0,129.0,,13.0,739.0,1.0,30.0,11.0,176.0,,,,,28.0,2.0,5.0,,5.0,,,,5.0,,2.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,1,,,,1.0,,,,1.0,1.0,,,,20.0,20.0,19.0,,101.0,7.0,,,3.0,1.0,44.0,57.0,,54.0,3.0,,,13.0,145.0,,81.0,1.0,3.0,1.0,,10.0,,2.0,56.0,2.0,,7.0,17.0,,31.0,1.0,228.0,17.0,,45.0,,,,6.0,44.0,630.0,106.0,7.0,,,,44.0,,60.0,,,70.0,,18.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,3.0,1.0,,2.0,,30.0,7.0,1.0,,71.0,22.0,,5.0,,,,,,,,,
USA_MLS,2019,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,1.0,8.0,3.0,7.0,18.0,46.0,15.0,10.0,2.0,3.0,9.0,20.0,141.0,290.0,147.0,12.0,420.0,26.0,,1.0,47.0,6.0,97.0,401.0,5.0,407.0,28.0,,,16.0,517.0,2.0,138.0,20.0,61.0,10.0,2.0,3.0,90.0,22.0,91.0,,13.0,26.0,18.0,31.0,101.0,,702.0,19.0,11.0,171.0,9.0,15.0,20.0,89.0,19.0,1186.0,139.0,13.0,14.0,79.0,5.0,18.0,13.0,69.0,1.0,14.0,502.0,4.0,4.0,,69.0,,,,13.0,,1.0,8.0,6.0,2.0,1.0,1.0,,1.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2019,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,2,1.0,,1.0,29.0,1.0,3.0,12.0,47.0,7.0,18.0,56.0,12.0,350.0,386.0,114.0,1.0,901.0,30.0,12.0,,72.0,29.0,278.0,806.0,37.0,852.0,106.0,,1.0,67.0,1179.0,,517.0,51.0,94.0,8.0,24.0,132.0,57.0,77.0,45.0,4.0,,30.0,47.0,34.0,223.0,6.0,1609.0,49.0,1.0,336.0,1.0,18.0,1.0,200.0,95.0,2693.0,658.0,30.0,7.0,124.0,8.0,154.0,18.0,193.0,,22.0,1124.0,,66.0,13.0,149.0,,,,,9.0,2.0,2.0,,2.0,,,,1.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
USA_MLS,2019,New England Revolution,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,5lfpx5azm0hzx5kiqmnjtkfkl,Carles Gil,Midfielder,22,2.0,24.0,12.0,10.0,100.0,80.0,49.0,25.0,6.0,15.0,15.0,163.0,602.0,1243.0,328.0,23.0,1586.0,35.0,1.0,9.0,157.0,2.0,350.0,1456.0,14.0,1471.0,192.0,,,36.0,1936.0,10.0,392.0,15.0,170.0,75.0,90.0,5.0,317.0,190.0,75.0,4.0,,35.0,55.0,54.0,477.0,6.0,2737.0,58.0,4.0,728.0,24.0,24.0,47.0,362.0,130.0,3142.0,689.0,35.0,43.0,291.0,7.0,59.0,17.0,244.0,1.0,13.0,1793.0,27.0,11.0,4.0,347.0,,,,131.0,2.0,3.0,49.0,31.0,11.0,1.0,5.0,2.0,9.0,80.0,3.0,20.0,2.0,,2.0,19.0,,,9.0,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,
USA_MLS,2019,New England Revolution,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,bqve6k75eu81dheqxec2l9lka,D. Jones,Midfielder,24,,6.0,,12.0,11.0,36.0,25.0,16.0,,4.0,75.0,25.0,43.0,244.0,160.0,4.0,371.0,21.0,7.0,1.0,59.0,14.0,101.0,360.0,19.0,362.0,62.0,,,38.0,472.0,1.0,134.0,37.0,82.0,24.0,8.0,29.0,87.0,48.0,98.0,4.0,6.0,21.0,25.0,27.0,88.0,2.0,839.0,26.0,4.0,212.0,9.0,12.0,10.0,144.0,11.0,1386.0,182.0,15.0,16.0,77.0,1.0,24.0,5.0,84.0,1.0,23.0,463.0,2.0,15.0,3.0,107.0,,,,3.0,14.0,1.0,7.0,,7.0,,,1.0,,,2.0,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,New England Revolution,4efsrv7sl4vxr84bqexgyuh91,B. Knighton,Goalkeeper,18,,,,1.0,,,,1.0,,,,,13.0,37.0,17.0,,97.0,8.0,,,,5.0,73.0,46.0,,42.0,7.0,,,11.0,170.0,,60.0,5.0,,,2.0,5.0,,2.0,30.0,1.0,1.0,8.0,13.0,,62.0,,236.0,13.0,,73.0,,,,7.0,51.0,662.0,140.0,7.0,,1.0,,72.0,,66.0,,,60.0,,29.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,2.0,1.0,,1.0,1.0,16.0,8.0,2.0,,67.0,8.0,,2.0,,,,,,,,,
USA_MLS,2019,New England Revolution,3gecp9ekr3ge4dk1zl4gt8amt,M. Mancienne,Defender,28,3.0,1.0,,11.0,,6.0,,15.0,3.0,4.0,2.0,,148.0,148.0,146.0,2.0,450.0,16.0,15.0,1.0,30.0,51.0,104.0,397.0,22.0,438.0,71.0,,1.0,38.0,554.0,1.0,302.0,80.0,59.0,2.0,4.0,70.0,32.0,20.0,27.0,2.0,3.0,16.0,25.0,2.0,66.0,1.0,713.0,27.0,,112.0,1.0,2.0,3.0,130.0,53.0,1189.0,228.0,13.0,1.0,65.0,8.0,39.0,26.0,67.0,,29.0,538.0,,27.0,13.0,50.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
USA_MLS,2019,New England Revolution,rmouvvx1uy2p3n7x8zewkixh,A. Mlinar Delamea,Defender,19,,2.0,1.0,10.0,1.0,11.0,1.0,20.0,8.0,10.0,5.0,1.0,142.0,167.0,187.0,3.0,547.0,18.0,18.0,2.0,37.0,34.0,78.0,494.0,33.0,522.0,65.0,,,31.0,625.0,2.0,380.0,67.0,70.0,1.0,10.0,59.0,27.0,31.0,43.0,,1.0,18.0,24.0,11.0,48.0,4.0,818.0,25.0,1.0,81.0,1.0,6.0,5.0,135.0,53.0,1441.0,269.0,17.0,,49.0,11.0,29.0,29.0,89.0,,33.0,599.0,,17.0,7.0,68.0,,,,,,1.0,,,,,,,1.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
