liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,Midfielder,12,1.0,1.0,14.0,3.0,1.0,2.0,1.0,10.0,,,1.0,4.0,10.0,9.0,,19.0,1.0,112.0,3.0,37.0,4.0,10.0,3.0,7.0,2.0,1.0,3.0,47.0,69.0,37.0,,1.0,15.0,,1.0,36.0,10.0,1.0,,10.0,4.0,2.0,2.0,2.0,10.0,5.0,1.0,,8.0,15.0,1.0,,47.0,,27.0,2.0,15.0,7.0,1.0,1.0,1.0,5.0,0.0,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,Defender,3,7.0,4.0,25.0,1.0,4.0,1.0,,35.0,,,2.0,14.0,10.0,16.0,1.0,43.0,1.0,251.0,3.0,77.0,7.0,11.0,10.0,39.0,2.0,3.0,8.0,99.0,163.0,77.0,5.0,1.0,36.0,,4.0,76.0,6.0,2.0,2.0,18.0,2.0,2.0,3.0,3.0,22.0,8.0,3.0,,8.0,18.0,20.0,2.0,99.0,,43.0,1.0,28.0,8.0,7.0,4.0,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,69pe2d0b9ughzcn3iqarracr8,L. Biasi,Defender,13,10.0,7.0,35.0,,11.0,1.0,1.0,57.0,,,1.0,14.0,10.0,23.0,2.0,59.0,11.0,225.0,7.0,103.0,13.0,21.0,8.0,28.0,2.0,4.0,7.0,144.0,223.0,110.0,20.0,,65.0,,10.0,99.0,47.0,3.0,3.0,22.0,2.0,2.0,4.0,4.0,42.0,7.0,3.0,,13.0,12.0,10.0,9.0,152.0,,55.0,1.0,40.0,14.0,3.0,6.0,19.0,6.0,0.0,2.0,1.0,,,1.0,3.0,,,,,,,,1.0,,,,,,2.0,2.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,Midfielder,20,1.0,,10.0,1.0,,2.0,,5.0,,,2.0,7.0,10.0,6.0,1.0,13.0,,89.0,,19.0,1.0,3.0,6.0,6.0,,2.0,1.0,26.0,40.0,19.0,,1.0,6.0,,,19.0,6.0,,1.0,9.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,,6.0,8.0,2.0,1.0,26.0,,15.0,2.0,7.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,6emdaopgvgmxzmuj4bu1tz7my,M. Broughton,Defender,6,3.0,,16.0,,11.0,3.0,,44.0,,,,4.0,10.0,16.0,,47.0,4.0,199.0,9.0,74.0,12.0,12.0,1.0,30.0,1.0,,8.0,105.0,163.0,79.0,10.0,,58.0,,1.0,75.0,10.0,1.0,,4.0,3.0,,3.0,3.0,32.0,8.0,2.0,,7.0,13.0,12.0,4.0,111.0,,36.0,3.0,36.0,3.0,,3.0,16.0,2.0,0.0,5.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,1.0,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,Defender,8,11.0,4.0,28.0,1.0,6.0,3.0,2.0,20.0,,,,15.0,10.0,17.0,2.0,44.0,4.0,240.0,1.0,68.0,5.0,13.0,11.0,2.0,3.0,5.0,8.0,94.0,161.0,68.0,1.0,,30.0,1.0,4.0,64.0,33.0,3.0,5.0,23.0,8.0,,3.0,3.0,26.0,8.0,3.0,,6.0,29.0,20.0,2.0,94.0,,49.0,3.0,32.0,12.0,3.0,4.0,9.0,8.0,0.0,2.0,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,d3b8yjlx6aitma59vlpen39m2,J. Garcia,Midfielder,18,2.0,3.0,21.0,3.0,1.0,3.0,5.0,9.0,,,3.0,11.0,10.0,11.0,1.0,25.0,2.0,188.0,1.0,36.0,4.0,10.0,8.0,12.0,2.0,1.0,3.0,48.0,87.0,38.0,1.0,1.0,15.0,,4.0,36.0,6.0,2.0,,17.0,4.0,1.0,4.0,4.0,12.0,4.0,2.0,1.0,6.0,17.0,1.0,3.0,50.0,,31.0,3.0,13.0,9.0,6.0,3.0,1.0,10.0,0.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,1.0,3.0,1.0,2.0,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,c4va4gt5g10zm05qtucgyt889,D. Griffin,Midfielder,2,4.0,3.0,34.0,3.0,5.0,4.0,1.0,47.0,,,1.0,15.0,10.0,15.0,,37.0,5.0,360.0,9.0,105.0,16.0,19.0,8.0,36.0,2.0,4.0,,128.0,181.0,110.0,2.0,2.0,35.0,1.0,4.0,105.0,38.0,3.0,1.0,18.0,4.0,3.0,4.0,4.0,24.0,,4.0,5.0,13.0,25.0,2.0,4.0,134.0,,63.0,4.0,20.0,10.0,4.0,7.0,9.0,20.0,0.0,4.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Pittsburgh Riverhounds SC,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,Forward,10,9.0,1.0,35.0,10.0,,4.0,3.0,7.0,,,1.0,21.0,10.0,21.0,2.0,41.0,1.0,243.0,6.0,31.0,15.0,14.0,12.0,14.0,3.0,5.0,4.0,54.0,107.0,33.0,,7.0,17.0,2.0,2.0,32.0,7.0,1.0,1.0,20.0,3.0,3.0,4.0,4.0,23.0,4.0,3.0,5.0,6.0,18.0,,2.0,56.0,1.0,26.0,4.0,25.0,8.0,7.0,9.0,2.0,19.0,1.0,,,3.0,3.0,1.0,1.0,3.0,,1.0,2.0,,1.0,1.0,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
