liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Defender,14,93.0,13.0,22.0,19.0,5.0,1389.0,78.0,72.0,3.0,2.0,11.0,182.0,110.0,21.0,83.0,24.0,3.0,153.0,1.0,7.0,26.0,4.0,19.0,5.0,10.0,77.0,4.0,6.0,32.0,7.0,78.0,32.0,29.0,25.0,178.0,16.0,14.0,,19.0,38.0,18.0,184.0,294.0,25.0,140.0,5.0,2.0,3.0,17.0,36.0,9.0,28.0,92.0,,37.0,735.0,15.0,279.0,154.0,3.0,4.0,302.0,1.0,412.0,5.0,404.0,85.0,11.0,23.0,74.0,17.0,60.0,10.0,10.0,9.0,66.0,6.0,0.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,bkbbqbuwkt6x4jyq3k7rmwh61,T. Jnohope,Defender,23,19.0,,23.0,12.0,2.0,403.0,8.0,8.0,3.0,,,58.0,18.0,3.0,11.0,2.0,,121.0,5.0,4.0,11.0,,2.0,,1.0,11.0,,1.0,10.0,1.0,62.0,6.0,14.0,1.0,36.0,4.0,7.0,,9.0,21.0,3.0,21.0,141.0,1.0,15.0,,2.0,,9.0,7.0,,11.0,10.0,,2.0,232.0,5.0,131.0,27.0,,2.0,148.0,,166.0,6.0,159.0,17.0,2.0,17.0,10.0,9.0,36.0,10.0,1.0,,5.0,,0.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,xxr4tifwb9zpm6qwjrj5jv11,R. Jérez,Goalkeeper,12,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,f2b98kiyl7clulxsfy7bvl756,M. Knapp,Midfielder,66,24.0,5.0,4.0,2.0,3.0,273.0,5.0,,2.0,,3.0,35.0,16.0,4.0,12.0,2.0,,63.0,2.0,,3.0,2.0,3.0,,2.0,8.0,,,11.0,,26.0,8.0,5.0,4.0,38.0,3.0,,,6.0,8.0,,21.0,81.0,5.0,30.0,,1.0,,5.0,4.0,,,4.0,1.0,7.0,137.0,4.0,76.0,21.0,,,84.0,,100.0,2.0,97.0,14.0,,8.0,18.0,5.0,35.0,10.0,4.0,,12.0,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Forward,9,58.0,7.0,6.0,3.0,3.0,794.0,45.0,2.0,3.0,1.0,5.0,94.0,59.0,11.0,58.0,13.0,3.0,82.0,5.0,9.0,18.0,6.0,10.0,3.0,6.0,31.0,,,14.0,2.0,42.0,14.0,21.0,15.0,97.0,10.0,6.0,,11.0,14.0,7.0,103.0,209.0,24.0,83.0,2.0,2.0,2.0,15.0,9.0,8.0,14.0,66.0,,20.0,412.0,8.0,215.0,143.0,9.0,2.0,222.0,2.0,281.0,1.0,268.0,39.0,5.0,7.0,47.0,15.0,79.0,10.0,7.0,6.0,36.0,3.0,0.0,1.0,1.0,1.0,,,,,,0.0,1.0,,,,,1.0,,,1.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,8svvdqi69pc6it7mnin50q68k,S. Lukić,Forward,22,89.0,5.0,16.0,20.0,9.0,1536.0,122.0,6.0,5.0,4.0,12.0,219.0,136.0,17.0,152.0,10.0,9.0,182.0,2.0,27.0,32.0,11.0,29.0,15.0,20.0,51.0,6.0,1.0,14.0,15.0,159.0,28.0,37.0,32.0,171.0,19.0,1.0,11.0,21.0,41.0,21.0,234.0,428.0,35.0,130.0,3.0,2.0,4.0,21.0,21.0,37.0,28.0,128.0,,15.0,867.0,10.0,430.0,283.0,22.0,1.0,450.0,4.0,586.0,5.0,559.0,82.0,6.0,20.0,68.0,21.0,80.0,10.0,13.0,17.0,62.0,7.0,0.0,1.0,1.0,3.0,,2.0,,1.0,,0.0,1.0,,,,,,1.0,,10.0,,,,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,2m28wyud6xi78nt8e92p9keay,M. Malango,Forward,10,136.0,4.0,7.0,16.0,3.0,1354.0,59.0,1.0,4.0,1.0,33.0,59.0,62.0,10.0,68.0,9.0,10.0,55.0,9.0,16.0,32.0,6.0,12.0,3.0,22.0,43.0,6.0,1.0,3.0,13.0,46.0,18.0,36.0,26.0,198.0,13.0,1.0,1.0,29.0,45.0,35.0,218.0,197.0,74.0,153.0,3.0,2.0,1.0,22.0,7.0,13.0,80.0,77.0,,13.0,570.0,6.0,197.0,150.0,22.0,1.0,202.0,,264.0,,259.0,62.0,22.0,5.0,107.0,22.0,82.0,10.0,9.0,13.0,46.0,19.0,0.0,6.0,6.0,11.0,,3.0,,5.0,,2.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,6df08vjd9oynh6tgj5n2mbd1x,C. Marsh,Midfielder,11,82.0,5.0,,1.0,6.0,1267.0,31.0,8.0,6.0,1.0,17.0,54.0,37.0,15.0,30.0,10.0,4.0,81.0,8.0,26.0,32.0,4.0,23.0,3.0,17.0,41.0,2.0,1.0,6.0,10.0,93.0,21.0,38.0,21.0,138.0,13.0,3.0,1.0,12.0,13.0,24.0,110.0,208.0,39.0,125.0,1.0,2.0,1.0,21.0,10.0,3.0,50.0,74.0,,15.0,471.0,3.0,222.0,161.0,3.0,,239.0,,276.0,,245.0,56.0,14.0,17.0,70.0,21.0,55.0,10.0,13.0,3.0,55.0,9.0,2.0,,6.0,2.0,4.0,1.0,2.0,6.0,,4.0,2.0,,,,,,,,2.0,2.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,134.0,7.0,23.0,70.0,2.0,1272.0,87.0,2.0,2.0,2.0,12.0,77.0,94.0,7.0,82.0,7.0,12.0,51.0,4.0,26.0,20.0,3.0,20.0,3.0,10.0,32.0,,1.0,7.0,22.0,42.0,19.0,22.0,14.0,248.0,14.0,1.0,5.0,79.0,149.0,39.0,179.0,156.0,36.0,99.0,3.0,3.0,2.0,18.0,15.0,3.0,72.0,61.0,,14.0,503.0,,156.0,117.0,8.0,,165.0,5.0,259.0,2.0,250.0,114.0,17.0,9.0,55.0,18.0,79.0,10.0,8.0,3.0,44.0,7.0,2.0,7.0,9.0,5.0,,1.0,2.0,8.0,1.0,5.0,4.0,,,,,1.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,9spa03uynb9ayhwn4ej4witjo,G. Morris,Midfielder,31,1.0,,,,,18.0,3.0,,1.0,,,8.0,4.0,1.0,3.0,1.0,,6.0,2.0,1.0,1.0,,,,2.0,3.0,,,1.0,,2.0,1.0,2.0,,4.0,,1.0,,,,,4.0,12.0,,4.0,,,,2.0,1.0,,,1.0,,1.0,19.0,,12.0,6.0,,,12.0,,16.0,,16.0,3.0,,,1.0,2.0,5.0,10.0,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,7t2ae7wwqcm5c0e3uk3ajh6hg,B. Oberholzer,Forward,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,7ic4iro02h8l2n9cm15maazv8,Y. Paez,Midfielder,7,14.0,4.0,15.0,5.0,,281.0,12.0,14.0,1.0,,,50.0,23.0,,19.0,7.0,1.0,49.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,17.0,,4.0,11.0,,6.0,1.0,7.0,5.0,33.0,3.0,5.0,,3.0,8.0,,38.0,75.0,1.0,25.0,2.0,,,9.0,7.0,3.0,2.0,12.0,,11.0,173.0,3.0,73.0,29.0,,,76.0,,99.0,,97.0,19.0,,3.0,11.0,9.0,31.0,10.0,2.0,3.0,14.0,,0.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,eeqszusvu1xqmw6r7cefga5g4,L. Plascencia,Midfielder,6,21.0,4.0,5.0,,1.0,268.0,19.0,3.0,2.0,,3.0,50.0,29.0,2.0,24.0,6.0,,82.0,5.0,2.0,7.0,3.0,5.0,,1.0,21.0,1.0,,10.0,1.0,35.0,7.0,9.0,10.0,37.0,3.0,2.0,1.0,,,2.0,41.0,133.0,5.0,37.0,,1.0,,8.0,7.0,2.0,1.0,26.0,,10.0,219.0,1.0,123.0,53.0,1.0,3.0,135.0,,164.0,2.0,162.0,16.0,1.0,12.0,21.0,8.0,53.0,10.0,7.0,1.0,16.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,dg8v1qfph32jysm1oiasswg7o,J. Roberts,Defender,3,40.0,5.0,40.0,9.0,4.0,1477.0,64.0,96.0,6.0,,4.0,217.0,138.0,11.0,137.0,16.0,6.0,210.0,5.0,9.0,32.0,8.0,14.0,8.0,1.0,45.0,,15.0,74.0,7.0,9.0,16.0,38.0,25.0,84.0,17.0,38.0,,5.0,14.0,9.0,223.0,365.0,8.0,70.0,8.0,1.0,,22.0,39.0,38.0,10.0,97.0,2.0,21.0,858.0,26.0,328.0,170.0,2.0,13.0,372.0,,510.0,5.0,503.0,44.0,2.0,44.0,35.0,22.0,187.0,10.0,8.0,37.0,35.0,3.0,0.0,,1.0,,1.0,1.0,,,1.0,1.0,0.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,49.0,8.0,17.0,5.0,3.0,1537.0,66.0,6.0,3.0,,1.0,238.0,98.0,8.0,79.0,20.0,3.0,401.0,1.0,13.0,29.0,8.0,10.0,2.0,1.0,80.0,,,32.0,5.0,234.0,18.0,32.0,19.0,93.0,18.0,12.0,,5.0,10.0,7.0,119.0,608.0,2.0,83.0,1.0,1.0,,19.0,25.0,6.0,1.0,88.0,,28.0,905.0,21.0,595.0,251.0,6.0,3.0,650.0,,748.0,7.0,703.0,44.0,2.0,55.0,44.0,19.0,188.0,10.0,11.0,2.0,39.0,2.0,0.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Forward,16,39.0,4.0,5.0,6.0,2.0,705.0,36.0,6.0,3.0,1.0,6.0,107.0,62.0,6.0,73.0,6.0,2.0,110.0,1.0,8.0,14.0,2.0,21.0,10.0,12.0,41.0,1.0,,26.0,4.0,91.0,11.0,17.0,12.0,88.0,8.0,9.0,,7.0,13.0,6.0,108.0,233.0,12.0,75.0,8.0,,1.0,9.0,12.0,23.0,8.0,55.0,,10.0,458.0,6.0,212.0,148.0,8.0,2.0,248.0,,310.0,2.0,293.0,49.0,2.0,36.0,32.0,9.0,57.0,10.0,7.0,11.0,43.0,3.0,0.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Chattanooga Red Wolves SC,aydx7op6jqop79zxlyw2ev5zo,D. Watters,Defender,4,64.0,7.0,91.0,67.0,3.0,1664.0,77.0,3.0,7.0,,1.0,300.0,158.0,9.0,112.0,28.0,4.0,411.0,4.0,4.0,34.0,,10.0,,4.0,46.0,,1.0,81.0,4.0,181.0,22.0,41.0,19.0,179.0,17.0,32.0,,26.0,93.0,5.0,179.0,525.0,5.0,86.0,,3.0,,21.0,47.0,1.0,19.0,47.0,,35.0,940.0,12.0,488.0,131.0,2.0,10.0,542.0,,700.0,19.0,681.0,115.0,1.0,54.0,38.0,21.0,172.0,10.0,10.0,1.0,48.0,3.0,0.0,1.0,1.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
