liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,2.0,3.0,1.0,124.0,2.0,4.0,28.0,180.0,16.0,1.0,10.0,36.0,41.0,20.0,1.0,24.0,,4.0,,10.0,,14.0,2.0,160.0,119.0,154.0,8.0,13.0,4.0,191.0,5.0,5.0,13.0,23.0,6.0,22.0,3.0,68.0,2.0,53.0,15.0,78.0,102.0,,58.0,1.0,46.0,0.0,0.0,0.0,2.0,8.0,1.0,,,,2.0,1.0,,,,3.0,5.0,3.0,,,,2.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,1.0,1.0,1.0,37.0,1.0,,4.0,90.0,,3.0,8.0,7.0,20.0,7.0,1.0,8.0,,,,1.0,,6.0,,44.0,37.0,44.0,4.0,2.0,,70.0,,,11.0,12.0,15.0,6.0,3.0,14.0,1.0,75.0,8.0,11.0,31.0,,11.0,,27.0,0.0,0.0,0.0,,,3.0,,,,3.0,3.0,,3.0,1.0,4.0,1.0,4.0,1.0,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,Midfielder,22,2.0,3.0,4.0,93.0,2.0,1.0,40.0,164.0,2.0,,5.0,9.0,10.0,7.0,1.0,2.0,1.0,,,3.0,2.0,11.0,2.0,102.0,90.0,99.0,6.0,7.0,3.0,120.0,2.0,1.0,10.0,13.0,10.0,8.0,5.0,15.0,2.0,42.0,7.0,48.0,85.0,1.0,37.0,,49.0,0.0,0.0,0.0,,,,2.0,,2.0,4.0,,,2.0,,4.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,4.0,,3.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,2.0,3.0,,45.0,2.0,,20.0,180.0,5.0,,2.0,6.0,6.0,1.0,1.0,5.0,,,,,,16.0,2.0,51.0,28.0,34.0,,1.0,,77.0,,3.0,2.0,2.0,1.0,10.0,,15.0,2.0,999.0,2.0,45.0,35.0,,15.0,,,0.0,0.0,0.0,,2.0,,,,,,,,,,1.0,,1.0,,,,3.0,,,,,21.0,7.0,,8.0,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,30q9d8i2c8kgscpgze0x5h0b9,V. Dávila,Forward,7,2.0,1.0,,19.0,2.0,,4.0,109.0,,3.0,3.0,6.0,10.0,6.0,1.0,4.0,,,,5.0,,3.0,,25.0,17.0,22.0,7.0,2.0,2.0,38.0,1.0,,6.0,11.0,10.0,3.0,3.0,6.0,2.0,46.0,4.0,11.0,16.0,,5.0,,8.0,0.0,0.0,0.0,,,,2.0,,,1.0,,,2.0,,3.0,4.0,,,1.0,,,,1.0,3.0,,,,,,3.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,5ftsfmgd1oqfh7m2gc3tqvzrp,E. Gigliotti,Forward,20,2.0,2.0,1.0,12.0,,,4.0,71.0,,2.0,2.0,3.0,6.0,3.0,,3.0,,,,2.0,,3.0,2.0,15.0,10.0,13.0,5.0,,,28.0,1.0,1.0,6.0,8.0,3.0,,4.0,3.0,2.0,83.0,3.0,2.0,12.0,,5.0,1.0,10.0,0.0,0.0,0.0,,,,,,1.0,1.0,,2.0,4.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,7.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,14,2.0,,,6.0,,,3.0,15.0,,,,2.0,2.0,2.0,,2.0,,,,,,1.0,,8.0,6.0,8.0,,,,10.0,,,,,3.0,,,2.0,2.0,97.0,,2.0,6.0,1.0,,,5.0,0.0,0.0,0.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Club León,cnglsi1laltevp5biajgnzcru,P. Hernández,Defender,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
