liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Inter Miami CF,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,12,74.0,14.0,54.0,1.0,5.0,10.0,127.0,89.0,66.0,28.0,10.0,131.0,84.0,14.0,7.0,3.0,3.0,80.0,,8.0,21.0,190.0,15.0,8.0,15.0,11.0,2.0,13.0,260.0,61.0,8.0,20.0,22.0,194.0,252.0,,904.0,1.0,4.0,51.0,57.0,15.0,146.0,2.0,4.0,1.0,10.0,186.0,9.0,5.0,2.0,10.0,11.0,12.0,32.0,8.0,8.0,420.0,42.0,5.0,8.0,31.0,58.0,,48.0,48.0,15.0,51.0,1.0,2.0,0.0,,6.0,,2.0,,2.0,3.0,,,,1.0,3.0,,4.0,,6.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,66.0,37.0,,3.0,2.0,3.0,2.0,,,
USA_MLS,2020,Inter Miami CF,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,33,45.0,3.0,21.0,5.0,3.0,4.0,48.0,14.0,33.0,1.0,4.0,24.0,67.0,2.0,2.0,3.0,4.0,9.0,,,4.0,98.0,7.0,,7.0,8.0,8.0,2.0,135.0,23.0,1.0,7.0,3.0,102.0,131.0,28.0,378.0,,3.0,15.0,33.0,9.0,49.0,8.0,4.0,,4.0,100.0,1.0,3.0,2.0,2.0,11.0,6.0,15.0,4.0,2.0,202.0,10.0,10.0,2.0,8.0,6.0,,2.0,56.0,6.0,4.0,1.0,0.0,0.0,3.0,,,,,,,,,1.0,,1.0,,1.0,,,3.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,27.0,14.0,,,,,,,,
USA_MLS,2020,Inter Miami CF,41f989ipi6hbenabbwpioiyuh,L. Argudo,Midfielder,16,4.0,,3.0,,1.0,,3.0,4.0,1.0,1.0,,5.0,,,2.0,,,3.0,,,1.0,9.0,1.0,,1.0,,,,10.0,1.0,,,1.0,9.0,10.0,,11.0,,,2.0,1.0,1.0,7.0,,,,,9.0,,,,,21.0,1.0,,,,15.0,1.0,,,2.0,2.0,,3.0,2.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,
USA_MLS,2020,Inter Miami CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Inter Miami CF,5f76d9pvqluah67sfgbpfyhnt,J. Carranza,Forward,21,20.0,9.0,22.0,,12.0,5.0,65.0,88.0,21.0,11.0,16.0,114.0,12.0,26.0,3.0,5.0,5.0,63.0,,1.0,23.0,51.0,17.0,5.0,17.0,1.0,2.0,7.0,77.0,19.0,4.0,6.0,20.0,56.0,68.0,,569.0,3.0,4.0,51.0,22.0,10.0,39.0,2.0,5.0,2.0,2.0,47.0,3.0,2.0,6.0,10.0,11.0,5.0,14.0,4.0,9.0,218.0,26.0,2.0,10.0,45.0,43.0,,23.0,17.0,13.0,20.0,2.0,0.0,0.0,,5.0,,,,,2.0,,,,,2.0,,4.0,,5.0,,,1.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,31.0,14.0,2.0,2.0,1.0,4.0,,,,
USA_MLS,2020,Inter Miami CF,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,14,35.0,,8.0,1.0,6.0,2.0,15.0,17.0,12.0,2.0,4.0,23.0,30.0,1.0,1.0,,1.0,12.0,,2.0,7.0,94.0,8.0,,8.0,2.0,,2.0,113.0,9.0,,5.0,1.0,101.0,113.0,,200.0,1.0,2.0,11.0,10.0,4.0,62.0,,7.0,1.0,,101.0,2.0,1.0,1.0,6.0,12.0,4.0,9.0,2.0,4.0,131.0,6.0,3.0,3.0,6.0,11.0,,40.0,39.0,5.0,3.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,11.0,1.0,,1.0,,,,,
USA_MLS,2020,Inter Miami CF,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,20,40.0,12.0,18.0,9.0,,6.0,44.0,21.0,37.0,1.0,8.0,39.0,81.0,3.0,1.0,4.0,5.0,21.0,,,7.0,159.0,6.0,1.0,6.0,15.0,1.0,,205.0,20.0,4.0,6.0,12.0,168.0,200.0,11.0,517.0,,1.0,18.0,23.0,10.0,52.0,1.0,9.0,6.0,12.0,164.0,,,1.0,4.0,12.0,6.0,24.0,1.0,,266.0,18.0,17.0,7.0,12.0,9.0,,66.0,116.0,2.0,,,,0.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,43.0,19.0,,,,,,,,
USA_MLS,2020,Inter Miami CF,bid5mjepnmsggo9u7g51ph5ud,N. Figal,Defender,5,171.0,14.0,78.0,38.0,,22.0,264.0,132.0,189.0,30.0,29.0,171.0,384.0,27.0,14.0,8.0,34.0,80.0,,,23.0,700.0,22.0,12.0,22.0,49.0,10.0,16.0,1000.0,74.0,5.0,22.0,17.0,811.0,956.0,69.0,1836.0,4.0,4.0,91.0,150.0,33.0,331.0,10.0,111.0,8.0,40.0,777.0,7.0,5.0,8.0,13.0,11.0,25.0,150.0,8.0,14.0,1368.0,39.0,115.0,21.0,69.0,63.0,,367.0,484.0,30.0,26.0,,,0.0,6.0,6.0,,,,,,,,,,,,9.0,,,4.0,3.0,,,4.0,,13.0,1.0,,,,,1.0,,,,,,4.0,,,,,,,,,3.0,,1.0,,3.0,5.0,,,,,307.0,176.0,5.0,,2.0,2.0,,1.0,,
USA_MLS,2020,Inter Miami CF,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,6,253.0,32.0,26.0,20.0,,16.0,140.0,95.0,115.0,6.0,19.0,141.0,322.0,27.0,5.0,5.0,24.0,66.0,1.0,1.0,29.0,515.0,16.0,4.0,16.0,36.0,,9.0,711.0,43.0,15.0,24.0,22.0,596.0,668.0,5.0,1440.0,8.0,,75.0,79.0,24.0,227.0,,81.0,7.0,41.0,558.0,5.0,2.0,9.0,17.0,11.0,19.0,90.0,6.0,6.0,913.0,46.0,72.0,10.0,51.0,44.0,,110.0,370.0,12.0,26.0,2.0,0.0,2.0,,2.0,,,,,2.0,,,,,2.0,,4.0,,1.0,1.0,3.0,,,1.0,,6.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,204.0,117.0,3.0,,,3.0,1.0,,,
USA_MLS,2020,Inter Miami CF,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,22,47.0,3.0,31.0,,14.0,,53.0,15.0,29.0,4.0,2.0,18.0,55.0,3.0,,,2.0,12.0,,2.0,2.0,123.0,14.0,3.0,14.0,2.0,2.0,5.0,167.0,24.0,2.0,1.0,2.0,138.0,161.0,5.0,176.0,1.0,,6.0,39.0,2.0,96.0,12.0,15.0,,,134.0,1.0,3.0,2.0,2.0,21.0,2.0,10.0,3.0,,214.0,3.0,5.0,,5.0,10.0,,34.0,43.0,2.0,5.0,1.0,1.0,0.0,,1.0,,,11.0,2.0,1.0,,1.0,1.0,,2.0,1.0,4.0,9.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,50.0,21.0,,2.0,,,2.0,,,
