liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,FC Dallas,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,7,22.0,175.0,31.0,82.0,1.0,25.0,153.0,20.0,41.0,4.0,76.0,1.0,229.0,253.0,614.0,34.0,52.0,3.0,214.0,2.0,818.0,12.0,587.0,123.0,3.0,2660.0,255.0,34.0,38.0,5.0,28.0,25.0,1.0,3.0,37.0,169.0,45.0,12.0,37.0,14.0,475.0,34.0,21.0,18.0,2.0,27.0,220.0,21.0,1.0,54.0,10.0,107.0,62.0,53.0,4.0,35.0,8.0,39.0,14.0,12.0,1.0,5.0,27.0,12.0,9.0,2.0,25.0,1332.0,20.0,5.0,3.0,12.0,20.0,210.0,91.0,604.0,214.0,143.0,59.0,34.0,10.0,424.0,69.0,112.0,828.0,47.0,25.0,25.0,5.0,5.0,2.0,4.0,1.0,,,16.0,6.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,7e8pb8eqysovpfpexouwwvac4,L. Bartlett,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,608d9yxcn99up33girsspyaga,A. Carrera,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,6,2.0,90.0,20.0,163.0,,20.0,603.0,12.0,22.0,,1.0,,356.0,69.0,981.0,19.0,29.0,,118.0,,1071.0,5.0,938.0,70.0,3.0,1892.0,153.0,3.0,35.0,,14.0,1.0,1.0,,50.0,311.0,37.0,21.0,6.0,,380.0,33.0,,10.0,,22.0,279.0,10.0,,7.0,,8.0,16.0,22.0,4.0,25.0,3.0,28.0,2.0,10.0,,13.0,43.0,2.0,,,2.0,1323.0,17.0,8.0,13.0,26.0,13.0,153.0,61.0,953.0,131.0,82.0,1.0,33.0,,156.0,41.0,71.0,1099.0,3.0,27.0,1.0,,,0.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,66jgw85uti6qsgxmlkzz2726t,Nanu,Defender,31,5.0,88.0,11.0,86.0,,12.0,242.0,21.0,39.0,,35.0,,199.0,114.0,456.0,15.0,20.0,2.0,123.0,,573.0,3.0,439.0,43.0,1.0,1214.0,132.0,114.0,17.0,2.0,9.0,11.0,3.0,1.0,44.0,64.0,20.0,25.0,18.0,,225.0,29.0,,21.0,,14.0,180.0,18.0,,11.0,,28.0,25.0,21.0,2.0,15.0,1.0,35.0,11.0,5.0,,14.0,17.0,11.0,,,2.0,951.0,8.0,1.0,18.0,12.0,7.0,136.0,50.0,450.0,93.0,64.0,35.0,29.0,3.0,230.0,36.0,68.0,579.0,6.0,3.0,1.0,,,0.0,3.0,2.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,Midfielder,21,1.0,5.0,1.0,5.0,,,12.0,2.0,2.0,,3.0,,3.0,8.0,28.0,,2.0,,5.0,,33.0,1.0,27.0,10.0,,100.0,12.0,,3.0,,,,,,,7.0,,1.0,,,16.0,5.0,,,,,10.0,,,,,4.0,5.0,10.0,,,,,,1.0,,,1.0,,,,1.0,49.0,,,4.0,1.0,1.0,13.0,,28.0,10.0,12.0,3.0,5.0,1.0,14.0,,,33.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,4w21suigchse7vkzgbl98dt61,M. Farfan,Defender,4,1.0,156.0,34.0,154.0,3.0,30.0,626.0,46.0,79.0,,52.0,,75.0,172.0,1129.0,33.0,49.0,3.0,205.0,1.0,1284.0,2.0,1091.0,92.0,6.0,2806.0,296.0,220.0,26.0,3.0,56.0,12.0,1.0,,85.0,528.0,52.0,58.0,25.0,13.0,510.0,34.0,26.0,17.0,,25.0,452.0,33.0,,16.0,1.0,27.0,48.0,52.0,4.0,33.0,8.0,49.0,7.0,11.0,,19.0,38.0,4.0,1.0,,1.0,2041.0,22.0,7.0,,30.0,20.0,279.0,125.0,1082.0,217.0,138.0,32.0,34.0,2.0,356.0,66.0,158.0,1334.0,6.0,11.0,5.0,1.0,0.0,1.0,12.0,1.0,,1.0,3.0,1.0,14.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,5wttdjpftd57c2t5959sm2yg9,J. Ferreira,Forward,10,30.0,155.0,31.0,92.0,18.0,14.0,257.0,32.0,35.0,12.0,56.0,3.0,181.0,228.0,651.0,27.0,28.0,5.0,205.0,,778.0,15.0,603.0,73.0,2.0,2755.0,169.0,9.0,21.0,6.0,12.0,17.0,1.0,2.0,33.0,233.0,26.0,23.0,18.0,28.0,417.0,35.0,54.0,23.0,1.0,25.0,208.0,3.0,,49.0,18.0,132.0,36.0,67.0,3.0,31.0,6.0,50.0,23.0,12.0,,6.0,48.0,7.0,15.0,5.0,25.0,1276.0,12.0,5.0,4.0,16.0,10.0,234.0,61.0,575.0,134.0,105.0,25.0,35.0,13.0,359.0,65.0,64.0,856.0,75.0,15.0,45.0,11.0,7.0,6.0,,1.0,,,8.0,4.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,cmz985xi3gvv1mdwb10r5ijmd,M. Hedges,Defender,24,8.0,122.0,28.0,114.0,,22.0,998.0,40.0,93.0,,,,580.0,144.0,1321.0,21.0,17.0,,237.0,,1523.0,2.0,1244.0,30.0,7.0,2318.0,165.0,1.0,13.0,1.0,5.0,4.0,1.0,,93.0,251.0,32.0,136.0,1.0,,323.0,30.0,,5.0,2.0,22.0,680.0,53.0,,5.0,1.0,29.0,4.0,56.0,1.0,27.0,5.0,115.0,,5.0,,42.0,77.0,,1.0,,,1855.0,10.0,3.0,2.0,29.0,10.0,47.0,42.0,1288.0,72.0,70.0,,30.0,1.0,252.0,38.0,95.0,1558.0,11.0,5.0,3.0,0.0,1.0,0.0,27.0,6.0,3.0,3.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,FC Dallas,dat3cnif8tjb0l88o28wx9brp,F. Jara,Forward,29,22.0,58.0,7.0,31.0,,6.0,69.0,30.0,46.0,3.0,9.0,,67.0,63.0,178.0,9.0,16.0,1.0,61.0,,212.0,5.0,171.0,57.0,,931.0,143.0,5.0,30.0,1.0,22.0,5.0,1.0,3.0,7.0,45.0,12.0,7.0,8.0,,110.0,32.0,,6.0,1.0,12.0,43.0,16.0,,10.0,3.0,66.0,21.0,95.0,3.0,15.0,3.0,3.0,1.0,3.0,,1.0,7.0,1.0,3.0,,14.0,422.0,6.0,2.0,25.0,1.0,4.0,84.0,40.0,151.0,97.0,87.0,9.0,32.0,1.0,128.0,32.0,56.0,239.0,34.0,16.0,12.0,2.0,1.0,3.0,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
