liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,3odmw2fda7pizeuivw3dgtxw5,I. Malcorra,Midfielder,12,18.0,14.0,7.0,45.0,66.0,6.0,411.0,173.0,564.0,5.0,303.0,19.0,118.0,64.0,15.0,5.0,57.0,43.0,34.0,1.0,963.0,116.0,121.0,17.0,4.0,311.0,11.0,86.0,2.0,185.0,76.0,61.0,7.0,10.0,17.0,14.0,52.0,212.0,11.0,18.0,30.0,518.0,9.0,115.0,448.0,58.0,403.0,200.0,1506.0,7.0,21.0,110.0,1.0,33.0,,1.0,,11.0,2.0,37.0,13.0,3.0,9.0,1.0,26.0,1.0,15.0,2.0,6.0,56.0,36.0,3.0,18.0,22.0,22.0,4.0,7.0,17.0,4.0,25.0,,1.0,1.0,1.0,1.0,0.0,1.0,,,6.0,,,6.0,6.0,,21.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,3,4.0,6.0,4.0,2.0,22.0,6.0,100.0,54.0,125.0,11.0,46.0,9.0,19.0,21.0,5.0,1.0,16.0,2.0,19.0,,220.0,22.0,37.0,6.0,1.0,49.0,6.0,12.0,1.0,59.0,4.0,14.0,2.0,10.0,4.0,5.0,15.0,17.0,7.0,4.0,10.0,121.0,10.0,4.0,103.0,15.0,101.0,33.0,315.0,2.0,8.0,30.0,0.0,6.0,5.0,,,2.0,,5.0,1.0,,5.0,,,,2.0,,3.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,2hnf763sjytyem1kz5sfrpplh,A. Mendoza,Defender,5,5.0,3.0,4.0,11.0,15.0,2.0,109.0,70.0,143.0,2.0,51.0,10.0,10.0,11.0,4.0,10.0,23.0,2.0,20.0,,227.0,28.0,34.0,5.0,4.0,46.0,12.0,20.0,1.0,62.0,5.0,11.0,2.0,10.0,5.0,4.0,13.0,23.0,12.0,5.0,8.0,137.0,7.0,5.0,115.0,9.0,104.0,60.0,359.0,4.0,7.0,22.0,0.0,2.0,2.0,,,8.0,,6.0,,,,,2.0,,3.0,,1.0,,1.0,,8.0,1.0,6.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,631hxrs4p65gmrcp0jjaiqk4q,B. Mendoza,Midfielder,29,9.0,3.0,1.0,2.0,22.0,1.0,63.0,19.0,85.0,,68.0,4.0,33.0,27.0,5.0,2.0,15.0,4.0,,,172.0,21.0,42.0,5.0,4.0,48.0,1.0,19.0,,20.0,17.0,26.0,3.0,10.0,4.0,10.0,13.0,34.0,3.0,9.0,2.0,84.0,,17.0,64.0,26.0,62.0,6.0,417.0,,3.0,39.0,1.0,15.0,,5.0,,3.0,,10.0,6.0,2.0,6.0,1.0,12.0,,1.0,2.0,6.0,,3.0,,6.0,5.0,4.0,,3.0,3.0,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,d26h7rvp8lvkvo0wmhdryqwgl,F. Mora,Forward,9,14.0,1.0,,4.0,11.0,25.0,107.0,26.0,150.0,1.0,62.0,4.0,29.0,51.0,6.0,15.0,34.0,14.0,1.0,1.0,230.0,37.0,85.0,7.0,1.0,87.0,,35.0,1.0,29.0,1.0,38.0,2.0,10.0,4.0,8.0,19.0,34.0,40.0,14.0,2.0,144.0,,1.0,113.0,26.0,109.0,54.0,565.0,,1.0,45.0,1.0,15.0,1.0,10.0,,9.0,,5.0,1.0,,4.0,,29.0,,2.0,1.0,4.0,,,1.0,12.0,6.0,14.0,4.0,3.0,,3.0,,,1.0,,,1.0,0.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,2,17.0,49.0,15.0,47.0,92.0,15.0,458.0,255.0,616.0,21.0,307.0,35.0,94.0,111.0,16.0,20.0,139.0,17.0,154.0,5.0,1178.0,139.0,250.0,19.0,,246.0,18.0,98.0,3.0,257.0,64.0,242.0,16.0,10.0,17.0,23.0,119.0,168.0,35.0,17.0,41.0,597.0,13.0,64.0,477.0,96.0,430.0,23.0,1530.0,13.0,62.0,215.0,0.0,52.0,5.0,,,10.0,4.0,26.0,5.0,6.0,38.0,,12.0,1.0,10.0,1.0,33.0,,24.0,1.0,13.0,11.0,19.0,,3.0,24.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,ay425f6xppyvz8kvrrbe7mled,L. Quintana,Defender,4,14.0,10.0,22.0,46.0,75.0,18.0,496.0,388.0,602.0,32.0,104.0,34.0,42.0,36.0,12.0,24.0,41.0,2.0,2.0,5.0,717.0,95.0,77.0,13.0,1.0,119.0,1.0,44.0,1.0,219.0,,205.0,8.0,10.0,14.0,17.0,17.0,61.0,42.0,14.0,51.0,591.0,24.0,,507.0,18.0,461.0,136.0,1248.0,3.0,13.0,35.0,0.0,2.0,3.0,,,3.0,4.0,9.0,3.0,1.0,2.0,,16.0,1.0,5.0,,,,,4.0,6.0,3.0,2.0,,3.0,,,,,1.0,,,0.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,ayrdqzt36o3n6tnrmi4pphfbp,J. Robles,Midfielder,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,a6kw1x4kpkio8ua2zxaz7v6c5,M. Rodríguez,Midfielder,17,3.0,2.0,,1.0,5.0,2.0,15.0,6.0,20.0,,19.0,2.0,7.0,10.0,1.0,,5.0,,,,47.0,5.0,15.0,1.0,,10.0,,5.0,,4.0,,4.0,,10.0,,1.0,5.0,3.0,2.0,3.0,,20.0,1.0,,15.0,8.0,14.0,5.0,58.0,,2.0,13.0,0.0,7.0,,3.0,,,,2.0,,,2.0,,2.0,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,dcszjh9i8jjr3tx81mc0il2lm,D. Rosales,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,6zpma5k8x2l38xe2ap6lz6qxh,A. Saldívar,Goalkeeper,1,18.0,,42.0,125.0,134.0,2.0,221.0,313.0,479.0,6.0,103.0,15.0,,2.0,17.0,1.0,3.0,,,30.0,599.0,101.0,5.0,20.0,,65.0,,3.0,3.0,286.0,,89.0,,10.0,18.0,,2.0,86.0,3.0,18.0,98.0,261.0,1.0,,378.0,,253.0,104.0,1620.0,1.0,1.0,2.0,0.0,,,,,,4.0,2.0,,,,,,1.0,2.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,5.0,18.0,1.0,16.0,2.0,15.0,,135.0,34.0,1.0,167.0,,3.0,5.0,,1.0,1.0,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,22,14.0,13.0,5.0,25.0,78.0,12.0,473.0,223.0,576.0,7.0,139.0,10.0,100.0,82.0,11.0,8.0,78.0,13.0,5.0,2.0,797.0,68.0,160.0,12.0,7.0,288.0,,55.0,1.0,163.0,3.0,180.0,9.0,10.0,14.0,26.0,70.0,63.0,20.0,14.0,13.0,540.0,4.0,5.0,508.0,70.0,483.0,133.0,1135.0,9.0,22.0,140.0,1.0,37.0,2.0,,1.0,14.0,2.0,16.0,5.0,3.0,11.0,5.0,22.0,1.0,12.0,2.0,11.0,2.0,3.0,6.0,19.0,3.0,37.0,6.0,5.0,3.0,,1.0,,1.0,,,1.0,0.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Universidad Nacional,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,Defender,5,2.0,1.0,1.0,3.0,4.0,5.0,46.0,29.0,52.0,1.0,4.0,,5.0,8.0,3.0,2.0,4.0,,2.0,1.0,65.0,4.0,12.0,3.0,2.0,19.0,,2.0,,16.0,,12.0,2.0,10.0,2.0,2.0,2.0,4.0,7.0,2.0,2.0,50.0,4.0,,48.0,3.0,45.0,19.0,101.0,,1.0,5.0,0.0,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
