liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Sacramento Republic FC,23vdzclmewq139wius9oy3m51,S. Herrera,Forward,9,24.0,24.0,10.0,7.0,1420.0,2.0,118.0,57.0,61.0,3.0,93.0,,88.0,1.0,9.0,259.0,141.0,118.0,41.0,57.0,15.0,4.0,14.0,14.0,,141.0,84.0,57.0,,9.0,58.0,268.0,2.0,34.0,13.0,7.0,19.0,72.0,18.0,17.0,14.0,,,,5.0,8.0,187.0,153.0,45.0,190.0,,4.0,,,25.0,6.0,11.0,14.0,64.0,49.0,152.0,280.0,28.0,198.0,4.0,66.0,82.0,492.0,1.0,4.0,3.0,2.0,,2.0,74.0,12.0,80.0,6.0,3.0,5.0,4.0,5.0,2.0,1.0,10.0,,,2.0,2.0,3.0,6.0,,4.0,3.0,,19.0,,,3.0,34.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,2p1887g4xd36ac2trpyf42wru,L. Jamieson,Forward,24,19.0,19.0,10.0,9.0,839.0,2.0,17.0,13.0,4.0,1.0,61.0,,78.0,20.0,5.0,55.0,35.0,20.0,102.0,44.0,2.0,1.0,13.0,13.0,,38.0,22.0,16.0,5.0,11.0,62.0,200.0,1.0,45.0,11.0,4.0,27.0,41.0,5.0,10.0,8.0,5.0,8.0,2.0,5.0,1.0,155.0,136.0,35.0,162.0,3.0,1.0,,,15.0,3.0,5.0,3.0,5.0,7.0,114.0,208.0,15.0,163.0,4.0,36.0,45.0,351.0,12.0,27.0,12.0,11.0,1.0,4.0,63.0,9.0,41.0,1.0,1.0,3.0,3.0,3.0,,,10.0,1.0,3.0,2.0,2.0,1.0,7.0,,1.0,,1.0,,,,2.0,9.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,5g8dr2qbefady0fa5wuwxvt3o,D. Kimbrough,Forward,14,2.0,2.0,10.0,2.0,19.0,0.0,,,,,3.0,,2.0,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,4.0,,,,,1.0,,,,,,,,,,4.0,3.0,1.0,4.0,,,,,,,,1.0,1.0,,1.0,4.0,,4.0,,,,9.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,Defender,6,29.0,29.0,10.0,1.0,2463.0,0.0,180.0,54.0,126.0,,28.0,17.0,322.0,,1.0,267.0,95.0,172.0,18.0,446.0,13.0,,25.0,25.0,,87.0,41.0,46.0,27.0,1.0,385.0,1149.0,3.0,142.0,15.0,10.0,68.0,313.0,4.0,28.0,5.0,,,,1.0,57.0,949.0,247.0,724.0,914.0,14.0,16.0,,,4.0,,,178.0,37.0,15.0,220.0,1172.0,6.0,971.0,30.0,28.0,201.0,1522.0,,,,1.0,57.0,105.0,138.0,63.0,96.0,5.0,10.0,,,,,,2.0,13.0,,,,,4.0,,,,,2.0,,,,,,,,4.0,,4.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,271x0k4dhjqn4h7ecmt44pzo5,R. López,Midfielder,8,25.0,25.0,10.0,10.0,1333.0,3.0,25.0,13.0,12.0,3.0,138.0,1.0,205.0,46.0,12.0,116.0,57.0,59.0,149.0,285.0,7.0,6.0,10.0,10.0,,91.0,44.0,47.0,8.0,28.0,168.0,795.0,,89.0,30.0,19.0,81.0,274.0,12.0,15.0,14.0,12.0,26.0,8.0,8.0,62.0,649.0,473.0,257.0,642.0,5.0,12.0,1.0,6.0,14.0,6.0,,11.0,17.0,23.0,268.0,865.0,21.0,704.0,17.0,22.0,161.0,1145.0,24.0,69.0,35.0,6.0,22.0,66.0,207.0,23.0,95.0,6.0,1.0,4.0,2.0,1.0,,1.0,9.0,6.0,4.0,,2.0,2.0,5.0,3.0,,1.0,,1.0,,,4.0,21.0,2.0,,,,,,,,,,,,,,,,10.0,2.0,,,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,41tlqtnoxrexhj8wi6d4sk2l0,J. Martin,Forward,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,113mck575esofosg0reheh7je,J. Mazzola,Goalkeeper,99,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,do8svqsgqomasmzdwwsgg7qlm,C. Parano,Forward,10,29.0,29.0,10.0,9.0,1804.0,0.0,19.0,16.0,3.0,1.0,196.0,,311.0,4.0,11.0,242.0,128.0,114.0,132.0,145.0,11.0,1.0,17.0,17.0,,223.0,112.0,111.0,5.0,11.0,162.0,581.0,2.0,164.0,29.0,10.0,74.0,103.0,14.0,20.0,15.0,,5.0,4.0,42.0,5.0,502.0,398.0,134.0,522.0,8.0,14.0,,1.0,74.0,1.0,6.0,1.0,29.0,47.0,233.0,606.0,28.0,527.0,22.0,65.0,79.0,968.0,,16.0,15.0,32.0,2.0,6.0,87.0,8.0,73.0,5.0,1.0,6.0,6.0,5.0,1.0,3.0,14.0,,3.0,6.0,3.0,3.0,11.0,1.0,,1.0,4.0,2.0,,,1.0,32.0,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,Midfielder,43,7.0,7.0,10.0,3.0,335.0,0.0,3.0,1.0,2.0,,18.0,,44.0,6.0,,12.0,6.0,6.0,43.0,61.0,2.0,,2.0,2.0,,9.0,5.0,4.0,4.0,2.0,43.0,166.0,1.0,17.0,,,8.0,52.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,12.0,155.0,113.0,54.0,150.0,1.0,1.0,,,,,,4.0,4.0,2.0,22.0,174.0,1.0,162.0,2.0,2.0,12.0,207.0,4.0,8.0,4.0,,1.0,5.0,20.0,,7.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,27.0,27.0,10.0,13.0,1468.0,0.0,116.0,46.0,70.0,,115.0,3.0,95.0,,4.0,231.0,104.0,127.0,82.0,197.0,12.0,,14.0,14.0,,115.0,58.0,57.0,11.0,10.0,94.0,506.0,4.0,33.0,44.0,27.0,43.0,105.0,12.0,14.0,2.0,,2.0,2.0,3.0,7.0,350.0,245.0,112.0,348.0,17.0,27.0,,,19.0,1.0,,24.0,21.0,11.0,198.0,511.0,17.0,355.0,44.0,46.0,156.0,735.0,,9.0,9.0,6.0,15.0,17.0,129.0,36.0,139.0,3.0,4.0,,,,,,5.0,1.0,1.0,,,,7.0,,,,,1.0,,,,20.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,579n2n7oiogy83epzcfrxtd5h,N. Ross,Midfielder,19,24.0,24.0,10.0,4.0,1790.0,0.0,23.0,11.0,12.0,,103.0,9.0,195.0,,3.0,125.0,58.0,67.0,42.0,290.0,11.0,,14.0,14.0,,102.0,47.0,55.0,27.0,7.0,224.0,825.0,3.0,63.0,23.0,17.0,95.0,260.0,3.0,20.0,6.0,,2.0,2.0,,31.0,703.0,432.0,323.0,722.0,16.0,21.0,,5.0,10.0,2.0,,33.0,19.0,19.0,149.0,877.0,6.0,753.0,37.0,11.0,124.0,1092.0,,3.0,3.0,3.0,20.0,42.0,101.0,26.0,82.0,6.0,8.0,1.0,,1.0,,,3.0,9.0,,1.0,1.0,0.0,4.0,,,,,,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,Defender,3,20.0,20.0,10.0,11.0,866.0,0.0,22.0,10.0,12.0,,64.0,2.0,132.0,,7.0,115.0,51.0,64.0,75.0,74.0,1.0,,11.0,11.0,,93.0,41.0,52.0,11.0,6.0,10.0,213.0,2.0,84.0,22.0,14.0,34.0,67.0,4.0,9.0,9.0,,7.0,7.0,18.0,6.0,172.0,126.0,55.0,168.0,6.0,5.0,5.0,22.0,32.0,1.0,,32.0,7.0,23.0,119.0,215.0,5.0,174.0,11.0,18.0,41.0,461.0,,26.0,26.0,21.0,9.0,11.0,50.0,17.0,30.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,Defender,5,19.0,19.0,10.0,,1526.0,0.0,52.0,19.0,33.0,2.0,90.0,4.0,238.0,,6.0,130.0,56.0,74.0,19.0,435.0,9.0,2.0,8.0,8.0,,78.0,37.0,41.0,14.0,5.0,291.0,914.0,,137.0,8.0,5.0,51.0,143.0,8.0,19.0,6.0,,6.0,6.0,1.0,68.0,797.0,382.0,457.0,765.0,2.0,11.0,16.0,48.0,9.0,1.0,1.0,44.0,23.0,29.0,171.0,959.0,8.0,833.0,13.0,24.0,126.0,1204.0,,8.0,8.0,2.0,28.0,68.0,107.0,27.0,58.0,3.0,8.0,,,,,,,8.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,Defender,55,16.0,16.0,10.0,8.0,823.0,0.0,39.0,16.0,23.0,,27.0,6.0,100.0,,1.0,92.0,43.0,49.0,8.0,157.0,14.0,,12.0,12.0,,53.0,27.0,26.0,16.0,1.0,100.0,363.0,3.0,51.0,7.0,4.0,31.0,89.0,,8.0,2.0,,,,2.0,6.0,300.0,113.0,196.0,303.0,6.0,11.0,4.0,8.0,4.0,,,36.0,20.0,8.0,79.0,373.0,1.0,309.0,17.0,12.0,64.0,503.0,,1.0,1.0,1.0,6.0,19.0,44.0,21.0,45.0,3.0,,,,,,,1.0,2.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,Goalkeeper,1,31.0,31.0,10.0,,2820.0,0.0,16.0,,16.0,,,,56.0,,1.0,27.0,1.0,26.0,,449.0,,,27.0,27.0,,11.0,1.0,10.0,,,103.0,263.0,4.0,14.0,,,271.0,94.0,,31.0,,,,,,124.0,167.0,107.0,276.0,259.0,1.0,,,,,,,38.0,,12.0,270.0,646.0,,383.0,1.0,,263.0,966.0,,,,,153.0,262.0,234.0,29.0,1.0,,13.0,,,,,,,64.0,,,,,,,,,,,,,,,,34.0,1.0,297.0,72.0,214.0,,,4.0,13.0,73.0,50.0,20.0,2.0,26.0,,,,,,,2.0,,,,,,,,1.0,,
USA_USL_Championship,2025,Sacramento Republic FC,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,Defender,17,19.0,19.0,10.0,8.0,976.0,0.0,21.0,15.0,6.0,1.0,99.0,1.0,132.0,14.0,12.0,108.0,75.0,33.0,99.0,75.0,18.0,1.0,10.0,10.0,,87.0,60.0,27.0,9.0,20.0,38.0,283.0,1.0,88.0,29.0,17.0,35.0,81.0,4.0,11.0,9.0,3.0,10.0,6.0,9.0,4.0,222.0,189.0,53.0,228.0,3.0,8.0,1.0,12.0,25.0,1.0,2.0,8.0,25.0,7.0,153.0,293.0,13.0,232.0,11.0,39.0,61.0,506.0,3.0,35.0,31.0,19.0,4.0,7.0,85.0,11.0,54.0,2.0,,3.0,2.0,3.0,,3.0,9.0,1.0,,1.0,1.0,2.0,5.0,,1.0,,1.0,,,,2.0,3.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Sacramento Republic FC,8qjls72u1tvwuxas420p8ed5g,B. Willey,Midfielder,20,28.0,28.0,10.0,8.0,1696.0,0.0,30.0,18.0,12.0,2.0,137.0,3.0,185.0,1.0,3.0,143.0,72.0,71.0,86.0,173.0,15.0,3.0,19.0,19.0,,113.0,54.0,59.0,15.0,13.0,138.0,582.0,2.0,98.0,30.0,20.0,74.0,150.0,9.0,20.0,12.0,,4.0,4.0,15.0,24.0,492.0,328.0,183.0,483.0,12.0,17.0,,1.0,14.0,2.0,2.0,22.0,22.0,15.0,145.0,598.0,11.0,507.0,29.0,30.0,91.0,825.0,,9.0,9.0,7.0,3.0,6.0,72.0,28.0,85.0,4.0,1.0,,,,,,2.0,2.0,3.0,,,,7.0,,,,,1.0,,,,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
