liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,FC Tulsa,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,15,1.0,2.0,20.0,14.0,7.0,7.0,3.0,19.0,1.0,1.0,,10.0,4.0,6.0,,,37.0,15.0,2.0,,1.0,11.0,,,,,,1.0,32.0,20.0,14.0,32.0,2.0,60.0,,,1.0,7.0,39.0,34.0,4.0,,5.0,52.0,3.0,3.0,0.0,4.0,3.0,,2.0,7.0,4.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,7cfp6e4dpn8qm38hkk8wc8goa,Bruno Lapa,Midfielder,11,2.0,17.0,8.0,18.0,11.0,7.0,41.0,14.0,2.0,,,13.0,8.0,5.0,,2.0,45.0,4.0,,,4.0,7.0,2.0,1.0,1.0,1.0,,2.0,35.0,32.0,8.0,39.0,2.0,133.0,5.0,,1.0,26.0,50.0,39.0,2.0,8.0,11.0,75.0,17.0,11.0,0.0,5.0,3.0,,1.0,12.0,,2.0,,1.0,6.0,1.0,2.0,2.0,1.0,,,3.0,,5.0,1.0,2.0,2.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,Forward,7,2.0,5.0,,9.0,5.0,4.0,9.0,2.0,2.0,1.0,,7.0,5.0,2.0,,,12.0,,,,2.0,3.0,,1.0,1.0,,,,10.0,6.0,4.0,9.0,,106.0,,,2.0,7.0,12.0,10.0,,3.0,2.0,24.0,1.0,2.0,1.0,2.0,,,3.0,2.0,1.0,6.0,1.0,1.0,,,,2.0,1.0,1.0,,3.0,,,,3.0,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,91,1.0,,3.0,3.0,3.0,,1.0,3.0,1.0,,,1.0,1.0,,,,6.0,1.0,,,1.0,2.0,,1.0,1.0,,,,5.0,3.0,3.0,6.0,,18.0,1.0,,,2.0,7.0,6.0,,,1.0,12.0,,,0.0,2.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,2ems54713lw90ntltooeo7bis,A. Clarke,Midfielder,25,2.0,3.0,16.0,22.0,12.0,10.0,11.0,35.0,2.0,1.0,,10.0,5.0,5.0,4.0,,79.0,10.0,2.0,2.0,5.0,13.0,,2.0,,,,,64.0,17.0,47.0,60.0,3.0,180.0,1.0,,1.0,19.0,81.0,64.0,4.0,2.0,17.0,108.0,14.0,8.0,0.0,12.0,7.0,1.0,1.0,30.0,4.0,4.0,3.0,1.0,,,,,,,1.0,1.0,9.0,,,,,,,,,6.0,,,,,,1.0,,,,,4.0,4.0,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,Midfielder,20,1.0,5.0,,9.0,5.0,4.0,14.0,13.0,1.0,,,6.0,4.0,2.0,1.0,,20.0,,1.0,,4.0,1.0,,1.0,1.0,1.0,,,12.0,9.0,7.0,15.0,2.0,60.0,,,,9.0,23.0,15.0,2.0,1.0,8.0,31.0,7.0,7.0,0.0,3.0,1.0,,2.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,dgpphcc9ql3pv3b4chhchml90,O. Damm,Defender,2,2.0,13.0,22.0,11.0,7.0,4.0,29.0,13.0,2.0,1.0,,9.0,7.0,2.0,3.0,1.0,44.0,15.0,3.0,1.0,8.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,34.0,24.0,11.0,31.0,1.0,99.0,4.0,,,21.0,44.0,34.0,1.0,1.0,10.0,71.0,10.0,5.0,0.0,2.0,,,,5.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,3.0,,,5.0,,,1.0,3.0,,,,,4.0,,,,,,,,,,,,3.0,2.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,8td51fzpdl6c1yrz6r0igle22,D. Pierre,Defender,4,2.0,10.0,7.0,28.0,9.0,19.0,16.0,26.0,2.0,1.0,,16.0,5.0,11.0,,1.0,48.0,3.0,,,4.0,12.0,1.0,1.0,1.0,1.0,1.0,,41.0,21.0,24.0,41.0,,143.0,1.0,,11.0,16.0,51.0,44.0,1.0,,7.0,85.0,8.0,3.0,0.0,12.0,4.0,,2.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,,1.0,5.0,,,4.0,,,,1.0,,,,,,,,,,,1.0,,,,,3.0,3.0,8.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,Midfielder,10,1.0,4.0,5.0,5.0,,5.0,10.0,4.0,1.0,1.0,,2.0,,2.0,,,13.0,2.0,3.0,2.0,,,,1.0,1.0,,,1.0,9.0,8.0,1.0,9.0,,45.0,,,,6.0,13.0,9.0,1.0,5.0,4.0,21.0,5.0,4.0,0.0,3.0,,,,5.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,3oz3t06cmoq809vq188wbdq7d,Ian,Defender,98,1.0,1.0,,8.0,4.0,4.0,2.0,19.0,1.0,,,7.0,4.0,3.0,2.0,,36.0,,,,3.0,10.0,,1.0,,,,,27.0,11.0,17.0,27.0,1.0,90.0,1.0,,1.0,12.0,38.0,28.0,2.0,1.0,10.0,52.0,8.0,4.0,0.0,1.0,,1.0,2.0,8.0,3.0,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,6.0,,,,,,,,,4.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,3rds32zf2fsx776oekol5wz1m,D. Jacomen,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,63fxqtvnryppqsyli70ey7omi,J. Kocevski,Midfielder,13,2.0,15.0,18.0,18.0,11.0,7.0,43.0,47.0,2.0,1.0,,12.0,6.0,6.0,1.0,,121.0,8.0,1.0,1.0,7.0,37.0,,2.0,,,,2.0,97.0,62.0,38.0,94.0,1.0,180.0,4.0,,3.0,34.0,124.0,100.0,1.0,4.0,24.0,149.0,25.0,16.0,0.0,6.0,5.0,1.0,1.0,25.0,1.0,2.0,3.0,,4.0,4.0,3.0,1.0,,,1.0,1.0,8.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,2.0,6.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,8lrn7x6cmdlbetphm91ubctbe,N. Pierre,Forward,19,2.0,4.0,,9.0,4.0,5.0,13.0,,2.0,,,3.0,3.0,,,1.0,11.0,,,,2.0,5.0,1.0,1.0,1.0,,,,7.0,5.0,2.0,7.0,,74.0,2.0,,,10.0,11.0,7.0,,6.0,4.0,21.0,2.0,4.0,0.0,6.0,1.0,,,2.0,,1.0,2.0,,,,2.0,2.0,1.0,1.0,,2.0,,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,Defender,31,1.0,,,3.0,2.0,1.0,4.0,,1.0,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,2.0,,,,,,6.0,,,0.0,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,2jphtzufw8ms2a5lsw5n2934k,Z. Siranga,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,2.0,1.0,4.0,4.0,1.0,3.0,4.0,15.0,2.0,,,1.0,,1.0,2.0,1.0,25.0,1.0,3.0,,4.0,6.0,1.0,,,,,,16.0,8.0,9.0,16.0,1.0,58.0,,,,10.0,26.0,17.0,1.0,,9.0,34.0,6.0,6.0,0.0,3.0,1.0,,,4.0,2.0,,4.0,,1.0,1.0,,,2.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,FC Tulsa,exk88o7hzzb9rwob2ap60vu5m,B. Sparks,Midfielder,17,2.0,20.0,13.0,18.0,11.0,7.0,29.0,11.0,2.0,1.0,,9.0,4.0,5.0,1.0,3.0,47.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,,1.0,1.0,2.0,37.0,29.0,9.0,37.0,2.0,180.0,1.0,,1.0,14.0,47.0,37.0,2.0,6.0,10.0,66.0,10.0,8.0,0.0,9.0,7.0,,2.0,11.0,2.0,4.0,,,,,1.0,1.0,,,,1.0,2.0,,,5.0,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
