liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,2evq6q7bx1aw8i5n7rt2yvdyi,I. Acero,Midfielder,16,,13.0,,2.0,,,6.0,,,,4.0,,1.0,,,,,3.0,,,1.0,6.0,,1.0,,4.0,1.0,,2.0,,,1.0,,1.0,,,1.0,8.0,,2.0,,,2.0,3.0,,10.0,,,,,,,,,2.0,1.0,1.0,,2.0,,,,2.0,3.0,4.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,9uwjil71mwx4so64jw234vd91,H. Acosta,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,1n4twaj9a6er7yby2039vspud,P. Barrientos,Midfielder,24,7.0,416.0,7.0,2.0,3.0,,229.0,4.0,37.0,1.0,140.0,,11.0,3.0,4.0,1.0,9.0,90.0,54.0,5.0,35.0,239.0,4.0,9.0,5.0,177.0,6.0,8.0,46.0,66.0,9.0,51.0,,15.0,5.0,5.0,5.0,346.0,3.0,7.0,6.0,,63.0,94.0,13.0,10.0,35.0,4.0,,16.0,1.0,21.0,5.0,5.0,77.0,,7.0,10.0,7.0,3.0,,,33.0,42.0,185.0,193.0,14.0,,,4.0,5.0,42.0,,2.0,30.0,,,,,5.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,0.0,19.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,csvbc0k1f54418nn8pjhg8ull,C. Borja,Defender,26,31.0,1295.0,102.0,3.0,,6.0,479.0,6.0,52.0,7.0,249.0,15.0,35.0,13.0,4.0,3.0,9.0,178.0,153.0,15.0,65.0,495.0,2.0,10.0,8.0,370.0,16.0,6.0,100.0,215.0,7.0,104.0,3.0,73.0,14.0,29.0,27.0,809.0,,17.0,9.0,1.0,62.0,200.0,8.0,10.0,48.0,2.0,,25.0,7.0,8.0,17.0,7.0,88.0,28.0,19.0,31.0,17.0,,,1.0,31.0,28.0,380.0,395.0,26.0,2.0,1.0,,12.0,40.0,3.0,28.0,31.0,15.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,16.0,3.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,37bl9v0zpux1tjoutqz121u51,J. Cabrera,Forward,0,8.0,59.0,,5.0,1.0,,28.0,2.0,3.0,1.0,19.0,,,1.0,,,,21.0,5.0,,6.0,29.0,,,,23.0,,1.0,6.0,8.0,1.0,16.0,,2.0,,6.0,,49.0,3.0,5.0,,,3.0,9.0,,10.0,,1.0,,,,,,,3.0,,,10.0,5.0,2.0,,,3.0,9.0,22.0,23.0,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,561rvss1aol2s555fc2iyqhg5,C. Calvo,Defender,0,,173.0,,,,1.0,54.0,,1.0,,24.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,30.0,4.0,2.0,58.0,1.0,5.0,,51.0,1.0,1.0,4.0,19.0,,2.0,,7.0,2.0,1.0,2.0,80.0,,2.0,2.0,,14.0,27.0,1.0,10.0,10.0,,,3.0,,4.0,2.0,,19.0,6.0,2.0,,2.0,,,,6.0,11.0,51.0,54.0,5.0,1.0,,,4.0,9.0,,4.0,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,b5557z8necef4bq85frnoyled,A. Canelo,Forward,25,3.0,541.0,1.0,4.0,1.0,,95.0,6.0,25.0,1.0,59.0,1.0,5.0,1.0,7.0,2.0,14.0,69.0,20.0,1.0,25.0,108.0,5.0,9.0,2.0,73.0,9.0,14.0,30.0,34.0,10.0,26.0,1.0,11.0,7.0,6.0,7.0,189.0,,11.0,3.0,1.0,40.0,26.0,30.0,10.0,16.0,7.0,,5.0,1.0,6.0,7.0,3.0,61.0,8.0,11.0,3.0,11.0,,,,31.0,23.0,67.0,78.0,21.0,,,,,45.0,1.0,1.0,9.0,,2.0,2.0,1.0,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,20.0,3.0,,,2.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,8,,16.0,,1.0,,,5.0,,2.0,,2.0,,,,,,1.0,1.0,2.0,,1.0,5.0,,1.0,,4.0,,,1.0,,1.0,1.0,1.0,,,,,7.0,,1.0,,,1.0,3.0,,10.0,,,,,,,,,2.0,,,,1.0,,,,1.0,,4.0,4.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,8t05ca2ojrs4ne42c7aecl2ol,A. Domínguez,Midfielder,16,2.0,204.0,,11.0,2.0,2.0,151.0,1.0,19.0,,69.0,,1.0,1.0,3.0,2.0,3.0,22.0,69.0,7.0,12.0,151.0,2.0,5.0,,131.0,1.0,3.0,13.0,49.0,,13.0,,20.0,1.0,3.0,2.0,180.0,,12.0,3.0,,21.0,36.0,2.0,10.0,12.0,,,7.0,,3.0,2.0,2.0,26.0,1.0,3.0,2.0,12.0,,,,11.0,47.0,138.0,138.0,5.0,,,,4.0,14.0,3.0,,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Deportivo Toluca FC,d5v66qyfnyed52vg60c8xblxx,A. Escoto,Forward,11,1.0,171.0,,7.0,5.0,,29.0,2.0,10.0,,13.0,,2.0,,3.0,,12.0,20.0,8.0,2.0,8.0,31.0,1.0,2.0,,21.0,3.0,4.0,10.0,5.0,3.0,11.0,,2.0,1.0,,,55.0,,8.0,1.0,1.0,6.0,7.0,13.0,10.0,11.0,1.0,,,,2.0,7.0,,25.0,2.0,3.0,1.0,8.0,,,,2.0,9.0,19.0,21.0,19.0,,,,2.0,14.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,
