liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Houston Dynamo FC,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,24,92.0,108.0,120.0,2.0,,7.0,,13.0,5.0,1.0,2.0,2.0,2.0,,65.0,4.0,97.0,,7.0,2.0,36.0,,45.0,3.0,2.0,3.0,,,,,,,32.0,,11.0,103.0,6.0,22.0,5.0,2.0,,,10.0,,2.0,1.0,,2.0,88.0,124.0,,1.0,,10.0,,4.0,0.0,,2.0,6.0,,,2.0,,,9.0,1.0,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,111.0,134.0,210.0,4.0,8.0,12.0,4.0,22.0,9.0,1.0,2.0,3.0,,,69.0,3.0,115.0,,6.0,2.0,17.0,1.0,56.0,1.0,,3.0,2.0,,3.0,,,1.0,47.0,,19.0,129.0,4.0,52.0,13.0,2.0,,,1.0,1.0,4.0,7.0,,2.0,109.0,160.0,,1.0,,10.0,3.0,5.0,0.0,,1.0,6.0,1.0,,3.0,,,6.0,,,1.0,,9.0,,,2.0,2.0,2.0,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,7.0,7.0,16.0,,,,,,3.0,,1.0,,,,1.0,,7.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,6.0,,,7.0,,1.0,,,,,,,,1.0,,,7.0,10.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Midfielder,16,24.0,37.0,125.0,4.0,4.0,14.0,1.0,24.0,8.0,3.0,2.0,2.0,1.0,2.0,8.0,3.0,24.0,4.0,16.0,2.0,8.0,1.0,12.0,8.0,,13.0,2.0,2.0,,,3.0,1.0,17.0,2.0,13.0,37.0,,9.0,10.0,6.0,3.0,,3.0,,4.0,3.0,2.0,2.0,20.0,61.0,,7.0,,10.0,1.0,8.0,0.0,,2.0,3.0,1.0,,,,,4.0,,,,1.0,3.0,,,4.0,4.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,81.0,101.0,210.0,4.0,5.0,20.0,1.0,33.0,26.0,2.0,2.0,4.0,2.0,,31.0,6.0,83.0,5.0,15.0,2.0,11.0,4.0,26.0,6.0,,9.0,2.0,1.0,,,2.0,1.0,55.0,4.0,18.0,99.0,7.0,38.0,16.0,5.0,,1.0,1.0,2.0,4.0,6.0,,1.0,81.0,161.0,1.0,4.0,1.0,10.0,2.0,9.0,0.0,,,2.0,2.0,2.0,,,,2.0,3.0,,,1.0,7.0,,,9.0,9.0,23.0,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,1tbijfvo2jqmoc2iokh43we3u,B. Gillingham,Goalkeeper,26,21.0,27.0,120.0,1.0,,2.0,,3.0,,,1.0,,,1.0,23.0,,24.0,,2.0,1.0,6.0,,14.0,1.0,,2.0,1.0,,,,1.0,,1.0,,3.0,24.0,,7.0,1.0,1.0,,,7.0,,1.0,,,,20.0,34.0,,1.0,,10.0,,1.0,0.0,,1.0,2.0,,,1.0,,,4.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,4.0,,,,1.0,3.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,ez84r8y62t475bx8h9ymhhlnt,S. Kowalczyk,Midfielder,27,71.0,79.0,210.0,4.0,3.0,9.0,4.0,15.0,23.0,3.0,2.0,,,1.0,28.0,,71.0,3.0,15.0,2.0,41.0,2.0,12.0,5.0,,15.0,2.0,1.0,2.0,3.0,2.0,2.0,46.0,2.0,8.0,79.0,2.0,3.0,7.0,10.0,2.0,,11.0,,4.0,5.0,,3.0,71.0,120.0,,5.0,2.0,10.0,4.0,10.0,0.0,1.0,4.0,1.0,2.0,,,1.0,1.0,,,,3.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Houston Dynamo FC,6smh3nwy4forlce6x7qvu9jh1,O. Lingr,Midfielder,9,23.0,23.0,67.0,,,1.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,1.0,8.0,3.0,23.0,,13.0,2.0,11.0,1.0,2.0,6.0,2.0,10.0,,,2.0,,1.0,1.0,16.0,,,23.0,1.0,3.0,,6.0,1.0,2.0,1.0,,,8.0,,,23.0,43.0,2.0,4.0,1.0,10.0,,7.0,0.0,,5.0,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
