liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Westchester SC,ar4x75pt8zphievntxkmh1t2i,C. McGlynn,Midfielder,6,28.0,13.0,15.0,20.0,135.0,177.0,87.0,43.0,44.0,250.0,4.0,20.0,4.0,30.0,30.0,2.0,59.0,30.0,29.0,10.0,265.0,,921.0,,,,77.0,15.0,10.0,50.0,3.0,332.0,6.0,4.0,3.0,25.0,93.0,800.0,371.0,488.0,766.0,16.0,,1468.0,3.0,1.0,24.0,13.0,140.0,982.0,17.0,859.0,21.0,16.0,123.0,1117.0,2.0,63.0,107.0,60.0,4.0,2.0,2.0,0.0,3.0,6.0,3.0,44.0,,2.0,,,11.0,6.0,11.0,16.0,,2.0,2.0,1.0,5.0,,2.0,2.0,19.0,18.0,1.0,,11.0,7.0,5.0,,1.0,,,2.0,,,,3.0,,,,2.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,4bx148bm87t5863m9oycurxwq,J. Obregón,Forward,29,123.0,74.0,49.0,29.0,204.0,238.0,354.0,187.0,167.0,141.0,9.0,29.0,17.0,58.0,54.0,14.0,231.0,113.0,118.0,10.0,97.0,13.0,510.0,5.0,7.0,5.0,90.0,17.0,7.0,67.0,13.0,156.0,44.0,,8.0,37.0,28.0,384.0,309.0,157.0,436.0,7.0,,2608.0,70.0,12.0,6.0,43.0,314.0,598.0,87.0,464.0,11.0,143.0,134.0,1085.0,31.0,25.0,134.0,109.0,8.0,8.0,9.0,2.0,25.0,3.0,30.0,126.0,4.0,8.0,5.0,3.0,21.0,9.0,43.0,29.0,,1.0,5.0,12.0,102.0,,16.0,8.0,8.0,16.0,1.0,,3.0,1.0,4.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,11.0,1.0,3.0,1.0,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,Midfielder,68,18.0,8.0,10.0,11.0,42.0,81.0,53.0,27.0,26.0,110.0,9.0,11.0,,16.0,13.0,,35.0,19.0,16.0,10.0,89.0,1.0,310.0,1.0,,,41.0,7.0,5.0,23.0,,78.0,,3.0,1.0,6.0,22.0,269.0,182.0,98.0,256.0,7.0,,667.0,4.0,,12.0,11.0,56.0,319.0,3.0,278.0,12.0,5.0,41.0,397.0,,17.0,30.0,24.0,3.0,,,0.0,3.0,6.0,2.0,36.0,3.0,,,,3.0,1.0,3.0,8.0,,7.0,,,4.0,,,,6.0,11.0,,,3.0,4.0,5.0,,,3.0,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2025,Westchester SC,61n2zwieaq9s1hr8gkmv9q8h6,S. Palma,Defender,23,68.0,27.0,41.0,19.0,45.0,177.0,145.0,68.0,77.0,333.0,19.0,19.0,,31.0,27.0,,77.0,41.0,36.0,10.0,202.0,3.0,733.0,,,,89.0,13.0,3.0,44.0,,193.0,,3.0,2.0,1.0,78.0,600.0,221.0,414.0,557.0,12.0,,1322.0,2.0,,83.0,30.0,148.0,773.0,5.0,635.0,16.0,9.0,138.0,966.0,,63.0,94.0,75.0,11.0,,,0.0,1.0,8.0,2.0,4.0,4.0,,,,3.0,3.0,5.0,16.0,,6.0,2.0,,19.0,,1.0,,27.0,45.0,1.0,,24.0,16.0,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Westchester SC,6eteku1bt31hga1t8daqos0oa,S. Payne,Defender,22,39.0,16.0,23.0,26.0,160.0,185.0,154.0,69.0,85.0,286.0,10.0,26.0,,36.0,34.0,,115.0,53.0,62.0,10.0,250.0,3.0,712.0,,,,98.0,31.0,7.0,71.0,,30.0,2.0,5.0,15.0,5.0,35.0,583.0,299.0,311.0,561.0,9.0,21.0,1735.0,16.0,,39.0,27.0,229.0,726.0,4.0,596.0,24.0,10.0,130.0,1150.0,8.0,46.0,119.0,84.0,3.0,,,0.0,2.0,6.0,8.0,43.0,2.0,,,1.0,12.0,5.0,2.0,21.0,,12.0,134.0,,23.0,,36.0,36.0,30.0,47.0,,,21.0,8.0,15.0,1.0,1.0,,,1.0,,14.0,14.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,8fqk69cd2nbkhmr1j0kzl48gl,M. Peeters,Midfielder,14,2.0,,2.0,4.0,5.0,11.0,11.0,6.0,5.0,11.0,2.0,4.0,,2.0,2.0,,9.0,6.0,3.0,10.0,5.0,,25.0,,,,4.0,1.0,1.0,2.0,,4.0,1.0,3.0,1.0,4.0,,19.0,14.0,6.0,19.0,,,67.0,1.0,,,2.0,12.0,25.0,3.0,19.0,,,6.0,42.0,,1.0,5.0,5.0,,,,0.0,1.0,,1.0,,,,,,,,2.0,1.0,,1.0,,,2.0,,1.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,8pl795qg2d886vtq8trzsucfe,B. Pierre,Defender,4,63.0,30.0,33.0,23.0,50.0,183.0,167.0,70.0,97.0,251.0,17.0,23.0,1.0,31.0,30.0,1.0,104.0,40.0,64.0,10.0,126.0,,687.0,,,,100.0,12.0,5.0,50.0,,279.0,1.0,11.0,5.0,1.0,24.0,591.0,230.0,381.0,586.0,28.0,11.0,1239.0,5.0,1.0,65.0,33.0,129.0,706.0,2.0,610.0,42.0,9.0,96.0,949.0,2.0,45.0,66.0,51.0,9.0,0.0,1.0,0.0,1.0,11.0,1.0,10.0,1.0,,,,1.0,6.0,1.0,12.0,,2.0,12.0,,18.0,,3.0,3.0,24.0,33.0,,,23.0,6.0,14.0,,,,1.0,,,1.0,1.0,,,,,,,,,6.0,6.0,,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Westchester SC,6ynvli3n5395c4eoteg1lod0p,N. Powder,Defender,66,34.0,18.0,16.0,22.0,135.0,187.0,154.0,73.0,81.0,165.0,18.0,22.0,2.0,41.0,37.0,1.0,120.0,55.0,65.0,10.0,166.0,,653.0,,,,77.0,28.0,16.0,55.0,,206.0,6.0,5.0,19.0,41.0,31.0,541.0,354.0,220.0,525.0,15.0,3.0,1640.0,23.0,1.0,21.0,26.0,211.0,672.0,13.0,556.0,23.0,31.0,116.0,963.0,12.0,21.0,123.0,95.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,63.0,4.0,2.0,1.0,,27.0,4.0,7.0,17.0,,3.0,23.0,,23.0,,42.0,17.0,8.0,35.0,,2.0,6.0,2.0,8.0,7.0,3.0,34.0,,4.0,1.0,18.0,7.0,2.0,20.0,,,1.0,,9.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,1ukm9nul6asa10oh4ur2my356,S. Powder,Forward,7,45.0,21.0,24.0,24.0,99.0,125.0,107.0,48.0,59.0,138.0,2.0,24.0,2.0,26.0,26.0,1.0,62.0,27.0,35.0,10.0,77.0,,390.0,1.0,,,76.0,27.0,13.0,49.0,2.0,79.0,7.0,14.0,13.0,1.0,13.0,294.0,178.0,121.0,283.0,4.0,13.0,1118.0,14.0,,43.0,6.0,175.0,393.0,15.0,296.0,10.0,20.0,97.0,703.0,6.0,37.0,96.0,60.0,1.0,0.0,2.0,0.0,3.0,6.0,12.0,61.0,,2.0,1.0,1.0,8.0,4.0,8.0,10.0,,3.0,69.0,,12.0,,30.0,30.0,26.0,31.0,,,8.0,5.0,6.0,,1.0,,,1.0,,3.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,dxdjux3dtkxlqu6eorxqq74k5,P. Saydee,Forward,3,28.0,16.0,12.0,25.0,129.0,225.0,160.0,86.0,74.0,81.0,12.0,25.0,5.0,37.0,35.0,1.0,132.0,70.0,62.0,10.0,186.0,9.0,443.0,1.0,,,110.0,29.0,11.0,53.0,,48.0,9.0,8.0,29.0,20.0,20.0,352.0,253.0,108.0,333.0,8.0,,1444.0,41.0,1.0,8.0,25.0,199.0,444.0,23.0,353.0,11.0,43.0,91.0,719.0,30.0,8.0,98.0,83.0,2.0,3.0,2.0,0.0,7.0,3.0,11.0,50.0,2.0,5.0,2.0,1.0,15.0,7.0,14.0,17.0,,14.0,14.0,1.0,23.0,,34.0,33.0,4.0,27.0,,,8.0,,3.0,3.0,,2.0,1.0,3.0,,8.0,8.0,3.0,1.0,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,et9j0mgy2w3qgft93z1u6dvxl,R. Tetteh,Defender,12,55.0,31.0,24.0,21.0,30.0,177.0,109.0,51.0,58.0,385.0,5.0,21.0,1.0,31.0,28.0,1.0,54.0,20.0,34.0,10.0,254.0,,773.0,,,,95.0,13.0,8.0,61.0,,127.0,2.0,3.0,3.0,,39.0,662.0,262.0,423.0,646.0,10.0,,1575.0,5.0,1.0,80.0,11.0,130.0,796.0,3.0,685.0,16.0,8.0,111.0,1007.0,3.0,44.0,66.0,67.0,1.0,1.0,0.0,0.0,,19.0,1.0,3.0,3.0,,,,4.0,5.0,1.0,18.0,,7.0,3.0,1.0,15.0,,,,24.0,45.0,1.0,1.0,17.0,8.0,6.0,,,,,1.0,,,,,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Westchester SC,5pmjeaxovo8kovznphrlnw6xg,B. Vásquez,Midfielder,11,,,,2.0,5.0,9.0,3.0,3.0,,5.0,,2.0,,,,,3.0,3.0,,10.0,5.0,,24.0,,,,1.0,,,1.0,,9.0,,2.0,,1.0,,22.0,22.0,,22.0,,,22.0,1.0,,1.0,2.0,3.0,24.0,,22.0,,,2.0,26.0,1.0,,2.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
