root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,a0c1yqvs6ick342wd349pa489,W. Bennett,Midfielder,0,125.0,,93.0,25.0,22.0,19.0,1.0,10.0,,1.0,11.0,43.0,6.0,12.0,,1.0,,9.0,10.0,20.0,182.0,132.0,4.0,,100.0,,57.0,9.0,1.0,8.0,,47.0,1.0,23.0,32.0,,6.0,39.0,6.0,,,17.0,,5.0,25.0,30.0,12.0,,11.0,1.0,57.0,490.0,18.0,6.0,17.0,,92.0,,1.0,40.0,,,0.0,1.0,,,2.0,4.0,2.0,8.0,13.0,2.0,4.0,,2.0,,3.0,,,,6.0,3.0,,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,5xkpxpx50qrf9eseenoenxu6s,R. Boekhoudt,Midfielder,0,,,,,,,,,,,,,1.0,,,,,,10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,dntoxsmdjnpozfpf71tbci54a,D. Bäly,Defender,0,74.0,,59.0,2.0,3.0,6.0,,3.0,4.0,,5.0,16.0,2.0,6.0,,4.0,,,10.0,7.0,104.0,83.0,,,66.0,,50.0,3.0,1.0,,,20.0,,3.0,17.0,1.0,2.0,5.0,,,1.0,2.0,,1.0,14.0,43.0,2.0,,3.0,,31.0,180.0,,2.0,6.0,,55.0,1.0,1.0,9.0,,,0.0,,,,1.0,7.0,2.0,11.0,11.0,1.0,6.0,1.0,,,,1.0,,,1.0,,5.0,1.0,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,68bu296mujbf3rcx613rmipqt,A. Charles,Defender,0,4.0,,4.0,4.0,,,,,,,,1.0,1.0,,,,,,10.0,,5.0,4.0,,,4.0,1.0,3.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,5.0,1.0,1.0,1.0,,4.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,e8kaviev5insutofsstwnjdka,E. Clarissa,Midfielder,0,43.0,,31.0,2.0,5.0,9.0,,10.0,2.0,3.0,8.0,12.0,4.0,9.0,,3.0,,4.0,10.0,11.0,112.0,47.0,1.0,1.0,34.0,1.0,22.0,1.0,1.0,2.0,,28.0,2.0,6.0,13.0,,3.0,22.0,,,,17.0,,1.0,6.0,10.0,3.0,,2.0,1.0,24.0,281.0,7.0,4.0,19.0,,31.0,2.0,,25.0,,,0.0,,,,1.0,3.0,2.0,3.0,4.0,8.0,7.0,,5.0,,3.0,,,,6.0,3.0,14.0,11.0,,,1.0,,,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,4ph9ni08bl2kqbxpu3fr4in84,J. Eisden,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,6p63t1jwzf68xmcz5vg1629ec,T. Gijsbertha,Defender,0,64.0,,40.0,19.0,13.0,11.0,,12.0,1.0,1.0,10.0,10.0,5.0,12.0,,6.0,,2.0,10.0,9.0,140.0,66.0,2.0,,42.0,,33.0,7.0,2.0,3.0,,40.0,2.0,18.0,24.0,,5.0,21.0,5.0,,,8.0,,1.0,14.0,6.0,6.0,,8.0,5.0,32.0,378.0,5.0,5.0,9.0,,36.0,,,27.0,,,0.0,,,1.0,,10.0,3.0,6.0,13.0,2.0,15.0,,2.0,,2.0,,,,4.0,2.0,22.0,6.0,,1.0,1.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,64hwv55ldl8459k37878rsauh,T. Groothusen,Forward,0,18.0,,11.0,2.0,8.0,7.0,,3.0,2.0,1.0,5.0,6.0,2.0,5.0,,4.0,,6.0,10.0,10.0,46.0,23.0,1.0,,16.0,1.0,10.0,1.0,,5.0,1.0,19.0,1.0,10.0,7.0,1.0,1.0,14.0,,,,6.0,,4.0,6.0,3.0,1.0,,2.0,2.0,8.0,112.0,4.0,2.0,8.0,1.0,16.0,,,18.0,,,0.0,,,,,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,5hmexq1eg3o38vjaqnrj9n6l0,E. Hersilia,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Aruba,Aruba,uaybp6fscylsesxigi441x7u,M. Jacobs,Defender,0,23.0,,17.0,7.0,3.0,2.0,,,1.0,,2.0,13.0,2.0,2.0,,2.0,,,10.0,5.0,46.0,24.0,,,18.0,2.0,5.0,1.0,,1.0,,12.0,1.0,4.0,6.0,,,5.0,,,,2.0,,,8.0,,,,2.0,1.0,12.0,72.0,5.0,2.0,3.0,,16.0,,,7.0,,,0.0,1.0,,,,2.0,,2.0,4.0,3.0,3.0,,1.0,,2.0,,,,1.0,2.0,6.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
