root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,3yky3svpa7hv4j7y6lbi803my,F. Goma,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,4paplqtq4u3fb4tl3zvsgfaei,N. Grelet,Midfielder,14,,5.0,10.0,1.0,,1.0,2.0,1.0,8.0,2.0,,,2.0,,,15.0,2.0,2.0,5.0,,,15.0,27.0,7.0,1.0,2.0,4.0,2.0,2.0,49.0,1.0,1.0,1.0,3.0,18.0,2.0,,10.0,,3.0,2.0,,18.0,15.0,1.0,3.0,1.0,,,1.0,1.0,3.0,2.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,7a1p00c0fxwz5iomfhkepllre,A. des Etages,Goalkeeper,16,,6.0,10.0,,,,1.0,,16.0,,,,,4.0,,9.0,,4.0,21.0,,,15.0,38.0,6.0,1.0,1.0,1.0,8.0,,90.0,1.0,,1.0,1.0,13.0,2.0,1.0,3.0,,1.0,1.0,,27.0,22.0,1.0,5.0,,,,,3.0,,,0.0,0.0,0.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,6.0,,,,3.0,1.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,cmexj4vn3aboonzqhtrypkatx,D. Hérelle,Midfielder,19,4.0,33.0,10.0,3.0,1.0,1.0,3.0,2.0,76.0,,5.0,2.0,9.0,9.0,,95.0,,18.0,46.0,,3.0,96.0,160.0,29.0,10.0,1.0,20.0,15.0,18.0,256.0,10.0,3.0,9.0,19.0,120.0,11.0,3.0,24.0,,16.0,3.0,2.0,130.0,105.0,9.0,25.0,1.0,1.0,,1.0,42.0,10.0,,0.0,0.0,0.0,9.0,4.0,,2.0,,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,8jp0xqyv7g9gfvrayyhsk3i3u,C. Jougon,Forward,13,3.0,14.0,10.0,6.0,,,3.0,3.0,24.0,2.0,4.0,2.0,7.0,2.0,3.0,44.0,2.0,7.0,17.0,,4.0,41.0,85.0,22.0,10.0,3.0,22.0,12.0,14.0,149.0,13.0,,2.0,17.0,53.0,6.0,1.0,17.0,,7.0,3.0,1.0,55.0,46.0,5.0,9.0,2.0,2.0,3.0,5.0,7.0,9.0,2.0,0.0,0.0,0.0,5.0,6.0,,,,,4.0,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,4ks0b7b43io43m630jwppk8gl,J. Marajo,Forward,12,1.0,25.0,10.0,3.0,2.0,,3.0,2.0,13.0,,3.0,,14.0,,2.0,29.0,1.0,8.0,8.0,,2.0,29.0,74.0,17.0,12.0,2.0,31.0,6.0,9.0,157.0,14.0,9.0,5.0,26.0,42.0,7.0,2.0,17.0,4.0,13.0,3.0,1.0,43.0,30.0,7.0,13.0,3.0,1.0,2.0,5.0,9.0,17.0,,0.0,0.0,0.0,1.0,9.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,7aliyx8tek4gct3ik603wmymt,G. Meslien,Goalkeeper,23,,32.0,10.0,,,,2.0,,21.0,,,,,27.0,,14.0,,15.0,44.0,,,15.0,75.0,3.0,,1.0,2.0,14.0,,180.0,1.0,,16.0,,33.0,10.0,2.0,5.0,,4.0,2.0,,55.0,24.0,9.0,31.0,1.0,,1.0,2.0,6.0,1.0,,0.0,0.0,0.0,9.0,,,,,,1.0,,,,,,,,,,,,,,,,15.0,,,2.0,2.0,8.0,,,,1.0,10.0,16.0,7.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,ydu7uz5krxejowky1b8jrxed,G. Pastel,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,9e4cap4kc6vgihpznw2j2tisq,E. Reuperné,Forward,9,2.0,15.0,10.0,1.0,,,3.0,,9.0,,,1.0,8.0,1.0,3.0,12.0,3.0,5.0,6.0,,,12.0,37.0,4.0,3.0,1.0,11.0,6.0,3.0,64.0,3.0,5.0,1.0,11.0,16.0,4.0,,6.0,1.0,3.0,3.0,1.0,17.0,13.0,3.0,4.0,,,,,2.0,8.0,,0.0,0.0,0.0,1.0,1.0,,,,,,2.0,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,5eibpbzh51qyfgfoyl8nkct1,E. Rivière,Forward,11,4.0,27.0,10.0,2.0,3.0,,3.0,2.0,14.0,1.0,,1.0,8.0,,4.0,19.0,,14.0,7.0,,,26.0,67.0,12.0,4.0,3.0,21.0,3.0,18.0,167.0,5.0,5.0,2.0,12.0,34.0,8.0,3.0,9.0,,16.0,3.0,3.0,42.0,26.0,7.0,16.0,8.0,1.0,1.0,9.0,8.0,16.0,3.0,1.0,1.0,0.0,,3.0,,,,,2.0,1.0,,,2.0,,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,a0mxwvwlm095rpdagf0qm7njd,Yann Thimon,Defender,8,3.0,21.0,10.0,2.0,2.0,1.0,3.0,1.0,13.0,3.0,1.0,1.0,8.0,1.0,7.0,29.0,1.0,10.0,15.0,,1.0,32.0,79.0,23.0,7.0,7.0,15.0,,10.0,140.0,7.0,5.0,3.0,15.0,40.0,6.0,2.0,6.0,1.0,10.0,3.0,2.0,44.0,33.0,5.0,11.0,,,,,13.0,8.0,3.0,0.0,0.0,0.0,1.0,4.0,,,,3.0,1.0,2.0,,,,,,1.0,1.0,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,4imbe4a92o0x72i1uwrn2qpd5,Y. Thimon,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Martinique,Martinique,c8n2acexkv6zl7voadas0pec5,K. Vitulin,Midfielder,5,,12.0,10.0,3.0,1.0,1.0,3.0,3.0,28.0,1.0,1.0,,6.0,3.0,,37.0,1.0,5.0,14.0,,1.0,40.0,69.0,13.0,2.0,1.0,11.0,4.0,6.0,168.0,2.0,,6.0,8.0,46.0,6.0,2.0,22.0,,7.0,3.0,,51.0,41.0,4.0,10.0,3.0,,,3.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,8.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
