liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,40tw4q3huepz7pc8vsa2nkedx,C. Alexander,Defender,0,3.0,15.0,,,13.0,40.0,1.0,8.0,31.0,8.0,1.0,,2.0,2.0,38.0,1.0,3.0,5.0,3.0,32.0,122.0,18.0,54.0,12.0,2.0,0.0,,,,16.0,3.0,,,7.0,,1.0,2.0,,27.0,,,6.0,2.0,,2.0,,,,8.0,,,,,,,4.0,,4.0,2.0,1.0,,5.0,6.0,,,,10.0,,,1.0,,,,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,5zyasbhvi3k94a7zdsvlm4zdg,T. Alexander,Defender,0,1.0,4.0,,2.0,4.0,7.0,,3.0,4.0,2.0,,,2.0,,7.0,,1.0,,1.0,4.0,41.0,1.0,9.0,10.0,2.0,0.0,,,,3.0,1.0,,,1.0,,1.0,1.0,,4.0,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,2.0,,,,2.0,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,6nhwnc7cn12ztm616py12u784,B. Aman,Midfielder,0,5.0,16.0,1.0,,10.0,55.0,1.0,9.0,45.0,9.0,,,2.0,1.0,54.0,,5.0,5.0,7.0,46.0,164.0,23.0,70.0,10.0,2.0,0.0,,,,23.0,4.0,,,12.0,,6.0,,,41.0,,,13.0,9.0,2.0,2.0,,2.0,,15.0,5.0,1.0,,5.0,3.0,,4.0,,4.0,7.0,2.0,,2.0,11.0,3.0,1.0,,12.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,92eq2jr42ge9hej0pi9e6p8no,S. Augustin,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,1laino29en569qfkl4sshebfu,V. Barclett,Goalkeeper,0,9.0,75.0,,,38.0,120.0,4.0,38.0,44.0,28.0,,,4.0,11.0,57.0,,9.0,26.0,37.0,82.0,360.0,21.0,174.0,30.0,4.0,0.0,40.0,2.0,1.0,61.0,4.0,48.0,1.0,26.0,13.0,40.0,10.0,,56.0,9.0,2.0,4.0,4.0,2.0,4.0,17.0,2.0,7.0,19.0,,,1.0,1.0,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,3.0,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,drse3wk12j87wun54x7joyv4k,K. Caull,Midfielder,0,1.0,4.0,,1.0,16.0,19.0,,7.0,12.0,8.0,1.0,,2.0,,19.0,,1.0,1.0,,12.0,96.0,9.0,45.0,10.0,2.0,0.0,,,,3.0,1.0,,,10.0,,5.0,1.0,,11.0,,,17.0,9.0,2.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,8.0,8.0,7.0,8.0,1.0,1.0,7.0,15.0,,,,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,5.0,3.0,2.0,,,2.0,4.0,,,,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,3pojdosfqzkr88kmhx6zfr3mc,H. Charlery,Midfielder,0,1.0,1.0,,2.0,8.0,6.0,,1.0,5.0,1.0,,,2.0,,6.0,,1.0,,,5.0,33.0,1.0,16.0,10.0,2.0,0.0,,,,4.0,,,,1.0,,2.0,,,5.0,,,6.0,2.0,1.0,,,,,1.0,2.0,,,2.0,,,4.0,1.0,3.0,2.0,,1.0,1.0,5.0,,,,3.0,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,bvgapqidsbsfbj746oz50u7dh,R. Charles,Midfielder,0,3.0,2.0,1.0,,9.0,8.0,,3.0,5.0,1.0,,,1.0,,8.0,,3.0,,,5.0,58.0,2.0,19.0,10.0,1.0,0.0,,,,3.0,,,,,,3.0,2.0,,5.0,,,12.0,4.0,5.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,8.0,1.0,4.0,3.0,1.0,4.0,3.0,7.0,1.0,,,3.0,,1.0,,,,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,8bekhfyh8y9he3hgchphzcw5x,G. Deterville,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,St. Lucia,bm2qrdnzjsf76xtg3ipws5250,D. Donaie,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
