matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Group Stage,3vb4td5z2xf6njwbzguyf0yl0,Columbus,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/chjb0xe5vlaaguop3q2nbalni,Atlas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/8jjxbd5vr23vhu1v5r21rzkrn,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3vb4td5z2xf6njwbzguyf0yl0,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3vymzd32jd5ybxyygmapg7tp0,Cincinnati,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/652hppivbqchvrp3wopx1isyt,Pachuca,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/cynfvfb31rml7xrlsnejf8r6j,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3vymzd32jd5ybxyygmapg7tp0,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3wjtazvp8prqblgjx076njpck,Charlotte,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/dqq34048nqex146r77i5l8twq,Pumas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/ayabrorjqa1bj7jk1fdqu1t57,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3wjtazvp8prqblgjx076njpck,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3x4y6wlnfpso1476u4kygou1g,Minnesota,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/dna80a164iz5ta6pp6ivk64rx,Juárez,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/ecphe4bqgmin2tzsohf50egvd,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3x4y6wlnfpso1476u4kygou1g,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3xqh6ehkqfacq0d32g858tjx0,Tigres,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Salt Lake,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/29zyafx618w7tvp34n53pzwwb,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3xqh6ehkqfacq0d32g858tjx0,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3ybk9hdhvvg971v52tb254sgk,Whitecaps,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/cdmq2tqfwo5td2ztv1s62bqlf,Atlante,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/evyhlelybkbj2vry2xhct08pb,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3ybk9hdhvvg971v52tb254sgk,05/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3ywlcfrpmjfkiv2ynd18bg1ec,Inter Miami,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/7a7uyvix8axi28h7d3bwl4tbe,San Luis,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/54ph1k82y99hhjsf7m2usns8u,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3ywlcfrpmjfkiv2ynd18bg1ec,06/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,3zho1jqtcg9si57umau6x5c7o,Monterrey,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/233335xtoe3e3phg3hp91xguq,Orlando,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/eaqreat4kxwvah0bvwg1wtoq5,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/3zho1jqtcg9si57umau6x5c7o,06/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,402qvpapaca7s93sixzf7aadw,Nashville,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/1oogd0fpwledjm2ycsuv7afze,León,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/2ei66pjfsrr6uxqp1bywq31lo,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/402qvpapaca7s93sixzf7aadw,06/08/2026,2026,Concacaf_Leagues_Cup,fixtures
Group Stage,40nvczf7l41skiifexvdprfv8,Dallas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,Querétaro,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/teams/view/ccye1b5fvtq8tzlz0gosyw10b,https://www.scoresway.com/en_GB/soccer/leagues-cup-2026/4cjeunnarebacq4t1owt1vp5g/match/view/40nvczf7l41skiifexvdprfv8,06/08/2026,2026,Concacaf_Leagues_Cup,fixtures
