liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Austin FC,8h9sizm6iwpsyvg6w81fvbsyy,O. Bukari,Forward,11,39.0,23.0,16.0,34.0,217.0,3.0,,340.0,3.0,272.0,162.0,110.0,109.0,143.0,21.0,,34.0,,29.0,25.0,4.0,233.0,139.0,94.0,3.0,10.0,14.0,,203.0,643.0,,4.0,203.0,48.0,24.0,87.0,84.0,28.0,20.0,6.0,15.0,15.0,4.0,17.0,524.0,414.0,128.0,510.0,16.0,17.0,,,7.0,2400.0,13.0,41.0,21.0,327.0,647.0,527.0,33.0,137.0,120.0,1110.0,62.0,62.0,10.0,19.0,154.0,28.0,101.0,2.0,2.0,3.0,,1.0,23.0,3.0,3.0,2.0,3.0,,1.0,2.0,34.0,,14.0,4.0,,,2.0,3.0,18.0,21.0,,40.0,14.0,81.0,8.0,6.0,3.0,39.0,,48.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,elvrjpt1jlko4henaqvfid7o4,M. Burton,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,42.0,19.0,23.0,15.0,24.0,1.0,9.0,98.0,1.0,62.0,32.0,30.0,7.0,194.0,2.0,3.0,15.0,3.0,16.0,13.0,3.0,20.0,13.0,7.0,,10.0,11.0,,171.0,520.0,,1.0,46.0,3.0,1.0,26.0,145.0,9.0,3.0,6.0,,,2.0,31.0,479.0,188.0,305.0,462.0,1.0,3.0,,,1.0,802.0,40.0,7.0,5.0,46.0,534.0,493.0,4.0,12.0,41.0,629.0,1.0,1.0,3.0,18.0,31.0,11.0,23.0,1.0,0.0,,,,1.0,,,,,,,,2.0,,1.0,,,,,,3.0,,,,,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,e9g52c7vl608rt5wuf9o46l79,M. Desler,Defender,3,23.0,10.0,13.0,22.0,151.0,2.0,9.0,214.0,1.0,144.0,60.0,84.0,56.0,235.0,5.0,,22.0,,23.0,19.0,4.0,121.0,50.0,71.0,3.0,10.0,15.0,1.0,244.0,678.0,2.0,4.0,86.0,28.0,16.0,54.0,66.0,20.0,16.0,2.0,9.0,9.0,3.0,19.0,599.0,325.0,300.0,597.0,20.0,24.0,1.0,3.0,107.0,1501.0,62.0,18.0,19.0,133.0,696.0,616.0,44.0,20.0,80.0,1086.0,15.0,15.0,15.0,26.0,62.0,33.0,54.0,5.0,1.0,3.0,,,,3.0,1.0,1.0,1.0,,,,7.0,,2.0,,,,1.0,,4.0,1.0,,8.0,1.0,19.0,3.0,1.0,1.0,5.0,,8.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,6dn08w1t5ihd1mpq0fbeaz85w,M. Đorđević,Defender,35,5.0,2.0,3.0,4.0,18.0,,2.0,33.0,1.0,13.0,8.0,5.0,2.0,43.0,2.0,,4.0,,4.0,3.0,1.0,8.0,6.0,2.0,1.0,10.0,1.0,,53.0,131.0,,1.0,14.0,7.0,5.0,7.0,19.0,4.0,2.0,,,,3.0,11.0,108.0,18.0,91.0,98.0,,1.0,,,,325.0,18.0,4.0,1.0,27.0,133.0,109.0,1.0,1.0,24.0,169.0,,,3.0,10.0,15.0,9.0,14.0,2.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,8u9628byics80cynd60zexs0k,N. Dubersarsky,Midfielder,20,7.0,3.0,4.0,22.0,55.0,1.0,3.0,70.0,,68.0,33.0,35.0,22.0,100.0,13.0,,22.0,,18.0,15.0,3.0,61.0,30.0,31.0,1.0,10.0,5.0,,97.0,325.0,2.0,3.0,38.0,15.0,10.0,42.0,90.0,7.0,6.0,15.0,1.0,1.0,3.0,8.0,276.0,142.0,152.0,285.0,11.0,9.0,,,1.0,687.0,15.0,19.0,8.0,69.0,342.0,293.0,20.0,4.0,49.0,440.0,3.0,3.0,5.0,16.0,32.0,20.0,33.0,2.0,0.0,,,,,1.0,,,,,,,2.0,,,,,,,,2.0,,,3.0,1.0,9.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,641bsr9un81t6sds51fhvijh0,B. Farkarlun,Forward,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Midfielder,19,39.0,16.0,23.0,24.0,21.0,3.0,,29.0,,76.0,37.0,39.0,34.0,19.0,1.0,,24.0,,12.0,9.0,3.0,37.0,21.0,16.0,,10.0,3.0,,22.0,78.0,,,14.0,8.0,3.0,16.0,22.0,2.0,2.0,22.0,,,,,52.0,34.0,24.0,58.0,3.0,3.0,,,,372.0,6.0,7.0,6.0,50.0,84.0,58.0,6.0,29.0,26.0,167.0,3.0,3.0,1.0,1.0,23.0,6.0,25.0,,1.0,1.0,,,6.0,1.0,1.0,,1.0,,1.0,1.0,5.0,,6.0,1.0,,,,,11.0,4.0,,4.0,2.0,10.0,2.0,3.0,,15.0,,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Austin FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Defender,17,37.0,22.0,15.0,36.0,239.0,2.0,9.0,261.0,7.0,156.0,74.0,82.0,126.0,268.0,6.0,,36.0,,40.0,33.0,7.0,119.0,52.0,67.0,,10.0,11.0,1.0,261.0,832.0,,4.0,137.0,36.0,17.0,73.0,84.0,27.0,6.0,9.0,21.0,21.0,2.0,35.0,693.0,401.0,332.0,677.0,10.0,18.0,1.0,55.0,104.0,2473.0,80.0,21.0,28.0,324.0,852.0,712.0,28.0,41.0,140.0,1409.0,68.0,68.0,20.0,42.0,158.0,50.0,98.0,3.0,1.0,,,,18.0,,2.0,1.0,2.0,,,1.0,16.0,1.0,4.0,4.0,,,1.0,,7.0,5.0,,13.0,5.0,21.0,3.0,1.0,2.0,12.0,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
