root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,dmkjak486yfipq71pu953zpey,Léo Chú,Midfielder,23,4.0,8.0,3.0,2.0,10.0,12.0,3.0,6.0,2.0,1.0,1.0,7.0,2.0,32.0,1.0,18.0,,2.0,6.0,2.0,2.0,1.0,13.0,18.0,,102.0,,5.0,8.0,13.0,13.0,10.0,1.0,2.0,8.0,1.0,,,2.0,5.0,,4.0,2.0,1.0,2.0,6.0,0.0,2.0,,,,,,,,,,2.0,,3.0,,,1.0,,,,,,1.0,,,,,1.0,2.0,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,cnkf5c3rncn9is1s7h81m7yl1,Héber,Forward,19,1.0,7.0,1.0,,2.0,4.0,1.0,,1.0,1.0,,1.0,,13.0,1.0,8.0,2.0,,5.0,,2.0,1.0,7.0,8.0,1.0,41.0,,3.0,7.0,7.0,7.0,10.0,,,5.0,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,8.0,6.0,3.0,2.0,19.0,12.0,1.0,15.0,3.0,,2.0,3.0,2.0,56.0,1.0,43.0,1.0,,2.0,,2.0,9.0,33.0,43.0,1.0,57.0,,7.0,18.0,33.0,31.0,10.0,,3.0,5.0,5.0,,2.0,8.0,10.0,,9.0,4.0,,2.0,2.0,0.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,1.0,3.0,,1.0,2.0,2.0,1.0,4.0,,,,3.0,,9.0,,7.0,1.0,,1.0,,1.0,,6.0,7.0,1.0,12.0,,1.0,2.0,6.0,6.0,10.0,1.0,1.0,2.0,,,,4.0,1.0,,,2.0,,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,1.0,1.0,,,1.0,4.0,,3.0,,,,,,16.0,,9.0,,,1.0,,1.0,4.0,8.0,9.0,,21.0,2.0,2.0,5.0,8.0,8.0,10.0,,,1.0,,,,2.0,1.0,1.0,3.0,,,1.0,1.0,0.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92,1.0,4.0,1.0,2.0,4.0,2.0,,14.0,1.0,,1.0,3.0,,41.0,,37.0,1.0,,,,1.0,21.0,35.0,37.0,,36.0,,,21.0,35.0,35.0,10.0,1.0,3.0,3.0,,1.0,,12.0,2.0,1.0,2.0,3.0,,1.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,4.0,,5.0,7.0,1.0,20.0,3.0,,7.0,6.0,,39.0,,27.0,,1.0,,1.0,1.0,10.0,20.0,13.0,,90.0,,,,9.0,18.0,10.0,,,,,,2.0,12.0,7.0,2.0,6.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,5.0,2.0,3.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,49iwtxrt13s34ib195mr98ewa,E. Dobbelaere,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Seattle Sounders FC,Seattle_Sounders_FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,1.0,,3.0,,6.0,4.0,1.0,11.0,3.0,,3.0,5.0,,25.0,,16.0,,1.0,,,1.0,3.0,12.0,9.0,,90.0,,,1.0,6.0,11.0,10.0,,,,,,1.0,7.0,4.0,1.0,3.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,2.0,4.0,9.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
