equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats
AD Santos de Guápiles,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/ad-santos-de-guápiles/63rgzawube33cxd8s1ie3rvls,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=63rgzawube33cxd8s1ie3rvls,63rgzawube33cxd8s1ie3rvls,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=63rgzawube33cxd8s1ie3rvls&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3375e2458dadd15abc0e488f76199f378db019c40,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=63rgzawube33cxd8s1ie3rvls&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W312602c310cb218572db5415a1d3b30b8fc87a714,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=63rgzawube33cxd8s1ie3rvls&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37732643f5157a71e92b9d0b0cdea2ce9cf8f7c4a
AS Cavaly,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/as-cavaly/8fypl28ems6hmcrur0kr6v6ld,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8fypl28ems6hmcrur0kr6v6ld,8fypl28ems6hmcrur0kr6v6ld,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=8fypl28ems6hmcrur0kr6v6ld&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35713f8105812345993b7ebcc3b594e12d3336ff4,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=8fypl28ems6hmcrur0kr6v6ld&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3838375f48bd47529040416f49589dc9c3b9d9a00,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=8fypl28ems6hmcrur0kr6v6ld&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f946a1f16d428f0bce9e4007c940c1b3d03b04b6
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1aw67co8uut64yckd3wbhy9t2&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W369134ec7a8afc10886aeb0d2f2472546787510b2,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=1aw67co8uut64yckd3wbhy9t2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W312bcd0dbd1f755e2a8aa0536fc05d561d3d38833,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=1aw67co8uut64yckd3wbhy9t2&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30a13b1a57552d22f22e42236e5363332bf9e7532
CSD Comunicaciones,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/csd-comunicaciones/di07a8qafp5ox30suh1thuq07,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=di07a8qafp5ox30suh1thuq07,di07a8qafp5ox30suh1thuq07,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=di07a8qafp5ox30suh1thuq07&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W398234e6530c3b7591fc4f6577c86ba2c7ec5a982,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=di07a8qafp5ox30suh1thuq07&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32b54f188c94a9c440d1a35354a9aac0d10363951,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=di07a8qafp5ox30suh1thuq07&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W316da9817cd368ef2c1396e31484423d0d79e755d
Club León,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/club-león/2ei66pjfsrr6uxqp1bywq31lo,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ei66pjfsrr6uxqp1bywq31lo,2ei66pjfsrr6uxqp1bywq31lo,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=2ei66pjfsrr6uxqp1bywq31lo&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c55b705d365e7ca4e89e83cae24ba2e26125cf16,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=2ei66pjfsrr6uxqp1bywq31lo&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34d607ea2a10599d278826e92fee2330ea37c06b3,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=2ei66pjfsrr6uxqp1bywq31lo&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a25b24b8b6680a7e0afdd6d9faa430a6a6b5f4e8
Club Santos Laguna,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/club-santos-laguna/8yn3l36qkq1fxbw4ufmwyfyt9,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8yn3l36qkq1fxbw4ufmwyfyt9,8yn3l36qkq1fxbw4ufmwyfyt9,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W310d4169bd7adb1c886917fe3b82c64f8e29da18b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38a42a5f4034349b02b0fa5aa95b9674e8e9edb46,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=8yn3l36qkq1fxbw4ufmwyfyt9&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W332b742d8e2e9f5922e106d9804645123ed146ed5
Club Universidad Nacional,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/club-universidad-nacional/ayabrorjqa1bj7jk1fdqu1t57,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ayabrorjqa1bj7jk1fdqu1t57,ayabrorjqa1bj7jk1fdqu1t57,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ayabrorjqa1bj7jk1fdqu1t57&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38fda0924489d0348903c034cd5d9d88eaee7312b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=ayabrorjqa1bj7jk1fdqu1t57&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f807693cb93051988b7b175a568f776a638e2bed,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=ayabrorjqa1bj7jk1fdqu1t57&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39e5c2ffe22ab8a581bdfabaab2974f778dff0583
Club de Foot Montréal,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/club-de-foot-montréal/oisd4xgg4qxt18c7tikdejbe,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=oisd4xgg4qxt18c7tikdejbe,oisd4xgg4qxt18c7tikdejbe,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=oisd4xgg4qxt18c7tikdejbe&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37ae82fca04a2c0f434aa5ceca165cfdcfaea61b0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=oisd4xgg4qxt18c7tikdejbe&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3edbb568d515961c9a3bf8bd34c25a006ecb3e7d9,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=oisd4xgg4qxt18c7tikdejbe&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e90f4049758f6af2c949f2f3d71c4dc16eef3d7e
Colorado Rapids,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/colorado-rapids/cvrl5bces32x6fup1ks1hvets,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cvrl5bces32x6fup1ks1hvets,cvrl5bces32x6fup1ks1hvets,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=cvrl5bces32x6fup1ks1hvets&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36cd06632208cdae0f6024d55b4406105ebfc9232,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=cvrl5bces32x6fup1ks1hvets&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f2b3addb80bb8c6dbfa56815aa53649c40077210,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=cvrl5bces32x6fup1ks1hvets&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33b5b4c0cd41e38d12d8770becfb87744dc6414f8
Deportivo Guastatoya,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2022/1zh2scwhrs6ytzbpkntz77kes/teams/deportivo-guastatoya/2ozcdh9zm10tjkn3lnel9k4wd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ozcdh9zm10tjkn3lnel9k4wd,2ozcdh9zm10tjkn3lnel9k4wd,1zh2scwhrs6ytzbpkntz77kes,concacaf-champions-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=2ozcdh9zm10tjkn3lnel9k4wd&tmcl=1zh2scwhrs6ytzbpkntz77kes&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39edb3ce6b1dacb8198894ead45ddbdd6c5c80f94,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=2ozcdh9zm10tjkn3lnel9k4wd&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36cbfaa1c21280f659078cf28cc0ce0c84e48329b,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=1zh2scwhrs6ytzbpkntz77kes&ctst=2ozcdh9zm10tjkn3lnel9k4wd&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W315b3c5745912612c86988a5b47895408642fd05c
