liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Union Omaha,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,2,36.0,7.0,54.0,20.0,3.0,1394.0,60.0,7.0,1.0,,,375.0,145.0,8.0,97.0,14.0,4.0,405.0,4.0,11.0,16.0,2.0,6.0,4.0,1.0,48.0,1.0,2.0,85.0,4.0,320.0,13.0,17.0,13.0,84.0,15.0,39.0,,12.0,32.0,7.0,159.0,651.0,2.0,52.0,4.0,2.0,,19.0,51.0,3.0,7.0,52.0,,21.0,991.0,16.0,555.0,283.0,,15.0,684.0,,829.0,4.0,790.0,48.0,3.0,129.0,24.0,19.0,82.0,10.0,5.0,2.0,28.0,2.0,0.0,1.0,1.0,,,,,,4.0,1.0,0.0,,1.0,,,1.0,3.0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,6cnor5fkcimp64kmyhgn9ctn8,B. Knapp,Midfielder,15,46.0,9.0,14.0,27.0,4.0,888.0,72.0,19.0,1.0,,2.0,158.0,97.0,9.0,78.0,7.0,2.0,132.0,15.0,16.0,10.0,5.0,9.0,2.0,3.0,50.0,1.0,5.0,25.0,4.0,95.0,16.0,11.0,18.0,101.0,8.0,17.0,2.0,16.0,43.0,7.0,134.0,323.0,8.0,58.0,2.0,2.0,2.0,23.0,21.0,2.0,25.0,56.0,,16.0,577.0,8.0,311.0,193.0,13.0,3.0,323.0,1.0,420.0,1.0,420.0,55.0,3.0,12.0,30.0,23.0,111.0,10.0,12.0,2.0,28.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,2w25x6xhv4fj1odj1130gcwrt,L. Kunga,Forward,70,124.0,6.0,1.0,5.0,5.0,1418.0,77.0,8.0,1.0,3.0,47.0,85.0,82.0,7.0,77.0,20.0,8.0,112.0,8.0,18.0,16.0,12.0,25.0,3.0,50.0,56.0,9.0,,5.0,9.0,136.0,16.0,17.0,27.0,229.0,15.0,2.0,2.0,20.0,25.0,26.0,235.0,304.0,82.0,204.0,3.0,1.0,3.0,23.0,18.0,13.0,78.0,119.0,,26.0,749.0,3.0,308.0,208.0,19.0,,317.0,1.0,399.0,,386.0,105.0,17.0,9.0,104.0,23.0,59.0,10.0,13.0,13.0,100.0,18.0,2.0,1.0,6.0,2.0,5.0,3.0,,6.0,,2.0,4.0,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,8q1x8z8d3c04jymsfc73o1qll,W. Lapsley,Goalkeeper,36,,,2.0,,,90.0,,,,,,12.0,5.0,,2.0,,,13.0,,,1.0,,,,,7.0,,,5.0,,6.0,,1.0,,,1.0,2.0,,,,,5.0,6.0,,,,,,1.0,3.0,,,,,,30.0,,12.0,1.0,,1.0,14.0,,19.0,,9.0,,,2.0,,1.0,1.0,10.0,,,,,0.0,,,,,,,,,,,,7.0,11.0,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,,1.0,3.0,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,6sqbbasqmtyfmsrp0ba64xxp1,Z. Lewis,Forward,11,43.0,4.0,3.0,3.0,2.0,827.0,48.0,4.0,,1.0,4.0,95.0,63.0,6.0,64.0,8.0,1.0,66.0,8.0,12.0,6.0,10.0,8.0,5.0,5.0,42.0,,,15.0,11.0,62.0,9.0,6.0,10.0,71.0,10.0,4.0,5.0,7.0,10.0,19.0,109.0,243.0,18.0,61.0,5.0,1.0,1.0,18.0,12.0,13.0,28.0,64.0,,12.0,437.0,6.0,233.0,185.0,15.0,1.0,246.0,3.0,309.0,,305.0,28.0,8.0,13.0,36.0,18.0,88.0,10.0,5.0,10.0,25.0,1.0,1.0,,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,Defender,3,72.0,7.0,53.0,46.0,3.0,1984.0,72.0,10.0,1.0,1.0,8.0,442.0,123.0,8.0,91.0,9.0,7.0,501.0,3.0,5.0,23.0,3.0,24.0,1.0,1.0,58.0,3.0,5.0,51.0,4.0,205.0,21.0,24.0,21.0,155.0,21.0,32.0,,28.0,74.0,6.0,165.0,859.0,13.0,81.0,1.0,3.0,2.0,24.0,33.0,1.0,31.0,109.0,1.0,16.0,1280.0,22.0,855.0,407.0,,8.0,907.0,,1030.0,11.0,973.0,83.0,2.0,52.0,44.0,24.0,274.0,10.0,14.0,1.0,37.0,3.0,0.0,1.0,2.0,1.0,,,1.0,2.0,6.0,0.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,4,85.0,5.0,72.0,50.0,9.0,1906.0,70.0,3.0,1.0,,1.0,403.0,158.0,8.0,97.0,12.0,,718.0,2.0,5.0,19.0,3.0,15.0,1.0,3.0,71.0,,,88.0,7.0,344.0,27.0,20.0,17.0,169.0,22.0,54.0,,43.0,93.0,10.0,169.0,889.0,2.0,76.0,1.0,2.0,,24.0,61.0,,18.0,44.0,,17.0,1304.0,28.0,856.0,222.0,,20.0,939.0,,1097.0,11.0,1042.0,84.0,3.0,83.0,42.0,24.0,306.0,10.0,7.0,,34.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,14m1w9eageg8zqy784etxzso9,M. Milanese,Defender,5,90.0,21.0,38.0,21.0,4.0,1586.0,80.0,68.0,,,8.0,384.0,182.0,16.0,136.0,17.0,3.0,400.0,,9.0,17.0,4.0,23.0,8.0,11.0,74.0,,9.0,102.0,2.0,79.0,33.0,17.0,28.0,182.0,19.0,50.0,1.0,25.0,46.0,2.0,249.0,628.0,15.0,136.0,6.0,3.0,,19.0,65.0,19.0,17.0,101.0,1.0,38.0,1176.0,27.0,593.0,264.0,1.0,16.0,656.0,,838.0,11.0,803.0,92.0,,63.0,65.0,19.0,274.0,10.0,18.0,15.0,71.0,5.0,0.0,,,1.0,,,,,5.0,,,,,,,,,1.0,2.0,,,,3.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,6bak5fjfgdw2vvnswrmlqukfd,N. Nortey,Midfielder,8,54.0,7.0,14.0,9.0,3.0,1134.0,66.0,8.0,,,8.0,167.0,94.0,12.0,70.0,23.0,1.0,217.0,2.0,10.0,12.0,7.0,13.0,4.0,8.0,67.0,1.0,,28.0,6.0,134.0,21.0,12.0,36.0,114.0,14.0,13.0,,12.0,21.0,10.0,140.0,427.0,11.0,93.0,2.0,2.0,,16.0,35.0,11.0,9.0,85.0,,30.0,736.0,18.0,394.0,230.0,8.0,5.0,443.0,1.0,537.0,1.0,519.0,60.0,4.0,49.0,42.0,16.0,151.0,10.0,18.0,6.0,51.0,4.0,0.0,1.0,1.0,,,,,,2.0,1.0,0.0,,,,,1.0,,,2.0,,,,5.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,2.0,,14.0,8.0,2.0,2160.0,5.0,,1.0,,,314.0,163.0,,130.0,1.0,,313.0,,1.0,23.0,,7.0,,2.0,213.0,,,158.0,,115.0,,24.0,2.0,19.0,24.0,67.0,,1.0,9.0,,164.0,203.0,,10.0,,3.0,,24.0,33.0,,,,,1.0,776.0,,276.0,72.0,,30.0,385.0,,548.0,,263.0,17.0,,109.0,1.0,24.0,119.0,10.0,,,9.0,,0.0,,,,,,,,9.0,,,,186.0,251.0,,,,,,,,,,,,,,,1.0,3.0,22.0,60.0,51.0,22.0,28.0,32.0,3.0,2.0,2.0,2.0,1.0,,,,,
USA_USL_League_One,2024,Union Omaha,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,Defender,0,55.0,7.0,27.0,13.0,2.0,1031.0,88.0,84.0,1.0,2.0,9.0,189.0,122.0,12.0,136.0,15.0,,94.0,1.0,20.0,8.0,4.0,5.0,14.0,9.0,35.0,3.0,29.0,34.0,5.0,28.0,18.0,9.0,31.0,103.0,12.0,17.0,1.0,13.0,26.0,7.0,232.0,272.0,13.0,77.0,9.0,1.0,2.0,13.0,41.0,55.0,24.0,64.0,,22.0,731.0,17.0,261.0,197.0,2.0,9.0,277.0,,399.0,3.0,391.0,48.0,2.0,16.0,42.0,13.0,118.0,10.0,10.0,35.0,35.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,4.0,2.0,0.0,,,,,,,1.0,4.0,,,,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,3r8kdyekjq8k2owd0bh0wntg5,Victor PC,Midfielder,6,21.0,6.0,6.0,2.0,4.0,580.0,31.0,1.0,,1.0,1.0,101.0,48.0,10.0,40.0,3.0,1.0,139.0,1.0,4.0,8.0,1.0,8.0,8.0,4.0,34.0,,,17.0,2.0,72.0,11.0,8.0,7.0,43.0,6.0,7.0,1.0,1.0,3.0,2.0,79.0,240.0,4.0,40.0,1.0,1.0,1.0,7.0,24.0,16.0,,56.0,,9.0,396.0,11.0,244.0,122.0,8.0,1.0,253.0,,301.0,2.0,286.0,22.0,,9.0,20.0,7.0,72.0,10.0,1.0,2.0,20.0,,0.0,,,,,,,,2.0,,,,,,,,,,6.0,,,,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,2ijhxcgr8wqnb8ovss9064jmy,W. Perkins,Defender,22,3.0,,,,,73.0,3.0,7.0,,,,9.0,4.0,1.0,5.0,,,6.0,,,1.0,1.0,,2.0,,1.0,,2.0,1.0,,6.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,9.0,14.0,,2.0,2.0,,,1.0,,1.0,,3.0,,,35.0,1.0,14.0,10.0,,,14.0,,18.0,1.0,18.0,,,,2.0,1.0,,10.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,Forward,99,58.0,6.0,2.0,10.0,4.0,626.0,38.0,1.0,1.0,,14.0,42.0,49.0,7.0,43.0,4.0,17.0,18.0,15.0,11.0,9.0,4.0,12.0,9.0,6.0,21.0,2.0,,11.0,8.0,21.0,15.0,10.0,9.0,95.0,6.0,5.0,1.0,14.0,24.0,16.0,108.0,77.0,27.0,71.0,9.0,2.0,1.0,21.0,10.0,4.0,51.0,27.0,,10.0,284.0,1.0,76.0,71.0,3.0,,80.0,2.0,129.0,,126.0,37.0,8.0,4.0,44.0,21.0,39.0,10.0,4.0,2.0,27.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Union Omaha,6ge4wgnjmai5596imt97hev6y,M. Schneider,Midfielder,23,68.0,10.0,12.0,21.0,5.0,774.0,45.0,2.0,1.0,2.0,4.0,148.0,66.0,15.0,63.0,13.0,7.0,147.0,4.0,9.0,6.0,3.0,22.0,10.0,1.0,41.0,,,21.0,2.0,81.0,24.0,7.0,11.0,134.0,8.0,11.0,1.0,23.0,44.0,6.0,109.0,340.0,8.0,90.0,3.0,,2.0,12.0,23.0,20.0,12.0,64.0,,23.0,591.0,15.0,347.0,218.0,4.0,2.0,355.0,,421.0,1.0,403.0,66.0,4.0,8.0,45.0,12.0,128.0,10.0,7.0,6.0,45.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,0.0,,,,,,2.0,,6.0,,,,13.0,19.0,,,,,,,,,,,,,,,,,,1.0,,,,
