liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Orlando City B,cjan4lyrlbloncenwpsolpjx0,N. Abdellaoui,Defender,64,8.0,242.0,5.0,213.0,36.0,89.0,2.0,,455.0,9.0,2.0,,75.0,1.0,5.0,15.0,223.0,10.0,2.0,15.0,12.0,1.0,42.0,6.0,26.0,9.0,8.0,2.0,24.0,22.0,207.0,,,18.0,9.0,29.0,138.0,12.0,9.0,5.0,1.0,197.0,105.0,28.0,14.0,322.0,24.0,0.0,1.0,,,6.0,,,1.0,,,,18.0,,2.0,13.0,,1.0,,,1.0,1.0,1.0,,1.0,3.0,,1.0,3.0,,14.0,1.0,6.0,5.0,3.0,26.0,1.0,5.0,,,1.0,7.0,,10.0,5.0,,,7.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,71q5sw0fz0f57c630868oiihg,P. Amoo-Mensah,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,5eti6n9r725t4lu1ukajx5xjo,M. Archange,Defender,73,1.0,4.0,,3.0,3.0,,,,11.0,,,1.0,,,1.0,1.0,4.0,10.0,1.0,1.0,2.0,,2.0,,,,,2.0,1.0,2.0,3.0,1.0,,,,1.0,3.0,2.0,1.0,,,3.0,2.0,1.0,1.0,10.0,2.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,365al9wta0o0qmb6gplbnvvv8,D. Baczewski,Midfielder,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,6atul7ayfobklhw9hhuhwj5ec,J. Basinet,Midfielder,66,,7.0,,6.0,4.0,1.0,,,16.0,,,1.0,6.0,,1.0,1.0,7.0,10.0,1.0,1.0,3.0,,1.0,,,,,,1.0,4.0,6.0,1.0,,,2.0,1.0,,3.0,,,,6.0,2.0,1.0,,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,3g6rx9q2duzspubkzzm0852xg,G. Caraballo,Forward,65,19.0,319.0,14.0,271.0,138.0,89.0,5.0,1.0,1002.0,64.0,41.0,18.0,162.0,8.0,15.0,39.0,285.0,10.0,5.0,60.0,16.0,25.0,128.0,10.0,6.0,20.0,2.0,13.0,124.0,53.0,250.0,8.0,,50.0,38.0,48.0,124.0,16.0,26.0,11.0,4.0,239.0,71.0,60.0,68.0,545.0,50.0,1.0,6.0,4.0,1.0,21.0,4.0,9.0,2.0,4.0,,,4.0,2.0,,,,,,10.0,7.0,1.0,7.0,,26.0,24.0,23.0,8.0,10.0,2.0,9.0,2.0,9.0,4.0,4.0,106.0,1.0,16.0,2.0,15.0,,1.0,,1.0,6.0,10.0,3.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,73fi83fs0p7zzabj9pjn5u51w,A. Chikamso,Midfielder,54,2.0,56.0,,50.0,8.0,,,,95.0,3.0,,1.0,21.0,1.0,1.0,4.0,54.0,10.0,1.0,3.0,3.0,1.0,8.0,1.0,,1.0,3.0,4.0,6.0,19.0,45.0,1.0,1.0,6.0,1.0,6.0,29.0,3.0,4.0,1.0,1.0,48.0,33.0,4.0,4.0,71.0,3.0,0.0,,,,5.0,,,1.0,,,,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,,2.0,1.0,2.0,1.0,,4.0,,4.0,,,,1.0,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,c41tezki424wmzs2b5m5mi4q2,D. Clapier,Forward,88,12.0,184.0,11.0,145.0,94.0,18.0,8.0,1.0,701.0,42.0,27.0,6.0,86.0,7.0,12.0,34.0,183.0,10.0,7.0,32.0,18.0,13.0,96.0,8.0,7.0,8.0,1.0,3.0,74.0,60.0,140.0,5.0,,31.0,22.0,39.0,61.0,18.0,15.0,7.0,2.0,144.0,35.0,42.0,54.0,332.0,31.0,1.0,6.0,1.0,,5.0,1.0,1.0,2.0,1.0,,,22.0,1.0,,10.0,,,,5.0,3.0,,2.0,,15.0,3.0,4.0,3.0,5.0,,5.0,2.0,15.0,12.0,9.0,71.0,,14.0,2.0,2.0,1.0,7.0,,2.0,6.0,2.0,,11.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,blxwrehxmm3zrtw5fsmdlma6s,P. Cruz,Forward,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Orlando City B,c2b6h5zwjvzdvdcybyuqd6exg,J. Ellis,Forward,59,36.0,597.0,15.0,493.0,232.0,110.0,6.0,2.0,1880.0,94.0,65.0,12.0,319.0,8.0,18.0,78.0,554.0,10.0,12.0,95.0,22.0,42.0,204.0,34.0,17.0,35.0,3.0,,189.0,166.0,450.0,5.0,,54.0,84.0,104.0,175.0,22.0,45.0,22.0,20.0,451.0,197.0,102.0,102.0,935.0,101.0,1.0,10.0,3.0,10.0,43.0,5.0,5.0,7.0,6.0,,3.0,15.0,1.0,1.0,7.0,,1.0,3.0,19.0,9.0,1.0,1.0,,33.0,37.0,9.0,14.0,6.0,1.0,26.0,6.0,22.0,8.0,9.0,124.0,1.0,15.0,4.0,1.0,6.0,6.0,1.0,,14.0,,1.0,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
