liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Georgia Revolution,atbumhft3uwx37kvfacupri8k,C. Banfi,Goalkeeper,0,90.0,1.0,10.0,,,7.0,3.0,,,13.0,,6.0,,,3.0,3.0,,,39.0,3.0,1.0,3.0,1.0,,8.0,,11.0,27.0,,,,9.0,,1.0,1.0,10.0,,16.0,,,,14.0,1.0,,2.0,,,9.0,8.0,17.0,11.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,1.0,,5.0,9.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,e698iq953s7a2ojhau52o0tn8,Vincente Belloso,Midfielder,0,79.0,1.0,5.0,4.0,,4.0,3.0,,,31.0,,5.0,,,3.0,2.0,9.0,4.0,49.0,1.0,3.0,7.0,1.0,9.0,7.0,,21.0,31.0,,2.0,3.0,4.0,,1.0,2.0,10.0,13.0,9.0,2.0,,13.0,20.0,1.0,5.0,,4.0,2.0,26.0,18.0,26.0,12.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,cwa4yg2yv9b9xau16c45ru38,Z. Bogle,Forward,0,90.0,1.0,5.0,4.0,,2.0,3.0,,,28.0,,2.0,,,3.0,3.0,4.0,4.0,40.0,10.0,1.0,6.0,1.0,4.0,7.0,,23.0,30.0,1.0,3.0,3.0,1.0,,4.0,,10.0,8.0,3.0,3.0,,8.0,19.0,1.0,,,,,23.0,14.0,25.0,8.0,,0.0,0.0,0.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,6x3a33e6ufuo55fyg87tsutt6,M. Carrillo,Midfielder,0,15.0,1.0,3.0,,,2.0,,,,7.0,,,,,,2.0,,,9.0,1.0,1.0,3.0,1.0,,,,4.0,7.0,,,1.0,1.0,,2.0,,10.0,,3.0,,,,1.0,,,,,,4.0,2.0,4.0,5.0,,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,c8tgwfkatslemauj6asys5t04,K. Celestin,Midfielder,0,79.0,1.0,2.0,1.0,,2.0,3.0,,,10.0,,,1.0,,3.0,,6.0,2.0,17.0,,,3.0,1.0,6.0,5.0,,8.0,10.0,,1.0,4.0,,1.0,2.0,,10.0,8.0,2.0,1.0,,7.0,5.0,1.0,,,1.0,,8.0,4.0,8.0,5.0,,0.0,0.0,0.0,1.0,2.0,,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,6usg03q4qm26poipl9o2pz578,G. Guerra,Midfielder,0,90.0,1.0,9.0,6.0,,8.0,3.0,,3.0,23.0,,1.0,,,3.0,1.0,9.0,6.0,46.0,9.0,,9.0,1.0,9.0,3.0,3.0,13.0,23.0,2.0,2.0,,4.0,,5.0,,10.0,15.0,10.0,2.0,,15.0,5.0,1.0,1.0,,3.0,2.0,14.0,4.0,14.0,20.0,1.0,0.0,0.0,0.0,,4.0,,2.0,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,84rv5k5sfzi3tzicmrqum69qt,A. Harlley,Forward,0,23.0,1.0,,2.0,,,1.0,,,6.0,1.0,3.0,2.0,,1.0,,1.0,3.0,13.0,2.0,,4.0,1.0,,2.0,,4.0,7.0,1.0,1.0,2.0,,1.0,,,10.0,4.0,1.0,1.0,,2.0,3.0,,,,,,6.0,2.0,7.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,1vihosajkrvxllexuzvzekvf8,A. Jackson,Defender,0,11.0,1.0,2.0,1.0,,1.0,,,,5.0,,1.0,1.0,,,1.0,1.0,2.0,9.0,,,2.0,1.0,1.0,,,3.0,6.0,,1.0,,1.0,1.0,1.0,,10.0,3.0,4.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,3.0,2.0,4.0,2.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,cl6v067fkjqvwmyg8jf4ywi6s,B. Kay,Forward,0,75.0,1.0,3.0,,,3.0,3.0,,1.0,10.0,4.0,,5.0,2.0,3.0,,7.0,1.0,18.0,2.0,,7.0,1.0,3.0,1.0,,10.0,13.0,,,4.0,,1.0,3.0,,10.0,8.0,3.0,,,3.0,3.0,1.0,,,3.0,1.0,7.0,4.0,10.0,4.0,,0.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Georgia Revolution,8hdnhbt8a8wbbymbtiuupsqhg,J. Marchant,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
