liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,ezk09gvrr1echch4226zifu8l,Luan,Defender,13,14.0,18.0,3.0,57.0,1.0,1.0,,,3.0,10.0,5.0,18.0,,30.0,8.0,117.0,28.0,,108.0,2.0,8.0,,12.0,1.0,1.0,,151.0,9.0,4.0,9.0,270.0,1.0,123.0,19.0,56.0,,91.0,,3.0,,,34.0,3.0,3.0,200.0,1.0,,,32.0,6.0,4.0,3.0,9.0,3.0,10.0,15.0,10.0,,3.0,143.0,5.0,10.0,0.0,3.0,1.0,,2.0,,16.0,,1.0,,1.0,,,,,,,,1.0,5.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,22,1.0,33.0,4.0,23.0,1.0,,,,4.0,7.0,,40.0,,27.0,1.0,48.0,40.0,,58.0,,,,33.0,1.0,,,109.0,,,,360.0,,69.0,1.0,59.0,,63.0,,,,,41.0,,3.0,139.0,,,,6.0,,4.0,,19.0,4.0,10.0,11.0,,,,71.0,1.0,1.0,0.0,,,,,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,32.0,21.0,6.0,3.0,5.0,3.0,,2.0,2.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,14vaaznanx198j577pjs74dlh,H. Herrera,Midfielder,16,2.0,1.0,,2.0,,,,,1.0,,,,,8.0,,11.0,1.0,,10.0,,1.0,,1.0,,,,13.0,,,2.0,15.0,,12.0,2.0,2.0,,3.0,,,1.0,,2.0,1.0,,14.0,1.0,,,9.0,2.0,,,,1.0,10.0,2.0,1.0,,1.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,9quwujz5ask89g0yr9nzih20a,M. Isaís,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,99u36ryhahbk9nbi2fumy936y,D. Lopez,Defender,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,5ve60kqu4ko0aqjkgfd5bz8r8,E. López,Defender,25,1.0,2.0,1.0,6.0,,,,,1.0,1.0,1.0,3.0,,12.0,1.0,34.0,3.0,,33.0,1.0,4.0,,2.0,1.0,,,38.0,1.0,1.0,,90.0,,35.0,2.0,16.0,,29.0,,,,,4.0,,,48.0,,,,6.0,,1.0,,2.0,1.0,10.0,2.0,,,,37.0,,2.0,0.0,,,,1.0,,6.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,e84l63g8g4unncwdg4snd9vjd,R. Morales,Forward,31,4.0,2.0,,3.0,,,,,3.0,,3.0,,,3.0,,6.0,2.0,1.0,6.0,1.0,1.0,,2.0,,,,8.0,,,6.0,25.0,1.0,6.0,7.0,1.0,,2.0,,2.0,3.0,1.0,6.0,3.0,,16.0,1.0,,,4.0,4.0,,,,3.0,10.0,,2.0,,3.0,8.0,,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,cbuhywn34unq2j85l1hhnpbe1,B. Méndez,Defender,4,4.0,9.0,2.0,41.0,1.0,1.0,,,3.0,5.0,4.0,5.0,1.0,10.0,3.0,85.0,14.0,,78.0,3.0,7.0,,6.0,,4.0,,101.0,,4.0,2.0,188.0,,87.0,8.0,43.0,,64.0,,1.0,1.0,,17.0,,2.0,124.0,,1.0,,24.0,1.0,2.0,1.0,2.0,3.0,10.0,9.0,9.0,,,99.0,,6.0,0.0,1.0,1.0,,3.0,3.0,4.0,,2.0,,4.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,cdtqwtqf0k8ej2lwipsu00huy,Helinho,Forward,11,42.0,27.0,3.0,36.0,,24.0,3.0,6.0,4.0,1.0,5.0,1.0,9.0,9.0,18.0,67.0,17.0,,58.0,,23.0,3.0,22.0,1.0,2.0,1.0,85.0,4.0,5.0,29.0,244.0,17.0,68.0,47.0,17.0,10.0,24.0,,5.0,1.0,1.0,55.0,3.0,2.0,173.0,18.0,3.0,8.0,49.0,24.0,3.0,5.0,,4.0,10.0,10.0,16.0,11.0,1.0,83.0,4.0,18.0,0.0,,2.0,,6.0,,1.0,,4.0,,1.0,,3.0,,,,,,8.0,,,4.0,5.0,1.0,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,9xbr3id8px3nuwy7m8b75a6wa,F. Pereira,Defender,6,15.0,22.0,4.0,44.0,1.0,3.0,,1.0,4.0,13.0,17.0,18.0,2.0,47.0,7.0,146.0,34.0,3.0,137.0,12.0,17.0,,19.0,1.0,7.0,,190.0,9.0,3.0,13.0,360.0,1.0,156.0,32.0,82.0,1.0,107.0,,5.0,,,39.0,4.0,3.0,256.0,2.0,1.0,,49.0,8.0,4.0,,11.0,4.0,10.0,19.0,16.0,1.0,3.0,178.0,1.0,19.0,0.0,3.0,1.0,,6.0,1.0,27.0,,5.0,,3.0,,,,,,,,,4.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,4362u0jkr9xbj4d87te7ucrxm,F. Romero,Midfielder,5,23.0,15.0,4.0,47.0,1.0,2.0,,1.0,4.0,6.0,5.0,4.0,2.0,30.0,11.0,123.0,19.0,2.0,119.0,3.0,27.0,2.0,25.0,1.0,,,143.0,5.0,7.0,14.0,359.0,2.0,124.0,28.0,39.0,2.0,75.0,,2.0,,1.0,25.0,5.0,3.0,195.0,2.0,1.0,,50.0,12.0,4.0,1.0,2.0,4.0,10.0,5.0,15.0,2.0,2.0,142.0,2.0,14.0,0.0,1.0,4.0,,8.0,,8.0,,4.0,,4.0,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,ay1p6l36o59nvdwcg7w3sbn8q,M. Ruíz,Midfielder,14,39.0,29.0,4.0,51.0,1.0,11.0,,1.0,4.0,7.0,11.0,5.0,5.0,58.0,23.0,151.0,36.0,1.0,138.0,7.0,18.0,1.0,21.0,1.0,,,190.0,5.0,10.0,20.0,356.0,,154.0,50.0,63.0,,68.0,,4.0,,1.0,47.0,12.0,3.0,257.0,5.0,4.0,2.0,87.0,16.0,4.0,8.0,1.0,4.0,10.0,16.0,31.0,,7.0,187.0,11.0,30.0,0.0,,4.0,2.0,9.0,,6.0,,5.0,,6.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,9,43.0,47.0,4.0,25.0,1.0,10.0,18.0,4.0,4.0,1.0,5.0,12.0,8.0,61.0,17.0,108.0,32.0,1.0,106.0,3.0,26.0,2.0,15.0,1.0,3.0,4.0,149.0,,7.0,28.0,342.0,9.0,117.0,48.0,37.0,10.0,26.0,1.0,2.0,,4.0,79.0,2.0,3.0,249.0,19.0,4.0,4.0,104.0,26.0,4.0,15.0,1.0,4.0,10.0,11.0,20.0,16.0,1.0,137.0,6.0,20.0,0.0,,1.0,,5.0,1.0,,,4.0,,2.0,,2.0,,,,,,6.0,,,4.0,13.0,9.0,,,,,2.0,3.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,ekcb3g5cai5whir4hzb7g5bmc,O. Virgen,Forward,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Deportivo Toluca FC,3cwkp4dhzn6h1pe27y4uqyck4,A. Álvarez,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
