liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,FC Denver,3elay08yrcnediza5yhyezpm2,A. Bernhardt,Forward,14,162.0,53.0,12.0,28.0,34.0,7.0,16.0,53.0,1.0,4.0,33.0,1.0,19.0,21.0,16.0,12.0,2.0,4.0,91.0,2.0,22.0,15.0,10.0,23.0,,2.0,2.0,9.0,5.0,34.0,34.0,10.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,,,,13.0,1.0,,,2.0,1.0,1.0,13.0,,,,5.0,1.0,2.0,1.0,,,4.0,,5.0,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,2wixp5su9cmpy0zlmt80hbf56,G. Borchers,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,8enq5l687qg4fk6dyuiiy5nxm,C. Castillo,Forward,10,180.0,42.0,14.0,27.0,38.0,8.0,12.0,48.0,,3.0,29.0,1.0,14.0,16.0,25.0,13.0,2.0,1.0,90.0,2.0,15.0,9.0,10.0,18.0,,2.0,2.0,9.0,9.0,29.0,34.0,11.0,,4.0,,1.0,1.0,2.0,4.0,4.0,6.0,2.0,1.0,,7.0,7.0,5.0,,1.0,4.0,12.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,2.0,1.0,3.0,,1.0,2.0,2.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,23wawqctmte3gufkdhf9gn97u,T. Chauncey,Defender,2,180.0,69.0,5.0,23.0,38.0,17.0,26.0,70.0,,1.0,35.0,1.0,30.0,12.0,22.0,12.0,2.0,9.0,121.0,2.0,10.0,48.0,10.0,22.0,5.0,2.0,2.0,,5.0,39.0,40.0,6.0,3.0,1.0,18.0,,,4.0,,,1.0,,,4.0,1.0,16.0,5.0,,6.0,,1.0,12.0,10.0,,,2.0,8.0,,5.0,,,1.0,2.0,,7.0,1.0,,6.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2019,FC Denver,buq434u0qwsd2w06v4b4rwsbu,K. Crouse,Midfielder,8,180.0,48.0,7.0,22.0,43.0,10.0,12.0,50.0,,1.0,30.0,1.0,20.0,2.0,21.0,11.0,2.0,5.0,101.0,2.0,11.0,28.0,10.0,15.0,3.0,2.0,2.0,5.0,13.0,30.0,30.0,8.0,2.0,6.0,10.0,,2.0,8.0,,2.0,1.0,1.0,,12.0,3.0,7.0,,2.0,1.0,2.0,6.0,4.0,6.0,1.0,1.0,2.0,2.0,,4.0,,1.0,1.0,2.0,,2.0,,,3.0,5.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,b3ulf27i62esw5tu27dm7hkru,P. Hogan,Midfielder,5,151.0,54.0,4.0,34.0,13.0,11.0,7.0,54.0,,3.0,43.0,1.0,10.0,15.0,7.0,10.0,1.0,3.0,76.0,2.0,11.0,16.0,10.0,12.0,1.0,2.0,2.0,6.0,19.0,44.0,44.0,7.0,3.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,,2.0,,1.0,5.0,,,2.0,3.0,,2.0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,6w6r7e8q51k2l4vk8kowyv6y,P. Jacobson,Midfielder,6,180.0,67.0,8.0,28.0,26.0,18.0,18.0,67.0,,1.0,43.0,1.0,21.0,21.0,17.0,6.0,2.0,4.0,95.0,2.0,12.0,26.0,10.0,15.0,2.0,2.0,2.0,5.0,12.0,46.0,46.0,7.0,3.0,,,1.0,,3.0,1.0,,2.0,,1.0,,2.0,8.0,3.0,,1.0,1.0,,3.0,7.0,,,1.0,4.0,,5.0,,,1.0,3.0,,3.0,1.0,,2.0,1.0,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,ec7rk1g0ov5muzvqrdi74lch6,J. Lister,Forward,9,90.0,37.0,7.0,23.0,20.0,2.0,10.0,37.0,,1.0,22.0,1.0,13.0,7.0,10.0,4.0,1.0,3.0,54.0,1.0,6.0,11.0,10.0,12.0,,1.0,1.0,3.0,12.0,24.0,24.0,6.0,,,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,,,4.0,6.0,2.0,1.0,3.0,,,6.0,3.0,,,1.0,2.0,,3.0,,,,,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,4uucx78t1ga15q5j18hx30odm,F. Magallanes,Forward,11,63.0,23.0,7.0,13.0,12.0,3.0,4.0,23.0,1.0,1.0,16.0,,7.0,7.0,6.0,5.0,1.0,1.0,36.0,2.0,7.0,5.0,10.0,13.0,1.0,1.0,2.0,5.0,4.0,16.0,16.0,11.0,1.0,,1.0,,,3.0,,,1.0,,,,2.0,2.0,,,,2.0,,6.0,2.0,,,1.0,2.0,,3.0,,,1.0,,,2.0,,,6.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Denver,1g862m040owu8krcgpfgq13l6,D. Melin,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
