liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Memphis 901 FC,apf8q4a5prhsiw3dk6yblkt0p,L. Bennett II,Midfielder,19,12.0,5.0,,2.0,2.0,2.0,1.0,5.0,,,4.0,,1.0,1.0,1.0,1.0,,,11.0,1.0,4.0,1.0,10.0,4.0,,,1.0,,3.0,4.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,1.0,,,,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,7728unff4imi0hr91hifq7t1x,M. Burch,Defender,8,180.0,112.0,9.0,53.0,22.0,50.0,4.0,116.0,,,84.0,3.0,16.0,51.0,17.0,9.0,2.0,3.0,142.0,2.0,6.0,47.0,10.0,8.0,5.0,3.0,2.0,,9.0,97.0,100.0,,,,1.0,1.0,3.0,12.0,,1.0,2.0,2.0,,,1.0,8.0,16.0,,2.0,,4.0,2.0,6.0,1.0,,,5.0,2.0,,5.0,,2.0,,3.0,5.0,,1.0,,3.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,22,180.0,72.0,19.0,27.0,30.0,30.0,10.0,72.0,,,52.0,3.0,18.0,1.0,17.0,6.0,2.0,3.0,121.0,2.0,8.0,23.0,10.0,14.0,8.0,3.0,2.0,3.0,29.0,54.0,54.0,4.0,3.0,2.0,15.0,,3.0,8.0,,1.0,,1.0,,7.0,,10.0,2.0,3.0,5.0,,2.0,6.0,5.0,,,,1.0,,,,,,3.0,,1.0,,,1.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,18,185.0,53.0,15.0,30.0,39.0,13.0,13.0,56.0,1.0,3.0,42.0,3.0,13.0,6.0,12.0,14.0,2.0,2.0,112.0,3.0,27.0,16.0,10.0,35.0,3.0,3.0,3.0,19.0,19.0,40.0,43.0,23.0,1.0,1.0,1.0,4.0,,,3.0,4.0,5.0,3.0,2.0,,17.0,12.0,1.0,,4.0,10.0,1.0,8.0,8.0,1.0,,1.0,,,2.0,,,2.0,4.0,,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,1x1mkghysjlhokz38e6jpto7p,J. Graf,Forward,28,250.0,48.0,19.0,19.0,28.0,13.0,17.0,49.0,2.0,7.0,30.0,4.0,17.0,8.0,18.0,6.0,3.0,,79.0,3.0,15.0,12.0,10.0,31.0,,4.0,3.0,13.0,10.0,31.0,32.0,23.0,,1.0,,1.0,,,4.0,,8.0,1.0,2.0,,14.0,8.0,2.0,,6.0,2.0,1.0,16.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,4.0,2.0,,,1.0,,10.0,,,2.0,,,,,2.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,cuoqfjefs15h0l1pecfq6bz6d,E. Grandison,Defender,17,203.0,110.0,29.0,36.0,21.0,58.0,13.0,111.0,,3.0,82.0,4.0,18.0,24.0,12.0,17.0,2.0,7.0,144.0,3.0,17.0,27.0,10.0,22.0,2.0,4.0,3.0,5.0,31.0,92.0,93.0,8.0,3.0,1.0,,1.0,1.0,5.0,3.0,3.0,3.0,2.0,,,,14.0,11.0,1.0,2.0,,1.0,5.0,12.0,,,1.0,3.0,,2.0,,,,6.0,,3.0,,,3.0,2.0,1.0,2.0,,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,1yjidngs1btk8r0826ymdht2i,M. Hackworth,Midfielder,2,124.0,36.0,11.0,10.0,24.0,10.0,11.0,36.0,,2.0,19.0,2.0,17.0,2.0,15.0,6.0,1.0,2.0,58.0,3.0,9.0,15.0,10.0,14.0,,2.0,3.0,4.0,8.0,19.0,19.0,7.0,,,,,1.0,6.0,,2.0,1.0,3.0,1.0,,5.0,7.0,,1.0,2.0,1.0,,5.0,5.0,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,,3.0,3.0,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,bczwrn0dolzx9xvkvtfgo8xqt,J. Hauser,Defender,15,270.0,120.0,6.0,20.0,21.0,88.0,10.0,125.0,,3.0,95.0,4.0,17.0,25.0,8.0,15.0,3.0,9.0,161.0,3.0,8.0,55.0,10.0,17.0,15.0,4.0,3.0,5.0,39.0,103.0,108.0,8.0,8.0,,,,,7.0,,,,,,,,9.0,13.0,,6.0,1.0,,9.0,3.0,,,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,3.0,1.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,6a6bagymcckyt43w6b31irsvd,T. Hodge,Defender,5,90.0,66.0,7.0,14.0,16.0,39.0,6.0,68.0,,1.0,46.0,1.0,16.0,15.0,11.0,10.0,1.0,5.0,76.0,1.0,1.0,34.0,10.0,5.0,5.0,1.0,1.0,1.0,12.0,50.0,52.0,1.0,1.0,,,,1.0,10.0,,,,,,,,4.0,6.0,1.0,4.0,,,4.0,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Memphis 901 FC,2w25x6xhv4fj1odj1130gcwrt,L. Kunga,Forward,11,156.0,39.0,13.0,19.0,18.0,14.0,7.0,40.0,2.0,1.0,33.0,3.0,7.0,10.0,7.0,8.0,2.0,1.0,69.0,3.0,19.0,5.0,10.0,27.0,1.0,3.0,3.0,11.0,12.0,32.0,33.0,18.0,,1.0,,3.0,,,2.0,7.0,3.0,3.0,,,10.0,9.0,,,1.0,6.0,1.0,8.0,8.0,,,2.0,,,3.0,,,1.0,1.0,,,,,7.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
