dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,Columbus Crew,US Open Cup,Attacker,USA,2iui9n4roa80d6yjnvbmru191,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/2iui9n4roa80d6yjnvbmru191
,,Columbus Crew,US Open Cup,Defender,USA,2mqz8qqvfv4g5puzzlp4mepyh,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/2mqz8qqvfv4g5puzzlp4mepyh
17,,Columbus Crew,US Open Cup,Defender,Ghana,33l6xyx4nhswaphl9ha38yx9l,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/33l6xyx4nhswaphl9ha38yx9l
7,Artur,Columbus Crew,US Open Cup,Midfielder,Brazil,35fvjkn05x6cr2kx3yiif1jop,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/35fvjkn05x6cr2kx3yiif1jop
5,,Columbus Crew,US Open Cup,Midfielder,USA,42xbviu1celrq1fh9ci55zphx,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/42xbviu1celrq1fh9ci55zphx
,,Columbus Crew,US Open Cup,,USA,4ksw56va3ag2zh0bfpkm836qd,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/4ksw56va3ag2zh0bfpkm836qd
21,,Columbus Crew,US Open Cup,Defender,USA,4o1ryjpzoxzpi3ex53cmayui1,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/4o1ryjpzoxzpi3ex53cmayui1
,,Columbus Crew,US Open Cup,Goalkeeper,USA,4o2odluv4usimcdtryht04zjd,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/4o2odluv4usimcdtryht04zjd
28,,Columbus Crew,US Open Cup,Attacker,Denmark,5cveiae53ksrodojo0ssviz1l,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/5cveiae53ksrodojo0ssviz1l
,,Columbus Crew,US Open Cup,,USA,5soi2nnd007o6t8fulzr1yggl,chjb0xe5vlaaguop3q2nbalni,2bmwykmdlcc2u1c40ytoc39vy,cd8sfgfqq5fv387wemrjmlrl5,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/chjb0xe5vlaaguop3q2nbalni/player/view/5soi2nnd007o6t8fulzr1yggl
