liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Columbus Crew,dgh6idc2klgsxuv6t1qq745p1,M. Abu,Midfielder,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21.0,90.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,41.0,8.0,2.0,42.0,54.0,1.0,4.0,9.0,11.0,34.0,35.0,4.0,5.0,,,3.0,4.0,9.0,27.0,3.0,31.0,7.0,5.0,,3.0,9.0,4.0,,21.0,,,4.0,,,,,1.0,5.0,2.0,,,1.0,2.0,2.0,2.0,5.0,4.0,,2.0,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,42xbviu1celrq1fh9ci55zphx,D. Duka,Midfielder,5.0,15.0,,,1.0,10.0,,1.0,,,1.0,,,,,19.0,7.0,,19.0,29.0,3.0,2.0,4.0,7.0,11.0,11.0,,2.0,,,,1.0,12.0,4.0,7.0,9.0,8.0,2.0,,11.0,3.0,1.0,,9.0,,,,,,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,4.0,2.0,1.0,,2.0,,2.0,4.0,4.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13.0,67.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,,,,,,,20.0,13.0,2.0,20.0,31.0,3.0,,8.0,4.0,18.0,18.0,2.0,5.0,,,,,7.0,5.0,2.0,18.0,2.0,3.0,1.0,5.0,,,,2.0,,,,,,,,,11.0,,,,,2.0,1.0,1.0,6.0,3.0,,,3.0,2.0,3.0,3.0,3.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,9dba8to216upd49xlir2i4d05,W. Francis,Defender,14.0,90.0,1.0,1.0,1.0,10.0,1.0,1.0,,1.0,,,,,,44.0,24.0,2.0,46.0,69.0,1.0,1.0,8.0,2.0,35.0,37.0,3.0,6.0,,,,4.0,16.0,13.0,5.0,36.0,9.0,15.0,1.0,13.0,4.0,1.0,,15.0,,,1.0,,,,,12.0,14.0,2.0,,,2.0,1.0,3.0,3.0,5.0,2.0,,1.0,4.0,,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,5cveiae53ksrodojo0ssviz1l,N. Hansen,Forward,28.0,23.0,,,1.0,10.0,,1.0,,,1.0,,,,,12.0,8.0,,12.0,17.0,4.0,,1.0,6.0,9.0,9.0,,1.0,,,,,6.0,2.0,3.0,9.0,3.0,2.0,2.0,4.0,2.0,,,,,,,,,,,1.0,4.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,10.0,90.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,47.0,35.0,,49.0,66.0,5.0,2.0,3.0,13.0,38.0,40.0,,2.0,,,,,16.0,7.0,9.0,38.0,9.0,17.0,2.0,12.0,3.0,,,13.0,,,,,,,,,6.0,,,,1.0,,3.0,1.0,3.0,1.0,1.0,,2.0,,1.0,,3.0,,1.0,,,4.0,6.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,6k9hinfk6da6yopmrm7jk7b9x,A. Jahn,Forward,12.0,90.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,8.0,5.0,3.0,9.0,18.0,4.0,,6.0,3.0,6.0,7.0,3.0,4.0,,,,,3.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,,,3.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,3.0,2.0,1.0,,1.0,,2.0,,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Columbus Crew,crlprp30citeo87zkm7juxlg5,H. Jimenez,Midfielder,16.0,75.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,,,,,,,72.0,46.0,2.0,73.0,93.0,1.0,5.0,5.0,39.0,55.0,56.0,3.0,4.0,,,,4.0,27.0,10.0,13.0,51.0,17.0,,2.0,21.0,2.0,1.0,,22.0,,,2.0,,,,,6.0,12.0,1.0,,,,,,,2.0,1.0,,1.0,2.0,,,5.0,5.0,,2.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
