liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,New York Red Bulls II,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,38,1.0,,452.0,1.0,5.0,,238.0,1.0,7.0,,88.0,11.0,1.0,18.0,4.0,1.0,7.0,58.0,110.0,5.0,,33.0,249.0,1.0,7.0,3.0,186.0,13.0,2.0,51.0,,51.0,,36.0,,,41.0,5.0,4.0,16.0,328.0,,7.0,31.0,,138.0,2.0,10.0,38.0,,,12.0,,12.0,19.0,,57.0,22.0,14.0,,1.0,7.0,,1.0,12.0,53.0,188.0,198.0,26.0,4.0,19.0,1.0,18.0,19.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,53arcrkli0q57plrviry9cq95,José Aguinaga,Midfielder,89,24.0,8.0,1677.0,1.0,1.0,6.0,791.0,10.0,143.0,8.0,443.0,3.0,1.0,21.0,35.0,5.0,34.0,437.0,114.0,35.0,,232.0,802.0,12.0,32.0,16.0,539.0,28.0,26.0,253.0,,155.0,31.0,248.0,9.0,2.0,108.0,20.0,68.0,32.0,1204.0,3.0,24.0,188.0,2.0,308.0,67.0,10.0,97.0,12.0,,10.0,8.0,26.0,20.0,28.0,242.0,13.0,33.0,,27.0,24.0,3.0,4.0,111.0,196.0,539.0,549.0,54.0,25.0,145.0,10.0,13.0,77.0,4.0,41.0,14.0,18.0,1.0,6.0,14.0,5.0,,,,,,,,,,,6.0,,,2.0,4.0,4.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,or8vgbs7g8rllenpzaaa3ii2,J. Bailon,Defender,58,3.0,,88.0,5.0,1.0,,33.0,,6.0,,15.0,1.0,,5.0,,,,17.0,9.0,7.0,,4.0,33.0,1.0,1.0,,22.0,2.0,1.0,9.0,,,,12.0,,3.0,2.0,1.0,,,61.0,,2.0,13.0,,14.0,,10.0,9.0,1.0,,2.0,,2.0,,,13.0,3.0,2.0,,3.0,2.0,,,4.0,13.0,24.0,24.0,,3.0,4.0,4.0,2.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,74,2.0,12.0,1205.0,2.0,,10.0,286.0,12.0,85.0,2.0,138.0,1.0,2.0,1.0,1.0,4.0,70.0,183.0,64.0,7.0,,113.0,314.0,4.0,16.0,3.0,197.0,23.0,31.0,114.0,,77.0,12.0,103.0,8.0,,34.0,11.0,12.0,13.0,503.0,,26.0,71.0,2.0,80.0,64.0,10.0,82.0,17.0,,3.0,2.0,22.0,57.0,9.0,198.0,16.0,27.0,1.0,2.0,26.0,,2.0,46.0,72.0,172.0,200.0,127.0,4.0,116.0,3.0,,25.0,15.0,20.0,14.0,5.0,2.0,2.0,1.0,5.0,,,,,,,,,,,6.0,,1.0,2.0,1.0,8.0,2.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,4s8091m9pv4o2yp6npyovkag9,A. Abang,Forward,16,8.0,10.0,419.0,,,3.0,130.0,2.0,40.0,1.0,67.0,1.0,1.0,1.0,4.0,1.0,17.0,103.0,26.0,1.0,,49.0,142.0,5.0,13.0,6.0,91.0,9.0,17.0,50.0,,36.0,5.0,52.0,3.0,,25.0,6.0,11.0,6.0,251.0,,9.0,38.0,,27.0,33.0,10.0,38.0,11.0,,1.0,1.0,10.0,21.0,2.0,76.0,3.0,10.0,2.0,8.0,9.0,,2.0,21.0,39.0,80.0,92.0,38.0,1.0,38.0,,,17.0,3.0,8.0,6.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,3b0qlsm91qrzskc5n9hgiqpcl,V. Bezecourt,Midfielder,88,7.0,,220.0,5.0,1.0,1.0,67.0,4.0,20.0,4.0,34.0,,,3.0,1.0,,3.0,62.0,17.0,6.0,,29.0,79.0,1.0,1.0,2.0,43.0,3.0,6.0,32.0,3.0,14.0,4.0,41.0,3.0,1.0,12.0,3.0,6.0,3.0,145.0,10.0,3.0,23.0,,31.0,6.0,10.0,18.0,2.0,1.0,4.0,1.0,8.0,2.0,1.0,28.0,,3.0,1.0,12.0,3.0,4.0,1.0,7.0,14.0,37.0,47.0,5.0,4.0,10.0,2.0,,16.0,,2.0,4.0,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,batcfhsceppouuwba2wes6h9l,S. Bonomo,Forward,25,3.0,10.0,1149.0,7.0,1.0,6.0,303.0,13.0,90.0,1.0,142.0,1.0,3.0,8.0,10.0,4.0,61.0,202.0,59.0,12.0,,108.0,316.0,8.0,18.0,12.0,192.0,13.0,30.0,116.0,,83.0,10.0,110.0,9.0,2.0,30.0,13.0,22.0,9.0,555.0,,20.0,103.0,,86.0,80.0,10.0,118.0,15.0,,8.0,1.0,24.0,75.0,16.0,239.0,22.0,17.0,2.0,3.0,20.0,,2.0,60.0,57.0,187.0,200.0,136.0,6.0,121.0,6.0,4.0,43.0,7.0,27.0,15.0,8.0,1.0,3.0,1.0,10.0,,,,,,,,,,,4.0,,,1.0,1.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,6vjoq2kgaq2igxoh8cvq0ieax,C. Cásseres,Midfielder,23,18.0,3.0,1786.0,13.0,2.0,3.0,999.0,10.0,108.0,2.0,530.0,10.0,7.0,51.0,17.0,6.0,33.0,408.0,275.0,71.0,,203.0,1057.0,4.0,44.0,38.0,770.0,24.0,36.0,254.0,,267.0,11.0,233.0,14.0,2.0,200.0,19.0,42.0,46.0,1550.0,7.0,26.0,285.0,,444.0,38.0,10.0,196.0,9.0,6.0,33.0,2.0,62.0,26.0,23.0,344.0,13.0,30.0,,25.0,26.0,4.0,7.0,115.0,238.0,751.0,803.0,59.0,48.0,148.0,23.0,29.0,170.0,7.0,20.0,27.0,14.0,2.0,2.0,2.0,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,awz6bgsdhqz8sxdud18c6nfmd,N. De Vera,Defender,40,33.0,,2042.0,209.0,17.0,,786.0,16.0,64.0,4.0,331.0,68.0,,118.0,22.0,3.0,40.0,468.0,142.0,47.0,,203.0,790.0,,9.0,11.0,426.0,37.0,7.0,321.0,,198.0,13.0,272.0,1.0,63.0,153.0,22.0,55.0,82.0,1383.0,,27.0,124.0,,505.0,5.0,10.0,83.0,1.0,,43.0,4.0,10.0,15.0,9.0,179.0,43.0,40.0,,33.0,27.0,,1.0,56.0,23.0,465.0,469.0,55.0,32.0,96.0,15.0,47.0,68.0,5.0,,6.0,4.0,7.0,1.0,6.0,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2018,New York Red Bulls II,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,55,2.0,,1075.0,1.0,1.0,,409.0,2.0,39.0,,213.0,5.0,2.0,11.0,14.0,,22.0,94.0,128.0,27.0,,66.0,418.0,9.0,11.0,,330.0,23.0,2.0,77.0,,111.0,9.0,60.0,1.0,,54.0,14.0,20.0,19.0,539.0,,19.0,51.0,,165.0,4.0,10.0,54.0,1.0,,11.0,,7.0,21.0,,94.0,9.0,23.0,,2.0,19.0,,3.0,18.0,103.0,332.0,341.0,43.0,21.0,40.0,6.0,23.0,33.0,5.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
