liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Ballard FC,kee0v2vxwolzjumwxhz2ub8q,R. Aman,Midfielder,10,16.0,21.0,70.0,,2.0,4.0,,14.0,5.0,5.0,1.0,,,1.0,7.0,,18.0,1.0,10.0,1.0,8.0,1.0,4.0,7.0,,10.0,1.0,1.0,,,1.0,,11.0,,3.0,19.0,,4.0,2.0,3.0,3.0,,3.0,,,2.0,1.0,,18.0,37.0,,7.0,,10.0,,3.0,0.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,2j2obmx134gcf0jd5aa14pz4k,H. Bertos,Defender,4,51.0,62.0,120.0,1.0,,7.0,,11.0,4.0,1.0,1.0,2.0,1.0,1.0,47.0,3.0,53.0,3.0,10.0,1.0,31.0,,16.0,4.0,,7.0,1.0,3.0,,,2.0,,6.0,,9.0,60.0,9.0,11.0,4.0,4.0,,,5.0,1.0,,1.0,,3.0,48.0,85.0,,3.0,,10.0,,6.0,0.0,,1.0,5.0,,,,,,5.0,,,,1.0,2.0,,,,,,4.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,7v9ftrz7nxwd2hohv30usnvca,A. Brummett,Forward,9,24.0,41.0,120.0,1.0,7.0,17.0,2.0,27.0,7.0,2.0,1.0,4.0,3.0,3.0,15.0,7.0,25.0,3.0,21.0,1.0,5.0,2.0,12.0,10.0,,14.0,1.0,3.0,,1.0,5.0,2.0,12.0,,16.0,39.0,1.0,17.0,11.0,7.0,,,6.0,,,2.0,,1.0,23.0,67.0,,7.0,,10.0,2.0,11.0,0.0,,4.0,5.0,1.0,,,,,2.0,1.0,,,,4.0,,,5.0,3.0,,,2.0,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,9rpbbengo5oqgvrxn1181f1g4,J. Buck,Midfielder,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,dsxyr00tn4bdrci2ar4egrqc4,J. Dale,Midfielder,14,29.0,40.0,120.0,1.0,4.0,11.0,,25.0,9.0,3.0,1.0,1.0,3.0,,17.0,4.0,29.0,4.0,16.0,1.0,1.0,,19.0,8.0,,12.0,1.0,3.0,,,,,12.0,1.0,11.0,40.0,4.0,11.0,9.0,7.0,1.0,,3.0,,,1.0,,1.0,29.0,83.0,,5.0,,10.0,1.0,8.0,0.0,,1.0,2.0,1.0,,,,,,6.0,1.0,2.0,1.0,4.0,,,4.0,4.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,1twil0oe4xfmlfrec9poaldd5,N. Engmann,Forward,12,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,3.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,31ns5du1xgwj3mifz8809oqok,L. Hammond,Defender,3,43.0,62.0,120.0,1.0,2.0,16.0,,27.0,7.0,,1.0,,,,29.0,,47.0,,1.0,1.0,22.0,1.0,29.0,1.0,,1.0,1.0,,,,1.0,,19.0,,15.0,58.0,2.0,4.0,7.0,,,,4.0,,,,,,40.0,96.0,,1.0,1.0,10.0,1.0,,0.0,,,8.0,1.0,1.0,2.0,,,7.0,5.0,,,,4.0,,,5.0,2.0,16.0,,3.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,cxdtc2x3dniz66wud0hpqy710,I. Ketcham,Defender,20,3.0,4.0,5.0,1.0,,1.0,,1.0,,,1.0,,,,3.0,,3.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,,,1.0,4.0,,,,,,,2.0,,,,,,3.0,6.0,,,,10.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,2ht0nh4v5fpyi80t1v0x39tsk,C. Kosakoff,Forward,29,13.0,19.0,80.0,,,5.0,1.0,17.0,6.0,3.0,1.0,2.0,3.0,,5.0,5.0,13.0,,10.0,1.0,5.0,1.0,3.0,7.0,,5.0,1.0,,1.0,3.0,2.0,,8.0,,6.0,19.0,,5.0,5.0,1.0,,,1.0,,,4.0,1.0,,11.0,35.0,,4.0,1.0,10.0,,3.0,0.0,,1.0,1.0,,,,,,2.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Ballard FC,a4c4qtuf63j5dcfiaiev7z0x6,C. Lanphier,Goalkeeper,13,24.0,39.0,120.0,1.0,,6.0,,9.0,,,1.0,1.0,,,27.0,1.0,30.0,,1.0,1.0,7.0,,17.0,,,,1.0,,,,,,3.0,,9.0,29.0,2.0,15.0,,,,,16.0,,,,,,24.0,52.0,,,,10.0,,1.0,0.0,,,9.0,,,1.0,,,6.0,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,2.0,12.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
