root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Time Played,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Throw Ins to Own Player,Successful Launches,Unsuccessful Launches,Blocks,Handballs conceded,Clean Sheets,Throw Ins to Opposition Player,Unsuccessful Crosses open play,Corners Won,Key Passes (Attempt Assists),Blocked Shots,Offsides,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Shots On Target ( inc goals ),Successful Crosses open play,Second Goal Assists,Hit Woodwork,Headed Goals,Goals from Inside Box,Through balls,Successful Lay-offs,Right Foot Goals,Left Foot Goals,Drops,Unsuccessful lay-offs,Foul Won Penalty,Goals from Outside Box,Penalties Taken,Penalty Goals,Home Goals,Away Goals,Winning Goal,Penalty Goals Conceded,Times Tackled,Own Goal Scored,Clearances Off the Line,Saves made - caught,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,2b0bxphy9zvxfgh3wkt7yv7bp,B. Anastatia,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,Forward,0.0,1.0,,,,,,1.0,,4.0,4.0,2.0,,4.0,,,,,,3.0,,,,4.0,1.0,,4.0,,,,,,,1.0,,,,7.0,,1.0,1.0,3.0,1.0,2.0,10.0,,,,,,1.0,3.0,,,,,,3.0,1.0,4.0,4.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,6svx5u21jrcch3ewpqqbxukmh,J. Bacuna,Midfielder,0.0,4.0,,1.0,,,,,1.0,349.0,176.0,21.0,1.0,85.0,13.0,6.0,2.0,,2.0,58.0,70.0,10.0,22.0,189.0,11.0,5.0,130.0,3.0,3.0,35.0,,42.0,20.0,30.0,4.0,10.0,16.0,265.0,,4.0,10.0,41.0,77.0,2.0,10.0,22.0,,24.0,7.0,,2.0,43.0,9.0,3.0,1.0,,2.0,19.0,49.0,141.0,154.0,2.0,2.0,7.0,21.0,3.0,5.0,22.0,,4.0,1.0,6.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,9080840ngisugqraum27d0us5,L. Bacuna,Midfielder,0.0,4.0,,,,,,,,360.0,164.0,18.0,1.0,64.0,11.0,,2.0,,2.0,46.0,77.0,3.0,21.0,172.0,2.0,1.0,121.0,3.0,2.0,32.0,1.0,50.0,24.0,19.0,4.0,2.0,10.0,222.0,1.0,4.0,1.0,11.0,65.0,4.0,10.0,10.0,1.0,19.0,2.0,4.0,,17.0,19.0,3.0,2.0,,,5.0,39.0,132.0,140.0,6.0,,3.0,7.0,,1.0,6.0,,,4.0,5.0,2.0,,2.0,1.0,2.0,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,Forward,0.0,1.0,,,,,,1.0,,17.0,2.0,,,2.0,,,,,1.0,3.0,1.0,1.0,,3.0,2.0,,3.0,1.0,,,,2.0,1.0,,,,,8.0,,1.0,1.0,3.0,,1.0,10.0,2.0,,,,1.0,,5.0,,1.0,1.0,,,2.0,1.0,2.0,3.0,2.0,,,3.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,eola3wwbcxl6yeigrj16a3otm,T. Bodak,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,583wnn0taorouwtdcq3vv2llh,R. Bonevacia,Midfielder,0.0,4.0,,,,,,3.0,1.0,163.0,45.0,12.0,,23.0,1.0,,1.0,,3.0,17.0,17.0,1.0,6.0,47.0,5.0,,38.0,1.0,1.0,7.0,,11.0,5.0,7.0,1.0,2.0,4.0,67.0,1.0,4.0,5.0,11.0,16.0,3.0,10.0,4.0,,2.0,2.0,1.0,1.0,15.0,2.0,1.0,2.0,,,8.0,8.0,38.0,40.0,4.0,,,11.0,1.0,,3.0,,1.0,,,1.0,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,7k47y1ot6sc3pfsm13odv5d5h,S. Carmelia,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,20rywkv6ffsebmxgous91z6jt,J. Cijntje,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,eavj5j83tx2qs0ehee14bywnp,G. Constancia,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,9787nemt11c372uird332d13p,J. Gaari,Defender,0.0,4.0,,,,,,,,360.0,145.0,29.0,,51.0,11.0,1.0,1.0,,2.0,69.0,57.0,7.0,29.0,148.0,4.0,2.0,102.0,3.0,1.0,40.0,,7.0,26.0,23.0,4.0,6.0,22.0,255.0,,4.0,4.0,27.0,62.0,5.0,10.0,19.0,,6.0,3.0,7.0,3.0,36.0,10.0,3.0,8.0,,,15.0,50.0,105.0,108.0,9.0,,7.0,17.0,,7.0,12.0,,35.0,4.0,6.0,1.0,,2.0,8.0,8.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,5za437wrlqizff74n6uqodpzp,K. Gorré,Forward,0.0,2.0,,1.0,,,,1.0,1.0,82.0,20.0,5.0,1.0,13.0,1.0,,1.0,,1.0,11.0,6.0,3.0,2.0,21.0,4.0,,16.0,,1.0,3.0,,2.0,7.0,3.0,1.0,,,38.0,,2.0,4.0,12.0,6.0,,10.0,4.0,,2.0,1.0,,1.0,13.0,1.0,,4.0,,,8.0,8.0,17.0,18.0,1.0,,1.0,9.0,2.0,1.0,4.0,,,,,,,,,4.0,2.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,bz37kwt6qh2ivofd0zyexh9sl,E. Hooi,Forward,0.0,4.0,2.0,,,,,,,360.0,107.0,34.0,1.0,59.0,3.0,1.0,1.0,,6.0,50.0,29.0,5.0,20.0,110.0,3.0,4.0,80.0,3.0,6.0,23.0,,29.0,23.0,13.0,4.0,2.0,6.0,172.0,4.0,4.0,3.0,32.0,26.0,13.0,10.0,18.0,,7.0,7.0,2.0,8.0,40.0,5.0,3.0,6.0,1.0,,16.0,21.0,84.0,87.0,8.0,,4.0,22.0,1.0,1.0,16.0,,1.0,,3.0,,,2.0,,4.0,3.0,4.0,1.0,,,,,,,,,,,,5.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,1j835btnkq15067iuoe5teuvp,R. Janga,Forward,0.0,4.0,1.0,,,,,,1.0,356.0,56.0,16.0,1.0,30.0,1.0,2.0,4.0,,17.0,30.0,13.0,,17.0,60.0,6.0,,41.0,3.0,9.0,18.0,1.0,17.0,17.0,4.0,4.0,4.0,2.0,103.0,1.0,4.0,4.0,22.0,14.0,13.0,10.0,24.0,,1.0,12.0,12.0,,51.0,,3.0,1.0,,,10.0,13.0,38.0,42.0,29.0,,,27.0,,1.0,12.0,,1.0,,,1.0,,1.0,,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,5.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,7053nqhl9wu2u1kegzo9aopg5,B. Kuwas,Forward,0.0,4.0,,,,,,,2.0,319.0,78.0,13.0,3.0,46.0,,4.0,1.0,,,68.0,14.0,4.0,24.0,81.0,3.0,8.0,51.0,3.0,2.0,24.0,1.0,9.0,37.0,20.0,4.0,6.0,2.0,181.0,8.0,4.0,2.0,40.0,23.0,8.0,10.0,23.0,1.0,6.0,11.0,,6.0,40.0,,3.0,15.0,5.0,,17.0,36.0,54.0,57.0,,,3.0,17.0,1.0,3.0,23.0,,11.0,,,,1.0,1.0,1.0,9.0,3.0,4.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,adhfs6658xx5hpxur1496kv6d,D. Lachman,Defender,0.0,3.0,,,,,,1.0,,202.0,91.0,2.0,,22.0,6.0,1.0,,,,11.0,66.0,,2.0,96.0,1.0,2.0,81.0,2.0,,8.0,,29.0,3.0,10.0,2.0,2.0,5.0,125.0,,3.0,1.0,6.0,34.0,1.0,10.0,6.0,,7.0,1.0,3.0,1.0,9.0,17.0,2.0,,,,3.0,31.0,83.0,88.0,3.0,,,3.0,,2.0,3.0,,1.0,1.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,dilzsa0xc0y1r1r35rdvjty3t,S. Martina,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,4dxznpr3xwrf1elpc33nm7kd1,S. Martina,Defender,0.0,4.0,,,,,,,2.0,293.0,105.0,10.0,,16.0,8.0,1.0,,,3.0,20.0,71.0,2.0,12.0,107.0,5.0,,76.0,2.0,,20.0,,16.0,12.0,6.0,4.0,1.0,8.0,127.0,,4.0,3.0,5.0,42.0,,10.0,3.0,,11.0,,1.0,,9.0,10.0,2.0,,,,3.0,39.0,85.0,87.0,4.0,,1.0,6.0,1.0,2.0,2.0,,1.0,1.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,hwbm1213wyw7ht153fbe647p,G. Nepomuceno,Forward,0.0,4.0,,1.0,,,,,,360.0,128.0,28.0,3.0,66.0,17.0,2.0,,,2.0,57.0,42.0,7.0,14.0,136.0,5.0,2.0,97.0,3.0,,31.0,,39.0,31.0,16.0,4.0,2.0,6.0,221.0,1.0,4.0,5.0,27.0,66.0,1.0,10.0,13.0,,8.0,4.0,,3.0,29.0,6.0,3.0,6.0,,1.0,14.0,3.0,98.0,105.0,2.0,1.0,3.0,16.0,4.0,3.0,13.0,,25.0,2.0,6.0,,,2.0,8.0,6.0,1.0,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,evp683g5vsiu94zywpw24gn2t,J. Pieter,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,7sssj5zku1p0ojlk2s180ngt1,N. Robertha,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2019-2020,Curaçao,Curaçao,7cza2st4pm7zecztqgeauujmd,E. Room,Goalkeeper,0.0,4.0,,,,,,,,360.0,60.0,,,11.0,45.0,,,,,47.0,58.0,,1.0,115.0,1.0,,53.0,3.0,,46.0,,21.0,38.0,30.0,4.0,,8.0,150.0,,4.0,1.0,1.0,84.0,,10.0,2.0,,16.0,2.0,2.0,,3.0,4.0,3.0,,,,1.0,10.0,40.0,69.0,2.0,,,1.0,,,,1.0,,8.0,21.0,,,2.0,,,,,,,10.0,38.0,1.0,,1.0,7.0,2.0,3.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,
