root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,18,4.0,23.0,5.0,2.0,9.0,17.0,2.0,15.0,4.0,2.0,,9.0,3.0,65.0,5.0,34.0,7.0,3.0,11.0,1.0,4.0,8.0,30.0,29.0,2.0,188.0,,13.0,15.0,25.0,29.0,10.0,2.0,5.0,16.0,11.0,5.0,1.0,4.0,4.0,,2.0,7.0,1.0,4.0,16.0,0.0,,,,,,,,,1.0,,2.0,,6.0,1.0,,4.0,2.0,,,,3.0,,,,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Midfielder,11,21.0,34.0,5.0,6.0,27.0,35.0,5.0,34.0,4.0,3.0,,17.0,8.0,142.0,4.0,97.0,7.0,4.0,16.0,3.0,4.0,11.0,76.0,96.0,1.0,328.0,2.0,34.0,42.0,75.0,74.0,10.0,4.0,11.0,27.0,10.0,6.0,2.0,25.0,21.0,,18.0,12.0,2.0,4.0,22.0,0.0,2.0,2.0,,,,2.0,2.0,,1.0,,4.0,,7.0,2.0,,7.0,4.0,2.0,,,1.0,,0.0,2.0,4.0,,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,25.0,12.0,3.0,2.0,53.0,41.0,6.0,35.0,3.0,4.0,2.0,11.0,3.0,182.0,6.0,147.0,1.0,4.0,7.0,1.0,4.0,27.0,120.0,144.0,,314.0,1.0,39.0,88.0,117.0,114.0,10.0,,4.0,11.0,9.0,1.0,6.0,28.0,27.0,,23.0,4.0,,4.0,8.0,0.0,2.0,1.0,,1.0,,1.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,,,5.0,,,2.0,3.0,0.0,1.0,2.0,,2.0,1.0,,,,3.0,3.0,,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,b9zkshp98io442nwo3elw3ht5,L. Caicedo,Midfielder,27,4.0,20.0,3.0,4.0,20.0,10.0,2.0,21.0,2.0,,3.0,11.0,,69.0,,53.0,6.0,1.0,6.0,2.0,4.0,7.0,46.0,51.0,4.0,125.0,,7.0,25.0,44.0,44.0,10.0,3.0,8.0,14.0,,2.0,2.0,19.0,7.0,1.0,5.0,12.0,,4.0,8.0,1.0,,,,,,,,,4.0,,3.0,,1.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20,17.0,24.0,4.0,2.0,17.0,41.0,2.0,33.0,3.0,,2.0,18.0,9.0,151.0,1.0,107.0,3.0,3.0,13.0,,4.0,43.0,88.0,107.0,,273.0,,16.0,56.0,88.0,78.0,10.0,1.0,8.0,21.0,9.0,3.0,10.0,31.0,19.0,1.0,18.0,8.0,1.0,4.0,16.0,0.0,1.0,,1.0,,,,1.0,,5.0,,3.0,,7.0,2.0,3.0,4.0,1.0,2.0,,,1.0,1.0,,,5.0,1.0,1.0,1.0,,1.0,,3.0,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12,2.0,2.0,4.0,,11.0,29.0,8.0,45.0,3.0,,27.0,20.0,,112.0,,79.0,,3.0,1.0,,3.0,21.0,50.0,54.0,,270.0,,,5.0,38.0,42.0,10.0,,1.0,2.0,,,8.0,47.0,29.0,2.0,21.0,1.0,,3.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8.0,14.0,6.0,3.0,25.0,10.0,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,20.0,31.0,5.0,5.0,3.0,46.0,3.0,70.0,4.0,1.0,5.0,13.0,9.0,238.0,1.0,146.0,9.0,4.0,7.0,1.0,4.0,53.0,121.0,144.0,4.0,359.0,28.0,51.0,54.0,119.0,118.0,10.0,4.0,15.0,22.0,11.0,5.0,3.0,39.0,25.0,9.0,33.0,19.0,7.0,4.0,12.0,1.0,11.0,,4.0,,,1.0,,,5.0,,3.0,,3.0,1.0,7.0,3.0,5.0,1.0,1.0,,,3.0,0.0,1.0,3.0,,1.0,2.0,1.0,11.0,,1.0,1.0,,,,,,,,4.0,3.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Houston Dynamo FC,Houston_Dynamo_FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,16.0,39.0,5.0,13.0,70.0,32.0,8.0,72.0,4.0,,3.0,17.0,7.0,231.0,,145.0,9.0,4.0,16.0,6.0,4.0,6.0,126.0,143.0,5.0,360.0,25.0,20.0,54.0,124.0,124.0,10.0,8.0,14.0,30.0,2.0,4.0,2.0,49.0,19.0,12.0,15.0,19.0,,4.0,20.0,0.0,4.0,,2.0,,,,,,1.0,,5.0,,5.0,,1.0,3.0,,,,,,,,,5.0,,5.0,4.0,,4.0,2.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
