liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Los Angeles FC 2,a0vc8g0evrfmws5en2229h5as,M. Aiyenero,Forward,47,19.0,12.0,8.0,29.0,1.0,21.0,1.0,48.0,27.0,21.0,46.0,11.0,2.0,8.0,1.0,2.0,12.0,1.0,2.0,,29.0,20.0,9.0,5.0,15.0,3.0,54.0,,9.0,3.0,2.0,9.0,2.0,11.0,6.0,5.0,4.0,4.0,4.0,,,,4.0,2.0,41.0,31.0,22.0,51.0,1.0,,318.0,9.0,3.0,13.0,7.0,42.0,66.0,9.0,53.0,2.0,17.0,13.0,125.0,,,1.0,10.0,13.0,1.0,1.0,1.0,1.0,4.0,7.0,,11.0,2.0,,,,1.0,1.0,3.0,2.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,7t47gf8t0rnuzdyydzpyfnxwq,T. Babineau,Defender,32,15.0,7.0,11.0,79.0,1.0,67.0,1.0,62.0,27.0,35.0,128.0,192.0,1.0,11.0,,,17.0,2.0,,,47.0,19.0,28.0,3.0,151.0,,445.0,,27.0,20.0,8.0,38.0,,33.0,3.0,2.0,,9.0,4.0,3.0,3.0,7.0,,8.0,371.0,179.0,204.0,372.0,3.0,1.0,812.0,8.0,20.0,7.0,5.0,127.0,455.0,2.0,380.0,16.0,4.0,75.0,653.0,6.0,6.0,5.0,52.0,55.0,3.0,,,0.0,2.0,8.0,,15.0,,,,,13.0,1.0,,,29.0,3.0,,,,6.0,,1.0,,1.0,21.0,56.0,,9.0,20.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,7g3h4v00wfqyrkd11oe3x012i,C. Carter,Goalkeeper,31,,,3.0,,,5.0,,1.0,1.0,,,44.0,,3.0,,,5.0,,,,1.0,1.0,,,27.0,,67.0,,3.0,,,25.0,,24.0,,,,3.0,,,,,,19.0,55.0,9.0,64.0,54.0,,,270.0,,2.0,,,23.0,95.0,,73.0,,,22.0,122.0,,,,18.0,1.0,,,,0.0,,,,5.0,,,,,,,,,4.0,,23.0,15.0,,,,,,7.0,,,,12.0,21.0,,,,4.0,10.0,7.0,3.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,7s32iecltoopsjddclg0ixzx0,Christian Díaz,Defender,44,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,19.0,,2.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,6mm2h3x9hmyea3bu2wt80uo7o,M. Evans,Midfielder,70,7.0,2.0,7.0,58.0,2.0,66.0,3.0,60.0,35.0,25.0,112.0,45.0,3.0,7.0,2.0,4.0,11.0,1.0,3.0,1.0,53.0,30.0,23.0,9.0,55.0,,186.0,2.0,30.0,9.0,7.0,25.0,,37.0,11.0,1.0,9.0,7.0,3.0,2.0,1.0,5.0,3.0,10.0,156.0,111.0,56.0,155.0,5.0,,519.0,14.0,2.0,9.0,8.0,67.0,195.0,10.0,165.0,10.0,15.0,30.0,288.0,5.0,2.0,4.0,30.0,25.0,,2.0,2.0,0.0,,5.0,,10.0,3.0,,4.0,,5.0,1.0,1.0,1.0,5.0,,,,,1.0,,1.0,,,,1.0,,1.0,5.0,,,,,,,,,3.0,6.0,1.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,8ks8hqb122dfofca4g9hr1vro,L. Goodman,Defender,35,6.0,2.0,5.0,18.0,,23.0,,21.0,9.0,12.0,,56.0,1.0,5.0,,,9.0,1.0,,,15.0,5.0,10.0,,78.0,,187.0,1.0,9.0,7.0,3.0,13.0,,49.0,,,,3.0,1.0,,,1.0,,9.0,164.0,18.0,160.0,169.0,2.0,,287.0,1.0,29.0,3.0,2.0,25.0,201.0,,178.0,7.0,,23.0,263.0,,,1.0,8.0,16.0,,,,0.0,2.0,4.0,,8.0,,,,,5.0,,,,15.0,9.0,7.0,7.0,,4.0,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,d1w4zs63sx3cc7wnc8wshbfv8,D. Guerra,Midfielder,36,5.0,3.0,11.0,69.0,4.0,79.0,3.0,58.0,22.0,36.0,74.0,100.0,9.0,11.0,2.0,,16.0,2.0,,,53.0,20.0,33.0,5.0,123.0,,370.0,,34.0,9.0,5.0,20.0,,94.0,7.0,2.0,3.0,8.0,6.0,,,3.0,8.0,14.0,327.0,174.0,169.0,329.0,3.0,2.0,689.0,6.0,9.0,12.0,14.0,66.0,386.0,5.0,343.0,16.0,3.0,43.0,493.0,2.0,2.0,2.0,34.0,32.0,1.0,,,0.0,3.0,2.0,,14.0,,,,,13.0,2.0,2.0,,11.0,2.0,,,,13.0,,1.0,,2.0,,2.0,,2.0,11.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,84gabnykc01v70413vehqyvah,T. Hasal,Goalkeeper,12,,,1.0,,,4.0,,1.0,,1.0,,17.0,,1.0,,,1.0,,,,1.0,,1.0,,21.0,,37.0,,3.0,,,13.0,,7.0,,,,1.0,,,,,,4.0,30.0,2.0,30.0,28.0,,,90.0,,1.0,,1.0,13.0,45.0,,32.0,,,13.0,57.0,,,,11.0,1.0,,,,0.0,,,,1.0,,,,,,,,,2.0,,6.0,2.0,,,,,,3.0,,,,7.0,12.0,,,,,5.0,3.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,bokhew6b30bkbnmv64v8ak9as,S. Kaplan,Midfielder,83,3.0,,4.0,18.0,,13.0,1.0,14.0,7.0,7.0,28.0,39.0,,4.0,,,3.0,,,,11.0,4.0,7.0,1.0,3.0,,92.0,,7.0,4.0,2.0,3.0,,40.0,1.0,2.0,,2.0,2.0,,,,,3.0,82.0,46.0,44.0,87.0,,,165.0,,6.0,2.0,4.0,16.0,100.0,2.0,90.0,3.0,3.0,10.0,144.0,3.0,3.0,,10.0,5.0,1.0,,,0.0,2.0,3.0,,3.0,,,,,3.0,,,,3.0,1.0,,,,4.0,,,,2.0,2.0,13.0,,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,2ht0nh4v5fpyi80t1v0x39tsk,C. Kosakoff,Forward,49,31.0,12.0,10.0,40.0,1.0,43.0,5.0,75.0,45.0,30.0,91.0,33.0,3.0,10.0,2.0,,14.0,2.0,,,44.0,26.0,18.0,10.0,41.0,6.0,144.0,2.0,21.0,10.0,2.0,16.0,,34.0,12.0,8.0,6.0,8.0,6.0,,,4.0,14.0,2.0,102.0,62.0,44.0,104.0,2.0,,693.0,13.0,1.0,10.0,13.0,74.0,148.0,14.0,106.0,3.0,31.0,42.0,230.0,,,4.0,32.0,39.0,2.0,,,0.0,2.0,19.0,,12.0,,,,,1.0,4.0,3.0,,10.0,,,,,1.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,akxxmsolrr6y2hta3uu1mcj6c,L. Lambert,Midfielder,68,,,1.0,2.0,,2.0,,2.0,,2.0,5.0,4.0,,1.0,,,,,,,2.0,,2.0,1.0,,,11.0,,,2.0,,1.0,,5.0,1.0,,,,,,,,,,7.0,5.0,2.0,7.0,1.0,,20.0,,,,,5.0,11.0,,7.0,2.0,1.0,4.0,16.0,,,,2.0,4.0,,,,0.0,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,9g7ftrw12v2jcy6l7nbmobg2c,Liu Shaoziyang,Goalkeeper,51,,,1.0,,,3.0,,,,,,3.0,,1.0,,,4.0,,,,,,,,3.0,,15.0,,1.0,,,9.0,,10.0,,,,1.0,,,,,,1.0,14.0,1.0,14.0,14.0,,,90.0,,1.0,,,1.0,16.0,,15.0,,,1.0,28.0,,,,,,,,,0.0,,,,4.0,,,,,,,,,1.0,,10.0,1.0,,,,1.0,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,7oaca6rd7816t5ht34v0hfnkk,J. Machuca,Midfielder,67,5.0,1.0,10.0,109.0,4.0,113.0,8.0,84.0,51.0,33.0,191.0,21.0,7.0,10.0,2.0,2.0,13.0,1.0,2.0,,79.0,47.0,32.0,7.0,93.0,5.0,234.0,3.0,60.0,17.0,12.0,27.0,1.0,11.0,9.0,2.0,7.0,9.0,6.0,4.0,4.0,15.0,15.0,1.0,192.0,114.0,82.0,191.0,4.0,,705.0,23.0,3.0,12.0,3.0,113.0,234.0,9.0,192.0,14.0,41.0,42.0,399.0,19.0,19.0,14.0,46.0,40.0,,0.0,2.0,0.0,1.0,4.0,,12.0,2.0,1.0,1.0,,10.0,1.0,,2.0,15.0,,,,,5.0,,1.0,,,,5.0,,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,84sy92b4xa3cz7y3oaso0e978,N. Mardaresco,Forward,39,2.0,,2.0,1.0,,,,8.0,6.0,2.0,5.0,,,2.0,,1.0,,,1.0,,6.0,4.0,2.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,2.0,,,31.0,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,,9.0,,,1.0,,,,0.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,e0p95a5tq34twi11n2holenai,T. Mihalić,Forward,90,11.0,6.0,11.0,144.0,10.0,160.0,12.0,91.0,32.0,59.0,263.0,59.0,4.0,11.0,,6.0,22.0,2.0,6.0,,80.0,27.0,53.0,13.0,9.0,10.0,312.0,3.0,76.0,13.0,7.0,30.0,3.0,114.0,13.0,14.0,14.0,11.0,2.0,4.0,4.0,18.0,5.0,9.0,252.0,172.0,97.0,256.0,8.0,,976.0,12.0,7.0,9.0,21.0,111.0,326.0,28.0,265.0,14.0,70.0,61.0,505.0,11.0,11.0,9.0,58.0,46.0,2.0,2.0,4.0,0.0,,5.0,,20.0,6.0,2.0,3.0,,6.0,,3.0,2.0,14.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,6.0,,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Los Angeles FC 2,a55do2tx3wz5tsboyf355aiok,B. Moyado,Midfielder,66,6.0,3.0,6.0,28.0,,54.0,,27.0,12.0,15.0,36.0,43.0,1.0,6.0,,,5.0,,,,21.0,9.0,12.0,1.0,68.0,,197.0,,18.0,4.0,2.0,11.0,,59.0,1.0,3.0,,1.0,1.0,,,4.0,5.0,6.0,181.0,109.0,73.0,176.0,2.0,,197.0,3.0,4.0,1.0,2.0,31.0,198.0,3.0,182.0,6.0,,16.0,243.0,1.0,1.0,1.0,13.0,11.0,,,,0.0,5.0,3.0,,5.0,,,,,4.0,,,,4.0,,,,,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
