root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,230zkhv4hig5j6azhgem5553o,A. Aguilar,Midfielder,12,,31.0,5.0,13.0,,5.0,2.0,,36.0,,10.0,2.0,8.0,6.0,33.0,2.0,5.0,,11.0,4.0,13.0,2.0,8.0,17.0,19.0,17.0,1.0,18.0,71.0,41.0,5.0,60.0,14.0,17.0,2.0,,5.0,124.0,55.0,11.0,,23.0,1.0,,71.0,,60.0,4.0,4.0,219.0,3.0,1.0,20.0,12.0,5.0,0.0,1.0,4.0,2.0,5.0,5.0,1.0,,,,6.0,7.0,5.0,1.0,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,ers29uhdxxilr1y5ag9vziql0,A. Aguilar,Goalkeeper,18,,1.0,,13.0,,,,,1.0,,10.0,7.0,1.0,1.0,20.0,,3.0,3.0,,5.0,,,,13.0,1.0,,,5.0,48.0,5.0,3.0,28.0,1.0,,4.0,,7.0,61.0,21.0,20.0,,30.0,,1.0,17.0,,13.0,,5.0,300.0,20.0,1.0,23.0,23.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,16.0,3.0,5.0,1.0,3.0,16.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,8e2ti1ypmtoalpk3mvw2tx0k4,J. Aguirre-Ortega,Defender,20,,5.0,1.0,5.0,,1.0,,,6.0,,10.0,5.0,4.0,2.0,11.0,2.0,3.0,,,1.0,1.0,2.0,3.0,3.0,5.0,1.0,,8.0,28.0,5.0,3.0,18.0,4.0,1.0,4.0,,6.0,37.0,12.0,10.0,,16.0,,1.0,21.0,,14.0,,1.0,58.0,7.0,2.0,13.0,2.0,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,7uzmdnnzeide9h2wxpw4chfro,C. Argueta,Forward,9,,40.0,9.0,25.0,,35.0,,1.0,75.0,8.0,10.0,5.0,6.0,5.0,61.0,1.0,5.0,5.0,16.0,9.0,37.0,1.0,26.0,18.0,26.0,23.0,2.0,26.0,99.0,38.0,5.0,70.0,17.0,49.0,1.0,,2.0,179.0,68.0,29.0,26.0,18.0,12.0,,84.0,,56.0,1.0,8.0,392.0,3.0,3.0,32.0,16.0,9.0,1.0,,7.0,4.0,,5.0,2.0,,1.0,4.0,1.0,31.0,,4.0,,,3.0,1.0,,4.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,46awzqexis3pnxkzos59p46c4,C. Arias,Midfielder,10,1.0,28.0,1.0,30.0,3.0,3.0,,1.0,31.0,2.0,10.0,2.0,5.0,3.0,44.0,2.0,4.0,4.0,9.0,5.0,11.0,1.0,19.0,19.0,12.0,17.0,3.0,23.0,65.0,30.0,4.0,43.0,11.0,19.0,1.0,,2.0,122.0,41.0,22.0,2.0,12.0,5.0,,61.0,,39.0,10.0,4.0,232.0,3.0,3.0,16.0,13.0,3.0,0.0,3.0,4.0,4.0,,6.0,1.0,,1.0,4.0,6.0,11.0,5.0,3.0,,,1.0,1.0,,3.0,1.0,0.0,,11.0,6.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,6lnzqo35el30e06swla67hrtg,J. Asprilla,Forward,19,,17.0,,4.0,,4.0,,,21.0,,10.0,1.0,1.0,1.0,22.0,,4.0,,10.0,2.0,4.0,1.0,3.0,8.0,6.0,11.0,2.0,7.0,24.0,15.0,4.0,20.0,6.0,15.0,,,,57.0,20.0,4.0,4.0,5.0,3.0,,22.0,,18.0,1.0,2.0,101.0,1.0,1.0,6.0,4.0,3.0,0.0,1.0,8.0,1.0,4.0,1.0,1.0,,,,1.0,7.0,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,3tq5zmt2j3b4ri40mnoyrhxck,K. Casamalhuapa,Defender,3,30.0,32.0,3.0,47.0,,5.0,,1.0,37.0,,10.0,16.0,15.0,7.0,84.0,8.0,5.0,4.0,4.0,8.0,20.0,11.0,22.0,9.0,27.0,8.0,3.0,82.0,222.0,59.0,5.0,163.0,24.0,10.0,10.0,,23.0,330.0,140.0,59.0,2.0,111.0,1.0,7.0,212.0,15.0,158.0,4.0,7.0,413.0,37.0,9.0,104.0,26.0,6.0,0.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,4.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,en0ciwioytj01gk9pez4th990,N. Delgado,Defender,4,,20.0,5.0,29.0,,13.0,3.0,1.0,33.0,,10.0,17.0,11.0,8.0,50.0,3.0,5.0,5.0,,8.0,5.0,10.0,16.0,85.0,19.0,6.0,,40.0,192.0,19.0,5.0,146.0,14.0,14.0,12.0,,14.0,246.0,132.0,46.0,8.0,62.0,4.0,2.0,182.0,,140.0,,7.0,399.0,30.0,16.0,127.0,10.0,3.0,0.0,,,4.0,,,1.0,,1.0,3.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,asmthp65qflc3osls54cl65g4,N. Díaz,Forward,7,2.0,80.0,1.0,57.0,,3.0,,1.0,83.0,7.0,10.0,8.0,9.0,5.0,115.0,4.0,5.0,5.0,31.0,10.0,25.0,4.0,40.0,44.0,38.0,43.0,15.0,25.0,142.0,67.0,5.0,95.0,37.0,45.0,4.0,,8.0,292.0,87.0,47.0,2.0,48.0,12.0,,138.0,,91.0,18.0,9.0,480.0,7.0,,31.0,42.0,13.0,0.0,3.0,17.0,6.0,,6.0,3.0,,1.0,,18.0,25.0,7.0,5.0,,2.0,1.0,,,5.0,1.0,0.0,,3.0,,18.0,,,,,,,,,,,,,9.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,El Salvador Under 17,El_Salvador_Under_17,5h7mhnh45lfl99bo1534tesr8,W. Díaz,Forward,16,,4.0,,3.0,,2.0,,,6.0,,10.0,1.0,1.0,1.0,7.0,,2.0,,2.0,1.0,4.0,1.0,2.0,,1.0,3.0,,7.0,16.0,7.0,2.0,13.0,1.0,5.0,1.0,,1.0,24.0,12.0,3.0,2.0,5.0,,,15.0,,12.0,1.0,1.0,48.0,1.0,,7.0,7.0,,0.0,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
